,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-04,2024-09-30,$0.33,$0.33
1,2024-08-06,2024-06-30,$0.31,$0.31
2,2024-05-07,2024-03-31,$0.31,$0.32
3,2024-02-20,2023-12-31,$0.30,$0.29
4,2023-11-07,2023-09-30,$0.33,$0.34
5,2023-08-08,2023-06-30,$0.32,$0.29
6,2023-05-09,2023-03-31,$0.30,$0.30
7,2023-02-21,2022-12-31,$0.28,$0.29
8,2022-11-08,2022-09-30,$0.29,$0.29
9,2022-08-09,2022-06-30,$0.28,$0.30
10,2022-05-10,2022-03-31,$0.26,$0.32
11,2022-02-22,2021-12-31,$0.23,$0.26
12,2021-11-09,2021-09-30,$0.24,$0.26
13,2021-08-10,2021-06-30,$0.24,$0.31
14,2021-05-11,2021-03-31,$0.20,$0.19
15,2021-02-23,2020-12-31,$0.16,$0.16
16,2020-11-02,2020-09-30,$0.09,$0.10
17,2020-08-04,2020-06-30,$0.00,$-0.01
18,2020-05-05,2020-03-31,$0.20,$0.18
19,2020-02-18,2019-12-31,$0.20,$0.19
20,2019-11-05,2019-09-30,$0.24,$0.22
21,2019-08-06,2019-06-30,$0.23,$0.23
22,2019-05-07,2019-03-31,$0.17,$0.17
23,2019-02-19,2018-12-31,$0.22,$0.26
24,2018-11-06,2018-09-30,$0.23,$0.21
25,2018-08-07,2018-06-30,$0.22,$0.21
26,2018-05-08,2018-03-31,$0.21,$0.19
27,2018-02-20,2017-12-31,$0.21,$0.20
28,2017-11-07,2017-09-30,$0.21,$0.20
29,2017-08-08,2017-06-30,$0.21,$0.19
30,2017-05-09,2017-03-31,$0.20,$0.16
31,2017-02-21,2016-12-31,$0.20,$0.20
32,2016-11-07,2016-09-30,$0.20,$0.21
33,2016-08-09,2016-06-30,$0.19,$0.18
34,2016-05-10,2016-03-31,$0.15,$0.15
35,2016-02-23,2015-12-31,$0.15,$0.12
36,2015-11-10,2015-09-30,$0.15,$0.15
37,2015-08-11,2015-06-30,$0.14,$0.15
38,2015-05-12,2015-03-31,$0.11,$0.12
39,2015-02-24,2014-12-31,$0.11,$0.10
