Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,2.69100,0.97300,1.71800,1.58000,7.03600,9.02500,-7.30700,0.31800,-6.98900,-6.98900,-6.98900,,-6.98900,-6.24900,-7.30700,0.00960,0.00960,-732.00010,-732.00010,0.30570,0.05240,0.41980,63.84240,-271.53470,-271.53470,-259.71760,-259.71760,0.07060,,1.75200,51.37120,-44.17270,91.82760,-18.34620,-41.85780,1535.80000,-617.22710,-855.89390
2021-12-31,2.70600,1.08400,1.62200,2.73500,5.69500,8.89300,-7.27100,1.74700,-5.52400,-5.52400,-5.52400,,-5.52400,-5.88400,-7.27100,0.00790,0.00790,-480.00020,-480.00020,0.17810,0.06160,0.06870,59.94090,-268.69920,-268.69910,-204.13890,-204.13890,0.07860,,1.95800,45.96450,-41.46520,53.14090,-16.04370,-38.90960,1461.08700,-809.366,-1088.547
2021-09-30,2.90000,1.08600,1.81400,3.51300,6.13000,10.04300,-8.22900,-0.57600,-8.80500,-8.80500,-8.80500,,-9.15300,-7.33200,-8.22900,0.00830,0.00830,-1120.00000,-1120.00000,0.33380,0.05720,0.06350,62.55170,-283.75860,-283.75860,-303.62070,-315.62070,0.08080,217.20000,1.94890,46.17930,-61.10340,90.55850,-24.53400,-57.60550,1642.86700,-732.398,-740.503
2021-06-30,2.39200,1.11900,1.27300,3.21300,6.54200,10.15500,-8.88200,-2.93000,-11.81200,-11.81200,-11.81200,,-11.81200,-8.05700,-8.88200,0.00790,0.00790,-1520.00000,-1520.00000,0.44510,0.06090,0.07610,53.21910,-371.32110,-371.32110,-493.81270,-493.81270,0.06570,93.25000,2.59150,34.72830,-87.58060,107.37210,-32.43100,-82.24480,1691.26700,-661.327,-660.701
2021-03-31,2.52600,1.21500,1.31100,2.88400,7.34300,10.64100,-9.33000,0.98500,-8.34500,-8.34500,-8.34500,,-8.34500,-8.30100,-9.33000,0.00650,0.00650,-1280.00000,-1280.00000,0.91260,0.04010,0.05700,51.90020,-369.35870,-369.35870,-330.36420,-330.36420,0.05790,31.97370,2.10680,42.71970,-36.12870,478.22430,-19.14250,-34.67980,2950.26600,-1064.14700,-1063.37900
2020-12-31,2.09900,1.29800,0.80100,2.62500,6.27100,9.29800,-8.49700,-3.76800,-12.26500,-12.26600,-12.26600,,-12.26600,-7.84800,-8.49700,0.00450,0.00450,-2240.00000,-2240.00000,0.21740,0.11950,0.23590,38.16100,-404.81160,-404.81170,-584.32560,-584.37340,0.06450,38.17650,2.28400,39.40450,-159.71350,84.78020,-37.69280,-100.51630,1798.51400,-1719.44,-1728.331
2020-09-30,2.86000,1.30500,1.55500,2.40700,6.65500,9.45000,-7.89500,0.57500,-7.32000,-7.32000,-7.32000,,-7.32000,-7.25900,-7.89500,0.00520,0.00520,-1440.00000,-1440.00000,0.82470,0.06280,0.20760,54.37060,-276.04900,-276.04900,-255.94410,-255.94410,0.06720,108.75000,2.11380,42.57690,-39.12560,174.49350,-17.19320,-31.50830,3732.91600,-646.503,-623.254
2020-06-30,2.65200,1.13500,1.51700,1.62700,4.01800,6.00200,-4.48500,1.06100,-3.42400,-3.42400,-3.42400,,-3.42400,-3.85700,-4.48500,0.00370,0.00370,-879.99990,-879.99990,0.22750,0.12650,0.26940,57.20210,-169.11770,-169.11770,-129.11010,-129.11010,0.09350,34.39390,2.35940,38.14480,-36.24430,29.46640,-12.06700,-31.65970,2496.97100,-556.2661,-603.8025
2020-03-31,2.35400,1.06300,1.29100,1.27400,3.51400,5.15100,-3.86000,1.91400,-1.94600,-1.94600,-1.94600,,-5.89700,-3.22500,-3.86000,0.00320,0.00320,-1840.00000,-1840.00000,0.21770,0.02360,0.11860,54.84280,-163.97620,-163.97620,-82.66780,-250.50980,0.08240,14.36490,1.94220,46.33820,-19.61500,16.98670,-6.80780,-19.15170,2740.36300,-697.43390,-734.67550
2019-12-31,2.48500,1.30700,1.17800,1.19900,5.97100,7.12300,-5.94500,-1.50500,-7.45000,-7.45200,-7.45200,,-7.45200,-5.71800,-5.94500,0.00250,0.00250,-2400.00000,-2400.00000,0.23120,0.08510,0.10280,47.40440,-239.23530,-239.23530,-299.79880,-299.87930,0.08760,12.68930,1.95520,46.03220,-65.11140,72.65280,-26.27740,-59.56830,3737.75300,-969.51,-981.076
2019-09-30,2.87300,1.49100,1.38200,1.21400,3.29200,5.02400,-3.64200,0.52700,-3.11500,-3.11500,-3.11500,,-3.11500,-2.99100,-3.64200,0.00290,0.00290,-1040.00000,-1040.00000,0.50060,0.05710,0.06690,48.10300,-126.76640,-126.76640,-108.42330,-108.42330,0.09900,12.32230,2.14720,41.91440,-17.69990,76.19860,-10.73580,-16.68990,6014.19500,-939.938,-986.233
2019-06-30,3.73300,2.04200,1.69100,1.33500,3.26200,5.16400,-3.47300,1.13000,-2.34300,-2.34300,-2.34300,,-2.34300,-2.36000,-3.47300,0.00270,0.00270,-879.99990,-879.99990,0.42950,0.05420,0.10140,45.29870,-93.03510,-93.03510,-62.76450,-62.76450,0.14540,12.37580,2.97450,30.25720,-12.59610,65.42870,-9.12380,-11.91400,6568.43900,-1307.7029,-1307.7029
2019-03-31,0.00900,0.03000,-0.02100,0.56400,2.18500,2.75300,-2.77400,-0.23400,-3.00800,-3.00800,-3.00800,,-3.00800,-1.71600,-2.77400,0.00150,0.00150,-2000.00000,-2000.00000,0.04060,-0.17690,-0.48800,-233.33330,-30822.22000,-30822.22000,-33422.22000,-33422.22000,0.01090,,1.28570,70.00000,42.46190,42.46190,-365.04850,49.97510,-0.57450,-0.08910,-0.08910
2018-12-31,0.00600,0.03100,-0.02500,0.54300,1.53300,2.08500,-2.11000,-1.82500,-3.93500,-3.93600,-3.93600,,-3.93600,-1.38600,-2.11000,0.00120,0.00120,-2080.00000,-2080.00000,0.14690,-0.26690,-0.39470,-416.66660,-35166.66000,-35166.66000,-65583.33000,-65599.98000,0.00670,,,,77.86350,77.86350,-438.30740,98.64660,-0.41970,-0.1473,-0.1473
2018-09-30,0.01000,0.01300,-0.00300,0.20200,0.46500,0.67300,-0.67600,-0.79300,-1.46900,-1.46900,-1.46900,,-1.46900,-0.67000,-0.67600,0.00130,0.00130,-1120.00000,-1120.00000,0.21660,-0.56480,-0.51520,-30.00000,-6760.00000,-6760.00000,-14690.00000,-14690.00000,0.01680,,4.00000,22.50000,64.33330,64.33330,-246.10860,100.67130,-104.28010,-0.0883,-0.0883
2018-06-30,0.00800,0.00700,0.00100,0.10500,-0.49500,-0.38500,0.38600,1.38600,1.77200,1.77200,1.77200,,1.77200,0.39100,0.38600,0.00130,0.00130,1360.00000,1360.00000,0.39840,,-0.90110,12.50000,4825.00000,4825.00000,22150.00000,22150.00000,0.00530,,,,-81.25780,-81.25790,117.71620,-81.25790,-113.50630,-0.0689,-0.0689
2018-03-31,0.00800,0.00100,0.00700,0.13000,5.26900,5.39900,-5.39200,-3.10200,-8.49400,-8.49400,-8.49400,,-8.49400,-4.63900,-5.39200,0.00110,0.00110,-8000.00000,-8000.00000,0.36740,,-0.70450,87.50000,-67400.00000,-67400.00000,-106175.00000,-106175.00000,0.00480,,,,304.51760,304.51740,-507.39350,304.51740,-146.68530,-0.11710,-0.11710
2017-12-31,,,,0.08380,1.27630,,-1.36810,-1.05290,-2.41500,-2.41700,-2.41700,,-2.41700,-1.11920,-1.36210,0.00090,0.00090,-7839.99900,-7839.99900,0.00880,,-0.53720,,,,,,,,,,41.75140,41.75140,-2627.16300,41.75140,-0.72970,86.3305,86.3305
2017-09-30,,,,0.10940,1.08210,,-1.19150,-0.68940,-1.88090,-1.88090,-1.88090,,-1.88090,-1.10410,-1.19150,0.01360,0.01360,-160.00000,-160.00000,0.01450,-0.08150,-0.73430,,,,,,,,,,42.22620,42.22620,-1770.86500,45.66940,-316.09150,-24.6795,-24.6795
2017-06-30,,,,0.09220,1.35200,,-1.44430,-0.66700,-2.11130,-2.11130,-2.11130,,-2.11130,-1.38560,-1.44430,0.01280,0.01280,-160.00000,-160.00000,0.01580,-0.07950,-0.76810,,,,,,,,,,52.83670,52.83670,-1909.29700,57.03510,-304.23800,-35.3481,-35.3481
2017-03-31,,,,0.08960,0.61750,,-0.70710,-0.14970,-0.85680,-0.85680,-0.85680,,-0.85680,-0.66220,-0.70710,0.01200,0.01200,-80.00000,-80.00000,0.04170,-0.07520,-0.81290,,,,,,,,,,22.34340,22.34350,-395.25960,24.02330,-310.20620,-26.54010,-26.54010
2016-12-31,,,,0.07060,0.46490,,-0.53550,-0.66470,-1.20030,-1.20110,-1.20110,,-1.20110,-0.40780,-0.53550,0.01000,0.01000,-80.00000,-80.00000,0.01010,,-0.81380,,,,,,,,,,34.63260,34.63260,-1152.68900,34.63260,-293.10370,-36.3631,-36.378
2016-09-30,,,,0.06740,0.85180,,-0.91920,-0.16890,-1.08800,-1.08800,-1.08800,,-1.08800,-0.81300,-0.91920,0.01060,0.01060,-80.00000,-80.00000,0.08830,,-0.88190,,,,,,,,,,39.98480,39.98480,-317.37300,39.98480,-234.97240,-26.9333,-27.1691
2016-06-30,,,,0.08340,1.04760,,-1.13090,-0.15670,-1.28770,-1.28770,-1.28770,,-1.28770,-1.02470,-1.13090,0.00910,0.00910,-160.00000,-160.00000,0.07600,-0.21720,-0.88160,,,,,,,,,,49.38630,49.38630,-527.65270,60.11150,-265.18930,-63.3338,-63.3338
2016-03-31,,,,0.03650,0.50890,,-0.54530,-0.15190,-0.69730,-0.69730,-0.69730,,-0.69730,-0.46010,-0.54530,0.00800,0.00800,-80.00000,-80.00000,0.05060,-1.23310,-0.81680,,,,,,,,,,25.44800,25.44800,-520.76240,56.82760,-343.25840,-34.57270,-34.57270
2015-12-31,,,,0.05000,1.40750,,-1.74030,-0.08300,-1.82330,-1.82330,-1.82330,,-1.82330,-0.16590,-1.74030,0.00780,0.00780,-160.00000,-160.00000,0.13720,-1.36320,-0.88640,,,,,,,,,,77.84040,77.84040,-760.30830,183.95170,-293.44530,-54.5596,-54.603
2015-09-30,,,,0.11000,1.30790,,-2.52220,-0.02600,-2.54820,-2.54820,-2.54820,,-2.54820,-1.27070,-2.52220,0.00790,0.00790,-320.00000,-320.00000,0.03980,,-0.98380,,,,,,,,,,154.18040,154.18040,-576.98520,154.18040,-208.29810,-60.2858,-61.6436
2015-06-30,,,,0.00780,0.95850,,-0.96630,-0.03960,-1.00590,-1.00590,-1.00590,,-1.00590,-0.84730,-0.96630,0.00770,0.00770,-160.00000,-160.00000,0.13050,,10.17690,,,,,,,,,,-882.45370,99.82160,-59.78480,-882.45450,14.84650,-68.2657,-69.2731
2015-03-31,,,,0.07380,1.50060,,-1.57450,-0.00340,-1.57790,-1.57790,-1.57790,,-1.57790,-1.48270,-1.57450,0.00760,0.00760,-240.00000,-240.00000,0.23510,,0.56370,,,,,,,,,,-169.42870,526.04110,-88.12010,-169.42860,121.93730,-182.57320,-188.07800
2014-12-31,,,,0.07490,4.28140,,-4.04010,-0.20890,-3.29740,-4.33690,-4.33690,,-4.33690,-3.97380,-4.44300,0.00510,0.00510,-399.99990,-719.99990,5.10560,,0.04960,,,,,,,,,,-215.27630,-215.27630,-178.72820,-215.27630,265.94960,-726.0061,-747.5726
2014-09-30,,,,,1.00310,,-1.00310,-0.08790,-1.09100,-1.09100,-1.09100,,-1.09100,-0.95660,-1.00310,0.00150,0.00150,-720.00000,-720.00000,,,,,,,,,,,,,,,,,,-0.1743,-0.1812
2014-08-31,,,,,0.05160,,-0.05160,,-0.05160,-0.05160,-0.05160,,-0.05160,-0.05160,-0.05160,0.00070,0.00070,-80.00000,-80.00000,0.42670,,,,,,,,,,,,172.08570,172.08570,-231.18660,172.08570,-0.00510,0.0759,0.0796
2014-06-30,,,,,0.36040,,-0.36040,-0.01750,-0.37790,-0.37790,-0.37790,,-0.37790,-0.34790,-0.36040,0.00150,0.00150,-240.00000,-240.00000,,,,,,,,,,,,,,,,,,-0.0752,-0.0789
2014-05-31,0.00290,,0.00290,,0.00750,,-0.00450,,-0.00450,-0.00450,-0.00450,,-0.00450,-0.00450,-0.00450,0.00070,0.00070,0.00000,0.00000,,,,100.00000,-154.16240,-154.16240,-154.16240,-154.16240,0.12450,,0.53900,166.97250,-20.85400,-20.85400,-19.18880,-20.85400,0.00370,0.0285,0.0286
2014-03-31,,,,0.08190,0.33100,,-0.41290,,-0.41290,-0.41290,-0.41290,,-0.41290,-0.41150,-0.41290,0.00150,0.00150,-320.00000,-320.00000,,,,,,,,,,,,,,,,,,-0.02950,-0.02960
2014-02-28,0.00480,,0.00480,,0.01480,,-0.01000,,-0.01000,-0.01000,-0.01000,,-0.01000,-0.01000,-0.01000,0.00070,0.00070,0.00000,0.00000,9.77770,,,100.00000,-206.61140,-206.61140,-206.61140,-206.61140,0.16670,,0.90760,99.15860,-38.36890,-38.36890,-34.44480,-38.36890,0.00450,-0.00010,-0.00010
2013-12-31,,,,,4.07950,,-4.56490,,-4.56490,-4.56490,-4.56490,,-4.56490,-4.56490,-4.56490,0.00450,0.00450,,0.00000,0.52600,,,,,,,,,,,,4756.47900,4756.47900,-2767.50000,4756.47900,,-272.0064,-278.5275
2013-11-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.0037,0.0037
2013-08-31,,,,,0.00280,,-0.00280,,-0.00280,-0.00280,-0.00280,,-0.00280,-0.00280,-0.00280,0.00060,0.00060,0.00000,0.00000,,,,,,,,,,,,,-7.46830,-7.46830,-7.42040,-7.46830,0.00660,-0.0005,-0.0005
2013-05-31,,,,,0.01010,,-0.01010,,-0.01010,-0.01010,-0.01010,,-0.01010,-0.01010,-0.01010,0.00050,0.00050,0.00000,0.00000,,,,,,,,,,,,,-183.01200,-183.01200,-154.84760,-183.01200,0.00140,-0.0032,-0.0032
2013-03-31,,,,0.00000,0.00370,,-0.00370,,-0.00370,-0.00370,-0.00370,0.00000,-0.00370,-0.00370,-0.00370,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2013-02-28,,,,,0.00370,,-0.00370,,-0.00370,-0.00370,-0.00370,,-0.00370,-0.00370,-0.00370,0.00030,0.00030,0.00000,0.00000,,,,,,,,,,,,,,,,,,-0.00160,-0.00160
2012-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2012-11-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
