Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,82.98100,24.76000,58.22100,2.53700,19.61100,,22.98200,35.23900,-1.30200,33.93700,8.79400,25.14300,25.14300,25.04200,36.07200,35.23900,49.56000,49.56000,0.50550,0.50550,21.25300,0.04440,0.04650,70.16180,42.46640,42.46640,40.89730,30.17800,0.09430,2.48620,36.19910,3.08270,6.80750,2.85770,2.94590,16.45930,0.6424,0.6369
2024-06-30,88.23600,26.82000,61.41600,3.19100,21.21300,,25.22300,36.19300,6.44700,42.64000,9.37500,33.26500,33.26500,33.17700,37.01300,36.19300,49.56000,49.56000,0.66950,0.66950,18.67850,0.04380,0.04580,69.60420,41.01840,41.01840,48.32500,37.60030,0.10350,2.59520,34.67970,4.23050,9.76910,3.90140,4.04540,15.86800,0.6936,0.6936
2024-03-31,88.14300,27.37300,60.77000,3.25600,25.63100,,29.71400,31.05600,7.29700,38.35300,7.99200,30.36100,30.36100,30.30800,31.88300,31.05600,49.56000,49.56000,0.61150,0.61150,5.17520,,0.04920,68.94480,35.23370,35.23370,43.51230,34.38500,0.10610,2.57860,34.90320,4.01970,9.84090,3.65360,4.01970,15.24230,0.70450,0.70420
2023-12-31,83.09800,24.78700,58.31100,4.65800,17.48500,,22.71400,35.59700,-1.52700,34.07000,8.10100,25.96900,25.96900,25.92600,36.16700,35.59700,49.56000,49.56000,0.52350,0.52350,4.60920,,0.05330,70.17140,42.83740,42.83740,40.99980,31.19930,0.10340,2.55550,35.21780,3.56770,9.28740,3.23260,3.56770,14.68910,0.5996,0.5992
2023-09-30,72.98300,23.65800,49.32500,4.36100,15.22900,,19.64500,29.68000,5.04600,34.72600,7.79600,26.93000,26.93000,26.93000,29.73500,29.68000,49.56000,49.56000,0.54350,0.54350,5.78510,,0.05330,67.58420,40.66700,40.66700,47.58090,36.89900,0.09600,2.62210,34.32390,3.85890,9.49100,3.54070,3.85890,14.08310,0.5794,0.5783
2023-06-30,75.18700,24.90500,50.28200,5.06900,17.64300,,22.76000,27.52200,4.39600,31.91800,7.56100,24.35700,24.35700,24.35700,27.57000,27.52200,49.56000,49.56000,0.49150,0.49150,4.80330,,0.05660,66.87590,36.60470,36.60470,42.45150,32.39520,0.10150,2.80120,32.12910,3.62020,9.41600,3.28820,3.62020,13.57720,-1.1465,-1.1481
2023-03-31,77.59600,25.71900,51.87700,5.04300,21.38800,,26.48500,25.39200,5.03900,30.43100,6.75900,23.67200,23.67200,23.67200,25.44700,25.39200,49.56000,49.56000,0.47750,0.47750,2.96950,0.05580,0.05910,66.85530,32.72330,32.72330,39.21720,30.50670,0.09560,2.72340,33.04660,3.64990,10.09730,2.91760,3.44620,13.08810,0.38790,0.38710
2022-12-31,76.17000,25.84100,50.32900,4.47800,-50.35800,-341.39300,295.56400,-245.23500,-9.44800,-254.68300,-60.26500,-194.41800,-194.41800,-194.41800,-245.18500,-245.23500,49.56000,49.56000,-3.92250,-3.92250,2.68610,0.05930,0.06300,66.07460,-321.95740,-321.95750,-334.36120,-255.24220,0.09620,3.59330,25.04690,-31.04600,-91.66210,-24.54610,-29.20590,12.63750,-0.4219,-0.424
2022-09-30,78.80100,27.11900,51.68200,4.69100,22.03500,-70.25000,97.02100,-45.33900,16.41500,-28.92400,-4.92500,-23.99900,-23.99900,-23.99900,-45.29400,-45.33900,49.56000,49.56000,-0.48450,-0.48450,1.97210,0.04110,0.04290,65.58550,-57.53610,-57.53610,-36.70510,-30.45520,0.07650,3.95670,22.74640,-2.95170,-18.59930,-2.33000,-2.83040,16.40530,0.4469,0.4459
2022-06-30,80.57000,27.49700,53.07300,4.33300,95.23100,,101.05700,-47.98400,1.90600,-46.07800,-12.02200,-34.05600,-34.05600,-34.05600,-46.49000,-47.98400,49.52000,49.52000,-0.68750,-0.68750,3.22900,0.04390,0.04590,65.87190,-59.55570,-59.55570,-57.19000,-42.26880,0.08020,4.08010,22.05820,-4.03960,-21.41430,-3.38920,-3.86240,17.01320,0.427,0.4267
2022-03-31,85.48600,28.84800,56.63800,4.68000,25.06100,,31.95300,24.68500,-0.16800,24.51700,6.02200,18.49500,18.49500,18.49500,26.89700,24.68500,49.55340,49.55340,0.37300,0.37300,14.15300,0.04480,0.04690,66.25410,28.87610,28.87610,28.67960,21.63510,0.08650,4.09750,21.96470,2.10070,9.48830,1.87160,2.00660,17.76690,0.57280,0.57130
2021-12-31,86.30300,29.78900,56.51400,3.85500,23.35500,,32.92400,23.59000,-0.36000,23.23000,5.79300,17.43700,17.43700,17.43700,25.80400,23.59000,46.06400,46.06400,0.34550,0.34550,13.01440,0.04650,0.04880,65.48320,27.33400,27.33390,26.91680,20.20440,0.08900,3.94530,22.81210,2.01850,9.89420,1.79800,1.92450,17.43340,0.4019,0.3999
2021-09-30,87.00700,30.48500,56.52200,4.53700,21.83500,,28.73100,27.79100,2.22700,30.01800,7.18500,22.83300,22.83300,22.83300,30.15000,27.79100,46.06000,46.06000,0.49550,0.49550,11.69350,0.04750,0.04980,64.96260,31.94110,31.94110,34.50070,26.24270,0.09110,4.29730,20.94350,2.69600,14.52830,2.39120,2.56800,17.09140,0.6948,0.6942
2021-06-30,93.22800,32.49000,60.73800,4.40700,28.73000,,39.00600,21.73200,-0.47300,21.25900,2.83700,18.42200,18.42200,18.42200,27.60100,21.73200,44.30000,44.30000,0.41600,0.41600,6.13400,0.05650,0.05990,65.15000,23.31060,23.31060,22.80320,19.76020,0.10990,2.96010,30.40450,2.49440,39.65900,2.17180,2.35340,16.67100,0.4923,0.4912
2021-03-31,96.66700,33.84800,62.81900,5.69100,24.03200,,37.19900,25.62000,0.48700,26.10700,6.69100,19.41600,19.41600,19.41600,33.09600,25.62000,44.30000,44.30000,0.43850,0.43850,,,,64.98500,26.50340,26.50340,27.00720,20.08550,,,,,,,,,0.49730,0.49660
2020-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,-1.4398,-1.4354
2020-09-30,92.16600,32.64800,59.51800,4.63500,26.00800,,38.62100,20.89700,-6.83100,14.06600,5.76800,8.29800,8.29800,8.29800,28.87500,20.89700,44.30000,44.30000,0.18750,0.18750,,,,64.57700,22.67320,22.67320,15.26160,9.00330,,,,,,,,,0.4793,0.4788
