Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,5.20800,2.95200,2.25600,0.84100,0.67200,1.51300,0.74300,0.19200,0.93500,0.00600,0.92900,0.92900,0.92900,0.79000,0.74300,20.46300,20.69100,0.05000,0.04000,4.66450,43.31800,14.26650,14.26650,17.95320,17.83790,0.17450,,2.38350,37.75920,3.99660,6.12510,3.11230,3.99660,,0.0456,0.0454
2024-06-30,5.27400,2.47400,2.80000,0.84100,0.88800,1.72900,1.07100,0.14000,1.21100,0.08200,1.12900,1.12900,1.12900,1.11700,1.07100,20.39800,20.64000,0.06000,0.05000,4.14640,53.09060,20.30720,20.30720,22.96170,21.40690,0.18210,,2.50670,35.90440,5.10880,8.00200,3.89780,5.10880,,0.0956,0.0955
2024-03-31,5.76500,2.97400,2.79100,0.88200,0.66600,1.54800,1.24300,0.18800,1.43100,0.09700,1.33400,1.33400,1.33400,1.29100,1.24300,20.20500,20.52000,0.07000,0.07000,2.29040,48.41280,21.56120,21.56120,24.82220,23.13960,0.17600,,2.24410,40.10580,6.36970,10.34430,4.07350,6.36970,,0.04270,0.04270
2023-12-31,5.60900,2.83400,2.77500,0.86800,0.75300,1.62100,1.15400,0.34500,1.49900,0.06500,1.43400,1.43400,1.43400,1.20300,1.15400,20.16300,20.47100,0.07000,0.06000,4.40730,49.47410,20.57410,20.57410,26.72490,25.56610,0.17740,,2.44400,36.82480,5.85590,8.77060,4.53440,5.85590,,0.0349,0.0344
2023-09-30,5.26400,2.59000,2.67400,0.86500,0.59400,1.45900,1.21500,0.14200,1.35700,0.10700,1.25000,1.25000,1.25000,1.26200,1.21500,20.21200,20.48900,0.06000,0.06000,3.70320,50.79790,23.08130,23.08130,25.77890,23.74620,0.17310,,2.95400,30.46730,5.45900,8.42150,4.11090,5.45900,,0.0476,0.0471
2023-06-30,5.25200,2.53500,2.71700,0.90500,0.73800,1.64300,1.07400,0.14200,1.21600,0.07800,1.13800,1.13800,1.13800,1.12500,1.07400,20.20200,20.46900,0.06000,0.06000,3.47120,51.73270,20.44940,20.44940,23.15310,21.66790,0.17810,,2.12120,42.42960,5.25370,8.42210,3.85890,5.25370,,0.0907,0.0906
2023-03-31,5.48700,2.78700,2.70000,0.90000,0.49400,1.39400,1.30600,0.14800,1.45400,0.10900,1.34500,1.34500,1.34500,1.35500,1.30600,20.13100,20.42000,0.07000,0.07000,2.18960,49.20720,23.80170,23.80170,26.49900,24.51250,0.16650,,1.90720,47.18970,6.57570,10.96080,4.08050,6.57570,,0.02710,0.02510
2022-12-31,5.36800,2.58900,2.77900,0.83700,0.73300,1.57000,1.20900,0.15000,1.35900,0.08700,1.27200,1.27200,1.27200,1.27000,1.20900,20.09900,20.39700,0.07000,0.07000,3.92460,51.76970,22.52240,22.52240,25.31670,23.69600,0.16910,,2.27750,39.51750,5.34300,8.12880,4.00720,5.34300,1.18300,0.0703,0.0695
2022-09-30,5.25400,2.47000,2.78400,0.86600,0.53600,1.40200,1.38200,0.00400,1.38600,0.09600,1.29000,1.29000,1.29000,1.42500,1.38200,20.10700,20.35900,0.06000,0.06000,3.80860,52.98820,26.30380,26.30380,26.37990,24.55270,0.17560,,2.09070,43.04720,5.81500,9.07880,4.31150,5.81500,,0.0503,0.048
2022-06-30,5.23800,2.37800,2.86000,0.84800,0.70300,1.55100,1.30900,-0.06800,1.24100,0.01700,1.22400,1.22400,1.22400,1.35200,1.30900,20.10500,20.36000,0.06000,0.06000,3.17950,54.60100,24.99050,24.99050,23.69230,23.36770,0.17570,,1.82830,49.22680,5.82550,9.51420,4.10530,5.82550,,0.0788,0.0761
2022-03-31,5.69100,2.60700,3.08400,0.94400,0.51600,1.46000,1.62400,0.00700,1.63100,0.13000,1.50100,1.50100,1.50100,1.67000,1.62400,20.06600,20.31800,0.07000,0.07000,2.11160,54.19080,28.53630,28.53630,28.65930,26.37500,0.16870,,2.30590,39.03000,7.51630,12.92960,4.45070,7.51630,,0.02410,0.02350
2021-12-31,5.96600,2.66900,3.29700,0.94000,0.72700,1.66700,1.63000,0.03700,1.66700,0.14300,1.52400,1.52400,1.52400,1.67700,1.63000,20.00600,20.27000,0.08000,0.08000,3.64380,55.26320,27.32140,27.32150,27.94170,25.54480,0.18010,,3.30890,27.19910,6.42330,9.97710,4.59990,6.42330,1.18290,0.1219,0.1195
2021-09-30,7.00100,3.54900,3.45200,1.13300,0.59900,1.73200,1.72000,-0.03200,1.68800,0.26100,1.42700,1.42700,1.42700,1.76600,1.72000,20.00800,20.24000,0.07000,0.07000,3.43150,49.30720,24.56790,24.56790,24.11080,20.38280,0.22360,,2.80380,32.09970,6.41410,10.41830,4.55750,6.41410,,0.0296,0.0298
2021-06-30,7.24200,3.42900,3.81300,0.96200,0.98500,1.94700,1.86600,0.03700,1.90300,0.38900,1.51400,1.51400,1.51400,1.91600,1.86600,19.99700,20.22100,0.08000,0.07000,2.57960,52.65120,25.76640,25.76640,26.27730,20.90580,0.22630,,1.99500,45.11190,7.27080,12.45680,4.73080,7.27080,,0.1605,0.1595
