,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$-0.84,$-0.55
1,2024-08-13,2024-06-30,$-0.82,$-0.91
2,2024-05-13,2024-03-31,$-0.93,$-0.97
3,2024-03-14,2023-12-31,$-0.67,$-0.72
4,2023-11-14,2023-09-30,$-0.89,$-0.68
5,2023-08-10,2023-06-30,$-1.13,$-1.03
6,2023-05-11,2023-03-31,$-1.39,$-1.30
7,2023-03-16,2022-12-31,$-1.12,$-1.22
8,2022-11-10,2022-09-30,$-1.22,$-1.13
9,2022-08-11,2022-06-30,$-1.33,$-1.18
10,2022-05-10,2022-03-31,$-1.36,$-1.25
11,2022-03-21,2021-12-31,$-1.18,$-1.27
12,2021-11-15,2021-09-30,$-1.26,$-1.35
13,2021-08-04,2021-06-30,$-1.10,$-1.17
14,2021-05-13,2021-03-31,$-1.26,$-1.17
15,2021-03-18,2020-12-31,$-1.31,$-1.38
16,2020-11-09,2020-09-30,$-1.47,$-1.31
17,2020-08-10,2020-06-30,$-1.55,$-1.44
18,2020-05-07,2020-03-31,$-1.61,$-1.79
19,2020-03-02,2019-12-31,$-1.69,$-1.86
20,2019-11-12,2019-09-30,$-1.26,$-1.06
21,2019-08-09,2019-06-30,$-1.20,$-1.08
22,2019-05-09,2019-03-31,$-1.12,$-1.11
23,2019-02-28,2018-12-31,$-1.29,$-1.46
24,2018-11-12,2018-09-30,$-1.08,$-1.28
25,2018-08-14,2018-06-30,$-0.91,$-1.14
26,2018-05-15,2018-03-31,$-0.73,$-0.88
27,2018-03-15,2017-12-31,$-0.65,$-0.74
28,2017-11-14,2017-09-30,$0.08,$-0.02
29,2017-08-14,2017-06-30,$-0.46,$-0.70
