Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,3661.00000,1921.00000,1740.00000,225.00000,880.00000,-1072.00000,2454.00000,-714.00000,-258.00000,-971.00000,2.00000,-973.00000,,-952.00000,-955.00000,-391.00000,-714.00000,1107.00000,1107.00000,-0.86000,-0.86000,1.07220,0.67010,2.23360,47.52800,-19.50290,-19.50290,-26.52280,-26.08580,0.07780,0.47880,0.86080,104.55340,-9.27780,5.65250,-2.02300,-3.06110,9.24320,-0.04430,-0.16350
2021-12-31,4099.00000,2050.00000,2049.00000,243.00000,908.00000,-579.00000,1994.00000,55.00000,-232.00000,-176.00000,-25.00000,-151.00000,,-151.00000,-159.00000,375.00000,55.00000,1102.00000,1107.00000,-0.14000,-0.14000,1.14020,0.65780,2.04940,49.98780,1.34180,1.34180,-4.29370,-3.87900,0.08600,0.53690,0.90510,99.44130,-1.34290,0.92850,-0.31680,-0.45950,10.19400,0.4125,0.312
2021-09-30,3887.00000,2093.00000,1794.00000,222.00000,888.00000,22.00000,1150.00000,644.00000,-262.00000,382.00000,76.00000,306.00000,,301.00000,292.00000,973.00000,644.00000,1103.00000,1109.00000,0.26000,0.26000,1.02780,0.64750,2.07370,46.15390,16.56810,16.56810,9.82760,7.51220,0.08120,0.50230,0.96070,93.68150,2.62840,-1.81760,0.62900,0.92650,10.38170,0.477,0.3588
2021-06-30,3910.00000,2037.00000,1873.00000,248.00000,857.00000,37.00000,1291.00000,582.00000,-274.00000,308.00000,98.00000,210.00000,,221.00000,207.00000,887.00000,582.00000,1103.00000,1109.00000,0.19000,0.19000,1.01030,0.65630,2.22190,47.90280,14.88490,14.88490,7.87720,5.29410,0.07950,0.46700,0.87120,103.30430,1.95390,-1.28260,0.44920,0.67150,10.25480,0.1973,0.2
2021-03-31,3982.00000,2104.00000,1878.00000,254.00000,875.00000,-99.00000,1444.00000,434.00000,-290.00000,144.00000,62.00000,82.00000,,85.00000,77.00000,810.00000,434.00000,1099.00000,1107.00000,0.07000,0.07000,1.02580,0.67010,2.27650,47.16220,10.89910,10.89910,3.61630,1.93370,0.08130,0.47750,0.87100,103.33500,0.77450,-0.47830,0.17350,0.25550,9.95920,-0.36590,-0.37670
2020-12-31,4454.00000,2406.00000,2048.00000,293.00000,1009.00000,-41.00000,6270.00000,-4222.00000,4358.00000,137.00000,-21.00000,158.00000,,161.00000,150.00000,-3827.00000,-4222.00000,1095.00000,1095.00000,0.14000,0.14000,0.98790,0.67270,2.34330,45.98110,-94.79120,-94.79120,3.07590,3.36780,0.08800,0.54640,0.97230,92.56620,1.45540,-0.87090,0.31790,0.47640,10.09220,0.303,0.1538
2020-09-30,3978.00000,2126.00000,1852.00000,258.00000,884.00000,-13.00000,1566.00000,286.00000,-4745.00000,-4459.00000,16.00000,-4475.00000,,-4339.00000,-4349.00000,667.00000,286.00000,1096.00000,1096.00000,-3.97000,-3.97000,1.00470,0.68940,2.41890,46.55610,7.18950,7.18950,-112.09150,-109.32630,0.08000,0.47080,0.90720,99.20820,-40.96490,22.90440,-8.72390,-12.72170,9.66420,0.282,0.1591
2020-06-30,3870.00000,2107.00000,1763.00000,225.00000,861.00000,-4.00000,1591.00000,172.00000,-223.00000,-51.00000,-104.00000,53.00000,,53.00000,140.00000,554.00000,172.00000,1096.00000,1100.00000,0.13000,0.13000,1.08770,0.62410,1.77180,45.55560,4.44440,4.44440,-1.31780,3.61760,0.07040,0.48310,0.85150,105.69770,0.35750,-0.26860,0.09640,0.13440,13.53790,0.2472,0.1639
2020-03-31,4357.00000,2294.00000,2063.00000,221.00000,917.00000,38.00000,1870.00000,193.00000,-224.00000,-33.00000,-59.00000,26.00000,,25.00000,69.00000,592.00000,193.00000,1093.00000,1096.00000,0.06000,0.06000,1.04560,0.62650,1.78930,47.34910,4.42970,4.42970,-0.75740,1.58370,0.07870,0.53470,0.83970,107.18610,0.17140,-0.12400,0.04520,0.06400,13.32240,0.27830,0.16700
2019-12-31,4468.00000,2510.00000,1958.00000,233.00000,1024.00000,40.00000,1810.00000,148.00000,-187.00000,-39.00000,-119.00000,80.00000,,75.00000,109.00000,564.00000,148.00000,1091.00000,1091.00000,0.11000,0.11000,0.98460,0.61990,1.78630,43.82270,3.31240,3.31240,-0.87290,2.43960,0.07770,0.56760,0.78720,114.33300,0.49790,-0.35690,0.13050,0.18930,13.79400,0.4933,0.5454
2019-09-30,4093.00000,2264.00000,1829.00000,240.00000,880.00000,-454.00000,1911.00000,-82.00000,-211.00000,-292.00000,11.00000,-303.00000,,-307.00000,-314.00000,331.00000,-82.00000,1092.00000,1092.00000,-0.29000,-0.29000,0.88910,0.61470,1.80520,44.71050,-2.00340,-2.00340,-7.13410,-7.67160,0.07150,0.48840,0.77900,115.52900,-2.05710,1.42060,-0.53630,-0.79250,13.66760,0.2976,0.173
2019-06-30,4177.00000,2284.00000,1893.00000,276.00000,962.00000,-637.00000,2537.00000,-644.00000,-206.00000,-850.00000,-179.00000,-671.00000,,-671.00000,-689.00000,-194.00000,-644.00000,1092.00000,1092.00000,-0.63000,-0.63000,0.95520,0.62990,1.88350,45.31960,-15.41780,-15.41780,-20.34950,-16.49510,0.07030,0.47090,0.79410,113.33490,-4.40000,3.03660,-1.12920,-1.62840,13.97890,-0.2081,-0.1978
2019-03-31,4149.00000,2293.00000,1856.00000,261.00000,940.00000,-51.00000,1722.00000,134.00000,-218.00000,-84.00000,9.00000,-93.00000,,-97.00000,-105.00000,577.00000,134.00000,1090.00000,1090.00000,-0.10000,-0.10000,0.95740,0.62020,1.80920,44.73370,3.22970,3.22970,-2.02460,-2.53070,0.06930,0.47950,0.81230,110.80260,-0.61310,0.43710,-0.16210,-0.23290,14.50140,0.10280,-0.00180
2018-12-31,3976.00000,2005.00000,1971.00000,295.00000,1141.00000,-74.00000,2228.00000,-257.00000,-3130.00000,-3387.00000,-139.00000,-3248.00000,,-3243.00000,-2940.00000,125.00000,-257.00000,1021.00000,1021.00000,-2.88000,-2.87000,0.96310,0.62830,1.83080,49.57240,-6.46380,-6.46380,-85.18610,-73.94370,0.06550,0.42380,0.68290,131.78570,-20.53310,14.02200,-5.34420,-7.63170,14.48990,0.3535,1.0178
2018-09-30,4529.00000,2552.00000,1977.00000,311.00000,1008.00000,16.00000,1961.00000,16.00000,-229.00000,-213.00000,-26.00000,-187.00000,,-197.00000,-273.00000,490.00000,16.00000,1018.00000,1018.00000,-0.27000,-0.27000,0.93600,0.58360,1.54120,43.65200,0.35330,0.35330,-4.70300,-6.02780,0.06960,0.52450,0.79950,112.57450,-1.28680,0.82790,-0.30280,-0.42870,18.77720,0.4135,-0.5491
2018-06-30,4701.00000,2668.00000,2033.00000,290.00000,998.00000,76.00000,1927.00000,106.00000,-356.00000,-250.00000,-76.00000,-174.00000,,-166.00000,-241.00000,585.00000,106.00000,1018.00000,1018.00000,-0.24000,-0.24000,1.03490,0.59930,1.56120,43.24610,2.25480,2.25480,-5.31800,-5.12660,0.07010,0.53670,0.77560,116.03700,-1.06360,0.67780,-0.24770,-0.34350,19.02550,0.162,0.0464
2018-03-31,5065.00000,2750.00000,2315.00000,317.00000,1067.00000,1481.00000,790.00000,1525.00000,-271.00000,1254.00000,46.00000,1208.00000,,1134.00000,1055.00000,2032.00000,1525.00000,1017.00000,1020.00000,1.04000,1.03000,0.99530,0.59430,1.52980,45.70580,30.10860,30.10860,24.75810,20.82920,0.07320,0.53780,0.80540,111.74930,6.91210,-4.41640,1.63920,2.28850,19.74660,1.46670,2.11470
2017-12-31,5398.00000,3127.00000,2271.00000,346.00000,1000.00000,923.00000,15288.00000,-13017.00000,-191.00000,-13208.00000,-1471.00000,-11737.00000,,-11730.00000,-11600.00000,-12489.00000,-13017.00000,1016.00000,1016.00000,-11.41000,-11.41000,0.85830,0.60600,1.73250,42.07110,-241.14490,-241.14490,-244.68320,-214.89440,0.07640,0.63510,0.75730,118.84400,-77.61020,42.95290,-16.61120,-24.65630,18.43170,0.8468,2.4255
2017-09-30,5617.00000,2967.00000,2650.00000,531.00000,1215.00000,24.00000,2272.00000,378.00000,-259.00000,119.00000,-494.00000,613.00000,,610.00000,530.00000,905.00000,378.00000,1017.00000,1017.00000,0.52000,0.52000,0.95770,0.51350,1.14550,47.17820,6.72960,6.72960,2.11860,9.43560,0.06530,0.58640,0.75660,118.95320,2.28680,-2.03500,0.70860,0.97970,29.81790,0.7817,0.6933
2017-06-30,5720.00000,2865.00000,2855.00000,469.00000,1307.00000,-300.00000,8595.00000,-5740.00000,-238.00000,-5978.00000,-22.00000,-5956.00000,,-5970.00000,-6035.00000,-5163.00000,-5740.00000,1017.00000,1017.00000,-5.94000,-5.94000,0.94420,0.53310,1.18390,49.91260,-100.34970,-100.34970,-104.51050,-105.50700,0.06620,0.55830,0.78140,115.17480,-22.97210,18.60340,-6.91330,-9.41430,26.36510,0.4278,0.3097
2017-03-31,5650.00000,2811.00000,2839.00000,432.00000,1324.00000,52.00000,1944.00000,895.00000,-207.00000,688.00000,54.00000,634.00000,,641.00000,580.00000,1375.00000,895.00000,1016.00000,1017.00000,0.57000,0.57000,0.93280,0.47770,0.96900,50.24780,15.84070,15.84070,12.17700,10.26550,0.06190,0.56230,0.77780,115.70970,1.99530,-2.10370,0.70230,0.93660,31.82990,0.13370,1.32350
2016-12-31,6492.00000,3102.00000,3390.00000,684.00000,1489.00000,544.00000,3948.00000,-558.00000,-356.00000,-914.00000,57.00000,-971.00000,,-974.00000,-1038.00000,-226.00000,-558.00000,955.00000,961.00000,-1.11000,-1.10000,0.93180,0.48170,1.02310,52.21810,-8.59520,-8.59520,-14.07890,-15.98890,0.06980,0.62620,0.86300,104.29300,-3.10460,3.15180,-1.04670,-1.44260,34.47590,1.5752,1.4689
2016-09-30,5563.00000,2762.00000,2801.00000,663.00000,1250.00000,-533.00000,2446.00000,355.00000,260.00000,615.00000,207.00000,408.00000,,410.00000,348.00000,932.00000,355.00000,979.00000,984.00000,0.35000,0.35000,0.90150,0.47260,1.00420,50.35050,6.38140,6.38140,11.05520,6.25560,0.05630,0.51640,0.68930,130.57520,1.22730,-1.24900,0.41520,0.58400,36.48080,1.3194,2.9062
2016-06-30,5038.00000,2161.00000,2877.00000,375.00000,1263.00000,-166.00000,1804.00000,1073.00000,-817.00000,256.00000,29.00000,227.00000,,242.00000,188.00000,1383.00000,1073.00000,914.00000,920.00000,0.21000,0.20000,1.27290,0.20060,0.34090,57.10600,21.29810,21.29810,5.08140,3.73160,0.08700,0.55110,0.93750,96.00240,0.85200,13.60320,0.41780,0.60410,35.03610,1.0467,0.8967
2016-03-31,4810.00000,2019.00000,2791.00000,389.00000,1143.00000,25.00000,1507.00000,1284.00000,-417.00000,867.00000,228.00000,639.00000,,633.00000,570.00000,1589.00000,1284.00000,913.00000,920.00000,0.62000,0.62000,1.31690,0.21980,0.33340,58.02500,26.69440,26.69440,18.02500,11.85030,0.08730,0.50950,0.92710,97.07280,2.34700,36.13010,1.14830,1.61440,33.46940,1.49570,1.31090
2015-12-31,4881.00000,2034.00000,2847.00000,446.00000,1328.00000,66.00000,2884.00000,-37.00000,898.00000,861.00000,249.00000,612.00000,,498.00000,485.00000,298.00000,-37.00000,855.00000,864.00000,0.56000,0.55000,1.41470,0.21830,0.33220,58.32820,-0.75800,-0.75800,17.63980,9.93650,0.09000,0.51290,0.91230,98.64780,1.86970,15.43230,0.91830,1.30080,32.95930,1.8587,1.5902
2015-09-30,4823.00000,2052.00000,2771.00000,361.00000,1096.00000,80.00000,1377.00000,1394.00000,-1081.00000,313.00000,193.00000,120.00000,,116.00000,103.00000,1709.00000,1394.00000,851.00000,862.00000,0.12000,0.12000,0.96320,0.29360,0.50930,57.45390,28.90320,28.90320,6.48970,2.13560,0.09920,0.50150,0.91430,98.43460,0.50660,-2.67650,0.23860,0.35780,26.87790,1.2565,1.1436
2015-06-30,4966.00000,2064.00000,2902.00000,386.00000,1185.00000,-384.00000,1955.00000,947.00000,-326.00000,621.00000,88.00000,533.00000,,539.00000,539.00000,1270.00000,947.00000,849.00000,859.00000,0.64000,0.63000,0.91890,0.29150,0.54230,58.43740,19.06970,19.06970,12.50500,10.85380,0.09860,0.48840,0.89190,100.91020,2.33490,-12.28630,1.07010,1.65430,27.19080,1.7229,1.9372
2015-03-31,4982.00000,2146.00000,2836.00000,332.00000,1229.00000,-227.00000,1788.00000,1048.00000,-491.00000,557.00000,104.00000,453.00000,,444.00000,446.00000,1383.00000,1048.00000,851.00000,859.00000,0.52000,0.52000,1.26020,0.29280,0.48580,56.92490,21.03570,21.03570,11.18030,8.95220,0.10610,0.51410,0.90450,99.50220,1.95790,-88.44620,0.94570,1.38460,26.64750,1.57630,1.45630
2014-12-31,5168.00000,2279.00000,2889.00000,379.00000,1326.00000,44.00000,1661.00000,1228.00000,-356.00000,872.00000,186.00000,686.00000,,694.00000,687.00000,1597.00000,1228.00000,853.00000,858.00000,0.80000,0.80000,1.17150,0.26840,0.44220,55.90170,23.76160,23.76160,16.87310,13.29330,0.11130,0.52140,0.95560,94.17960,2.97150,-122.83190,1.49500,2.17410,27.41200,2.0556,1.7495
2014-09-30,5058.00000,2249.00000,2809.00000,412.00000,1243.00000,122.00000,1533.00000,1276.00000,-248.00000,1028.00000,160.00000,868.00000,,863.00000,876.00000,1637.00000,1276.00000,855.00000,861.00000,1.02000,1.02000,1.19310,0.27140,0.44990,55.53580,25.22740,25.22740,20.32420,17.31910,0.10850,0.48990,0.93490,96.26330,3.64600,-87.52540,1.85160,2.65640,27.68420,1.6434,1.416
2014-06-30,5045.00000,2384.00000,2661.00000,344.00000,1223.00000,-26.00000,1593.00000,1068.00000,-221.00000,847.00000,102.00000,745.00000,,745.00000,748.00000,1442.00000,1068.00000,852.00000,857.00000,0.88000,0.87000,1.14270,0.27890,0.47350,52.74530,21.16950,21.16950,16.78890,14.82660,0.10800,0.48260,0.93620,96.13680,3.15830,-52.42790,1.59410,2.27750,27.62180,1.2225,1.1447
2014-03-31,5001.00000,2304.00000,2697.00000,353.00000,1286.00000,-29.00000,1668.00000,1029.00000,-138.00000,891.00000,143.00000,748.00000,,740.00000,744.00000,1433.00000,1029.00000,850.00000,852.00000,0.88000,0.87000,1.17940,0.30790,0.51220,53.92920,20.57590,20.57590,17.81640,14.87700,0.10660,0.46300,0.94810,94.93100,3.21320,-32.47040,1.57810,2.22400,27.06230,1.05400,0.81100
2013-12-31,5430.00000,2536.00000,2894.00000,411.00000,1448.00000,-15.00000,1874.00000,1020.00000,-519.00000,501.00000,114.00000,387.00000,,377.00000,380.00000,1456.00000,1020.00000,849.00000,850.00000,0.44000,0.44000,1.14670,0.31450,0.53860,53.29650,18.78450,18.78450,9.22650,6.99820,0.11430,0.50190,1.01720,88.47510,1.66550,-13.36410,0.79360,1.14160,26.69340,0.9465,0.5966
2013-09-30,5059.00000,2429.00000,2630.00000,348.00000,1268.00000,-47.00000,1663.00000,967.00000,-242.00000,725.00000,12.00000,713.00000,,706.00000,711.00000,1386.00000,967.00000,845.00000,846.00000,0.84000,0.84000,1.14360,0.31010,0.56270,51.98660,19.11450,19.11450,14.33090,14.05420,0.10570,0.46320,0.97460,92.34830,3.15350,-20.03970,1.47540,2.17570,26.49470,0.5331,0.2894
2013-06-30,4924.00000,2331.00000,2593.00000,339.00000,1301.00000,-1435.00000,3075.00000,-482.00000,-193.00000,-675.00000,-222.00000,-453.00000,,-456.00000,-452.00000,-82.00000,-482.00000,849.00000,849.00000,-0.53000,-0.53000,1.09790,0.31470,0.57650,52.66040,-9.78880,-9.78880,-13.70840,-9.17950,0.10370,0.43770,0.92820,96.96390,-2.11010,11.27880,-0.95990,-1.44600,25.57400,1.0412,0.7833
2013-03-31,4901.00000,2311.00000,2590.00000,329.00000,1302.00000,-27.00000,1658.00000,932.00000,-233.00000,699.00000,53.00000,646.00000,,626.00000,630.00000,1319.00000,932.00000,855.00000,856.00000,0.74000,0.74000,1.16670,0.30340,0.55480,52.84640,19.01650,19.01650,14.26240,12.85450,0.10200,0.42920,0.90490,99.45730,2.74390,-19.79130,1.30230,1.91130,26.77700,1.28740,1.14600
2012-12-31,5249.00000,2464.00000,2785.00000,442.00000,1374.00000,620.00000,1196.00000,1589.00000,-1405.00000,184.00000,-110.00000,294.00000,,280.00000,320.00000,1982.00000,1589.00000,872.00000,873.00000,0.37000,0.38000,1.26900,0.33870,0.64360,53.05770,30.27240,30.27240,3.50540,6.09640,0.10370,0.44780,0.94200,95.53820,1.22450,-7.49870,0.55330,0.80970,26.68260,1.7906,1.4924
2012-09-30,4972.00000,2371.00000,2601.00000,324.00000,1206.00000,-1131.00000,2661.00000,-60.00000,-73.00000,-133.00000,-57.00000,-76.00000,,-84.00000,-79.00000,352.00000,-60.00000,869.00000,869.00000,-0.09000,-0.09000,1.41020,0.35480,0.59770,52.31300,-1.20680,-1.20680,-2.67500,-1.58890,0.10030,0.43420,0.85990,104.66210,-0.36410,2.16050,-0.16940,-0.23490,26.58060,1.2163,1.0047
2012-06-30,4994.00000,2337.00000,2657.00000,298.00000,1297.00000,-55.00000,1650.00000,1007.00000,-97.00000,910.00000,39.00000,871.00000,,859.00000,863.00000,1391.00000,1007.00000,871.00000,873.00000,0.99000,0.99000,1.42180,0.35550,0.61350,53.20390,20.16420,20.16420,18.22190,17.28070,0.10220,0.44150,0.91970,97.85740,3.75220,-19.28600,1.75730,2.41850,26.37440,1.3731,1.0885
2012-03-31,5102.00000,2493.00000,2609.00000,292.00000,1240.00000,-149.00000,1681.00000,928.00000,-70.00000,858.00000,-9.00000,867.00000,,855.00000,859.00000,1447.00000,928.00000,880.00000,882.00000,0.98000,0.97000,1.09830,0.30450,0.62590,51.13680,18.18900,18.18900,16.81690,16.83650,0.10110,0.46760,0.84250,106.82870,3.68530,-17.05570,1.69410,2.56320,26.63610,0.85710,0.68930
2011-12-31,5676.00000,2795.00000,2881.00000,371.00000,1351.00000,-119.00000,1841.00000,1040.00000,-498.00000,542.00000,18.00000,524.00000,,505.00000,506.00000,1372.00000,1040.00000,890.00000,893.00000,0.57000,0.58000,1.05680,0.31420,0.64970,50.75760,18.32280,18.32280,9.54900,8.91470,0.11320,0.55770,0.91360,98.51480,2.26020,-8.05940,1.00710,1.55010,25.30350,1.5889,1.3525
2011-09-30,4344.00000,2098.00000,2246.00000,242.00000,918.00000,-51.00000,1211.00000,1035.00000,-67.00000,968.00000,33.00000,935.00000,,918.00000,916.00000,1282.00000,1035.00000,888.00000,890.00000,1.03000,1.03000,1.13400,0.15990,0.35660,51.70350,23.82600,23.82600,22.28360,21.08660,0.10520,0.44930,0.77500,116.12570,4.00190,101.54870,2.22390,3.36210,25.91980,0.5583,0.284
2011-06-30,4212.00000,2012.00000,2200.00000,243.00000,1088.00000,-272.00000,1603.00000,597.00000,20.00000,617.00000,27.00000,590.00000,,580.00000,576.00000,821.00000,597.00000,892.00000,896.00000,0.65000,0.64000,1.25400,0.14170,0.26860,52.23170,14.17380,14.17380,14.64860,13.67520,0.10490,0.45130,0.77020,116.85900,2.44230,33.29510,1.44430,2.09630,26.68320,1.4843,1.2935
2011-03-31,4080.00000,1892.00000,2188.00000,239.00000,1053.00000,-29.00000,1321.00000,867.00000,-38.00000,829.00000,49.00000,780.00000,,765.00000,761.00000,1133.00000,867.00000,897.00000,902.00000,0.85000,0.84000,1.35640,0.17410,0.29200,53.62750,21.25000,21.25000,20.31860,18.65200,0.10390,0.44780,0.73170,123.00000,3.30700,62.65360,1.94890,2.73120,25.93390,0.99780,0.83260
2010-12-31,4418.00000,1954.00000,2464.00000,288.00000,1411.00000,-332.00000,1699.00000,765.00000,-47.00000,727.00000,-53.00000,780.00000,-7.00000,771.00000,771.00000,1015.00000,765.00000,899.00000,921.00000,0.86000,0.85000,1.24220,0.15740,0.31270,55.77180,17.31550,17.31550,16.45540,17.45130,0.11580,0.50540,0.80680,111.55270,3.50420,75.66240,2.02090,2.95270,24.52840,1.1966,0.227
2010-09-30,4250.00000,1783.00000,2467.00000,239.00000,987.00000,-53.00000,1279.00000,1188.00000,-3.00000,1185.00000,133.00000,1052.00000,,1052.00000,1050.00000,1447.00000,1188.00000,899.00000,921.00000,1.17000,1.15000,1.27200,0.17920,0.32930,58.04710,27.95290,27.95290,27.88240,24.70590,0.10890,0.46170,0.81290,110.71060,4.84660,410.93750,2.69490,3.97790,,1.2964,1.1867
2010-06-30,3800.00000,1679.00000,2121.00000,222.00000,833.00000,9.00000,1046.00000,1075.00000,-148.00000,927.00000,118.00000,809.00000,,800.00000,797.00000,1308.00000,1075.00000,895.00000,921.00000,0.89000,0.88000,1.76520,0.20750,0.36240,55.81580,28.28950,28.28950,24.39470,20.97370,0.10800,0.54550,0.76230,118.06580,4.13160,22.85060,2.27370,3.27410,,1.0358,1.4495
2010-03-31,3653.00000,1640.00000,2013.00000,211.00000,934.00000,-34.00000,1179.00000,834.00000,-27.00000,807.00000,85.00000,722.00000,,714.00000,713.00000,1069.00000,834.00000,892.00000,921.00000,0.80000,0.79000,1.51160,0.14960,0.27620,55.10540,22.83060,22.83060,22.09140,19.51820,0.10730,0.50550,0.71130,126.53710,3.62750,21.98280,2.09690,3.08480,,0.96200,0.85670
2009-12-31,3802.00000,1703.00000,2099.00000,219.00000,1608.00000,,1827.00000,272.00000,137.00000,386.00000,-6.00000,392.00000,-12.00000,379.00000,379.00000,512.00000,272.00000,888.00000,900.00000,0.43000,0.42000,1.59710,0.18290,0.29140,55.20780,7.15410,7.15410,10.15260,9.96840,0.11250,0.51110,0.75750,118.80850,1.96790,14.96840,1.12100,1.60800,,1.1074,0.8626
2009-09-30,3550.00000,1622.00000,1928.00000,195.00000,883.00000,,1078.00000,850.00000,-149.00000,701.00000,49.00000,652.00000,-2.00000,649.00000,649.00000,1104.00000,850.00000,884.00000,915.00000,0.73000,0.72000,1.58400,0.18230,0.29940,54.30990,23.94370,23.94370,19.74650,18.28170,0.10660,0.47030,0.75710,118.87610,3.36250,27.68770,1.94920,2.74970,,1.0862,0.8796
