Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,9480.07300,4610.62700,4869.44600,2053.64700,2373.59500,2495.85100,-318.64700,2177.20400,560.55860,1616.64600,1616.64600,1.30060,1524.30300,4156.02900,4156.02900,0.36680,0.36420,0.14750,1.70600,44.71150,31.30340,0.00530,3.22530,4.01600,0.17460,2.74950,12.08820,0,0
2024-06-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,
2024-03-31,8723.26000,4316.61200,4406.64700,2255.95000,2602.14100,1804.50600,-117.93330,1686.57300,429.88590,1256.68700,1256.68700,-5.07240,1164.11600,4371.42900,4371.42900,0.26630,0.26630,0.14620,1.66760,38.27340,26.41730,0.00500,2.61560,3.27170,0.14210,2.23320,11.01080,0.00000,
2023-09-30,8091.63300,3676.17400,4415.45900,2168.48700,2439.38900,1976.06900,-289.89110,1686.17900,478.51020,1207.66900,1207.66900,-37.97700,1096.26900,4418.36800,4418.36800,0.24810,0.24810,0.14900,1.82490,38.18810,24.82800,0.00490,2.69060,3.41420,0.13300,2.28960,10.11950,0,0
2023-03-31,6651.03000,1942.46500,4708.56500,2157.48500,2415.02300,2293.54200,-85.03600,2208.50600,621.97760,1586.52900,1586.52900,42.51800,1553.72900,4843.29600,4843.29600,0.32080,0.32080,0.15380,1.71220,46.90400,32.99790,0.00560,3.46270,4.27570,0.18770,2.93020,9.56420,0.00000,
2022-09-30,4628.75400,825.63780,3803.11600,1997.54900,2233.10920,1570.00700,-290.91660,1279.09100,511.16520,767.92570,767.92560,-466.40880,220.24860,4920.65700,4920.65700,0.04480,0.04480,0.15870,2.04100,33.63270,5.79130,0.00400,1.86520,2.32900,0.08130,1.56930,8.53290,0,0
2022-03-31,4602.37400,540.74540,4061.62900,2177.74100,2442.07660,1619.55200,50.98840,1670.54100,517.93480,1152.60600,1152.60600,56.35560,1128.45400,5206.35100,5206.35100,0.21670,0.21670,0.17310,2.03280,41.12980,27.78330,0.00390,2.18890,2.64550,0.10940,1.80990,10.67720,0.00000,
2021-09-30,4417.99600,592.92700,3825.06900,2403.42300,2677.82400,1147.24500,333.69380,1480.93900,455.03700,1025.90200,1025.90200,,929.37860,5393.88100,5393.88100,0.17230,0.17230,0.17160,1.90090,38.71670,24.29700,0.00360,1.77620,2.11580,0.09560,1.47150,10.87780,0,0
2021-03-31,4243.18300,576.42200,3666.76100,2220.19000,2502.88500,1163.87600,140.65800,1304.53400,321.30700,983.22710,983.22700,,854.98000,5644.43000,5644.43000,0.15150,0.15150,0.15920,1.90600,35.57730,23.31700,0.00350,1.67180,1.98150,0.09260,1.40560,10.95760,0.00000,
2020-09-30,3887.02600,756.99480,3130.03100,2090.13200,2340.74120,789.29000,-330.70080,458.58900,267.40260,191.18640,191.18640,,78.79980,5622.67300,5633.35200,0.01390,0.01390,0.19520,1.93490,14.65130,2.51750,0.00310,0.34300,0.40490,0.01870,0.27600,9.91360,0,0
