Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.05700,0.05700,5.11300,3.48000,-8.53600,0.06100,-8.47500,,-8.47500,-8.47500,-8.47500,-8.53400,-8.53600,0.96150,0.96150,-8.81000,-8.81000,1.06890,100.00000,-14975.44000,-14975.44000,-14868.42000,-14868.42000,0.00640,0.02690,3348.94800,416.88410,416.87160,-94.84110,416.87160,-0.67180,-12.6817,-12.6817
2024-06-30,0.05700,0.05700,121.42800,1.97700,-123.34800,0.20500,-123.14300,,-123.14300,-123.14300,-123.14300,-123.34400,-123.34800,1.01240,1.01240,-121.75000,-121.75000,1.88410,100.00000,-216400.00000,-216400.00000,-216040.40000,-216040.40000,0.00310,3.16670,28.42110,116.70110,116.70110,-659.01200,116.70110,-104.23990,-8.8447,-8.8447
2024-03-31,0.05600,0.05600,1.91200,3.35600,-5.21200,0.22900,-4.98300,,-4.98300,-4.98300,-4.98300,-5.20800,-5.21200,0.84170,0.84170,-6.00000,-6.00000,1.92670,100.00000,-9307.14200,-9307.14200,-8898.21400,-8898.21400,0.00310,3.11110,28.92860,-82.84310,-82.84290,-27.42130,-82.84290,7.13150,-5.25590,-5.25590
2023-12-31,0.05600,0.05600,2.43400,2.08400,-4.46200,0.27800,-4.18400,,-4.18400,-4.18400,-4.18400,-4.45800,-4.46200,0.83960,0.83960,-4.86000,-4.86000,2.45770,100.00000,-7967.85700,-7967.85900,-7471.42700,-7471.42700,0.00250,3.11110,28.92860,-39.20550,-39.20540,-18.44550,-39.20540,12.70480,-5.2872,-5.2873
2023-09-30,0.05700,0.05700,2.46000,2.68600,-5.08900,0.35000,-4.73900,,-4.73900,-4.73900,-4.73900,-5.08400,-5.08900,0.84010,0.84010,-5.64000,-5.64000,2.79210,100.00000,-8928.07000,-8928.07000,-8314.03500,-8314.03500,0.00210,3.16670,28.42110,-32.64450,-32.64450,-17.52720,-32.64450,17.27970,-5.3078,-5.3244
2023-06-30,0.05700,0.05700,2.45600,2.21100,-4.61000,0.36000,-4.25000,,-4.25000,-4.25000,-4.25000,-4.60600,-4.61000,0.83920,0.83920,-5.00000,-5.00000,3.51370,100.00000,-8087.71900,-8087.71900,-7456.14000,-7456.14000,0.00190,3.35290,26.84210,-22.48920,-22.48920,-13.94910,-22.48920,22.52120,-5.3451,-5.3451
2023-03-31,0.05600,0.05600,4.08000,2.11300,-6.13700,0.36200,-5.77500,,-5.77500,-5.77500,-5.77500,-6.13400,-6.13700,0.83840,0.83840,-7.00000,-7.00000,3.79870,100.00000,-10958.93000,-10958.93000,-10312.50000,-10312.50000,0.00160,3.29410,27.32140,-25.24480,-25.24480,-16.47130,-25.24480,27.27230,-5.41870,-5.41870
2022-12-31,0.05600,0.05600,3.77300,2.01700,-5.73400,0.31400,-5.42000,,-5.42000,-5.42000,-5.42000,-5.73000,-5.73400,0.83630,0.83630,-6.50000,-6.50000,4.89030,100.00000,-10239.29000,-10239.29000,-9678.57200,-9678.57200,0.00140,1.93100,46.60710,-19.14590,-19.14590,-13.76610,-19.14590,33.82040,-4.6491,-4.6491
2022-09-30,0.05700,0.05700,3.59300,2.10500,-5.64100,0.24300,-5.39800,,-5.39800,-5.39800,-5.39800,-5.63800,-5.64100,0.83660,0.83660,-6.50000,-6.50000,5.96390,100.00000,-9896.49100,-9896.49100,-9470.17500,-9470.17500,0.00130,2.03570,44.21050,-16.17570,-16.17570,-12.32980,-16.17570,39.86790,-4.6564,-4.6564
2022-06-30,0.05700,0.05700,2.03800,2.13900,-4.12000,0.09600,-4.02400,,-4.02400,-4.02400,-4.02400,-4.11600,-4.12000,0.83620,0.83620,-4.75000,-4.75000,7.43540,100.00000,-7228.07000,-7228.07000,-7059.64900,-7059.64900,0.00120,2.03570,44.21050,-10.45630,-10.45630,-8.37040,-10.45630,46.04230,-5.0397,-5.0397
2022-03-31,0.05600,0.05600,2.00200,2.18600,-4.13200,0.01000,-4.12200,,-4.12200,-4.12200,-4.12200,-4.12900,-4.13200,0.83620,0.83620,-5.00000,-5.00000,8.63770,100.00000,-7378.57100,-7378.57100,-7360.71500,-7360.71500,0.00110,2.07410,43.39290,-9.74770,-9.74770,-8.01600,-9.74770,50.59220,-5.13780,-5.13780
2021-12-31,0.05600,0.05600,1.74500,2.07400,-3.76300,-0.00100,-3.76400,,-3.76400,-3.76400,-3.76400,-3.75900,-3.76300,0.67330,0.67330,-3.75000,-3.75000,9.06460,100.00000,-6719.64400,-6719.64400,-6721.42800,-6721.42800,0.00100,2.00000,45.00000,-8.16130,-8.16130,-6.78470,-8.16130,55.17800,-5.1278,-5.1278
2021-09-30,0.05700,0.05700,1.76300,2.28400,-3.99000,0.53700,-3.45300,,-3.45300,-3.45300,-3.45300,-3.98700,-3.99000,0.63920,0.63920,-5.50000,-5.50000,8.53180,100.00000,-7000.00000,-7000.00000,-6057.89500,-6057.89500,0.00100,1.96550,45.78950,-6.95240,-6.95240,-5.75600,-6.95240,59.43470,-6.4609,-6.4609
2021-06-30,0.05700,0.05700,1.85200,2.85000,-4.64500,0.41400,-4.23100,,-4.23100,-4.23100,-4.23100,-4.64100,-4.64500,0.63120,0.63120,-6.75000,-6.75000,5.89320,100.00000,-8149.12200,-8149.12200,-7422.80700,-7422.80700,0.00130,2.11110,42.63160,-12.82400,-12.82390,-9.53400,-12.82390,52.26700,-5.9836,-5.9836
2021-03-31,0.05600,0.05600,1.93700,2.21700,-4.09800,-0.61700,-4.71500,,-4.71500,-4.71500,-4.71500,-4.09500,-4.09800,0.58460,0.58460,-8.00000,-8.00000,6.64070,100.00000,-7317.85700,-7317.85700,-8419.64300,-8419.64300,0.00110,1.47370,61.07140,-12.69080,-12.69080,-9.65220,-12.69080,58.83470,-11.37110,-11.37110
2020-12-31,0.05700,0.05700,4.53400,1.77800,-6.25500,-0.17000,-6.42500,,-6.42900,-6.42900,-6.42900,-6.25100,-6.25500,0.46410,0.46410,-13.75560,-13.75560,1.97430,100.00000,-10973.68000,-10973.68000,-11271.93000,-11278.95000,0.00290,1.54050,58.42110,-104.11370,-104.11330,-32.16750,-104.11330,12.45360,-13.2202,-13.2215
2020-09-30,0.06600,0.06600,4.19300,2.14700,-6.27400,0.03300,-6.24100,,-6.24100,-6.24100,-6.24100,-6.27000,-6.27400,0.48240,0.48240,-13.00000,-13.00000,2.69120,100.00000,-9506.06100,-9506.06100,-9456.06100,-9456.06100,0.00260,1.43480,62.72730,-51.09300,-51.09290,-24.75900,-51.09290,24.80840,-10.3075,-10.3055
2020-06-30,0.05600,0.05600,4.80100,2.59400,-7.33900,-0.05600,-7.39500,,-7.39500,-7.39500,-7.39500,-7.33700,-7.33900,0.45220,0.45220,-16.25000,-16.25000,3.19840,100.00000,-13105.36000,-13105.36000,-13205.36000,-13205.36000,0.00200,1.36590,65.89290,-47.30370,-47.30380,-26.22430,-47.30380,33.64080,-11.0869,-11.12
2020-03-31,0.05200,0.05200,3.37000,1.80700,-5.12500,0.03300,-5.09200,,-5.09200,-5.09200,-5.09200,-5.12200,-5.12500,0.42780,0.42780,-11.24440,-11.24440,4.61300,100.00000,-9855.77000,-9855.77000,-9792.30800,-9792.30800,0.00160,1.15560,77.88460,-23.85230,-23.85240,-15.87630,-23.85240,47.79410,-15.10740,-15.10740
2019-12-31,0.03000,0.03000,4.04600,1.71100,-5.72700,-0.01000,-5.73700,,-5.74700,-5.74700,-5.74700,-5.72400,-5.72700,0.03840,0.03840,431.03450,431.03450,2.83090,100.00000,-19089.97000,-19089.97000,-19123.31000,-19156.64000,0.00130,0.30610,293.99950,-49.65440,-49.65440,-24.27560,-49.65440,39.02310,401.3044,403.2886
2019-09-30,0.06300,0.06300,3.52100,1.64000,-5.09800,0.50300,-4.59500,,-4.59500,-4.59500,-4.59500,-5.09500,-5.09800,0.01640,0.01640,-281.10950,-281.10950,0.70760,100.00000,-8092.06300,-8092.06300,-7293.65000,-7293.65000,0.01050,2.73910,32.85710,76.06350,76.06360,-76.51960,76.06360,-276.22830,-218.8089,-222.2262
2019-06-30,2.02200,2.02200,3.89500,1.76000,-3.63300,0.07200,-3.56100,,-3.56100,-3.56100,-3.56100,-3.63300,-3.63300,0.01590,0.01590,-224.88760,-224.88760,0.96380,100.00000,-179.67360,-179.67360,-176.11280,-176.11280,0.23570,1.17970,76.29080,78.33240,78.33260,-41.50350,78.33260,-284.07770,-305.2441,-305.2441
2019-03-31,0.06800,0.06800,4.07500,3.23400,-7.24100,-0.35900,-7.60000,,-7.60000,-7.60000,-7.60000,-7.23300,-7.24100,0.01570,0.01570,-483.50830,-483.50830,1.33070,100.00000,-10648.53000,-10648.53000,-11176.47000,-11176.47000,0.00600,1.94290,46.32350,494.78990,494.79160,-67.01350,494.79170,-97.66110,-420.05740,-420.05740
2018-12-31,0.05900,0.05900,4.29200,1.91400,-6.14700,0.37200,-5.77500,,-5.65100,-5.65100,-5.65100,-6.13600,-6.14700,0.01100,0.01100,783.35850,783.35850,2.10540,100.00000,-10418.64000,-10418.64000,-9788.13400,-9577.96400,0.00330,1.68570,53.38980,-104.90030,-104.90070,-31.52930,-104.90070,355.85400,-920.799,-920.799
2018-09-30,0.12000,0.12000,3.98500,1.72900,-5.59400,0.24600,-5.34800,,-5.34800,-5.34800,-5.34800,-5.58000,-5.59400,0.01510,0.01510,-352.32390,-352.32390,2.81520,100.00000,-4661.66700,-4661.66700,-4456.66700,-4456.66700,0.00520,5.00000,18.00000,-49.24490,-49.24490,-23.11550,-49.24490,717.38900,-208.7794,-208.7794
2018-06-30,0.48500,0.48500,4.07000,2.05400,-5.63900,1.31800,-4.32100,,-4.32100,-4.32100,-4.48400,-5.62500,-5.63900,0.01090,0.01090,-412.29390,-412.29390,3.02300,100.00000,-1162.68000,-1162.68000,-890.92780,-924.53610,0.01610,6.73610,13.36080,-27.15050,-27.15050,-14.30650,-27.15050,1050.76200,1113.2614,1113.2614
