Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,19.66700,5.02300,14.64400,3.88400,-0.21600,9.85600,4.78800,-3.41000,1.37800,0.02900,1.34900,1.34900,1.07100,9.89900,4.78800,22.73700,22.73700,0.03000,0.03000,0.47270,0.89640,24.34540,24.34540,7.00670,5.44570,0.03200,0.43660,0.45720,0.21930,0.23020,13.23760,0.3396,0.3135
2024-06-30,18.05000,4.50300,13.54700,3.92000,,9.43800,4.10900,-3.04900,1.06000,0.02800,1.03200,1.03200,0.81700,9.00900,4.10900,22.33900,22.33900,0.02000,0.02000,0.46930,0.88420,22.76450,22.76450,5.87260,4.52630,0.02970,0.33340,0.35040,0.16970,0.17690,13.60880,0.4386,0.3956
2024-03-31,17.28700,4.65500,12.63200,4.29200,,9.59300,3.03900,-2.76700,0.27200,0.01600,0.25600,0.25600,-0.16900,7.77800,3.03900,22.04500,22.04500,-0.01000,-0.01000,0.44150,0.79040,17.57970,17.57970,1.57340,-0.97760,0.02960,0.08170,0.08590,0.04380,0.04560,13.84160,0.29040,0.26320
2023-12-31,17.00100,4.31800,12.68300,3.53300,,8.68400,3.99900,-2.53000,1.46900,0.01600,1.45300,1.45300,1.48900,8.63600,3.99900,20.14500,20.14500,0.05000,0.05000,0.44380,0.79780,23.52220,23.52220,8.64070,8.75830,0.03000,0.48170,0.50820,0.25610,0.26800,13.73520,0.3596,0.3205
2023-09-30,16.10600,4.00600,12.10000,3.35200,,8.27100,3.82900,-2.37400,1.45500,0.01900,1.43600,1.43600,1.16600,8.29200,3.82900,20.27700,20.27700,0.04000,0.04000,0.43610,0.77350,23.77380,23.77380,9.03390,7.23950,0.02910,0.47970,0.50660,0.25930,0.27050,13.89670,0.3041,0.2505
2023-06-30,15.45700,3.44300,12.01400,3.61000,,8.39100,3.62300,-2.34100,1.28200,0.02100,1.26100,1.26100,1.01200,7.94600,3.62300,19.54500,19.54500,0.03000,0.03000,0.44490,0.80160,23.43920,23.43920,8.29400,6.54720,0.02930,0.44780,0.47460,0.23920,0.24860,14.05740,0.3476,0.3183
2023-03-31,15.14800,3.60700,11.54100,4.15900,,8.99600,2.54500,-2.09600,0.44900,0.01600,0.43300,0.43300,0.04200,6.94500,2.54500,19.29500,19.29500,0.00000,0.00000,0.43480,0.76910,16.80090,16.80090,2.96410,0.27730,0.02970,0.15590,0.16580,0.08480,0.08810,14.05340,0.39980,0.37950
2022-12-31,14.90000,3.55600,11.34400,3.11900,,7.88000,3.46400,-1.75700,1.70700,-0.00100,1.70800,1.70800,1.37500,7.78100,3.46400,18.54500,18.54500,0.05000,0.05000,0.40940,0.69320,23.24830,23.24830,11.45640,9.22820,0.02970,0.60200,0.64090,0.34070,0.35560,14.50840,0.3252,0.2843
2022-09-30,13.77500,3.18200,10.59300,3.04000,,7.67700,2.91600,-1.78200,1.13400,-0.01600,1.15000,1.15000,0.93100,7.09600,2.91600,18.55500,18.55500,0.04000,0.04000,0.40310,0.67530,21.16880,21.16880,8.23230,6.75860,0.02830,0.41360,0.44170,0.23650,0.24690,14.60330,0.2911,0.23
2022-06-30,12.72400,2.93500,9.78900,3.30900,,7.52800,2.26100,-1.07800,1.18300,0.01800,1.16500,1.16500,0.95300,6.11000,2.26100,18.39900,18.39900,0.04000,0.04000,0.39490,0.65270,17.76960,17.76960,9.29740,7.48980,0.02750,0.43520,0.46640,0.25210,0.26330,14.25680,0.3493,0.2988
2022-03-31,11.93100,3.12000,8.81100,3.64200,,7.75200,1.05900,-0.32700,0.73200,0.01100,0.72100,0.72100,0.59500,4.76000,1.05900,18.36800,18.36800,0.02000,0.02000,0.31290,0.45530,8.87600,8.87600,6.13530,4.98700,0.02930,0.26840,0.28570,0.17700,0.18450,14.29240,0.36040,0.31410
