,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-03-28,2023-12-31,$-0.27,$-0.31
1,2023-11-30,2023-09-30,$-0.43,$-0.43
2,2023-08-31,2023-06-30,$-0.54,$-0.40
3,2023-06-01,2023-03-31,--,$-0.65
4,2023-03-30,2022-12-31,$-0.57,$-1.11
5,2022-11-25,2022-09-30,$-1.00,$-0.90
6,2022-08-25,2022-06-30,$-0.90,$-0.80
7,2022-05-26,2022-03-31,$-1.20,$-0.90
8,2022-03-24,2021-12-31,$-1.80,$-1.90
9,2021-11-26,2021-09-30,$-1.00,$-1.90
10,2021-08-26,2021-06-30,$-1.20,$-1.90
11,2021-05-27,2021-03-31,$-1.70,$-1.20
12,2021-03-25,2020-12-31,$-1.30,$-3.00
13,2020-11-30,2020-09-30,$-2.50,$-2.40
14,2020-08-27,2020-06-30,$-2.80,$-3.00
15,2020-06-01,2020-03-31,$-5.90,$-7.20
16,2020-03-27,2019-12-31,$-8.90,$-6.00
17,2019-11-29,2019-09-30,$-5.80,$-9.00
18,2019-08-30,2019-06-30,$-8.00,$-12.00
19,2019-05-29,2019-03-31,$-19.40,$-12.00
20,2019-03-28,2018-12-31,--,$-26.99
21,2018-11-30,2018-09-30,$-6.00,$0.00
22,2018-08-31,2018-06-30,$0.00,$-9.00
23,2018-06-01,2018-03-31,$-11.99,$-14.99
24,2018-03-23,2017-12-31,$-22.49,$-9.00
25,2017-11-27,2017-09-30,$-19.49,$-6.00
26,2017-09-01,2017-06-30,$-19.49,$-17.99
27,2017-05-30,2017-03-31,$-13.49,$-11.99
28,2017-03-31,2016-12-31,$-11.99,$-20.99
29,2016-11-25,2016-09-30,$-17.99,$-26.99
30,2016-08-26,2016-06-30,$-20.99,$-11.99
31,2016-05-27,2016-03-31,--,$-17.99
32,2016-04-01,2015-12-31,$-10.49,$9.00
33,2015-11-27,2015-09-30,$-11.99,$-44.98
34,2015-08-27,2015-06-30,$-10.49,$-20.99
35,2015-05-29,2015-03-31,$-17.99,$-6.00
36,2015-03-27,2014-12-31,$-22.49,$-29.99
