Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,70.35600,36.54400,33.81200,3.93100,15.80800,0.10400,19.63500,14.17700,-0.92800,13.24900,2.79900,10.45000,,10.38700,9.57500,18.94400,14.17700,20.76900,20.76900,0.46000,0.46000,1.56280,0.09030,0.22810,48.05840,20.15040,20.15040,18.83140,13.60940,0.24010,1.34710,1.60210,56.17770,7.53760,12.81540,3.54480,6.85720,6.71100,0.7751,0.5262
2021-09-30,65.70100,33.48000,32.22100,3.32700,15.06700,0.06600,18.32800,13.89300,-2.73400,11.15900,3.33700,7.82200,,7.80400,7.31200,18.48700,13.89300,20.79900,20.79900,0.35000,0.35000,1.51490,0.11100,0.25530,49.04190,21.14580,21.14580,16.98450,11.12920,0.21670,1.27140,1.42920,62.97440,5.76260,9.90750,2.57340,5.12290,,0.5554,0.3456
2021-06-30,67.46200,36.32000,31.14200,3.29500,14.15100,0.07400,17.37200,13.77000,-0.98900,12.78100,2.90500,9.87600,,9.86600,9.10800,18.15300,13.77000,20.81300,20.81300,0.44000,0.44000,1.51330,0.13310,0.28260,46.16230,20.41150,20.41150,18.94550,13.50090,0.21760,1.71560,1.47090,61.18650,7.23670,12.56590,3.18160,6.27320,,0.9135,0.736
2021-03-31,67.36500,36.70200,30.66300,3.54600,14.35400,0.01200,17.88800,12.77500,-0.99600,11.77900,2.81300,8.96600,,8.95500,8.26100,17.12700,12.77500,20.81300,20.81300,0.40000,0.40000,1.46100,0.16510,0.33630,45.51770,18.96390,18.96390,17.48530,12.26300,0.22430,1.79540,1.55450,57.89710,,13.55400,2.98170,6.01760,,0.44220,0.32230
2020-12-31,63.61300,34.10100,29.51200,2.80800,14.65600,0.02200,17.44200,12.07000,-2.44800,9.62200,2.26100,7.36100,,7.37700,6.82200,16.59100,12.07000,20.81300,20.81300,0.31000,0.31000,1.59180,0.20780,0.41920,46.39300,18.97410,18.97410,15.12580,10.72420,0.20360,1.50740,1.61690,55.66270,5.67900,10.52280,2.36090,4.49910,6.24120,0.7927,0.6616
2020-09-30,60.32900,32.95200,27.37700,2.65400,14.16500,-0.01200,16.83100,10.54600,2.79000,13.33600,3.77800,9.55800,,9.58700,9.26700,15.03000,10.54600,20.81300,20.81300,0.45000,0.45000,1.49380,0.23510,0.47960,45.37950,17.48080,17.48080,22.10550,15.36080,0.20020,1.40870,1.50630,59.74890,,16.20550,3.18160,6.19620,,0.653,0.5617
2020-06-30,53.31100,25.65400,27.65700,3.41900,14.91600,-14.18100,32.51600,-4.85900,1.53000,-3.32900,2.89100,-6.22000,,-6.20400,-6.33300,-0.25600,-4.85900,20.81300,20.81300,-0.30000,-0.30000,1.70180,0.26200,0.53120,51.87860,-9.11440,-9.11440,-6.24450,-11.87940,0.17970,1.01900,1.41160,63.75680,,-11.34600,-2.09100,-3.99990,,0.9257,0.825
2020-03-31,68.37400,37.40500,30.96900,3.88600,16.98200,-0.02700,20.89500,10.07400,-0.66400,9.41000,1.92600,7.48400,,6.58100,6.36700,15.29700,10.07400,20.81300,20.81300,0.31000,0.31000,1.60210,0.26430,0.51980,45.29350,14.73370,14.73370,13.76250,9.31200,0.21530,1.46540,1.47590,60.97980,,13.01600,2.07200,3.96270,,0.51470,0.35680
2019-12-31,65.49100,34.99900,30.49200,3.57800,17.19600,-26.07900,46.85300,-16.36100,3.28800,-13.07300,1.36500,-14.43800,,-14.86000,-15.26100,-10.72800,-16.36100,21.03700,21.03700,-0.72000,-0.72000,1.72310,0.26820,0.49970,46.55910,-24.98200,-24.98200,-19.96150,-23.30240,0.19310,1.37050,1.45250,61.96420,-10.93340,-24.97190,-4.38040,-8.00140,5.78960,0.8153,0.5925
2019-09-30,68.99500,37.11700,31.87800,3.20700,16.84800,0.07700,19.97800,11.90000,-0.83600,11.06400,3.68000,7.38400,,6.57400,6.39900,17.53100,11.90000,21.11200,21.11200,0.30000,0.30000,1.74270,0.25620,0.47600,46.20340,17.24760,17.24760,16.03590,9.27460,0.18940,1.44750,1.41770,63.48330,,11.65670,1.80510,3.12320,,0.5377,0.3918
2019-06-30,71.24200,37.73100,33.51100,3.37700,16.52400,-0.00100,19.90200,13.60900,-0.81400,12.79500,3.69200,9.10300,,8.00000,7.69400,19.07300,13.60900,21.04100,21.04100,0.37000,0.37000,1.76530,0.25780,0.46410,47.03830,19.10250,19.10250,17.95990,10.79980,0.18670,1.39850,1.39130,64.68730,,12.77830,2.09610,3.61490,6.99730,0.7826,0.6159
2019-03-31,73.60400,38.96700,34.63700,3.75100,17.37600,-0.00400,21.13100,13.50600,-1.08800,12.41800,3.49700,8.92100,,8.05300,8.05700,19.62100,13.50600,21.25600,21.25600,0.38000,0.38000,1.82740,0.27110,0.45410,47.05860,18.34950,18.34950,16.87140,10.94640,0.19430,1.41750,1.46640,61.37280,,13.41270,2.12570,3.61980,,0.70130,0.37660
2018-12-31,79.16500,41.11400,38.05100,2.49600,17.22500,-0.00200,19.72300,18.32800,-2.11200,16.21600,4.85700,11.35900,,11.71000,11.33000,22.97000,18.32800,21.07700,21.07700,0.53000,0.53000,1.80440,0.28100,0.45680,48.06540,23.15160,23.15160,20.48380,14.31190,0.21180,1.44940,1.45900,61.68750,7.30960,20.09820,3.13280,5.25530,6.82430,0.8746,0.5735
2018-09-30,53.37600,24.48300,28.89300,1.62800,13.73600,0.19000,15.17400,13.71900,15.39900,29.11800,3.90600,25.21200,,26.85600,26.05100,20.61900,13.71900,21.01000,21.01000,1.24000,1.24000,1.72580,0.31370,0.50480,54.13110,25.70260,25.70260,54.55260,48.80660,0.13780,0.69820,0.85020,105.85990,,39.51500,6.93320,10.95610,,1.0629,0.5102
2018-06-30,57.71600,28.78900,28.92700,0.93900,13.34200,0.14400,14.13700,14.79000,0.29200,15.08200,3.85300,11.22900,,12.76600,12.01300,14.23300,14.79000,20.96800,20.96800,0.57000,0.57000,2.20670,,0.00000,50.11960,25.62550,25.62550,26.13140,20.81400,0.27860,2.12840,1.33920,67.20370,,9.97900,6.16210,9.68850,,0.2302,0.3763
2018-03-31,63.07800,31.62100,31.45700,1.16000,14.73000,-0.02600,15.91600,15.54100,0.27600,15.81700,4.65700,11.16000,,11.84700,11.28100,19.16400,15.54100,20.96800,20.96800,0.54000,0.54000,2.13340,,0.00000,49.87000,24.63770,24.63770,25.07530,17.88420,0.28820,2.16240,1.41360,63.66550,,9.06750,5.41270,8.81280,,0.35940,0.05350
2017-12-31,60.57800,30.00100,30.57700,0.71600,15.18900,0.00100,15.90400,14.67300,-2.08000,12.59300,5.31700,7.27600,,10.30900,9.82400,18.21000,14.67300,20.96800,20.96800,0.47000,0.47000,2.08530,,0.00040,50.47540,24.22170,24.22170,20.78810,16.21710,0.28150,2.10620,1.47720,60.92660,7.73780,7.96590,4.79130,7.73780,5.67540,0.7024,0.4471
2017-09-30,60.61100,30.06700,30.54400,0.67600,15.97800,0.00300,16.65100,13.89300,0.25000,14.14300,3.94400,10.19900,,11.19700,10.53000,17.40800,13.89300,20.96800,20.96800,0.50000,0.50000,2.15540,,0.00110,50.39350,22.92160,22.92160,23.33410,17.37310,0.28600,1.99290,1.33850,67.23980,8.59790,8.85220,5.28410,8.59790,,0.5677,0.3806
2017-06-30,57.39300,27.21100,30.18200,0.98600,15.07900,0.05500,16.01000,14.17200,0.35200,14.52400,3.86800,10.65600,,11.14500,10.45300,17.41100,14.17200,20.96800,20.96800,0.50000,0.50000,2.11680,,0.00000,52.58830,24.69290,24.69290,25.30620,18.21300,0.28710,1.57590,1.37840,65.29090,9.03760,9.32250,5.57430,9.03760,,0.6742,0.4893
2017-03-31,56.05400,27.97300,28.08100,0.78200,13.59000,0.08800,14.28400,13.79700,0.48900,14.28600,4.57600,9.71000,,13.71000,12.98700,17.02500,13.79700,20.96800,20.96800,0.62000,0.62000,2.02380,,0.00350,50.09630,24.61380,24.61380,25.48610,23.16870,0.29030,1.74210,1.44520,62.27460,,12.06900,7.10080,11.69540,,0.14970,0.02140
2016-12-31,50.36100,23.98900,26.37200,0.81300,12.71800,0.13700,13.39400,12.97800,0.81000,13.78800,3.93200,9.85600,,9.96100,9.25700,16.04300,12.97800,20.96800,20.96800,0.44000,0.44000,1.98100,,0.00000,52.36590,25.77000,25.77000,27.37830,18.38130,0.28290,1.67160,1.48710,60.52000,9.20860,9.51000,5.59550,9.20860,4.60790,0.6851,0.4758
2016-09-30,52.76000,26.35600,26.40400,0.68100,13.12500,-1.03900,14.84500,11.55900,0.40800,11.96700,3.89300,8.07400,,8.82700,8.15000,14.62200,11.55900,20.96800,20.96800,0.39000,0.39000,2.03870,,0.00000,50.04550,21.90860,21.90860,22.68200,15.44730,0.30740,1.88890,1.47120,61.17480,,8.81420,5.14230,8.51580,,0.5743,0.378
2016-06-30,49.25400,23.78900,25.46500,0.72600,12.81000,0.02300,13.51300,11.95200,0.77000,12.72200,3.83700,8.88500,,8.27000,7.63300,14.84800,11.95200,20.96800,20.96800,0.36000,0.36000,2.17060,,0.00010,51.70140,24.26610,24.26610,25.82940,15.49720,0.30550,1.81980,1.41450,63.62710,8.32720,8.62510,5.13020,8.32720,,0.4598,0.3321
2016-03-31,47.19900,23.40900,23.79000,0.67500,11.64900,0.04300,12.28100,11.50900,0.06800,11.57700,3.21500,8.36200,,7.67000,7.09900,14.12000,11.50900,20.96800,20.96800,0.34000,0.34000,2.02980,,0.00000,50.40360,24.38400,24.38400,24.52810,15.04060,0.30270,1.77800,1.35240,66.54990,,8.69660,4.91970,8.36440,,0.25870,0.15750
2015-12-31,43.79100,21.51300,22.27800,0.71100,11.26600,0.25100,11.97700,10.30100,0.41500,10.72500,3.16500,7.56000,0.00000,6.18200,6.18200,14.14100,10.30100,20.96800,20.96800,0.29000,0.29000,2.20550,,0.00180,50.90320,23.52310,23.52310,24.49130,14.11710,0.30840,1.68320,1.59610,56.38690,7.03930,7.32130,4.35340,7.03930,3.74100,0.3659,0.1814
2015-09-30,43.82300,21.81900,22.00400,0.61400,11.59700,0.00300,12.20800,9.79600,0.56600,10.36200,3.21800,7.14400,,6.50600,6.16000,12.53500,9.79600,20.96800,20.96800,0.29000,0.29000,2.19740,,0.00490,50.21110,22.35360,22.35360,23.64510,14.05650,0.30460,1.84910,1.57640,57.09330,,7.65230,4.52210,7.28230,,0.4214,0.3181
2015-06-30,43.81400,21.57700,22.23700,0.59500,11.63100,0.00200,12.22400,10.01300,-0.26300,9.75000,3.10000,6.65000,,6.11300,5.81800,12.72300,10.01300,20.96800,20.96800,0.28000,0.28000,2.09350,,0.00010,50.75320,22.85340,22.85340,22.25320,13.27890,0.28380,1.77440,1.47470,61.02840,,6.86930,3.95970,6.53520,,0.5093,0.2258
2015-03-31,44.20000,20.83800,23.36200,0.49000,12.35900,0.01200,12.83700,10.52500,0.47100,10.99600,3.33900,7.65700,,7.35000,6.81100,13.19800,10.52500,20.96800,20.96800,0.33000,0.33000,2.12810,,,52.85520,23.81220,23.81220,24.87780,15.40950,0.29760,1.85720,1.53740,58.54070,,8.67360,4.94880,8.25010,,0.41620,0.11390
2014-12-31,43.54700,19.86400,23.68300,0.63000,13.05700,,13.68700,9.99600,0.47400,10.49400,2.88600,7.60800,0.00000,7.01400,7.01400,14.07600,9.99600,20.96800,20.96800,0.33000,0.33000,2.22880,,,54.42400,22.95450,22.95450,24.09810,16.10670,0.28590,1.63300,1.55750,57.78580,7.41620,7.78530,4.60430,7.41570,4.02890,0.3429,0.1345
2014-09-30,46.49000,21.63000,24.86000,0.65000,12.09000,,12.74000,12.12000,1.26000,13.38000,3.89000,9.49000,,8.67700,8.67700,14.99000,12.12000,20.96800,20.96800,0.41000,0.41000,2.10480,,0.00000,53.47390,26.07010,26.07010,28.78040,18.66420,0.28960,1.89900,1.53280,58.71590,,9.47890,5.40450,8.92790,,0.6138,0.3892
2014-06-30,46.63000,21.79000,24.84000,0.65000,12.14000,,12.79000,12.05000,-0.15000,11.88000,3.55000,8.33000,,7.41000,7.41000,14.62000,12.05000,20.96800,20.96800,0.35000,0.35000,1.96650,,0.00000,53.24900,25.84170,25.84170,25.47720,15.89110,0.27770,1.79930,1.34340,66.99340,,8.02300,4.41230,7.52360,,0.381,0.2332
2014-03-31,45.46000,21.71000,23.75000,0.59000,11.45000,,12.04000,11.71000,0.12000,11.82000,3.92000,7.90000,,7.32800,7.32800,14.40000,11.71000,20.96800,20.96800,0.35000,0.35000,1.86530,,0.01310,52.22170,25.75890,25.75890,26.00090,16.11970,0.27140,1.83980,1.36520,65.92610,,8.37010,4.37490,7.82570,,0.46170,0.32860
2013-12-31,43.62600,19.29500,24.33100,1.90000,14.73800,,16.63800,7.69300,-0.11800,7.62200,3.04700,4.57500,0.00000,4.04800,4.04800,14.25300,7.69300,20.96800,20.96800,0.19000,0.19000,2.10970,,0.00030,55.81530,17.63400,17.63400,17.47120,9.27890,0.27170,1.33070,1.49250,60.30120,4.23960,4.53200,2.52150,4.23960,,0.6023,0.5542
2013-09-30,42.38700,20.42000,21.96700,0.19000,10.99000,,11.18000,10.78700,-0.04000,10.73000,3.17000,7.56000,0.00000,6.98200,6.98200,13.56700,10.78700,20.96800,20.96800,0.33000,0.33000,2.08660,,0.00610,51.80830,25.44880,25.44880,25.31440,16.47200,0.26520,1.63360,1.40630,63.99600,,8.05030,4.36760,7.19650,,0.6343,0.2947
2013-06-30,43.17900,21.16000,22.01900,0.16000,11.68000,,11.84000,10.17900,0.17000,10.33000,3.15000,7.18000,-0.00100,6.73000,6.73000,13.70900,10.17900,20.96800,20.96800,0.32000,0.32000,1.99720,,0.00100,50.97390,23.57400,23.57400,23.92370,15.58630,0.28050,1.66220,1.39780,64.38550,,8.06080,4.37150,7.18400,,0.5676,0.424
2013-03-31,40.97500,19.99000,20.98500,0.16000,11.55000,,11.71000,9.27500,0.06000,9.32000,3.08000,6.24000,0.00000,6.00200,6.00200,12.43500,9.27500,20.96800,20.96800,0.29000,0.29000,1.93210,,0.00520,51.20200,22.63580,22.63580,22.74560,14.64800,0.26350,1.61080,1.30790,68.81510,,7.31860,3.85910,6.47050,,0.42300,0.30760
2012-12-31,38.22700,19.40000,18.82700,0.17000,10.64000,,10.81000,8.01700,-0.03000,8.01000,3.33000,4.68000,-0.01000,4.41000,4.41000,12.16700,8.01700,20.96800,20.96800,0.21000,0.21000,2.06000,,0.00240,49.31070,20.97210,20.97210,20.95380,11.53640,0.25950,1.31610,1.45960,61.66060,4.79400,5.41970,2.99330,4.79350,,0.4288,0.1994
2012-09-30,36.80500,18.28000,18.52500,0.16000,10.97000,,11.13000,7.39500,0.19000,7.57000,2.12000,5.45000,-0.01000,5.22600,5.22600,10.66500,7.39500,20.96800,20.96800,0.25000,0.25000,1.90070,0.00060,0.00630,50.31930,20.09240,20.09240,20.56790,14.19920,0.24790,1.37750,1.35460,66.43940,,6.73450,3.51970,5.90040,,0.3448,0.2995
2012-06-30,37.55100,19.12000,18.43100,0.15000,11.18000,,11.33000,7.10100,7.56000,14.64000,4.05000,10.59000,0.00000,10.14400,10.14400,10.54100,7.10100,20.96800,20.96800,0.48000,0.48000,1.94390,0.00160,0.01040,49.05330,18.91030,18.91030,38.98700,27.01390,0.25900,1.54690,1.34740,66.79720,,13.00680,6.99780,11.37220,,0.5913,0.4621
2012-03-31,37.73500,19.35000,18.38500,0.18000,10.75000,,10.93000,7.45500,0.02000,7.46000,2.19000,5.27000,-0.01000,5.10000,5.10000,11.26500,7.45500,20.96800,20.96800,0.24000,0.24000,1.51500,0.00180,0.01110,48.68160,19.75620,19.75620,19.76950,13.51530,0.22700,1.55670,1.33620,67.35390,5.87490,6.80360,3.06800,5.86410,,0.18700,0.14500
2011-12-31,36.97600,18.45000,18.52600,0.17000,10.73000,,10.90000,7.62600,0.66000,8.31000,1.96000,6.35000,0.27000,6.06400,6.06400,11.55600,7.62600,20.96800,20.96800,0.29000,0.29000,2.25770,0.00160,0.00530,50.14060,20.62420,20.62420,22.47400,16.39980,0.23480,1.69580,1.46210,61.55610,5.75660,6.48630,3.85140,5.74680,,0.5755,0.4545
2011-09-30,41.70000,20.75000,20.95000,0.19000,11.42000,,11.61000,9.34000,0.01000,9.30000,2.43000,6.87000,0.00000,6.60000,6.60000,13.64000,9.34000,20.62500,20.62500,0.32000,0.32000,1.72450,0.00180,0.00790,50.14390,22.39810,22.39810,22.30220,15.82730,0.23370,2.22400,1.43640,62.65470,149.65990,7.09600,3.69930,6.20480,,0.4676,0.3598
2011-06-30,41.13700,21.18000,19.95700,0.14000,11.08000,,11.22000,8.73700,0.38000,9.10000,2.28000,6.82000,0.00000,6.58100,6.58100,12.98700,8.73700,20.96800,20.97700,0.31000,0.31000,1.63370,0.00190,0.00240,48.49650,21.23880,21.23880,22.12120,15.99780,0.21870,2.64420,1.27680,70.49130,134.03260,6.80700,3.49900,5.90810,,0.6645,0.4186
2011-03-31,40.38900,20.49000,19.89900,0.13000,10.94000,,11.07000,8.82900,0.23000,9.05000,2.28000,6.77000,-0.29000,6.47800,6.47800,13.37900,8.82900,20.96800,20.97700,0.31000,0.31000,2.81010,0.04250,0.04500,49.24610,21.85990,21.85990,22.40710,16.03900,0.20310,2.61350,1.20850,74.47080,135.52300,5.24530,3.25760,4.49550,,0.47910,0.21260
2010-12-31,40.74500,20.92000,19.82500,0.16000,11.25000,,11.41000,8.41500,-1.23000,7.21000,1.15000,6.06000,-0.00300,5.77300,5.77300,12.77500,8.41500,20.96800,20.97700,0.28000,0.28000,2.85060,0.00180,0.00250,48.69310,20.65280,20.65280,17.69540,14.16860,0.22160,2.46120,1.30760,68.82810,4.47870,5.04540,3.13940,4.47070,,0.4581,1.1817
2010-09-30,37.07600,18.92000,18.15600,0.11000,10.45000,,10.56000,7.59600,0.38000,7.98000,2.10000,5.88000,0.00000,5.69300,5.69300,11.59600,7.59600,20.96800,20.97700,0.27000,0.27000,2.62600,0.04740,0.05590,48.95350,20.48770,20.48770,21.52340,15.35500,0.21010,1.73100,1.16150,77.48410,143.40050,5.39620,3.22550,4.47250,,0.4629,0.2207
2010-06-30,35.01100,17.67000,17.34100,0.11000,9.88000,,9.99000,7.35100,0.18000,7.51000,2.51000,5.00000,0.00000,4.74900,4.74900,11.14100,7.35100,20.96800,20.97700,0.23000,0.23000,2.54890,0.05190,0.05670,49.49870,20.99630,20.99630,21.45040,13.56430,0.21740,1.69250,1.23710,72.74860,111.74120,4.92530,2.94910,4.08830,,0.3146,0.1316
2010-03-31,34.99300,17.82000,17.17300,0.10000,9.79000,,9.89000,7.28300,-0.19000,7.07000,1.92000,5.15000,0.00000,4.80000,4.80000,11.00300,7.28300,20.96800,20.97700,0.23000,0.23000,3.18070,0.04030,0.04560,49.06700,20.81270,20.81270,20.20400,13.71700,0.18070,1.67800,1.28370,70.11120,115.38460,3.82140,2.47840,3.28540,,0.35850,0.12110
2009-12-31,33.67400,15.87000,17.80400,0.10000,10.80000,,10.90000,6.90400,0.64000,7.59000,1.81000,5.78000,0.00000,5.53100,5.53100,10.68400,6.90400,20.96800,20.97700,0.26000,0.26000,3.30390,0.04330,0.04530,52.91920,20.50250,20.50250,22.53970,16.42510,0.18120,1.43100,1.35240,66.54990,,4.79210,2.97540,4.06660,,0.594,0.369
2009-09-30,32.03100,16.66000,15.37100,0.09000,8.80000,,8.89000,6.48100,-0.66000,5.79000,1.02000,4.77000,0.00000,4.62800,4.62800,9.69100,6.48100,20.96800,20.97700,0.22000,0.22000,3.06200,0.04530,0.04890,47.95350,20.23350,20.23350,18.07620,14.44850,0.18070,1.45630,1.29890,69.28910,,4.24510,2.61060,3.55560,,0.5954,0.3494
2009-06-30,28.42400,14.35000,14.07400,0.09000,7.99000,,8.08000,5.99400,-2.54000,3.44000,0.94000,2.50000,0.00000,2.43800,2.43800,8.90400,5.99400,20.96800,20.97700,0.12000,0.12000,3.00660,0.04910,0.05470,49.50040,21.08780,21.08780,12.10250,8.57730,0.17450,1.05210,1.19480,75.32720,,2.46610,1.49650,2.03300,,0.2427,0.0877
2009-03-31,27.25200,13.94000,13.31200,0.09000,8.21000,,8.30000,5.01200,4.16000,9.16000,3.36000,5.80000,0.00000,5.59500,5.59500,7.64200,5.01200,20.96800,20.97600,0.27000,0.27000,2.98230,0.05170,0.05820,48.80380,18.39130,18.39130,33.61220,20.53060,0.17480,1.16360,1.15330,78.03830,,5.99610,3.58880,4.90880,,0.36610,0.24890
