Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,30.57100,14.27600,16.29500,2.05000,14.89400,,17.85400,-1.55900,-0.17200,-1.73100,-0.02800,-1.70300,-1.70300,,-1.70300,0.75800,-1.55900,46.17540,46.17540,-0.04000,-0.04000,2.77880,0.02610,0.06540,53.30220,-5.09960,-5.09960,-5.66220,-5.57060,0.08010,0.44360,1.70620,52.75000,-0.52330,-2.06910,-0.44620,-0.50960,7.04040,0.1039,0.0798
2024-06-30,28.32800,13.43500,14.89300,2.38200,14.39600,,17.68800,-2.79500,-4.35100,-7.14600,,-7.14600,-7.14600,-13.57300,-20.71900,-0.43300,-2.79500,46.00400,46.00400,-0.45000,-0.45000,2.86190,0.03440,0.06960,52.57700,-9.86660,-9.86660,-25.22590,-73.13970,0.07550,0.41340,1.56820,57.39060,-2.22310,-9.23540,-1.90570,-2.14670,6.97200,0.1416,0.1201
2024-03-31,31.72700,19.16600,12.56100,3.53400,18.00400,,22.68900,-10.12800,0.03800,-10.09000,0.13100,-10.22100,-10.22100,,-10.22100,-7.85000,-10.12800,45.43240,45.43240,-0.22000,-0.22000,2.88940,0.04790,0.07720,39.59090,-31.92230,-31.92230,-31.80260,-32.21550,0.07900,0.44150,1.70810,52.68890,-3.06560,-11.55840,-2.54510,-2.91890,7.29720,-0.09850,-0.10630
2023-12-31,52.75800,43.06400,9.69400,7.11200,25.93500,-6.76000,40.81100,-31.11700,-0.31400,-31.43100,-0.03600,-31.39500,-31.39100,,-13.38200,-28.73400,-31.11700,43.71920,43.71920,-0.30000,-0.30000,2.85940,0.05720,0.08200,18.37450,-58.98060,-58.98060,-59.57580,-25.36490,0.12780,1.33710,3.11660,28.87750,-9.29650,-34.20510,-7.60600,-8.76450,7.47580,0.054,0.032
2023-09-30,23.57300,11.57800,11.99500,3.73900,15.68900,-6.73000,27.47000,-15.47500,-0.21400,-15.68900,0.11500,-15.80400,-15.80400,-13.32800,-29.13200,-12.19800,-15.47500,43.57040,43.57040,-0.67000,-0.67000,2.74090,0.06260,0.08320,50.88450,-65.64710,-65.64710,-66.55500,-123.58210,0.05730,0.26710,0.96000,93.75300,-4.76000,-18.54670,-3.84380,-4.46180,7.57490,-0.0998,-0.1338
2023-06-30,29.23700,18.21300,11.02400,3.79300,17.37100,0.91800,21.65200,-10.62800,5.11200,-5.51600,-0.00200,-5.51400,-5.51800,-4.68100,-10.19900,-7.17300,-10.62800,43.44120,43.44120,-0.23000,-0.23000,3.03920,0.06600,0.07740,37.70570,-36.35120,-36.35120,-18.86650,-34.88390,0.06750,0.46490,1.08850,82.68290,-1.56700,-5.61860,-1.27380,-1.46350,8.10570,-0.1771,-0.1904
2023-03-31,37.70300,23.66400,14.03900,4.15200,21.31300,-0.72000,27.64400,-13.60500,-0.01700,-13.62200,0.09200,-13.71400,-13.71400,,-13.71400,-10.41200,-13.60500,43.02760,43.02760,-0.32000,-0.32000,2.80630,0.06230,0.07040,37.23580,-36.08470,-36.08470,-36.12980,-36.37380,0.08440,0.57260,1.24260,72.43110,-3.82960,-13.34870,-3.07170,-3.59100,8.27230,-0.06300,-0.13960
2022-12-31,44.25900,30.28800,13.97100,4.16400,18.55800,-39.06000,63.24200,-49.27100,-0.00300,-49.27400,-0.08500,-49.18900,-49.18900,,-49.18900,-46.07300,-49.27100,42.48100,42.48100,-1.15000,-1.15000,3.10560,0.06160,0.07110,31.56650,-111.32420,-111.32420,-111.33100,-111.13900,0.09830,0.86780,1.30420,69.00830,-13.50650,-45.81730,-10.92530,-12.67410,8.50270,0.1835,0.0782
2022-09-30,40.74700,27.00900,13.73800,3.42500,17.19400,-2.34600,25.47800,-11.74000,0.82400,-10.91600,-0.59900,-10.31700,-10.31700,,-10.31700,-7.43000,-11.74000,42.64800,42.64800,-0.24000,-0.24000,3.67740,0.05630,0.06510,33.71540,-28.81190,-28.81190,-26.78970,-25.31970,0.08360,0.80030,1.25620,71.64310,-2.52710,-9.42230,-2.11550,-2.38480,9.55950,0.0369,-0.0201
2022-06-30,40.53300,26.19400,14.33900,3.42800,17.06700,-67.53900,90.90200,-76.56300,-0.05400,-76.61700,-3.73900,-72.87800,-72.87800,,-72.87800,-72.09700,-76.56300,42.46020,42.46020,-1.72000,-1.72000,3.54550,0.01530,0.01920,35.37610,-188.89050,-188.89050,-189.02370,-179.79920,0.08620,0.78580,1.29680,69.40350,-17.67540,-65.62750,-15.49350,-17.40520,9.69310,-0.2316,-0.2791
2022-03-31,36.22000,24.44600,11.77400,3.78100,16.42100,3.33500,19.74100,-7.96700,-0.05300,-8.02000,-0.59900,-7.42100,-7.42100,,-7.42100,-3.45100,-7.96700,42.01410,42.01410,-0.18000,-0.18000,3.38760,0.01350,0.01520,32.50690,-21.99610,-21.99610,-22.14250,-20.48870,0.06660,0.80950,1.49230,60.30890,-1.55080,-7.10190,-1.36410,-1.52980,11.30420,-0.18860,-0.22330
2021-12-31,37.30500,31.14000,6.16500,3.57000,16.38900,-1.78800,24.63000,-18.46500,0.12800,-18.32300,-2.57800,-15.74500,-15.74500,,-15.52800,-13.85400,-18.46500,38.50390,38.50390,-0.40000,-0.39000,2.95290,0.01370,0.01600,16.52590,-49.49740,-49.49740,-49.11670,-41.62450,0.06730,1.09860,1.60680,56.01210,-3.29360,-15.56490,-2.84060,-3.24850,11.43160,-0.0311,-0.0917
2021-09-30,33.80000,24.86400,8.93600,3.21900,14.14600,0.14000,20.09500,-11.15900,6.26400,-4.90900,-4.98800,0.07900,0.07900,,0.07700,-7.49400,-11.15900,40.91180,43.29650,0.00000,0.00000,3.64610,0.01300,0.02150,26.43790,-33.01480,-33.01480,-14.52370,0.22780,0.06040,0.83730,1.67060,53.87220,0.01610,0.07160,0.01410,0.01590,11.80530,0.0579,0.01
2021-06-30,31.20400,18.55400,12.65000,3.04500,10.28800,-1.71800,17.20500,-4.55500,-0.12100,-4.67600,-12.55200,7.87600,7.87600,,7.66100,-1.55500,-4.55500,38.07270,40.39010,0.20000,0.19000,4.07400,0.01180,0.02610,40.53970,-14.59750,-14.59750,-14.98530,24.55130,0.05990,0.71730,1.47940,60.83740,1.74140,7.29910,1.51180,1.72090,11.15060,-0.2009,-0.2583
2021-03-31,16.84700,7.55000,9.29700,1.98700,6.85100,0.49100,10.27800,-0.98100,-0.13700,-1.11800,,-1.11800,-1.11800,,-1.11800,0.72900,-0.98100,33.23680,33.23680,-0.03000,-0.03000,7.11450,0.00150,0.00210,55.18490,-5.82300,-5.82300,-6.63620,-6.63620,0.07020,0.64720,1.57910,56.99590,-0.53550,-0.93000,-0.46580,-0.53470,6.20730,0.05480,0.00310
2020-12-31,14.72600,6.75300,7.97300,1.85500,7.24000,-3.09900,13.37800,-5.40500,-0.66700,-6.07600,,-2.81200,-2.81200,,0.97100,-3.89100,-5.40500,27.30630,27.30630,-0.06000,0.69000,7.36610,0.00320,0.00630,54.14230,-36.70380,-36.70380,-41.26040,6.59380,0.06270,0.58210,1.83940,48.92980,-1.37010,-2.42940,-1.19750,-1.36560,6.21220,0.1047,0.0457
2020-09-30,11.27900,4.82600,6.45300,1.72500,5.09100,-0.00200,7.70300,-1.25000,0.11300,-1.13300,,-1.13300,-1.13300,,-1.13300,-0.06300,-1.25000,31.63940,31.63940,-0.04000,-0.04000,15.28150,,,57.21250,-11.08250,-11.08250,-10.04520,-10.04520,0.05760,0.43730,1.85050,48.63460,-0.60640,-0.84890,-0.57840,-0.60640,5.81530,-0.0712,-0.0721
2020-06-30,9.92000,4.49900,5.42100,1.47700,4.64400,1.46300,5.37700,0.04400,-16.42400,-16.38000,,-16.38000,-16.38000,,-16.38000,1.31000,0.04400,23.29260,23.29260,-0.70000,-0.70000,6.17540,,,54.64720,0.44360,0.44360,-165.12100,-165.12100,0.08700,0.41310,2.27990,39.47480,-15.47580,-31.65280,-14.37220,-15.47580,4.07370,0.1772,0.1735
