Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,260.90300,963.22900,-702.32600,70.37200,78.63900,-233.92900,382.94000,-1085.26600,1.63000,-1083.63600,121.10800,-1204.74400,-1205.32100,-1205.32100,-1043.75600,-1085.26600,57.03000,57.03000,-21.13000,-21.13000,2.34350,0.27830,0.74730,-269.19050,-415.96520,-415.96520,-415.34050,-461.98050,0.09260,1.20650,1.08980,82.58520,-126.03130,-134.92570,-42.79660,-90.95550,16.72500,-1.0921,-1.9175
2024-06-30,265.40500,276.37400,-10.96900,69.27600,78.98600,-0.95100,149.21300,-160.18200,17.68600,-142.49600,-12.24500,-130.25100,-130.81800,-130.81800,-144.74000,-160.18200,56.68700,56.68700,-2.31000,-2.31000,5.10420,0.24350,0.32190,-4.13290,-60.35380,-60.35380,-53.69000,-49.29000,0.06720,0.18360,0.89790,100.23590,-6.21110,-6.48460,-3.31330,-4.69870,36.98180,-0.8202,-1.2153
2024-03-31,204.39900,230.58600,-26.18700,75.35100,69.77600,-2.39100,147.51800,-173.70500,-7.06400,-180.76900,-23.75400,-157.01500,-157.31100,-157.31100,-158.71700,-173.70500,57.14000,57.14000,-2.75000,-2.75000,4.53650,0.22990,0.29850,-12.81170,-84.98330,-84.98330,-88.43930,-76.96270,0.04910,0.14880,0.50550,178.05910,-7.02110,-7.26260,-3.77530,-5.40720,39.45120,-3.79800,-4.25910
2023-12-31,316.04410,372.46910,-56.42490,75.00100,73.40700,-32.74800,181.15590,-237.58090,22.34600,-215.23500,-53.20200,-162.03300,-162.38300,-162.38300,-191.61390,-237.58090,56.55700,57.23800,-2.89000,-2.70000,3.69930,0.21720,0.27750,-17.85350,-75.17330,-75.17330,-68.10280,-51.37990,0.06890,0.25800,0.50780,177.24820,-6.73260,-6.95860,-3.53950,-5.27020,42.22310,-2.4373,-3.1221
2023-09-30,725.30500,582.48800,142.81700,80.08200,79.46100,,159.54300,-16.72600,-8.38500,-25.11100,36.06500,-61.17600,-61.17600,-61.17600,-1.43200,-16.72600,56.67150,56.67150,-1.08000,-1.08000,3.83670,0.21120,0.26780,19.69060,-2.30610,-2.30610,-3.46210,-8.43450,0.15590,0.49460,0.77200,116.58410,-2.45650,-2.54130,-1.31530,-1.93760,43.83670,0.6556,-0.2182
2023-06-30,991.29000,673.98500,317.30500,86.52600,80.42100,,166.94700,150.35800,3.38400,153.74200,34.23200,119.51000,119.51000,119.51000,163.61900,150.35800,56.41600,59.18400,2.12000,2.03000,3.84210,0.20960,0.26510,32.00930,15.16790,15.16790,15.50930,12.05600,0.21110,0.68480,0.86210,104.39310,4.74210,4.90960,2.54460,3.74840,44.56100,-1.4988,-2.2718
2023-03-31,943.88900,643.76300,300.12600,79.87300,77.53300,1.43400,155.97200,144.15400,23.54900,167.70300,29.32500,138.37800,138.37800,138.37800,157.61800,144.15400,56.21500,59.19400,2.46000,2.35000,3.60210,0.22150,0.28450,31.79680,15.27240,15.27240,17.76720,14.66040,0.20990,0.73640,0.97350,92.44610,5.88640,6.00880,3.07750,4.58250,41.72290,0.13380,-0.51380
2022-12-31,890.70220,629.65510,261.04710,78.95900,72.67600,-24.47100,266.21020,-5.16310,56.28700,51.12400,30.29500,20.82900,20.82900,20.82900,122.33390,-5.16310,55.08800,58.10100,0.37000,0.36000,3.25910,0.23530,0.30780,29.30800,-0.57970,-0.57970,5.73970,2.33850,0.20880,0.86350,0.98400,91.45950,0.95710,0.98010,0.48830,0.73180,38.77160,1.9004,1.115
2022-09-30,836.72300,614.72200,222.00100,69.65900,70.65900,2.72400,137.59400,84.40700,-25.49200,58.91500,34.17200,24.74300,24.74300,24.74300,97.58100,84.40700,55.73000,58.74800,0.44000,0.43000,3.53040,0.24590,0.32610,26.53220,10.08780,10.08780,7.04120,2.95710,0.21430,1.09510,1.06540,84.47150,1.20570,1.30430,0.63390,0.90920,36.71460,0.0992,-0.4611
2022-06-30,727.77400,545.13200,182.64200,74.84700,67.09600,-4.68700,146.63000,36.01200,-14.31100,21.70100,6.61700,15.08400,15.08400,15.08400,52.49800,36.01200,55.47000,58.56500,0.27000,0.26000,3.73070,0.24830,0.33030,25.09600,4.94820,4.94820,2.98180,2.07260,0.19290,1.15920,1.08770,82.74410,0.74400,0.81050,0.39980,0.55920,36.44480,1.433,0.6314
2022-03-31,655.08000,476.12200,178.95800,66.34900,61.74500,,128.09400,50.86400,-5.44900,45.41500,12.29200,33.12300,33.12300,33.12300,62.52400,50.86400,53.13490,56.31520,0.62000,0.60000,4.32940,0.25150,0.33610,27.31850,7.76460,7.76460,6.93270,5.05630,0.17790,1.10090,0.96790,92.98680,1.64750,1.81230,0.89940,1.23310,36.30020,-2.89420,-3.66150
2021-12-31,551.91490,391.42400,160.49090,64.32600,55.12700,,119.45300,41.03800,-6.32400,34.71400,-6.24000,40.95400,40.95400,40.95400,43.11800,41.03800,52.20200,55.97100,0.78000,0.73000,3.25850,0.33570,0.50540,29.07890,7.43560,7.43560,6.28970,7.42030,0.19030,1.02970,1.20940,74.41460,3.12620,3.65160,1.41170,2.07670,24.80430,1.5987,0.6688
2021-09-30,526.40400,353.84300,172.56100,55.66600,50.48100,,106.14700,66.41400,-5.75100,60.66300,7.61500,53.04800,53.04800,53.04800,79.98200,66.41400,52.35590,55.92900,1.01000,0.96000,3.82870,0.34220,0.52040,32.78110,12.61660,12.61660,11.52400,10.07740,0.19810,1.16120,1.26470,71.16580,4.27090,5.05850,1.99670,2.80940,23.65020,1.1048,0.535
2021-06-30,480.05700,323.86500,156.19200,52.66400,48.82800,0.85900,100.63300,55.55900,-1.74300,53.81600,8.72400,45.09200,45.09200,45.09200,68.14900,55.55900,52.07620,55.93060,0.87000,0.82000,3.72610,0.35410,0.54830,32.53610,11.57340,11.57340,11.21030,9.39310,0.18720,1.00610,1.39690,64.42710,3.82850,4.60140,1.75840,2.47300,22.53550,0.6921,-0.0364
2021-03-31,405.48900,265.41500,140.07400,46.97700,46.76000,-2.20900,95.94600,44.12800,-6.09700,38.03100,7.95500,30.07600,30.07600,30.07600,55.42500,44.12800,51.72700,55.99710,0.58000,0.55000,3.98540,0.36940,0.60050,34.54450,10.88270,10.88270,9.37900,7.41720,0.16450,0.78050,1.49230,60.30790,2.73440,3.33770,1.22030,1.72430,21.16620,0.43010,-0.00830
2020-12-31,358.10700,247.78200,110.32500,47.51300,46.91400,-1.47100,95.89810,14.42690,10.38000,24.80700,7.15200,17.65500,17.65500,17.65500,26.38690,14.42690,50.21730,52.79550,0.32000,0.32000,3.94250,0.35570,0.55220,30.80780,4.02870,4.02870,6.92730,4.93010,0.14690,0.74700,1.63740,54.96550,1.62610,2.01210,0.72440,1.04760,21.05770,0.54,-0.1576
2020-09-30,338.09500,230.03200,108.06300,40.81700,36.85200,,77.66900,30.39400,15.76500,46.15900,2.40800,43.75100,43.75100,43.75100,38.98700,30.39400,50.52970,53.14420,0.87000,0.83000,4.56160,0.35590,0.56780,31.96230,8.98980,8.98980,13.65270,12.94050,0.14840,0.77440,1.84610,48.75170,4.23930,5.26680,1.92030,2.73040,20.15420,0.4975,-0.1841
