Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4782.00000,2337.00000,2445.00000,765.00000,836.00000,1601.00000,844.00000,381.00000,1225.00000,116.00000,1109.00000,1109.00000,1088.00000,844.00000,844.00000,348.12500,348.62500,3.13000,3.08000,2.19470,0.15520,0.25690,51.12920,17.64950,17.64950,25.61690,22.75200,0.08040,2.98880,30.11290,,3.24710,1.86490,2.43610,,0,0
2024-06-30,4669.00000,2257.00000,2412.00000,810.00000,784.00000,1594.00000,818.00000,106.00000,924.00000,156.00000,768.00000,768.00000,755.00000,818.00000,818.00000,349.50000,350.50000,2.08000,2.07000,2.31860,0.16290,0.28370,51.65990,17.51980,17.51980,19.79010,16.17050,0.08170,2.71300,33.17410,,2.40030,1.34320,1.77770,,0,0
2024-03-31,4365.00000,2118.00000,2247.00000,742.00000,745.00000,1487.00000,760.00000,173.00000,933.00000,122.00000,811.00000,811.00000,755.00000,760.00000,760.00000,350.50000,350.50000,2.07000,2.07000,2.79070,0.19770,0.34670,51.47770,17.41120,17.41120,21.37460,17.29670,0.07600,2.60440,34.55670,,2.57410,1.41200,1.82190,,0.00000,
2023-12-31,5005.00000,2490.00000,2515.00000,901.00000,839.00000,1740.00000,775.00000,-356.00000,419.00000,-10.00000,429.00000,429.00000,278.00000,775.00000,775.00000,350.87500,354.62500,1.00000,0.99000,3.01190,0.18470,0.30200,50.24980,15.48450,15.48450,8.37160,5.55440,0.08740,2.89470,31.09090,1.20320,1.36760,0.74880,0.98100,101.68000,14.5421,10.098
2023-09-30,4721.00000,2233.00000,2488.00000,836.00000,792.00000,1628.00000,860.00000,261.00000,1121.00000,175.00000,946.00000,946.00000,916.00000,860.00000,860.00000,351.75000,355.75000,2.53000,2.50000,2.82380,0.18920,0.31700,52.70070,18.21650,18.21650,23.74500,19.40270,0.08380,2.19790,40.94900,,3.12530,1.67920,2.22560,,0,0
2023-06-30,4697.00000,2230.00000,2467.00000,880.00000,869.00000,1749.00000,718.00000,189.00000,907.00000,175.00000,732.00000,732.00000,718.00000,718.00000,718.00000,350.50000,354.25000,1.98000,1.95000,2.83510,0.20140,0.34190,52.52290,15.28640,15.28640,19.31020,15.28640,0.08380,2.07280,43.41920,,2.47740,1.30640,1.73470,,0,0
2023-03-31,4535.00000,2206.00000,2329.00000,790.00000,814.00000,1604.00000,725.00000,378.00000,1103.00000,174.00000,929.00000,929.00000,848.00000,725.00000,725.00000,360.85100,365.51700,2.35000,2.32000,2.93590,0.21400,0.36410,51.35610,15.98680,15.98680,24.32190,18.69900,0.07770,1.94550,46.26020,,3.06160,1.59110,2.09950,,0.00000,
2022-12-31,4449.00000,2264.00000,2185.00000,747.00000,796.00000,1543.00000,642.00000,272.00000,914.00000,180.00000,734.00000,734.00000,628.00000,642.00000,642.00000,347.75000,351.12500,1.97000,1.96000,2.67280,0.21590,0.36500,49.11220,14.43020,14.43020,20.54390,14.11550,0.07850,1.78750,50.35060,2.20680,2.54610,1.29490,1.73020,95.14750,10.8053,7.3848
2022-09-30,4574.00000,2288.00000,2286.00000,809.00000,730.00000,1539.00000,747.00000,-670.00000,77.00000,128.00000,-51.00000,-51.00000,-21.00000,747.00000,747.00000,348.75000,348.75000,-0.12000,-0.12000,2.45850,0.21660,0.39300,49.97810,16.33140,16.33140,1.68340,-0.45910,0.08360,2.23560,40.25800,,-0.18950,-0.09330,-0.12760,,0,0
2022-06-30,4426.00000,2265.00000,2161.00000,939.00000,714.00000,1653.00000,508.00000,23.00000,531.00000,4.00000,527.00000,527.00000,543.00000,508.00000,508.00000,347.50000,351.37500,1.50000,1.49000,2.74940,0.22470,0.39360,48.82510,11.47760,11.47760,11.99730,12.26840,0.07700,2.68410,33.53140,,1.83710,0.91660,1.22710,,-0.8529,-0.8529
2022-03-31,4482.00000,2452.00000,2030.00000,885.00000,735.00000,1620.00000,410.00000,-466.00000,-56.00000,62.00000,-118.00000,-118.00000,-140.00000,410.00000,410.00000,345.87500,345.87500,-0.45000,-0.45000,3.10150,0.23940,0.38300,45.29230,9.14770,9.14770,-1.24940,-3.12360,0.07560,2.68710,33.49400,,-0.39980,-0.19910,-0.26060,,0.85290,0.85290
2021-12-31,5433.00000,2837.00000,2596.00000,1206.00000,1059.00000,2265.00000,331.00000,124.00000,455.00000,211.00000,244.00000,244.00000,350.00000,331.00000,331.00000,344.75000,351.75000,0.61000,0.88000,2.86370,0.23980,0.38310,47.78210,6.09240,6.09240,8.37470,6.44210,0.09110,3.05050,29.50300,0.71720,0.83930,0.40910,0.54520,98.45980,8.978,4.1166
2021-09-30,4954.00000,2503.00000,2451.00000,957.00000,1136.00000,2093.00000,358.00000,-3336.00000,-2978.00000,-286.00000,-2692.00000,-2692.00000,-2570.00000,358.00000,358.00000,347.25000,347.25000,-7.48000,-7.48000,2.91440,0.25430,0.41140,49.47520,7.22650,7.22650,-60.11300,-51.87730,0.08310,3.30710,27.21440,,-9.37750,-4.51310,-5.97050,,0,0
2021-06-30,4855.00000,2462.00000,2393.00000,973.00000,884.00000,1857.00000,536.00000,-376.00000,160.00000,341.00000,-181.00000,-181.00000,-90.00000,536.00000,536.00000,346.15380,346.15380,-0.26000,-0.26000,3.08540,0.23810,0.34970,49.28940,11.04020,11.04020,3.29560,-1.85380,0.08050,3.11620,28.88160,,-0.57480,-0.30020,-0.37970,,-1.8091,-1.8091
2021-03-31,4294.00000,2290.00000,2004.00000,778.00000,800.00000,1578.00000,426.00000,3628.00000,4054.00000,234.00000,3820.00000,3820.00000,3915.00000,426.00000,426.00000,336.50000,347.12500,11.62000,11.26000,2.86480,0.20630,0.32130,46.66980,9.92080,9.92080,94.41080,91.17370,0.07420,3.04760,29.53190,,12.20370,6.59760,8.42560,,1.80910,1.80910
2020-12-31,5383.00000,2635.00000,2748.00000,1003.00000,908.00000,1911.00000,837.00000,123.00000,960.00000,182.00000,778.00000,778.00000,916.00000,837.00000,837.00000,341.50000,344.50000,2.65000,2.64000,2.68090,0.24220,0.40020,51.04960,15.54900,15.54900,17.83390,17.01650,0.10560,3.74080,24.05910,2.68960,3.21220,1.52580,2.03810,86.37440,10.7663,8.5051
2020-09-30,4158.00000,1886.00000,2272.00000,673.00000,692.00000,1365.00000,907.00000,1311.00000,2218.00000,239.00000,1979.00000,1979.00000,2015.00000,907.00000,907.00000,339.83000,343.39000,5.92000,5.86000,2.64720,0.23760,0.37370,54.64170,21.81340,21.81340,53.34300,48.46080,0.08970,3.37770,26.64500,7.36590,8.80810,4.26900,5.61580,,-4.2601,-3.6863
2020-06-30,3685.00000,1859.00000,1826.00000,685.00000,625.00000,1310.00000,516.00000,53.00000,569.00000,174.00000,395.00000,395.00000,507.00000,516.00000,516.00000,343.78000,345.06000,1.46000,1.46000,2.84640,0.25780,0.41260,49.55220,14.00270,14.00270,15.44100,13.75850,0.08550,3.12020,28.84400,1.63570,1.93160,0.91660,1.21400,,4.2601,3.6863
2020-03-31,3184.00000,2074.00000,1110.00000,628.00000,544.00000,1172.00000,-62.00000,-146.00000,-208.00000,28.00000,-236.00000,-236.00000,6.00000,-62.00000,-62.00000,345.77760,347.57940,0.01000,0.00000,2.95090,0.25890,0.40020,34.86180,-1.94720,-1.94720,-6.53270,0.18840,0.07540,2.32750,38.66830,-0.98490,-1.15830,-0.55890,-0.72990,69.52520,0.00000,
2019-12-31,4071.00000,2179.00000,1892.00000,668.00000,542.00000,1210.00000,682.00000,58.00000,740.00000,43.00000,697.00000,697.00000,886.00000,682.00000,682.00000,348.34000,348.85000,2.53600,2.56400,2.88510,0.25310,0.38880,46.47510,16.75260,16.75260,18.17740,21.76370,0.09410,3.14610,28.60720,2.82610,3.33350,1.61040,2.11080,71.31560,11.7185,9.0727
2019-09-30,3929.00000,2292.00000,1637.00000,656.00000,652.00000,1308.00000,329.00000,-1327.00000,-998.00000,131.00000,-1129.00000,-1129.00000,-892.00000,329.00000,329.00000,347.93000,347.93000,-2.57000,-2.57000,2.59080,0.26080,0.40770,41.66460,8.37360,8.37360,-25.40090,-22.70300,0.09270,3.60130,24.99110,-4.79430,-5.75320,-2.66450,-3.54390,67.96270,0,0
2019-06-30,3835.00000,2347.00000,1488.00000,690.00000,764.00000,1454.00000,34.00000,180.00000,214.00000,61.00000,153.00000,153.00000,351.00000,34.00000,34.00000,349.97000,350.45000,1.00000,0.96000,2.61000,0.24220,0.37320,38.80050,0.88660,0.88660,5.58020,9.15250,0.08530,3.19050,28.20860,0.59260,0.70170,0.34040,0.44900,74.08020,0,0
2019-03-31,3594.00000,2210.00000,1384.00000,621.00000,902.00000,1523.00000,-139.00000,134.00000,-5.00000,44.00000,-49.00000,-49.00000,-49.00000,-139.00000,-139.00000,349.67000,349.67000,-0.15000,-0.15000,2.75730,0.25560,0.40210,38.50860,-3.86760,-3.86760,-0.13910,-1.36340,0.07810,3.34640,26.89480,-0.18640,-0.22160,-0.10640,-0.13880,75.10250,0.00000,
2018-12-31,3366.48100,1993.53000,1372.95200,567.42410,766.70190,1334.12600,38.82570,-56.58150,-17.75570,41.63960,-59.39540,-59.39540,130.34800,38.82570,38.82570,348.99000,351.71000,0.37560,0.38280,2.72790,0.23880,0.37080,40.78300,1.15330,1.15330,-0.52740,3.87190,0.07780,3.40390,26.44010,-0.23330,-0.27720,-0.13720,-0.17760,72.87560,14.8731,11.2252
2018-09-30,4145.84100,2090.04600,2055.79500,575.65200,829.22700,1404.87900,650.91600,1326.08700,1977.00300,301.79100,1675.21200,1675.21200,1822.21200,650.91600,650.91600,348.92000,348.92000,5.22300,5.18300,2.66060,0.19250,0.28490,49.58690,15.70050,15.70050,47.68640,43.95280,0.10240,0.98010,91.82850,6.59320,7.74920,4.13890,5.32390,72.89420,0,0
2018-06-30,4075.00700,1884.68300,2190.32400,632.77770,706.83450,1339.61200,850.71190,115.16460,965.87640,170.39340,795.48300,795.48300,1004.47400,850.71190,850.71190,349.53560,352.99430,2.87440,2.84620,2.19170,0.20000,0.33580,53.75020,20.87630,20.87630,23.70250,24.64960,0.09010,4.59840,19.57190,3.13570,3.64730,1.75850,2.50850,72.46020,0,0
2018-03-31,3288.67100,1557.74200,1730.92900,518.14620,494.23660,1012.38300,718.54640,330.33000,1048.87600,176.17600,872.70030,872.70030,1052.96600,718.54640,718.54640,348.38000,351.81000,2.96700,2.93800,1.99970,0.25610,0.39660,52.63310,21.84910,21.84910,31.89360,32.01800,0.07760,4.03220,22.32030,4.35030,5.24750,2.05890,3.23640,57.52440,0.00000,
