,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,--,$-183.98
1,2024-08-06,2024-06-30,--,$-82.45
2,2024-05-06,2024-03-31,--,$-122.31
3,2024-03-05,2023-12-31,--,$0.00
4,2023-11-07,2023-09-30,--,$-22023.78
5,2023-08-08,2023-06-30,--,$-4604.78
6,2023-05-09,2023-03-31,--,$-3957.23
7,2023-03-02,2022-12-31,--,$-4316.98
8,2022-11-08,2022-09-30,--,$-4748.68
9,2022-08-09,2022-06-30,--,$-1726.79
10,2022-05-11,2022-03-31,--,$-5036.47
11,2022-02-28,2021-12-31,--,$-5612.07
12,2021-11-09,2021-09-30,--,$-143.90
13,2021-08-05,2021-06-30,--,$-4173.08
14,2021-05-06,2021-03-31,--,$-2230.44
15,2020-11-10,2020-09-30,--,$-1582.89
16,2020-08-04,2020-06-30,--,$-2518.24
17,2020-05-12,2020-03-31,--,$-4101.13
18,2020-02-26,2019-12-31,--,$-3237.73
19,2019-11-06,2019-09-30,--,$-3453.58
20,2019-08-05,2019-06-30,--,$-7914.46
21,2019-05-01,2019-03-31,--,$-2230.44
22,2019-02-26,2018-12-31,--,$-8993.70
23,2018-11-06,2018-09-30,--,$-2949.94
24,2018-08-07,2018-06-30,--,$-4388.93
25,2018-05-08,2018-03-31,--,$-4101.13
26,2018-03-06,2017-12-31,$2446.29,$-8777.86
27,2017-11-09,2017-09-30,$2877.99,$-3741.38
28,2017-08-08,2017-06-30,$2518.24,$-2662.14
29,2017-05-01,2017-03-31,--,$-4245.03
30,2017-02-27,2016-12-31,--,$-5180.37
31,2016-11-08,2016-09-30,--,$-2302.39
32,2016-08-03,2016-06-30,--,$-3453.58
33,2016-05-04,2016-03-31,--,$-3453.58
34,2016-03-08,2015-12-31,--,$-4029.18
35,2015-11-09,2015-09-30,--,$-20145.90
36,2015-08-10,2015-06-30,--,$-237721.60
37,2015-05-12,2015-03-31,--,$-46047.77
38,2015-03-06,2014-12-31,--,$-40291.79
