Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,1168.75100,824.52910,344.22210,0.70200,59.42100,-32.62600,341.02990,3.19190,-3.13600,0.05600,-116.09600,116.15200,116.15200,,106.98800,246.38590,3.19200,309.48900,313.41400,0.34000,0.34000,0.35100,0.17110,0.20640,29.45210,0.27310,0.27310,0.00480,9.15400,0.08980,33.96250,2.65000,1.60950,1.60950,0.89280,1.33420,23.19200,0.873,0.8086
2024-09-30,1055.92000,824.34700,231.57310,0.67100,54.62700,-11.98100,237.47600,-5.90300,-3.17200,-9.07500,1.21200,-10.28700,-10.28700,,-20.44400,159.05200,-5.90300,311.02500,311.02500,-0.07000,-0.07000,0.27840,0.18430,0.22590,21.93090,-0.55900,-0.55900,-0.85940,-1.93610,0.07990,40.37010,2.22940,-0.14320,-0.14320,-0.07780,-0.11680,23.08880,0.5334,0.4708
2024-06-30,978.65400,805.94100,172.71300,0.64300,59.42800,-4.09500,234.70200,-61.98900,-11.80000,-73.78900,-13.33400,-60.45500,-60.45500,,-65.66300,103.20100,-61.98900,310.80600,310.80600,-0.21000,-0.21000,0.29090,0.18120,0.22120,17.64800,-6.33410,-6.33410,-7.53980,-6.70950,0.07290,41.55290,2.16590,-0.84060,-0.84060,-0.45060,-0.68830,23.12620,0.4663,0.4045
2024-03-31,1122.27100,819.38300,302.88800,0.60200,55.86200,-8.21000,237.72800,65.15990,-6.84000,58.32000,10.03300,48.28700,48.28700,,36.34500,232.96690,65.15990,304.94300,312.50300,0.12000,0.12000,0.29120,0.17200,0.20770,26.98890,5.80610,5.80610,5.19660,3.23850,0.08280,27.97220,3.21750,0.66400,0.66400,0.35640,0.54980,23.44480,0.83710,0.73100
2023-12-31,1194.14300,797.26330,396.87990,0.60300,54.92900,-11.78500,298.91970,97.96030,-8.93000,89.03100,17.61300,71.41800,71.41800,,50.24900,321.79830,97.96040,299.79300,311.59700,0.16000,0.17000,0.32760,0.17730,0.21550,33.23550,8.20340,8.20340,7.45560,4.20800,0.08830,28.01900,3.21210,1.00110,1.00110,0.52830,0.82360,23.50310,1.0014,0.9524
2023-09-30,1126.17600,807.17000,319.00600,0.59100,58.42500,-27.99900,263.27400,55.73210,-9.42700,46.30500,13.66300,32.64200,32.64200,,17.80800,226.04810,55.73210,300.14100,311.53400,0.06000,0.06000,0.28910,0.18460,0.22640,28.32650,4.94880,4.94880,4.11170,1.58130,0.08200,30.49650,2.95120,0.45990,0.45990,0.23760,0.37500,23.63020,0.5278,0.4378
2023-06-30,953.30500,795.05600,158.24900,0.74300,53.90100,-21.13500,247.18500,-88.93600,-8.83000,-97.76600,-29.83300,-67.93300,-67.93300,,-83.08400,76.91700,-88.93600,300.14100,300.14100,-0.28000,-0.28000,0.25530,0.17430,0.21110,16.60000,-9.32920,-9.32920,-10.25550,-8.71540,0.06920,25.84390,3.48240,-0.96110,-0.96110,-0.49350,-0.79360,23.53290,0.5603,0.4135
2023-03-31,1408.34800,805.13000,603.21800,0.76300,57.26100,-46.12200,271.72800,331.49010,-8.10500,323.38500,62.18300,261.20200,261.20200,,213.43100,493.28810,331.49010,296.76300,311.84600,0.72000,0.69000,0.29220,0.15470,0.18300,42.83160,23.53750,23.53750,22.96200,15.15470,0.10150,46.62320,1.93040,3.64280,3.64280,1.88310,3.07930,23.95550,1.10280,0.85250
2022-12-31,2085.28700,847.10200,1238.18500,2.14200,49.87600,-74.13100,329.92300,908.26200,-8.30800,899.95500,132.96200,766.99300,766.99300,,703.16090,1104.18400,908.26210,307.20200,329.22300,2.30000,2.18000,0.44370,0.14430,0.16870,59.37720,43.55570,43.55570,43.15740,33.72010,0.14770,58.76030,1.53160,10.93030,10.93030,5.43270,9.35290,23.59830,1.3662,1.2809
2022-09-30,2064.62400,1022.21600,1042.40800,2.97500,42.90300,-52.76300,268.24800,774.16020,-43.83000,730.33000,135.82300,594.50700,594.50700,,559.75900,935.86220,774.16020,305.34300,325.99700,1.83000,1.72000,0.38430,0.15340,0.18130,50.48900,37.49640,37.49640,35.37350,27.11190,0.14320,86.85840,1.03620,9.18830,9.18830,4.12470,7.77840,21.34480,3.4533,3.2991
