,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-08-06,2024-06-30,$-0.15,$-0.14
1,2024-05-09,2024-03-31,$-0.13,$-0.13
2,2024-02-07,2023-12-31,$-0.15,$-0.11
3,2023-11-27,2023-09-30,$-0.16,$-0.12
4,2023-08-08,2023-06-30,$-0.17,$-0.14
5,2023-05-09,2023-03-31,$-0.18,$-0.17
6,2023-02-07,2022-12-31,$-0.20,$-0.17
7,2022-11-28,2022-09-30,$-0.16,$-0.18
8,2022-08-09,2022-06-30,$-0.15,$-0.16
9,2022-05-10,2022-03-31,$-0.16,$-0.14
10,2022-02-09,2021-12-31,$-0.16,$-0.14
11,2021-11-24,2021-09-30,$-0.13,$-0.15
12,2021-08-12,2021-06-30,$-0.13,$-0.14
13,2021-05-13,2021-03-31,$-0.12,$-0.12
14,2021-02-11,2020-12-31,$-0.11,$-0.12
15,2020-12-28,2020-09-30,$-0.13,$-0.10
16,2020-08-06,2020-06-30,$-0.14,$-0.11
17,2020-05-07,2020-03-31,$-0.14,$-0.12
18,2020-02-06,2019-12-31,$-0.12,$-0.12
19,2019-12-16,2019-09-30,--,$-0.07
20,2019-08-07,2019-06-30,$-0.17,$-0.14
21,2019-05-08,2019-03-31,$-0.14,$-0.13
22,2019-02-07,2018-12-31,$-0.13,$-0.16
23,2018-12-12,2018-09-30,$-0.08,$-0.13
24,2018-08-09,2018-06-30,$-0.10,$-0.06
25,2018-05-10,2018-03-31,$-0.10,$-0.11
26,2018-02-07,2017-12-31,--,$-0.09
27,2017-12-11,2017-09-30,$-0.10,$-0.12
28,2017-08-07,2017-06-30,$-0.09,$-0.09
29,2017-05-10,2017-03-31,$-0.09,$-0.09
30,2017-02-07,2016-12-31,--,$-0.08
31,2016-12-12,2016-09-30,$-0.08,$-0.18
32,2016-08-11,2016-06-30,$-0.09,$-0.06
33,2016-05-11,2016-03-31,$-0.14,$-0.07
34,2016-02-08,2015-12-31,--,$-0.12
35,2015-12-29,2015-09-30,--,$-0.54
36,2015-08-17,2015-06-30,--,$-0.08
37,2015-05-15,2015-03-31,--,$-0.12
38,2015-02-18,2014-12-31,--,$-0.08
