Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,685.91200,685.91200,592.96800,-7.31700,41.05100,-7.86300,33.18800,8.84700,24.34100,24.34100,17.79400,177.39900,41.05100,170.08800,254.97000,0.10000,0.10000,0.34430,1.19150,5.98490,5.98490,4.83850,2.59420,0.13710,1.64580,21.01620,0.48640,1.07920,8.79030,-0.3375,-0.3737
2024-06-30,633.37500,633.37500,550.74600,-1.03100,40.71900,-8.25800,32.46100,9.04600,23.41500,23.41500,14.28000,50.40000,40.71900,173.46900,255.60400,0.08000,0.08000,0.33050,1.01430,6.42890,6.42890,5.12510,2.25460,0.13310,1.53750,14.57370,0.49200,1.02930,8.87140,-0.8868,-0.9104
2024-03-31,546.49900,546.49900,517.58100,-7.55500,-22.61190,-7.22000,-29.83200,-3.51600,-26.31600,-26.31600,-16.25400,52.56110,-22.61190,174.77400,174.77400,-0.09000,-0.09000,0.30470,0.75640,-4.13760,-4.13760,-5.45870,-2.97420,0.12360,-1.69660,-14.91950,-0.59510,-1.17960,8.91600,-0.39360,-0.43380
2023-12-31,747.44200,747.44200,627.50800,3.39500,79.43490,2.99100,82.42600,29.08400,53.34200,53.34200,36.54900,137.57490,79.43490,173.47500,176.38200,0.21000,0.20000,0.25970,0.66670,10.62760,10.62760,11.02780,4.88990,0.16720,3.37890,28.47850,1.19290,2.50130,9.07680,0.4576,0.321
2023-09-30,616.28300,616.28300,541.72800,-3.04100,30.05100,-7.54200,22.50900,8.35600,14.15300,14.15300,9.94700,150.20300,30.05100,174.12900,247.24000,0.06000,0.06000,0.28850,0.81210,4.87620,4.87620,3.65240,1.61400,0.13900,0.94450,13.77490,0.31910,0.67200,8.67450,1.7065,1.6666
2023-06-30,585.84400,585.84400,513.36500,-2.90200,27.54300,-9.59500,17.94800,6.71900,11.22900,11.22900,6.42900,44.19700,27.54300,173.93900,244.95400,0.04000,0.04000,0.34380,1.14690,4.70140,4.70140,3.06360,1.09740,0.11890,0.75100,13.64310,0.22780,0.49280,8.61690,-1.3607,-1.3927
2023-03-31,520.79900,520.79900,482.98100,-10.80200,-11.81400,-7.59100,-19.40500,-3.05600,-16.34900,-16.34900,-10.35000,52.39600,-11.81400,172.56100,172.56100,-0.06000,-0.06000,0.34020,0.80010,-2.26840,-2.26840,-3.72600,-1.98730,0.11710,-1.08790,-19.90400,-0.36760,-0.71780,8.61580,-2.31130,-2.41660
2022-12-31,607.28300,607.28300,530.97790,-3.89300,25.35510,-6.89600,18.45900,6.33000,12.12900,12.12900,6.43000,156.52910,25.35520,180.33700,245.17700,0.04000,0.04000,0.26770,0.45570,4.17520,4.17520,3.03960,1.05880,0.15410,0.79540,7.15780,0.30780,0.58250,8.88250,3.7922,3.7029
2022-09-30,664.64600,664.64600,554.37300,-7.42900,58.48490,-7.28100,51.20400,13.29400,37.91000,37.91000,27.96400,102.84290,58.48490,177.23100,243.46900,0.16000,0.15000,0.26940,1.05350,8.79940,8.79940,7.70400,4.20740,0.14020,2.55440,27.84550,0.79970,1.86630,8.63780,-0.2799,-0.3735
2022-06-30,755.35100,755.35100,605.23400,-22.05100,89.14100,-8.92300,80.21800,18.42600,61.79200,61.79200,48.51900,128.06600,89.14100,183.94800,247.98500,0.26000,0.26000,0.26840,0.91550,11.80130,11.80130,10.62000,6.42340,0.16370,4.06260,40.13710,1.33890,2.97240,8.38990,-0.6191,-0.6555
2022-03-31,678.24700,678.24700,537.35400,-92.83000,12.58800,-7.87000,4.71800,4.00400,0.71400,0.71400,0.36200,48.06300,12.58800,188.88100,252.81500,0.00000,0.00000,0.25940,0.70370,1.85600,1.85600,0.69560,0.05340,0.15270,0.04410,0.21740,0.01610,0.03270,8.52210,1.98630,1.95200
2021-12-31,984.46720,984.46720,753.68710,39.08000,228.93520,-7.43900,221.49610,36.38600,185.11000,185.11000,149.33110,295.28520,228.93520,190.17900,195.81300,0.75000,0.88000,0.29490,1.04960,23.25470,23.25470,22.49910,15.16870,0.18870,11.12310,48.64130,3.54880,7.84300,8.77930,1.342,1.2962
2021-09-30,788.12500,788.12500,630.73400,97.05600,225.56400,-8.49800,217.06600,53.81100,163.25500,163.25500,128.54800,271.66300,225.56400,199.41300,205.28100,0.64000,0.63000,0.29880,1.15550,28.62030,28.62030,27.54210,16.31060,0.14780,10.05440,44.57120,3.06110,7.05000,8.29730,-4.4609,-4.4935
2021-06-30,629.87100,629.87100,943.93700,1081.03000,736.09610,-8.72300,727.37300,142.18200,585.19100,585.19100,439.74400,786.41910,736.09610,185.11400,273.55500,2.35000,2.13000,0.30290,0.69560,116.86460,116.86460,115.47970,69.81490,0.13590,37.24440,149.98850,12.62790,25.96320,7.81620,1.7972,1.7839
2021-03-31,503.98000,503.98000,410.49700,-8.46000,63.97000,-8.81300,55.15700,10.57900,44.57800,44.57800,33.10500,102.34500,63.97000,183.25400,271.19400,0.17000,0.16000,0.41450,1.54980,12.69300,12.69300,10.94430,6.56870,0.12600,4.59250,-21.08970,1.11420,2.68870,5.26400,1.07290,1.06390
2020-12-31,601.42600,601.42600,498.21500,-63.81400,2.81590,-9.11000,-6.29400,-1.16400,-5.13000,-5.13000,-3.78500,62.79890,2.81610,179.10600,179.69000,-0.03000,-0.02000,0.43650,1.93160,0.46820,0.46820,-1.04650,-0.62930,0.15100,-0.55690,2.87870,-0.12880,-0.31380,5.04840,0.6986,0.65
2020-09-30,435.92400,435.92400,366.46700,102.49900,142.32900,-9.53200,132.79700,33.27200,99.52500,99.52500,75.34900,190.22300,142.32900,179.50100,266.79300,0.40000,0.39000,0.49850,2.69070,32.65000,32.65000,30.46330,17.28490,0.09320,11.18110,-58.69630,2.12720,5.60770,4.94740,0.3234,0.3299
2020-06-30,383.71800,383.71800,302.39000,-41.59400,10.78800,-10.05600,0.73200,0.08800,0.64400,0.64400,0.31400,71.66100,10.78800,178.52300,178.52300,-0.01000,-0.01000,0.51970,2.28480,2.81140,2.81140,0.19080,0.08180,0.09290,0.07280,-0.43920,0.01560,0.03500,4.94040,-2.8755,-2.9052
2020-03-31,483.93000,483.93000,405.45200,-4.37400,28.06500,-9.03000,19.03500,4.79700,14.23800,14.23800,8.18200,74.10400,28.06500,177.54500,263.64600,0.03000,0.03000,0.51230,1.81420,5.79940,5.79940,3.93340,1.69070,0.12450,1.54600,-14.07280,0.36640,0.75400,5.17410,-2.47450,-2.51190
2019-12-31,632.36400,632.36400,589.74490,-18.30300,-8.31810,-8.14100,-16.45900,-0.13200,-16.32700,-16.32700,-10.96500,31.61490,-8.31790,177.77400,185.01600,-0.08000,-0.09000,0.41380,0.92890,-1.31540,-1.31540,-2.60280,-1.73400,0.19750,-1.73580,21.43810,-0.51000,-1.01740,5.29780,3.4293,3.3562
2019-09-30,586.63400,586.63400,483.98000,101.62300,167.49600,-8.16700,159.32900,36.76000,122.56900,122.56900,88.69800,235.96500,167.49600,177.02000,206.61600,0.48000,0.48000,0.38910,1.35260,28.55200,28.55200,27.15990,15.11980,0.16370,12.52090,25490.87000,3.42020,7.64950,5.55330,0.8538,0.7919
2019-06-30,551.47800,551.47800,457.83900,-10.94800,49.26610,-8.08100,41.18500,9.12100,32.06400,32.06400,22.66800,75.25410,49.26610,178.75400,208.15000,0.11000,0.11000,0.38720,1.41260,8.93350,8.93350,7.46810,4.11040,0.15730,3.15590,87.01950,0.91430,1.93390,5.70900,0.9037,0.8742
2019-03-31,447.65600,447.65600,365.11700,-16.44300,37.79200,-7.69900,30.09300,6.68700,23.40600,23.40600,16.90400,73.53300,37.79200,178.61100,269.05700,0.08000,0.08000,0.37470,1.44140,8.44220,8.44220,6.72240,3.77610,0.12960,2.29290,36.55640,0.67780,1.43380,5.71210,0.14660,0.12450
2018-12-31,631.69100,631.69100,533.32990,21.91100,91.12600,-14.70500,76.42100,36.86200,39.55900,39.55900,17.75900,127.31100,91.12600,157.25600,163.81000,0.09000,0.09000,0.34290,1.44190,14.42570,14.42570,12.09790,2.81130,0.18290,3.74330,42.12880,1.14530,2.45980,5.93030,1.4083,1.3383
2018-09-30,518.80900,518.80900,417.07200,87.07300,162.93700,-11.50900,151.42800,35.87000,115.55800,115.55800,68.23700,197.90900,162.93700,155.15200,185.13400,0.43000,0.43000,0.30930,1.99570,31.40600,31.40600,29.18760,13.15260,0.13940,11.69260,287.61440,3.10550,8.07630,6.38520,-2.6614,-2.6612
2018-06-30,466.61900,466.61900,414.05400,-6.66600,25.69800,-10.58200,15.11600,10.82200,4.29400,4.29400,0.73900,51.49500,25.69800,155.15700,155.93800,0.00000,0.00000,0.40880,1.94980,5.50730,5.50730,3.23950,0.15840,0.16450,0.56690,-3.00200,0.15130,0.33520,4.89390,1.616,1.5644
2018-03-31,430.46000,430.46000,353.93100,-1.18700,52.82900,-13.40900,39.42000,6.93300,32.48700,32.48700,19.99700,81.35100,52.82900,155.69400,246.83400,0.13000,0.12000,0.53260,3.70370,12.27270,12.27270,9.15760,4.64550,0.14080,6.11140,-9.25990,1.06270,2.85630,3.43480,-2.39190,-2.39880
2017-12-31,460.59600,460.59600,426.15700,,9.98400,-1.44400,8.56400,54.08800,-45.52400,-46.17100,-46.17100,5.75500,9.98400,136.65900,136.65900,-0.34000,-0.34000,0.76610,6.75280,2.16760,2.16760,1.85930,-10.02420,0.20260,-20.76800,6.86290,-2.03130,-4.85680,1.43960,6.236,6.0965
2017-09-30,398.22100,398.22100,323.25600,53.69200,98.73510,1.72400,100.45900,1.98900,98.47000,98.47000,98.80700,157.88200,98.73510,,,,0.00000,,,24.79400,24.79400,25.22700,24.81210,,,,,,,0,0
2017-06-30,405.07100,405.07100,297.92200,-28.73300,55.19800,1.38100,56.57900,1.42200,55.15700,55.15700,55.14500,78.96400,55.19800,,,,0.00000,,,13.62680,13.62680,13.96770,13.61370,,,,,,,0,0
2017-03-31,332.58200,332.58200,262.52700,-15.96000,35.85800,1.13400,36.99200,-0.01500,37.00700,37.00700,36.71100,54.35400,35.85800,,,,0.00000,,,10.78170,10.78170,11.12270,11.03820,,,,,,,0.00000,
2016-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2015-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
