,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-04,2024-09-30,$0.01,$0.02
1,2024-08-06,2024-06-30,$0.23,$0.27
2,2024-05-07,2024-03-31,$1.58,$1.69
3,2024-02-13,2023-12-31,$0.93,$0.97
4,2023-11-07,2023-09-30,$0.06,$0.09
5,2023-08-01,2023-06-30,$0.27,$0.25
6,2023-05-02,2023-03-31,$1.45,$1.51
7,2023-02-14,2022-12-31,$0.84,$0.91
8,2022-11-01,2022-09-30,$0.01,$0.03
9,2022-08-02,2022-06-30,$0.24,$0.30
10,2022-05-03,2022-03-31,$1.35,$1.35
11,2022-02-01,2021-12-31,$0.90,$0.93
12,2021-11-02,2021-09-30,$0.09,$0.00
13,2021-08-03,2021-06-30,$0.20,$0.18
14,2021-05-04,2021-03-31,$1.20,$1.26
15,2021-02-02,2020-12-31,$0.79,$0.90
16,2020-10-29,2020-09-30,$0.14,$0.02
17,2020-07-30,2020-06-30,$0.22,$0.21
18,2020-04-30,2020-03-31,$1.05,$1.02
19,2020-01-30,2019-12-31,$0.79,$0.77
20,2019-10-24,2019-09-30,$0.14,$0.15
21,2019-07-25,2019-06-30,$0.21,$0.27
22,2019-04-25,2019-03-31,$1.35,$1.12
23,2019-01-31,2018-12-31,$0.75,$0.74
24,2018-10-25,2018-09-30,$0.02,$0.19
25,2018-07-26,2018-06-30,$0.24,$0.24
26,2018-04-26,2018-03-31,$0.93,$1.06
27,2018-02-01,2017-12-31,$0.76,$0.79
28,2017-10-26,2017-09-30,$0.11,$0.16
29,2017-07-27,2017-06-30,$0.21,$0.23
30,2017-04-27,2017-03-31,$0.86,$0.88
31,2017-02-02,2016-12-31,$0.72,$0.73
32,2016-10-20,2016-09-30,$0.14,$0.25
33,2016-07-21,2016-06-30,$0.13,$0.18
34,2016-04-21,2016-03-31,$0.91,$0.78
35,2016-01-28,2015-12-31,$0.69,$0.67
36,2015-10-22,2015-09-30,$0.12,$0.12
37,2015-07-23,2015-06-30,$0.11,$0.12
38,2015-04-23,2015-03-31,$0.94,$0.98
39,2015-01-28,2014-12-31,$0.68,$0.69
