,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-03-13,2024-12-31,$-0.22,$-0.20
1,2024-11-07,2024-09-30,$-0.18,$-0.21
2,2024-08-08,2024-06-30,$-0.17,$-0.17
3,2024-05-09,2024-03-31,$-0.15,$-0.29
4,2024-03-21,2023-12-31,$-0.40,$-0.40
5,2023-11-09,2023-09-30,$-0.36,$-0.40
6,2023-08-08,2023-06-30,$-0.39,$-0.37
7,2023-05-11,2023-03-31,$-0.41,$-0.42
8,2023-03-23,2022-12-31,$-0.49,$-0.40
9,2022-11-10,2022-09-30,$-0.50,$-0.50
10,2022-08-11,2022-06-30,$-0.46,$-0.50
11,2022-05-12,2022-03-31,$-0.50,$-0.50
12,2022-03-10,2021-12-31,$-0.50,$-0.70
13,2021-11-10,2021-09-30,$-0.70,$-1.00
14,2021-08-10,2021-06-30,$-0.80,$-0.80
15,2021-05-13,2021-03-31,$-0.90,$-0.80
16,2021-03-09,2020-12-31,$-1.00,$-0.30
17,2020-11-05,2020-09-30,$-2.00,$-0.40
18,2020-08-13,2020-06-30,$-2.10,$-2.30
19,2020-05-14,2020-03-31,$-0.10,$-2.50
20,2020-03-12,2019-12-31,$-2.40,$-2.30
21,2019-11-12,2019-09-30,$-2.90,$-2.60
22,2019-08-08,2019-06-30,$-6.00,$-3.00
23,2019-05-09,2019-03-31,$-13.60,$-3.10
24,2019-03-18,2018-12-31,$-9.10,$-9.80
25,2018-11-08,2018-09-30,$-15.60,$-11.80
26,2018-08-09,2018-06-30,$-19.21,$-15.61
27,2018-05-10,2018-03-31,$-19.21,$-18.01
28,2018-03-07,2017-12-31,$-20.41,$-16.81
29,2017-11-07,2017-09-30,$-21.61,$-21.61
30,2017-08-01,2017-06-30,$-37.21,$-49.22
31,2017-05-04,2017-03-31,$-39.62,$-45.62
32,2017-03-02,2016-12-31,$-43.22,$-45.62
33,2016-11-01,2016-09-30,$-46.82,$-44.42
34,2016-08-02,2016-06-30,$-46.82,$-48.02
35,2016-05-02,2016-03-31,$-39.62,$-48.02
36,2016-02-22,2015-12-31,$-31.21,$-16.81
37,2015-11-05,2015-09-30,$-48.02,$-30.01
38,2015-08-04,2015-06-30,$-37.21,$-49.22
39,2015-05-07,2015-03-31,$-31.21,$-30.01
40,2015-02-18,2014-12-31,$-30.01,$-24.01
