,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-04,2024-09-30,--,$3.37
1,2024-08-01,2024-06-30,--,$6.21
2,2024-05-02,2024-03-31,--,$3.00
3,2024-03-13,2023-12-31,--,$1.53
4,2023-11-03,2023-09-30,--,$2.13
5,2023-08-03,2023-06-30,--,$2.02
6,2023-05-04,2023-03-31,--,$0.55
7,2023-03-09,2022-12-31,--,$2.12
8,2022-11-02,2022-09-30,--,$0.89
9,2022-08-04,2022-06-30,--,$0.81
10,2022-05-09,2022-03-31,--,$-3.70
11,2022-03-14,2021-12-31,--,$0.14
12,2021-11-02,2021-09-30,--,$0.32
13,2021-08-03,2021-06-30,--,$-0.12
14,2021-05-04,2021-03-31,--,$-0.36
15,2021-03-15,2020-12-31,--,$-0.62
16,2020-11-02,2020-09-30,--,$0.35
17,2020-08-05,2020-06-30,--,$0.74
18,2020-05-05,2020-03-31,--,$0.56
19,2020-03-11,2019-12-31,--,$0.68
20,2019-11-04,2019-09-30,--,$3.81
21,2019-08-06,2019-06-30,--,$2.66
22,2019-05-06,2019-03-31,--,$3.35
23,2019-03-13,2018-12-31,--,$2.91
24,2018-11-05,2018-09-30,--,$1.47
25,2018-08-06,2018-06-30,--,$1.26
26,2018-05-07,2018-03-31,--,$1.00
27,2018-03-13,2017-12-31,--,$-0.28
28,2017-11-07,2017-09-30,--,$1.53
29,2017-08-08,2017-06-30,--,$1.16
30,2017-05-08,2017-03-31,--,$2.62
31,2017-03-10,2016-12-31,--,$0.76
32,2016-11-04,2016-09-30,--,$0.62
33,2016-08-15,2016-06-30,--,$0.77
34,2016-05-09,2016-03-31,--,$0.80
35,2016-03-07,2015-12-31,--,$0.38
36,2015-11-02,2015-09-30,--,$0.32
37,2015-07-31,2015-06-30,--,$-0.06
38,2015-05-08,2015-03-31,--,$0.29
39,2015-03-11,2014-12-31,--,$-0.03
