,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$1.10,$1.05
1,2024-08-08,2024-06-30,$1.06,$1.06
2,2024-05-09,2024-03-31,$1.17,$1.14
3,2024-02-13,2023-12-31,$1.22,$1.18
4,2023-11-07,2023-09-30,$1.15,$0.98
5,2023-08-08,2023-06-30,$1.11,$1.01
6,2023-05-09,2023-03-31,$1.02,$1.01
7,2023-02-14,2022-12-31,$1.00,$1.01
8,2022-11-08,2022-09-30,$0.96,$0.89
9,2022-08-09,2022-06-30,$1.02,$1.03
10,2022-05-03,2022-03-31,$1.13,$1.12
11,2022-02-15,2021-12-31,$1.14,$1.26
12,2021-11-02,2021-09-30,$1.12,$1.20
13,2021-08-03,2021-06-30,$1.12,$1.18
14,2021-05-04,2021-03-31,$1.04,$1.10
15,2021-02-09,2020-12-31,$1.06,$1.06
16,2020-10-27,2020-09-30,$0.98,$1.11
17,2020-07-28,2020-06-30,$0.96,$1.11
18,2020-04-28,2020-03-31,$0.91,$0.92
19,2020-02-11,2019-12-31,$0.89,$1.00
20,2019-10-28,2019-09-30,$0.76,$0.87
21,2019-07-30,2019-06-30,$0.77,$0.80
22,2019-04-30,2019-03-31,$0.79,$0.88
23,2019-02-12,2018-12-31,$0.77,$0.85
24,2018-10-29,2018-09-30,$0.61,$0.68
25,2018-07-31,2018-06-30,$0.59,$0.58
26,2018-04-30,2018-03-31,$0.51,$0.58
27,2018-02-06,2017-12-31,$0.45,$0.50
28,2017-10-24,2017-09-30,$0.42,$0.41
29,2017-07-25,2017-06-30,$0.44,$0.43
30,2017-05-02,2017-03-31,$0.52,$0.53
31,2017-02-07,2016-12-31,$0.53,$0.55
32,2016-10-25,2016-09-30,$0.48,$0.51
33,2016-07-26,2016-06-30,$0.50,$0.47
34,2016-04-26,2016-03-31,$0.51,$0.52
35,2016-02-09,2015-12-31,$0.51,$0.55
36,2015-10-27,2015-09-30,$0.47,$0.53
37,2015-07-28,2015-06-30,$0.47,$0.44
38,2015-04-28,2015-03-31,$0.51,$0.50
39,2015-02-10,2014-12-31,$0.53,$0.56
