Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,2.87600,1.22600,-4.10200,0.00200,-4.10000,,-4.10000,-4.10000,-4.10000,-4.08500,-4.10200,1.02930,1.02930,-3.96160,-3.96160,23.86460,,,-6.22070,-6.22070,-5.92630,-6.22070,54.90800,-5.07610,-5.08190
2020-12-31,3.20400,1.92200,-5.12600,0.00100,-5.12500,,-5.12500,-5.12500,-5.12500,-5.11000,-5.12600,0.39230,0.39230,-2.16090,-2.16090,14.28070,,,-11.01650,-11.01650,-10.16280,-11.01650,58.49130,-10.295,-10.3315
2020-09-30,1.05100,0.93900,-1.99000,-0.00100,-1.99100,,-1.99100,-1.99100,-1.99100,-1.96400,-1.99000,0.50350,0.50350,-3.96160,-3.96160,34.01180,,,-3.94610,-3.94610,-3.83020,-3.94610,65.22050,8.8614,8.8897
2020-06-30,0.37200,0.93800,-1.31000,-0.00100,-1.31100,-0.00900,-1.30200,-1.30200,-1.30200,-1.28400,-1.31000,0.14940,0.14940,-8.76350,-8.76350,8.71460,,,-12.63460,-12.63460,-11.19230,-12.63460,54.54560,-5.5587,-5.5763
2020-03-31,0.36500,0.97500,-1.34000,0.02000,-1.32000,,-1.32000,-1.32000,-1.32000,-1.31500,-1.34000,0.13280,0.13280,-9.96400,-9.96400,6.38790,,,-20.93250,-20.93250,-17.69200,-20.93250,47.49200,-12.69710,-12.71970
2019-12-31,0.38400,0.89400,-1.27800,0.03600,-1.24200,-0.01600,-1.22600,-1.22600,-1.22600,-1.25400,-1.27800,0.11000,0.11000,-4.68190,-4.68190,9.15770,,,-16.11040,-16.11040,-14.36270,-16.11040,57.31280,-14.8768,-14.8973
2019-09-30,0.34700,0.90000,-1.24700,0.04900,-1.19800,-0.04200,-1.15600,-1.15600,-1.15600,-1.22500,-1.24700,0.12670,0.12670,-9.12370,-9.12370,8.61220,,,-13.13790,-13.13790,-11.61930,-13.13790,66.26740,-2.5781,-2.5939
2019-06-30,0.44000,1.06800,-1.50800,0.04500,-1.46300,-0.02700,-1.43600,-1.43600,-1.43600,-1.48600,-1.50800,0.10530,0.10530,-13.68550,-13.68550,8.60970,,,-15.62740,-15.62740,-13.82360,-15.62740,75.76380,-5.1934,-5.1934
2019-03-31,0.66200,1.11900,-1.78100,0.03500,-1.74600,-0.08200,-1.66400,-1.66400,-1.66400,-1.76000,-1.78100,0.07460,0.07460,-22.32890,-22.32890,6.61410,,,-22.73850,-22.73850,-19.33540,-22.73850,79.93730,-20.98160,-20.98160
2018-12-31,0.62500,0.90200,-1.52700,0.03800,-1.48900,,-1.48900,-1.48900,-1.48900,-1.52200,-1.52700,0.06410,0.06410,-22.80910,-22.80910,8.54600,,,-24.68500,-24.68500,-21.81690,-24.68500,93.55680,-21.6614,-21.6618
2018-09-30,0.74000,0.92200,-1.66200,0.03800,-1.62400,-0.03100,-1.59300,-1.59300,-1.59300,-1.65600,-1.66200,0.06450,0.06450,-24.72990,-24.72990,8.58080,,,-21.34530,-21.34530,-18.86320,-21.34530,115.72560,-24.4439,-24.4904
2018-06-30,1.15400,1.00200,-2.15600,0.04000,-2.11600,,-2.11600,-2.11600,-2.11600,-2.15100,-2.15600,0.06450,0.06450,-32.89320,-32.89320,9.44340,,,-23.51630,-23.51630,-21.01920,-23.51630,139.52830,-33.8712,-33.8708
2018-03-31,1.72000,1.05300,-2.77300,0.03800,-2.73500,,-2.73500,-2.73500,-2.73500,-2.76500,-2.77300,0.06300,0.06300,-43.33730,-43.33730,7.40370,,,-24.74210,-24.74220,-21.38720,-24.74220,171.53300,-48.72000,-48.73590
2017-12-31,2.83400,1.46300,-4.29700,0.03900,-4.25800,,-4.19700,-4.19700,-4.19700,-4.22100,-4.29700,0.04830,0.04830,-66.93330,-66.93330,5.94150,,,-40.84670,-40.84670,-33.94260,-40.84670,188.40880,-112.4562,-112.4808
2017-09-30,3.48800,0.98700,-4.47500,0.04200,-4.43300,,-4.43300,-4.43300,-4.43300,-4.36000,-4.47500,0.05330,0.05330,-84.20630,-84.20630,6.43710,,,-30.88770,-30.88770,-26.19820,-30.88770,263.70470,-33.8155,-33.8068
2017-06-30,4.50800,1.05100,-5.55900,0.03700,-5.52200,,-5.52200,-5.52200,-5.52200,-5.42700,-5.55900,0.04320,0.04320,-127.38910,-127.38910,6.61180,,,-37.44490,-37.44490,-31.92650,-37.44490,314.72560,-112.2482,-112.2944
2017-03-31,3.24600,1.13500,-4.38100,0.04300,-4.33800,,-4.33800,-4.33800,-4.33800,-4.22900,-4.38100,0.04210,0.04210,-103.63860,-103.63860,7.88480,,,-24.05190,-24.05190,-21.06950,-24.05190,424.53060,-103.13710,-103.13710
2016-12-31,3.12100,1.17100,-4.29200,0.04800,-4.24400,,-4.24400,-4.24400,-4.24400,-4.13500,-4.29200,0.04200,0.04200,-101.47940,-101.47940,8.95030,,,-19.12230,-19.12230,-17.23170,-19.12230,527.63590,-91.5194,-91.6146
2016-09-30,3.72000,0.99200,-4.71200,0.05300,-4.65900,,-4.65900,-4.65900,-4.65900,-4.55200,-4.71200,0.04200,0.04200,-110.11600,-110.11600,11.03340,,,-17.59440,-17.59440,-16.24530,-17.59440,629.59970,-88.9171,-89.06
2016-06-30,2.91300,1.02800,-3.94100,0.04700,-3.89400,,-3.89400,-3.89400,-3.89400,-3.83900,-3.94100,0.04200,0.04200,-92.84290,-92.84290,15.75430,,,-12.60560,-12.60560,-11.93200,-12.60560,735.69270,-83.8416,-83.8654
2016-03-31,2.59400,1.07400,-3.66800,0.02100,-3.64700,,-3.64700,-3.64700,-3.64700,-3.60600,-3.66800,0.04190,0.04190,-86.36550,-86.36550,13.23290,,,-10.54530,-10.54530,-9.87600,-10.54530,824.46280,-92.60940,-92.63320
2015-12-31,1.89300,1.28200,-3.17500,0.00700,-3.16800,,-3.16800,-3.16800,-3.16800,-3.11400,-3.17500,0.02910,0.02910,19.43230,19.43230,25.87500,,,-8.32150,-8.32150,-8.00530,-8.32150,908.16860,-172.5074,-172.6699
2015-09-30,1.71600,1.10100,-2.81700,0.00300,-2.81400,,-2.81400,-2.81400,-2.81400,-2.75700,-2.81700,0.04180,0.04180,-66.93320,-66.93320,31.96860,,,-6.84790,-6.84790,-6.63730,-6.84790,980.39130,111.9973,112.1646
2015-06-30,1.74700,0.97200,-2.71900,,-2.71900,,-2.71900,-2.71900,-2.71900,-2.66700,-2.71900,0.01830,0.01830,-148.98050,-148.98050,32.68950,,,-6.21370,-6.21370,-6.02680,-6.21370,1045.80500,-78.8745,-79.1141
2015-03-31,1.70700,1.03700,-2.74400,,-2.74400,,-2.74400,-2.74400,-2.74400,-2.70900,-2.74400,0.01400,0.01400,-196.48150,-196.48150,11.18620,,,-22.62720,-22.62720,-20.69230,-22.62720,864.38340,-222.26830,-222.41110
2014-12-31,1.58200,1.03000,-2.61200,0.00100,-2.61100,,-2.61100,-2.61100,-2.61100,-2.57500,-2.61200,0.01360,0.01360,-187.95370,-187.95370,11.15850,,,-17.71250,-17.71250,-16.18520,-17.71250,1053.55300,-152.1285,-153.1692
2014-09-30,1.33500,0.95000,-2.28500,0.00100,-2.28400,,-2.28400,-2.28400,-2.28400,-2.24800,-2.28500,0.01390,0.01390,-164.09440,-164.09440,20.84130,,,-13.28060,-13.28060,-12.66150,-13.28060,1229.19500,-149.0672,-149.067
2014-06-30,1.40000,1.00600,-2.40600,0.00100,-2.40500,,-2.40500,-2.40500,-2.40500,-2.40400,-2.40600,0.01390,0.01390,-166.20370,-166.20370,16.17090,,,-12.44760,-12.44760,-11.70890,-12.44760,1389.41100,-95.3807,-95.7403
2014-03-31,1.30800,1.08200,-2.39000,0.00100,-2.38900,,-2.38900,-2.38900,-2.38900,-2.38700,-2.39000,0.01240,0.01240,-196.42250,-196.42250,19.46520,,,-11.09410,-11.09410,-10.54510,-11.09410,1549.21600,-296.55820,-296.55820
2013-12-31,1.78700,1.16000,-2.94700,0.00100,-2.94600,,-2.94600,-2.94600,-2.94600,-2.94500,-2.94700,0.00570,0.00570,181.31300,181.31300,11.26830,,,-18.90760,-18.90770,-17.24420,-18.90760,1500.82800,-449.4821,-451.1799
2013-09-30,0.71400,1.01100,-1.72500,0.00200,-1.72300,,-1.72300,-1.72300,-1.72300,-1.72000,-1.72500,0.00720,0.00720,-241.75080,-241.75080,24.72170,,,-9.37990,-9.37990,-9.00300,-9.37990,2103.41100,55.3142,56.6042
2013-06-30,0.24600,0.95200,-1.19800,-0.00100,-1.19900,,-1.19900,-1.19900,-3.22500,-1.18900,-1.19800,0.00330,0.00330,-982.11250,-982.11250,27.54400,,,-5.98510,-5.98510,-5.76910,-5.98510,2998.09000,-151.4145,-152.1294
2013-03-31,0.18100,0.88900,-1.07000,-0.00100,-1.07100,,-1.07100,-1.07100,-1.07100,-1.06000,-1.07000,0.00200,0.00200,-528.82980,-528.82980,4.82250,,,-32.34680,-32.34670,-25.87580,-32.34670,1570.22300,-380.34930,-384.82980
2012-12-31,0.19200,0.64800,-0.84000,0.00100,-0.84000,,-0.84000,-0.84000,-0.84000,-0.83100,-0.84000,0.00150,0.00150,-407.95470,-407.95470,9.98360,,,-28.89580,-28.89580,-26.15190,-28.89580,1.09400,-0.3419,-0.3414
2012-09-30,0.15600,0.77200,-0.92800,0.00100,-0.92700,,-0.92700,-0.92700,-0.92700,-0.91800,-0.92800,0.00150,0.00150,-619.48640,-619.48640,11.41610,,,-29.18760,-29.18770,-26.77640,-29.18770,0.21750,-0.1938,-0.1938
2012-06-30,0.32200,0.82300,-1.14500,-0.00100,-1.14600,,-1.14600,-1.14600,-1.14600,-1.13500,-1.14500,0.00130,0.00130,-861.23720,-861.23720,6.78640,,,-34.86460,-34.86460,-30.03150,-34.86460,0.27010,-0.4823,-0.4828
2012-03-31,0.42200,0.98400,-1.40600,-0.00200,-1.40700,,-1.40700,-1.40700,-1.40700,-1.39200,-1.40600,0.00130,0.00130,-1042.55000,-1042.55000,7.91580,,,-32.30030,-32.30030,-28.37840,-32.30030,0.35790,-0.81750,-0.81750
2011-12-31,0.59500,1.03900,-1.63400,0.00400,-1.63000,,-1.63000,-1.63000,-1.63000,-1.55000,-1.63400,0.00110,0.00110,-1315.22700,-1315.22700,8.23870,,,-28.43690,-28.43680,-25.06920,-28.43680,2.82510,-3.6182,-3.6148
2011-09-30,0.53300,1.28800,-1.82100,-0.00100,-1.82200,,-1.82200,-1.82200,-1.82200,-1.49800,-1.82100,0.00120,0.00120,-1540.85300,-1540.85300,9.21030,,,-31.34890,-31.34890,-28.03940,-31.34890,0.55320,-0.1504,-0.1502
2011-06-30,0.49700,1.20700,-1.70400,1.99800,0.29400,,0.29400,0.29400,0.29400,-1.59000,-1.70400,0.00110,0.00110,271.91530,271.91530,7.79580,,,3.89660,3.89660,3.42620,3.89660,0.71820,-0.175,-0.175
2011-03-31,0.69000,1.51200,-2.20200,-0.00400,-2.20600,,-2.20600,-2.20600,-2.20600,-2.12100,-2.20200,0.00100,0.00100,-2265.96000,-2265.96000,3.54680,,,-47.51230,-47.51240,-34.77300,-47.51240,0.52600,-0.22020,-0.22020
2010-12-31,0.86000,1.49200,-2.35200,0.75700,-1.59500,,-1.59500,-1.59500,-1.59500,-2.26900,-2.35200,0.00090,0.00090,-1540.85300,-1540.85300,6.01850,,,-23.55640,-23.55640,-19.55620,-23.55640,0.76720,-0.1643,-0.1645
2010-09-30,0.72600,1.38000,-2.10600,,-2.10600,,-2.10600,-2.10600,-2.10600,-2.02200,-2.10600,0.00100,0.00100,-2175.32200,-2175.32200,10.77020,,,-24.87300,-24.87300,-22.17310,-24.87300,0.95940,-0.2227,-0.2227
2010-06-30,0.70000,1.56900,-2.26900,-0.00100,-2.27000,,-2.27000,-2.27000,-2.27000,-2.18500,-2.26900,0.00100,0.00100,-2356.59900,-2356.59900,11.04200,,,-21.70170,-21.70170,-19.41330,-21.70170,1.18580,-0.182,-0.1812
2010-03-31,0.82000,1.62800,-2.44800,-0.00100,-2.44900,,-2.44900,-2.44900,-2.44900,-2.36100,-2.44800,0.00080,0.00080,-2900.42900,-2900.42900,11.47360,,,-20.34390,-20.34390,-18.26930,-20.34390,1.37970,-0.41060,-0.41090
2009-12-31,0.80100,1.64800,-8.46600,-0.00100,-8.46700,,-6.18600,-6.18600,-6.18600,-8.37500,-8.46600,0.00080,0.00080,-11964.27000,-10151.50000,4.84060,,,-83.45930,-83.45930,-66.00510,-83.45920,0.97370,-0.7607,-0.7579
2009-09-30,1.11200,2.00700,-4.25000,-0.05800,-4.30800,,-4.30800,-4.30800,-4.30800,-4.13400,-4.25000,0.00080,0.00080,-5166.39000,-5166.39000,4.64000,0.02490,0.02550,-31.86390,-31.86390,-23.06830,-31.07100,1.77960,-1.3782,-1.374
2009-06-30,3.50500,3.86100,-8.63100,0.05400,-8.57700,,-8.57700,-8.57700,-8.57700,-8.49600,-8.63100,0.00080,0.00080,-10332.78000,-10332.78000,1.31310,,0.17340,-49.70160,-49.70160,-21.53890,-49.70160,2.28040,-1.2837,-1.2781
2009-03-31,4.59200,5.32400,-15.38600,25.31900,9.93300,,9.93300,9.93300,9.01700,-15.27100,-15.38600,0.00060,0.00080,14592.79000,12780.02000,2.50200,0.05570,0.13710,39.22520,39.22520,19.19420,37.04130,3.34850,-2.46680,-2.46010
