Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.36490,0.17940,0.18550,0.96240,1.00220,-0.81670,-0.03930,-0.85610,-0.85610,-0.85610,-0.85610,-0.77690,-0.81670,8.23580,8.23580,-0.10000,-0.10000,1.61930,0.36500,0.82260,50.83560,-223.82790,-223.82790,-234.60730,-234.60730,0.05350,0.24940,0.74150,121.37940,-27.95120,137.28970,-12.54570,-17.74970,0.37170,-0.09710,-0.09790
2024-06-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.1047,0.1052
2024-03-31,0.31390,0.17320,0.14070,0.57710,0.57730,-0.43660,-0.08410,-0.52070,-0.52070,-0.52070,-0.52070,-0.43660,-0.43660,4.63730,4.63730,-0.11000,-0.11000,0.37170,,5.41620,44.83180,-139.07270,-139.07270,-165.86070,-165.86070,0.05000,0.22330,1.06030,84.87790,-87.45880,16.43580,-8.29850,-87.44410,0.10910,-0.011,-0.0112
2023-09-30,0.32570,0.15260,0.17310,0.51070,0.54920,-0.37620,-0.06110,-0.43730,-0.43730,-0.43730,-0.43730,-0.33760,-0.37620,3.29110,3.29110,-0.13000,-0.13000,,,,53.15240,-115.49600,-115.49600,-134.26940,-134.26940,,,,,,,,,,-0.09370,-0.09400
2023-06-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.1174,0.1206
2023-03-31,0.62140,0.36850,0.25290,0.50470,0.50470,-0.25180,-0.07200,-0.32380,-0.32380,-0.32380,-0.32380,-0.25180,-0.25180,2.43870,2.43870,-0.13000,-0.13000,,,,40.69450,-40.51750,-40.51750,-52.10070,-52.10070,,,,,,,,,,-0.1174,-0.1206
