,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$1.72,$0.70
1,2024-08-01,2024-06-30,$1.68,$1.32
2,2024-05-02,2024-03-31,$1.65,$0.66
3,2024-02-12,2023-12-31,$1.64,$0.76
4,2023-11-02,2023-09-30,$1.62,$0.67
5,2023-08-02,2023-06-30,$1.62,$0.72
6,2023-05-04,2023-03-31,$1.57,$0.65
7,2023-02-08,2022-12-31,$1.57,$1.40
8,2022-11-03,2022-09-30,$1.54,$1.89
9,2022-08-04,2022-06-30,$1.50,$0.75
10,2022-05-05,2022-03-31,$1.44,$0.63
11,2022-02-10,2021-12-31,$1.41,$1.44
12,2021-11-04,2021-09-30,$1.28,$0.64
13,2021-08-04,2021-06-30,$1.16,$0.57
14,2021-05-05,2021-03-31,$1.02,$0.60
15,2021-02-11,2020-12-31,$1.07,$1.22
16,2020-11-05,2020-09-30,$1.10,$-0.41
17,2020-08-05,2020-06-30,$1.21,$0.11
18,2020-05-06,2020-03-31,$1.53,$0.70
19,2020-02-10,2019-12-31,$1.60,$1.92
20,2019-10-30,2019-09-30,$1.59,$0.84
21,2019-08-01,2019-06-30,$1.58,$1.05
22,2019-05-02,2019-03-31,$1.55,$0.78
23,2019-02-13,2018-12-31,$1.57,$0.71
24,2018-10-31,2018-09-30,$1.55,$0.82
25,2018-08-01,2018-06-30,$1.53,$0.84
26,2018-05-02,2018-03-31,$1.50,$0.81
27,2018-02-13,2017-12-31,$1.47,$0.67
28,2017-11-01,2017-09-30,$1.47,$1.47
29,2017-08-02,2017-06-30,$1.46,$0.79
30,2017-05-03,2017-03-31,$1.43,$0.78
31,2017-02-13,2016-12-31,$1.44,$0.80
32,2016-11-02,2016-09-30,$1.42,$0.75
33,2016-08-04,2016-06-30,$1.41,$0.77
34,2016-05-04,2016-03-31,$1.37,$0.73
35,2016-02-09,2015-12-31,$1.38,$0.73
36,2015-11-04,2015-09-30,$1.34,$0.75
37,2015-08-05,2015-06-30,$1.30,$0.46
38,2015-05-07,2015-03-31,$1.26,$0.67
39,2015-02-10,2014-12-31,$1.23,$0.51
