,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.05,$-0.05
1,2024-08-08,2024-06-30,$-0.06,$-0.04
2,2024-05-14,2024-03-31,$-0.06,$-0.05
3,2024-04-16,2023-12-31,--,$-0.04
4,2023-11-09,2023-09-30,$-0.08,$-0.06
5,2023-08-21,2023-06-30,$-0.08,$-0.10
6,2023-05-05,2023-03-31,$-0.11,$-0.07
7,2023-02-28,2022-12-31,$-0.11,$-0.10
8,2022-11-08,2022-09-30,$-0.10,$-0.10
9,2022-08-05,2022-06-30,$-0.08,$-0.09
10,2022-05-06,2022-03-31,$0.05,$-0.09
11,2022-02-25,2021-12-31,$-0.07,$-0.07
12,2021-11-09,2021-09-30,$-0.04,$-0.05
13,2021-08-06,2021-06-30,$-0.03,$-0.13
14,2021-05-07,2021-03-31,$0.50,$-0.04
15,2020-11-06,2020-09-30,$-0.02,$-0.07
16,2020-08-14,2020-06-30,$-0.03,$-0.19
17,2020-05-08,2020-03-31,$-0.05,$-0.07
18,2019-11-12,2019-09-30,--,$-0.66
19,2019-08-09,2019-06-30,$-0.60,$-1.80
20,2019-05-15,2019-03-31,$-0.60,$-3.59
21,2018-11-08,2018-09-30,$-11.38,$-14.37
22,2018-08-09,2018-06-30,$-13.17,$-14.97
23,2018-05-10,2018-03-31,$-4.19,$-11.98
24,2018-03-15,2017-12-31,$-18.56,$-15.57
25,2017-11-09,2017-09-30,$-17.96,$-13.77
26,2017-08-10,2017-06-30,$-18.56,$-14.97
27,2017-05-11,2017-03-31,$-28.74,$-15.57
28,2017-03-16,2016-12-31,$-28.14,$-95.81
29,2016-11-10,2016-09-30,$-37.13,$-30.54
30,2016-08-11,2016-06-30,$-37.13,$-36.53
31,2016-05-12,2016-03-31,--,$-35.93
32,2016-03-10,2015-12-31,$-34.13,$-37.72
33,2015-11-12,2015-09-30,$-28.14,$-36.53
34,2015-08-12,2015-06-30,$-29.34,$-34.73
35,2015-05-14,2015-03-31,$-80.24,$-35.93
36,2015-02-26,2014-12-31,--,$32.34
