Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,448.40000,252.00000,196.40000,99.40000,123.20000,73.20000,-31.70000,41.50000,13.10000,28.40000,28.40000,0.00000,13.00000,99.20000,73.20000,108.20000,109.00000,0.12000,0.12000,1.07720,,0.20180,43.80020,16.32470,16.32470,9.25510,2.89920,0.09690,1.49470,60.21410,2.14000,-12.22030,0.61390,2.14000,12.42090,1.1064,0.9926
2024-06-30,431.80000,245.90000,185.90000,106.00000,130.10000,55.80000,-37.60000,18.20000,7.50000,10.70000,10.70000,,-0.40000,82.40000,55.80000,108.60000,108.60000,-0.00370,-0.00370,1.07690,,0.20480,43.05230,12.92270,12.92270,4.21490,-0.09260,0.09350,1.47830,60.88240,0.80560,-4.57460,0.23170,0.80560,12.22810,0.3494,0.2318
2024-03-31,416.30000,213.90000,202.40000,108.70000,133.00000,69.40000,-40.20000,29.20000,10.70000,18.50000,18.50000,,18.50000,95.90000,69.40000,108.30000,109.20000,0.05000,0.05000,1.14940,0.13100,0.24120,48.61880,16.67070,16.67070,7.01420,4.44390,0.08640,1.06470,84.53040,1.39080,-7.60070,0.38390,1.20860,12.28230,0.91760,0.79950
2023-12-31,391.30000,204.80000,186.50000,103.80000,129.10000,57.40010,-36.20000,21.20000,7.60000,13.60000,13.60000,,36.90000,84.80010,57.40010,109.10000,109.10000,0.03000,0.03000,1.14650,0.13230,0.26900,47.66170,14.66910,14.66910,5.41780,9.43010,0.08280,1.34100,67.11470,1.02490,-5.19480,0.28780,0.88920,12.28240,0.1914,0.0769
2023-09-30,416.30000,216.00000,200.30000,107.40000,133.80000,66.50000,-41.10000,25.40000,12.70000,12.70000,12.70000,0.00000,1.20000,95.10000,66.50000,109.20000,109.90000,0.01000,0.01000,1.17220,0.13360,0.18670,48.11430,15.97410,15.97410,6.10140,0.28830,0.08800,1.22440,73.50470,0.97270,-5.24360,0.26850,0.84270,12.08690,0.6661,0.5494
2023-06-30,416.90000,222.60000,194.30000,111.20000,388.80000,-194.50000,-18.60000,-213.10000,-19.30000,-193.80000,-193.80000,,-204.90000,-165.50000,-194.50000,109.60000,109.60000,-1.87000,-1.87000,1.16550,0.13090,0.29140,46.60590,-46.65390,-46.65390,-51.11540,-49.14850,0.08510,1.32480,67.93720,-14.52340,83.64260,-3.95720,-12.62210,12.19350,0.4258,0.2923
2023-03-31,420.60000,224.20000,196.40000,108.00000,131.00000,65.40000,-45.40000,20.00000,7.30000,12.70000,12.70000,,12.70000,90.60000,65.40000,109.30000,109.90000,0.01000,0.01000,1.15320,0.11890,0.28300,46.69520,15.54920,15.54920,4.75510,3.01950,0.08170,1.23600,72.81740,0.83230,-4.24180,0.24670,0.73330,13.97520,0.87440,0.76520
2022-12-31,372.80000,202.00000,170.80010,93.00000,83.09990,87.70010,-27.90000,59.80000,17.90000,41.90000,41.90000,-4.80000,37.10000,113.90010,87.70010,116.30000,116.30000,0.26000,0.26000,1.14350,0.11910,0.32540,45.81540,23.52470,23.52470,16.04080,9.95170,0.07280,1.37720,65.35140,2.75970,-13.36950,0.81840,2.43100,13.94020,0.1418,0.3601
2022-09-30,393.00000,209.60000,183.40000,109.10000,133.40000,50.00000,-42.80000,7.20000,6.70000,0.50000,0.50000,-6.30000,-5.80000,76.80000,50.00000,114.60000,114.60000,-0.15000,-0.15000,1.13560,0.11260,0.31170,46.66670,12.72270,12.72270,1.83210,-1.47580,0.07410,0.93590,96.16030,0.03260,-0.17220,0.00940,0.02890,13.60080,-1.2148,-1.3509
2022-06-30,384.20000,211.90000,172.30000,124.10000,150.00000,22.30000,-37.60000,-15.30000,-9.90000,-5.40000,-5.40000,215.60000,210.20000,51.10000,22.30000,119.50000,119.50000,1.28000,1.28000,1.12640,0.10480,0.58420,44.84640,5.80430,5.80430,-3.98230,54.71110,0.06270,0.90250,99.72150,-0.33150,2.43790,-0.08810,-0.29680,14.02810,-2.3302,-2.4826
