Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,11920.59000,7696.23100,4224.35900,1480.50000,,2313.52900,1910.83100,181.60800,2092.44000,468.23280,1624.20700,,1624.20700,,1521.55900,2743.85900,1910.83100,2026.00000,2029.00000,0.75010,0.75010,0.67670,0.52310,1.18980,35.43750,16.02970,16.02970,17.55320,12.76410,0.08910,8.04210,1.74980,51.43540,3.59220,7.37940,1.21440,1.52640,25.04930,1.14370,0.73590
2021-12-31,9910.20500,5853.44100,4056.76400,1591.66900,,2422.78000,1633.98400,297.89440,1931.87900,369.63550,1562.24400,,1562.24300,,1463.19100,2479.20300,1633.98400,2023.00000,2025.00000,0.71570,0.71570,0.49150,0.51750,1.19370,40.93520,16.48790,16.48790,19.49380,14.76450,0.07360,4.39280,1.78220,50.49850,3.52020,7.36480,1.15950,1.49090,24.95620,0.9204,0.4365
2021-09-30,9108.59100,5931.78500,3176.80600,1324.26500,,2074.17800,1102.62700,-297.90000,804.72720,158.08560,646.64160,,646.64160,,541.78080,1815.69300,1102.62700,2024.00000,2026.00000,0.27010,0.27010,0.55420,0.50140,1.09700,34.87700,12.10540,12.10540,8.83480,5.94800,0.06970,4.99460,1.75110,51.39720,1.43020,2.72450,0.49470,0.62760,25.35410,0.8013,0.0451
2021-06-30,8913.86100,5470.61000,3443.25100,1208.27300,,1964.66400,1478.58700,-20.35500,1458.23200,219.83400,1238.39800,,1238.39800,,1134.99500,2257.71900,1478.58700,2024.00000,2026.00000,0.56180,0.56180,0.60240,0.49290,1.05150,38.62810,16.58750,16.58750,16.35920,12.73290,0.06810,4.53990,1.75930,51.15730,2.66150,4.95800,0.94630,1.18840,26.08010,0.9244,0.3379
2021-03-31,9625.29300,5645.49000,3979.80300,1231.29800,,1967.39200,2012.41100,-40.27980,1972.13100,381.47340,1590.65700,,1590.65700,,1500.62000,2748.50400,2012.41100,2022.00000,2023.00000,0.74240,0.74240,0.59060,0.48720,1.02740,41.34730,20.90750,20.90750,20.48900,15.59040,0.07580,8.37980,1.94770,46.20740,3.45800,6.41320,1.25330,1.56520,25.72430,1.00100,0.24480
2020-12-31,7641.22100,3810.29500,3830.92500,1378.99900,,2105.69200,1725.23300,118.42990,1843.66200,387.36220,1456.30000,,1456.30100,,1360.91100,2419.80500,1725.23400,2020.00000,2021.00000,0.67360,0.67360,0.52580,0.49390,1.03940,50.13500,22.57800,22.57800,24.12790,17.81010,0.06390,3.32310,1.92260,46.81100,3.44570,6.59180,1.21720,1.53390,23.71520,0.8169,0.2278
2020-09-30,6838.87700,3397.66800,3441.20900,1166.58800,,1868.49300,1572.71600,-570.53200,1002.18500,173.41170,828.77280,,828.77280,,743.19300,2328.08600,1572.71600,2021.00000,2021.00000,0.36780,0.36780,0.55390,0.47920,0.98710,50.31830,22.99670,22.99670,14.65420,10.86720,0.05610,3.30850,2.08750,43.11310,1.81910,3.39890,0.67940,0.84020,25.37000,0.9296,0.3728
2020-06-30,5740.25400,2242.42200,3497.83200,1299.42200,,1984.12500,1513.70700,194.80500,1708.51200,426.40650,1282.10500,,1282.10500,,1188.31100,2177.06600,1513.70700,2019.00000,2020.00000,0.59000,0.59000,0.60810,0.47660,0.95980,60.93510,26.37000,26.37000,29.76370,20.70140,0.04830,3.23410,1.44680,62.20590,2.85720,5.32100,1.07900,1.32990,24.91970,0.8298,0.5005
2020-03-31,8958.09400,5979.02300,2979.07100,1193.12000,,1850.82800,1128.24300,-2554.76800,-1426.52400,-409.38930,-1017.13500,,-1017.13500,,-1065.60500,1785.95100,1128.24300,2019.00000,2021.00000,-0.52940,-0.52940,0.58270,0.46790,0.94930,33.25560,12.59470,12.59470,-15.92440,-11.89550,0.07060,11.47070,1.81680,49.53630,-2.11330,-3.95330,-0.80120,-1.00400,26.62090,1.03650,0.61320
2019-12-31,9357.04100,5660.77100,3696.27000,1459.59700,,2114.14500,1582.12500,-555.52620,1026.59800,328.62040,697.97710,,697.97690,,571.09030,2223.88500,1582.12500,2017.00000,2020.00000,0.28380,0.28380,0.55120,0.46220,0.93600,39.50260,16.90840,16.90840,10.97140,6.10330,0.07600,5.78260,1.81260,49.65190,1.50210,2.71760,0.56730,0.71760,25.82970,0.7289,0.9404
2019-09-30,8786.64500,5545.63200,3241.01200,1318.98200,,1958.39600,1282.61600,-286.37280,996.24400,193.18800,803.05600,,803.05600,,718.96240,1938.68200,1282.61600,2018.00000,2020.00000,0.35600,0.35600,0.59460,0.45580,0.91760,36.88570,14.59730,14.59730,11.33820,8.18240,0.06960,5.80490,1.95850,45.95450,1.63260,2.88110,0.63610,0.79370,27.20320,1.0495,0.6066
2019-06-30,9916.74500,6311.33500,3605.41000,1267.35100,,1896.91500,1708.49500,-14.20630,1694.28800,325.99720,1368.29100,,1368.29100,,1298.00700,2334.19400,1708.49500,2018.00000,2021.00000,0.64300,0.64300,0.62780,0.45190,0.90070,36.35680,17.22840,17.22840,17.08510,13.08900,0.08050,6.57400,2.09130,43.03550,2.81290,4.91300,1.11020,1.37780,26.89540,0.9169,0.4872
2019-03-31,9671.56800,5846.87500,3824.69300,1222.48800,,1854.42000,1970.27300,-9.02760,1961.24600,439.34320,1521.90300,,1521.90300,,1422.59900,2602.20600,1970.27300,2016.00000,2019.00000,0.70720,0.70720,0.63860,0.45080,0.89110,39.54570,20.37180,20.37180,20.27850,14.70910,0.07720,7.42310,1.95440,46.05010,3.05720,5.36280,1.21500,1.50300,27.47490,0.81080,0.21020
2018-12-31,8700.97900,5536.76300,3164.21700,1409.32800,,2007.63700,1156.57900,-129.95310,1026.62600,50.18430,976.44210,,976.44210,,827.09950,1784.10700,1156.58000,1724.00000,1727.00000,0.47070,0.47070,0.57700,0.45100,0.87980,36.36620,13.29250,13.29250,11.79900,9.50580,0.06760,5.35970,1.70980,52.63700,1.92670,3.45770,0.75830,0.94620,28.01930,1.1069,1.2523
2018-09-30,8683.46300,5370.81200,3312.65100,1264.44100,,1875.99500,1436.65600,-1008.03200,428.62400,265.59380,163.03020,,163.03020,,-68.88600,2032.34200,1436.65600,1705.00000,1708.00000,-0.03830,-0.03830,0.59470,0.46370,0.93480,38.14900,16.54470,16.54470,4.93610,-0.79330,0.06950,5.15200,1.97540,45.55930,0.35410,0.68380,0.13050,0.16820,28.96830,0.6005,0.8819
2018-06-30,8327.37500,5191.72500,3135.65000,1267.90000,,1910.37500,1225.27500,-272.02500,953.25000,-75.17500,1028.42500,,1028.42500,,830.02500,1854.40100,1225.27500,1695.00000,1698.00000,0.48830,0.48830,0.55780,0.46770,0.96340,37.65470,14.71380,14.71380,11.44720,9.96740,0.06490,5.55930,1.74520,51.57100,2.19390,4.53830,0.80210,1.03530,30.83370,1.4879,0.7754
2018-03-31,10068.81000,6583.57500,3485.23600,1298.35900,,1950.30800,1534.92900,-1189.17400,345.75440,-57.75760,403.51200,,403.51200,,352.08400,2186.87700,1534.92900,1685.00000,1689.00000,0.20570,0.20570,0.61960,0.47540,0.98270,34.61420,15.24440,15.24440,3.43390,3.49680,0.07780,9.54240,2.01390,44.68880,0.85330,1.76530,0.31190,0.39630,31.32970,1.49620,0.73030
2017-12-31,10182.08000,6999.08700,3182.99100,1314.58200,,1917.05000,1265.94100,-3902.28500,-2636.34200,-2708.89200,72.55010,,72.55010,,174.94390,1800.49400,1265.94300,1525.00000,1532.00000,0.07600,0.06830,0.63010,0.48080,0.99160,31.26070,12.43300,12.43310,-25.89200,1.71820,0.08140,5.93800,1.85910,48.41100,0.16220,0.33580,0.05800,0.07430,29.91490,0.7675,-0.3406
2017-09-30,7362.22300,4230.46600,3131.75700,1266.26700,,1942.88700,1188.87100,-118.08920,1070.78200,260.91330,809.86850,,809.86850,,610.39350,1948.95800,1188.87100,1635.00000,1642.00000,0.38000,0.38000,0.63800,0.48590,1.01030,42.53820,16.14830,16.14830,14.54430,8.29090,0.05650,3.10600,1.76120,51.10110,1.75790,3.45840,0.62100,0.80280,31.37350,0.8602,-0.3053
2017-06-30,8266.96900,5144.91700,3122.05200,1224.13000,,1869.66200,1252.39000,-111.55500,1140.83600,217.90410,922.93170,,922.93170,,683.46030,1889.92500,1252.39000,1628.00000,1635.00000,0.41650,0.41650,0.70960,0.47390,0.96710,37.76540,15.14930,15.14930,13.79990,8.26740,0.06580,5.53880,1.92650,46.71650,2.01220,4.09730,0.73420,0.94720,31.16310,0.62,-0.1016
2017-03-31,8421.91800,5716.11400,2705.80400,1164.38000,-7.55600,1679.69900,1026.10500,-162.45400,863.65080,149.60880,714.04200,,714.04200,,482.07280,1533.86800,1026.10500,1177.00000,1187.00000,0.40800,0.40800,0.64680,0.46630,0.96010,32.12810,12.18370,12.18370,10.25480,5.72400,0.06540,6.27800,1.67180,53.83370,1.51770,3.11050,0.55420,0.72550,32.04920,1.06750,0.20620
2016-12-31,7016.34900,5168.89200,1847.45800,874.00900,5.46530,1290.89100,556.56590,103.43960,660.00620,-10.43830,670.44460,,670.44460,,302.39360,962.55430,556.56640,911.00000,918.00000,0.29500,0.28000,0.64860,0.62430,1.89260,26.33080,7.93240,7.93240,9.40670,4.30980,0.10820,5.55100,1.86110,48.35800,6.03600,4.37070,1.03430,1.51870,17.58900,0.8316,1.0313
2016-09-30,6511.14500,4640.18800,1870.95700,853.01520,8.43810,1275.68700,595.26950,-971.14870,-375.87900,-194.07630,-181.80270,,-181.80270,,-79.01130,1016.46500,595.26950,922.00000,922.00000,-0.08400,-0.08400,0.52120,0.63790,2.04890,28.73470,9.14230,9.14230,-5.77290,-1.21350,0.10140,4.75180,1.93610,46.48450,-1.73450,-1.27690,-0.28320,-0.42530,16.50250,0.7448,-0.0568
2016-06-30,6160.66400,4335.51200,1825.15200,778.32800,,1209.00800,616.14400,-335.23200,280.91200,7.76000,273.15200,,273.15200,,233.57600,1073.09700,616.14400,917.00000,925.00000,0.25600,0.25600,0.50110,0.62010,1.92720,29.62590,10.00130,10.00130,4.55980,3.79140,0.09500,5.57580,1.75140,51.38810,2.42740,1.81600,0.42110,0.63640,17.46080,1.1723,0.0497
2016-03-31,6411.55500,3983.98500,2427.57000,787.32000,-12.39300,1207.22400,1220.34600,65.61000,1285.95600,303.99300,981.96300,,981.96300,,884.27700,1627.85700,1220.34600,876.00000,882.00000,1.00600,1.00600,0.64600,0.62780,1.85430,37.86240,19.03350,19.03350,20.05690,13.79190,0.10670,7.87460,1.96580,45.78280,8.89050,6.64040,1.63350,2.31410,17.00160,1.53820,0.17850
2015-12-31,6678.36900,4762.08900,1916.28000,915.23000,,1322.54000,593.74020,-478.83000,119.91000,-154.25000,274.16000,0.00000,338.63800,0.00000,338.63800,1044.36000,593.74020,853.00000,860.00000,0.33000,0.33000,0.70250,0.66190,2.10370,28.76840,8.89050,8.89050,1.79550,5.07070,0.10070,5.47010,1.56750,57.41500,3.15840,2.30240,0.51040,0.72340,,0.8093,-1.082
2015-09-30,6368.12800,4879.16000,1488.96800,841.39000,,1242.56000,246.40770,-713.53000,-465.48000,98.76000,-564.24000,0.00000,-466.12900,0.00000,-466.12900,601.73770,246.40770,849.00000,859.00000,-0.61000,-0.61000,0.80710,0.64740,1.91490,23.40750,3.86940,3.86940,-7.30950,-7.31970,0.10200,4.27430,1.64780,54.61990,-4.14490,-3.07030,-0.74640,-1.01250,,0.6443,-0.5804
2015-06-30,7018.72900,4960.92000,2057.80900,754.83000,,1149.32000,908.48880,-377.41000,532.77000,188.70000,344.07000,0.00000,526.14000,0.00000,526.14000,1305.50900,908.48880,846.00000,858.00000,0.55000,0.55000,0.81890,0.62770,1.73250,29.34320,12.94380,12.94380,7.59070,7.49620,0.11100,5.07410,1.62380,55.42540,4.30710,3.20230,0.83230,1.11830,,1.2825,-0.5908
2015-03-31,6560.05800,5176.68000,1383.37800,800.82000,,1183.85000,199.52830,-225.45000,-178.59000,0.00000,-178.59000,0.00000,-257.30600,0.00000,-257.30600,582.55830,199.52830,841.00000,854.00000,-0.38000,-0.38000,0.81210,0.62550,1.75200,18.76100,3.04160,3.04160,-2.72240,-3.92230,0.10480,6.15370,1.48190,60.73260,-2.13550,-1.61920,-0.41100,-0.55660,,1.42880,-0.07570
2014-12-31,7084.84000,5770.78900,1314.05100,843.83000,,1219.79000,94.26070,-245.03000,499.93000,222.86000,277.07000,0.00000,128.05400,0.00000,128.05400,464.95080,94.26070,838.00000,849.00000,0.08000,0.08000,0.86320,0.61360,1.70900,27.73150,1.33050,1.33050,7.05630,1.80740,0.10730,5.54780,1.36100,66.12690,0.97230,0.72840,0.19400,0.25940,,0.6657,-2.6248
2014-09-30,7292.81400,6075.39000,1217.42400,797.11000,,1157.51000,59.91410,-455.10000,-59.76000,-28.50000,-31.26000,0.00000,-12.30600,0.00000,-12.30600,422.21410,59.91410,835.00000,847.00000,-0.09000,-0.09000,0.76480,0.59290,1.59660,21.29300,0.82150,0.82150,-0.81940,-0.16870,0.11820,4.53230,1.67700,53.66770,-0.09810,-0.07210,-0.02000,-0.02700,,0.7938,-1.6032
2014-06-30,10931.85000,7081.21000,3850.64000,746.35000,,1106.69000,2743.95000,11.92000,1016.84000,253.06000,763.78000,0.00000,824.30500,0.00000,824.30500,3107.66000,2743.95000,824.00000,834.00000,1.00000,0.99000,0.73410,0.57180,1.51890,19.31620,25.10050,25.10050,9.30160,7.54040,0.18920,6.17840,2.47200,36.40720,6.37780,4.86400,1.42680,1.92470,,0.8946,-2.037
2014-03-31,9625.66300,7787.15000,1838.51300,676.23000,,1008.44000,830.07320,-242.35000,511.94000,106.20000,405.74000,0.00000,365.04500,42.08500,407.13000,1162.28300,830.07320,820.00000,830.00000,0.44000,0.43000,0.68550,0.56280,1.50010,18.31300,8.62350,8.62350,5.31850,4.22960,0.16960,8.17050,1.67000,53.89240,2.91700,2.27300,0.64310,0.91580,,0.36420,-2.24850
2013-12-31,7541.73700,6715.14100,826.59570,829.07000,,1174.96000,-348.36430,-247.16000,-450.16000,-209.29000,-240.87000,0.00000,-199.16300,3.64000,-195.52300,12.24580,-348.36430,817.00000,826.00000,-0.30000,-0.29000,0.64780,0.54640,1.39420,12.88750,-4.61920,-4.61920,-5.96890,-2.59250,0.13490,6.19990,1.54630,58.20480,-1.52750,-1.19800,-0.35610,-0.50100,,0.9388,-2.5725
2013-09-30,8619.27400,6928.07000,1691.20500,776.73000,,1115.53000,575.67480,19.25000,636.21000,227.15000,409.06000,0.00000,450.21800,0.00000,450.21800,904.57480,575.67480,814.00000,824.00000,0.50000,0.49000,0.64570,0.52620,1.29800,20.10030,6.67890,6.67890,7.38120,5.22340,0.16860,5.80960,1.99620,45.08490,3.61650,2.83780,0.88060,1.24310,,0.9202,-1.5963
2013-06-30,7619.67200,6046.45000,1573.22200,832.91000,,1159.42000,413.80180,-302.07000,163.25000,40.08000,123.17000,0.00000,82.53800,0.00000,82.53800,735.49180,413.80180,806.00000,817.00000,0.05000,0.05000,0.83860,0.53480,1.26870,21.32340,5.43070,5.43070,2.14250,1.08320,0.15260,6.82670,1.76100,51.10670,0.65850,0.52240,0.16530,0.22420,,1.0874,-0.7639
2013-03-31,7973.02700,6350.65000,1622.37700,840.73000,,1160.34000,462.03710,-200.51000,246.16000,61.54000,184.62000,0.00000,287.41500,0.00000,287.41500,781.64710,462.03710,789.00000,801.00000,0.32000,0.31000,0.88910,0.57050,1.42580,20.15560,5.79500,5.79500,3.08740,3.60480,0.16490,9.16620,1.76150,51.09260,2.54910,2.04290,0.59450,0.80390,,0.98270,-0.82280
2012-12-31,7124.05100,5613.35900,1510.69200,833.22000,,1158.97000,351.72170,-163.85000,291.44000,113.96000,177.48000,0.00000,180.75800,0.00000,180.75800,671.46170,351.72170,783.00000,795.00000,0.19000,0.18000,0.93370,0.57790,1.48510,22.65870,4.93710,4.93710,4.09090,2.53730,0.15090,7.20170,1.76850,50.89150,1.63470,1.33600,0.38300,0.51670,,0.6088,-1.7885
2012-09-30,5818.27100,4572.48000,1245.79100,727.25000,,1021.56000,224.23100,111.49000,331.48000,2.00000,329.48000,0.00000,221.15100,0.00000,221.15100,526.75090,224.23100,780.00000,792.00000,0.24000,0.24000,0.94740,0.57060,1.44810,21.33900,3.85390,3.85390,5.69720,3.80100,0.12870,5.19050,1.58300,56.85390,2.03590,1.71000,0.48920,0.66900,,0.9437,-0.9361
2012-06-30,5707.78200,4401.23000,1306.55200,697.38000,,994.56000,311.99220,-208.02000,60.42000,-17.83000,78.25000,0.00000,33.93900,0.00000,33.93900,606.97220,311.99220,770.00000,783.00000,0.01000,0.01000,0.84150,0.58300,1.49690,22.12790,5.46610,5.46610,1.05860,0.59460,0.13460,6.24020,1.58210,56.88700,0.32030,0.28680,0.08000,0.10840,,1.2236,-0.2429
2012-03-31,4859.28700,5210.60000,-351.31300,633.85000,,923.32000,-1274.63300,-92.83000,388.29000,29.94000,358.35000,0.00000,280.22800,0.00000,280.22800,-985.16330,-1274.63300,757.00000,769.00000,0.35000,0.34000,0.95550,0.60520,1.61520,28.90260,-26.23090,-26.23090,7.99070,5.76690,0.11590,9.42240,1.32390,67.98000,2.64100,2.47560,0.66840,0.88540,,0.84110,-0.29730
2011-12-31,5417.63200,3840.77000,1576.86200,572.53000,,812.54000,764.32180,-1555.66000,730.32000,357.66000,372.66000,0.00000,341.84100,0.00000,341.84100,1004.72200,764.32180,753.00000,765.00000,0.44000,0.44000,0.88370,0.61090,1.67560,57.19290,14.10800,14.10800,13.48040,6.30980,0.15590,5.13570,1.70710,52.72170,3.91370,4.18940,0.98360,1.35680,,0.55,-0.7432
2011-09-30,4215.14000,3495.24000,719.90010,426.54000,,667.94000,51.96050,465.42000,-14.32000,-24.54000,10.22000,0.00000,4.93300,0.00000,4.93300,288.53050,51.96050,750.00000,761.00000,0.01000,0.01000,1.15770,0.62040,1.69360,4.46510,1.23270,1.23270,-0.33970,0.11700,0.13150,4.48430,1.69230,53.18170,0.05810,0.05990,0.01540,0.02050,,0.9165,0.0007
2011-06-30,5125.10000,4045.11000,1079.99000,390.66000,,624.23000,455.75980,844.37010,407.19000,126.08000,281.11000,0.00000,268.55100,0.00000,268.55100,693.76980,455.75980,740.25800,750.68500,0.36000,0.35000,1.19720,0.63210,1.75510,3.64990,8.89270,8.89270,7.94500,5.23990,0.16460,5.82440,2.12470,42.35940,3.09600,3.38300,0.86260,1.12220,,0.8288,0.254
2011-03-31,4898.22100,3651.12000,1247.10100,350.91000,,584.17000,662.93120,-20.29000,524.34000,115.61000,408.73000,0.00000,410.52400,0.00000,410.52400,896.19120,662.93120,750.00000,758.00000,0.54500,0.54000,1.23300,0.63100,1.74960,23.04510,13.53410,13.53410,10.70470,8.38110,0.16280,6.60560,2.03440,44.23930,4.84590,5.30230,1.36460,1.76160,,1.28040,0.73590
2010-12-31,4187.91000,3028.12900,1159.78100,410.48000,,658.56000,501.22120,32.51000,430.55000,96.08000,334.47000,-11.50000,331.55600,0.00000,331.55600,751.30120,501.22120,746.00000,756.00000,0.44000,0.43500,1.12100,0.64010,1.84510,25.22910,11.96830,11.96830,10.28080,7.91700,0.14320,3.83590,1.59390,56.46650,4.21660,4.63940,1.13370,1.49470,,0.4838,-0.4035
2010-09-30,3462.14700,2497.87000,964.27690,352.16000,,558.07000,406.20700,-187.62000,126.04000,0.96000,125.08000,26.94000,156.20200,0.00000,156.20200,607.61700,406.20700,742.00000,750.00000,0.21000,0.20500,1.05820,0.63670,1.85550,25.17950,11.73280,11.73280,3.64050,4.51170,0.12370,3.25320,1.77770,50.62580,2.03610,2.24530,0.55800,0.72820,,0.3838,-0.5927
2010-06-30,3394.10200,2488.26000,905.84200,349.48000,,542.23000,363.61210,-183.98000,197.62000,47.70000,149.92000,-13.62000,135.57000,0.00000,135.57000,558.86210,363.61210,738.00000,746.00000,0.18000,0.18000,0.98400,0.62270,1.76100,27.21930,10.71310,10.71310,5.82250,3.99430,0.12120,4.22480,1.64300,54.77690,1.70930,1.88160,0.48430,0.63530,,0.6731,0.03
2010-03-31,3902.35200,2949.30000,953.05200,311.36000,,503.56000,449.49220,72.07000,441.09000,98.98000,342.11000,-11.53000,337.54300,0.00000,337.54300,641.69220,449.49220,736.00000,742.00000,0.45500,0.45000,0.95920,0.62100,1.76240,22.36040,11.51850,11.51850,11.30320,8.64970,0.14450,8.14070,1.83910,48.93700,4.39880,4.83940,1.25030,1.64120,,0.83670,0.35100
2009-12-31,3005.11800,2221.32000,783.79790,366.94000,,557.24000,226.55790,56.25000,354.32000,28.10000,326.22000,-24.66000,284.76500,0.00000,284.76500,387.72780,226.55790,740.74000,740.74000,0.38000,0.38000,0.94880,0.61890,1.77720,28.46210,7.53910,7.53910,11.79060,9.47600,0.12120,3.21860,1.37430,65.48810,4.11400,4.53820,1.14840,1.54320,,0.146,-0.8554
2009-09-30,2442.16700,1664.75000,777.41700,303.98000,,477.77000,299.64700,120.17000,370.80000,86.12000,284.68000,-6.55000,283.82200,0.00000,283.82200,493.24700,299.64700,732.04800,732.04800,0.38500,0.38500,0.82360,0.60990,1.70350,29.82640,12.26970,12.26970,15.18320,11.62170,0.10040,2.29550,1.72060,52.30850,4.06620,4.48920,1.16730,1.56090,,0.3908,-0.8495
2009-06-30,2652.64500,1762.93000,889.71500,291.03000,,454.03000,435.68510,190.68000,431.24000,92.98000,338.26000,0.00000,365.11300,0.00000,365.11300,608.00510,435.68510,727.77800,727.77800,0.50000,0.50000,0.87360,0.61720,1.71350,26.18480,16.42460,16.42460,16.25700,13.76410,0.11920,3.42280,1.75740,51.21250,6.03170,6.73000,1.64080,2.26880,,0.8799,0.2931
2009-03-31,3223.00200,2283.38000,939.62210,296.87000,,442.32000,497.30220,199.82000,520.61000,62.17000,458.44000,-1.36000,476.98300,0.00000,476.98300,642.75230,497.30220,729.54200,724.80600,0.65000,0.65500,0.81390,0.61530,1.79650,23.67700,15.42980,15.42980,16.15300,14.79930,0.15020,5.89670,1.57890,57.00350,8.50570,9.53240,2.22230,3.21440,,0.98030,0.07960
