Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-10-31,1404.75200,1109.67600,295.07590,-253.86000,253.86000,41.21590,-3.51500,37.70100,9.05500,28.64600,28.64600,,28.86900,62.28490,41.21590,92.68300,93.28900,0.31000,0.31000,1.76000,0.33650,0.56240,21.00560,2.93400,2.93400,2.68380,2.05510,0.42000,1.40020,2.45920,36.59780,1.96790,10.48710,0.85660,1.30560,15.33110,-0.0743,-0.2011
2018-07-31,1336.32000,1052.65700,283.66300,-279.14900,279.14900,4.51400,-9.96800,-5.45400,-0.94500,-4.50900,-4.50900,,-4.45600,25.37100,4.51400,92.52900,92.52900,-0.05000,-0.05000,1.78950,0.33950,0.59020,21.22720,0.33780,0.33780,-0.40810,-0.33350,0.40650,1.24500,2.56700,35.06050,-0.31160,-1.77520,-0.13710,-0.20580,15.25730,2.22050,2.11040
2018-04-30,1400.60900,1110.77000,289.83900,-248.58800,248.58800,41.25100,-10.94000,30.31100,9.38300,20.92800,20.92800,,20.92800,62.28000,41.25110,92.46700,93.09400,0.23000,0.22000,1.95150,0.38680,0.69410,20.69380,2.94520,2.94520,2.16410,1.49420,0.40340,1.42440,1.69390,53.13330,1.43170,8.16260,0.60280,0.87790,15.42690,1.4896,1.3298
2018-01-31,1375.22200,1080.48600,294.73610,-244.69000,244.69000,50.04600,-9.68700,40.35900,-68.59600,108.95500,108.95500,,108.95500,71.00000,50.04600,91.94900,92.60900,1.18000,1.18000,1.79970,0.38900,0.81010,21.43190,3.63910,3.63910,2.93470,7.92270,0.37430,1.22500,1.59270,56.50790,7.44740,44.18000,2.96530,4.55040,15.45950,-0.3939,-0.5229
2017-10-31,1385.73700,1069.99400,315.74300,-243.98400,243.98400,71.75900,-10.30800,61.45100,21.20700,40.24400,40.24400,,40.24400,92.48800,71.75900,92.72200,93.35100,0.43000,0.43000,1.93940,0.42030,0.80320,22.78520,5.17840,5.17840,4.43450,2.90420,0.39270,1.34360,1.63180,55.15370,2.94410,27.55020,1.14050,1.70660,14.41560,1.3156,1.2105
2017-07-31,1304.11500,1005.06700,299.04800,-242.21500,242.21500,56.83300,-9.69100,47.14200,16.29500,30.84700,30.84700,,30.84700,77.93700,56.83300,93.35000,94.01900,0.33000,0.33000,2.01330,0.41900,0.84960,22.93110,4.35800,4.35800,3.61490,2.36540,0.37310,1.29290,1.55010,58.05900,2.22800,20.05870,0.88250,1.29450,14.46670,-0.48960,-0.56050
2017-04-30,1445.03200,1109.53400,335.49800,-239.34300,239.34300,96.15480,-10.36800,85.78700,24.43000,61.35700,61.35700,0.33400,61.69100,116.91680,96.15480,94.89700,95.56700,0.65000,0.65000,1.99530,0.41720,0.76880,23.21730,6.65420,6.65420,5.93670,4.26920,0.41190,1.55850,1.63320,55.10760,4.40010,39.47060,1.74910,2.56430,14.44500,1.8353,1.7361
2017-01-31,1397.41800,1067.65700,329.76100,-283.20700,283.20700,46.55400,-10.40600,36.14800,8.37900,27.76900,27.76900,-3.22900,24.54000,103.91500,46.55400,94.73700,95.35900,0.26000,0.26000,1.89310,0.41950,0.87620,23.59790,3.33140,3.33140,2.58680,1.75610,0.38880,1.29090,1.72490,52.17760,2.00340,20.03610,0.77260,1.16290,14.26970,0.4441,0.3576
2016-10-31,1418.24100,1099.28100,318.96000,-239.15700,239.15700,79.80300,-8.47500,71.32800,25.57200,45.75600,45.75600,,45.75600,101.45100,79.80300,95.29000,95.90400,0.48000,0.48000,1.93610,0.41810,0.84910,22.48980,5.62690,5.62690,5.02930,3.22630,0.39500,1.38200,1.72380,52.20980,3.25420,40.25830,1.27440,1.89370,14.36080,0.1807,0.0309
2016-07-31,1332.43600,1015.25800,317.17800,-251.76200,251.76200,65.41600,-7.79800,57.61800,18.71200,38.90600,38.90600,,38.90600,85.77500,65.41600,95.46100,96.09000,0.41000,0.40000,2.02040,0.41750,0.80590,23.80440,4.90950,4.90950,4.32430,2.91990,0.38080,1.27040,1.85260,48.57990,2.74370,35.74310,1.11180,1.59830,14.31310,-0.75740,-0.91390
2016-04-30,1453.77000,1090.02900,363.74110,-257.39700,257.39700,106.34400,-8.54300,97.80100,32.18100,65.62000,65.62000,,65.62000,129.91000,106.34400,97.22200,97.90200,0.68000,0.66000,2.10720,0.41490,0.73430,25.02050,7.31500,7.31500,6.72740,4.51380,0.41290,1.50940,1.82480,49.32170,4.55140,56.63880,1.86380,2.66330,14.54740,2.4988,2.2749
2016-01-31,1400.85300,1060.98900,339.86400,-244.13500,244.13500,95.72900,-9.80400,85.92500,28.73500,57.19000,57.19000,-0.75000,56.44000,116.14600,95.72900,95.33500,95.93000,0.59000,0.59000,1.86860,0.43060,0.91350,24.26120,6.83360,6.83360,6.13380,4.02900,0.39400,1.30280,2.00430,44.90260,4.19730,228.61490,1.60840,2.39010,13.75070,-0.3681,-0.5417
2015-10-31,1389.21000,1058.31100,330.89890,-247.43600,247.43600,83.46290,-16.20000,67.26300,24.70000,42.56300,42.56300,-7.14200,35.42100,111.76890,83.46290,98.52500,99.18500,0.36000,0.36000,2.08670,0.43150,0.82950,23.81920,6.00790,6.00790,4.84180,2.54970,0.40250,1.40570,1.89150,47.58210,3.12220,495.90550,1.23310,1.77480,13.71070,-0.5881,-0.8308
2015-07-31,1142.87000,854.62600,288.24400,-226.06700,226.06700,62.17700,-11.47300,50.70400,30.39300,20.31100,20.31100,9.39200,29.70300,77.42400,62.17700,99.43600,100.16200,0.30000,0.30000,2.59580,0.53260,1.13930,25.22110,5.44040,5.44040,4.43660,2.59900,0.26960,1.19240,1.83050,49.16620,1.34150,13.98500,0.47910,0.62710,14.66420,0.05420,-0.11620
2015-04-30,1035.06100,746.85790,288.20310,-199.13000,199.13000,89.07310,-7.13200,81.94100,28.48200,53.45900,53.45900,11.05900,64.51800,102.10710,89.07310,98.98900,99.69400,0.66000,0.65000,2.72330,0.32300,0.47720,27.84410,8.60560,8.60560,7.91650,6.23330,0.35140,1.82860,1.76550,50.97640,3.53070,4.90820,1.81510,2.39010,14.66070,1.0468,0.8722
2015-01-31,958.62800,696.18600,262.44200,-185.06500,185.06500,77.37700,-7.97100,69.40600,22.97200,46.43400,46.43400,8.24200,54.67600,87.85200,77.37700,98.84200,99.54000,0.55000,0.55000,2.63810,0.33260,0.49840,27.37680,8.07160,8.07160,7.24010,5.70360,0.33380,1.35280,1.62410,55.41610,3.19200,11.21130,1.61700,2.13030,14.09140,0.5981,0.4579
2014-10-31,978.22000,718.93300,259.28700,-187.14700,187.14700,72.14000,-7.76700,64.37300,22.50800,41.86500,41.86500,11.91300,53.77800,83.49800,72.14000,98.80200,99.37600,0.54000,0.54000,2.72300,0.33120,0.49530,26.50600,7.37460,7.37460,6.58060,5.49750,0.34230,1.43820,1.66410,54.08310,2.86020,10.09920,1.46510,1.91280,14.19460,0.3036,0.1714
2014-07-31,938.95600,688.33900,250.61700,-184.62100,184.62100,65.99600,-7.39800,58.59800,20.27300,38.32500,38.32500,11.96400,50.28900,75.65200,65.99600,99.32900,100.18200,0.51000,0.50000,2.47900,0.33060,0.49380,26.69100,7.02870,7.02870,6.24080,5.35580,0.32390,1.32660,1.66350,54.10390,2.61050,9.49370,1.32190,1.74750,14.08120,0.68650,0.52500
2014-04-30,623.50320,487.21600,136.28720,-95.71600,95.71590,40.57130,-7.09700,33.47400,7.08300,26.39100,26.39100,,55.67100,46.33430,40.57120,100.72700,101.64300,0.56000,0.55000,2.60500,0.33000,0.49260,21.85830,6.50700,6.50700,5.36870,8.92870,0.21770,1.11630,1.02620,87.70160,1.79330,6.53110,0.92130,1.20140,14.15540,0.4585,0.3562
2014-01-31,1082.67900,771.21800,311.46090,-214.81000,214.81000,96.65090,-8.71000,87.94100,30.92000,57.02100,57.02100,,57.02100,110.29290,96.65090,101.10500,101.99900,0.56000,0.56000,2.26650,0.33240,0.59050,28.76760,8.92700,8.92700,8.12250,5.26670,0.36380,1.70960,1.94180,46.34970,3.91530,14.84780,1.91590,2.61400,14.01390,0.5546,0.4289
2013-10-31,998.83400,709.40300,289.43100,-214.20800,214.20800,75.22300,-7.53200,67.69100,25.66300,42.02800,42.02800,,42.02800,87.28800,75.22300,101.06900,101.96800,0.42000,0.41000,2.35050,0.33460,0.59660,28.97690,7.53110,7.53110,6.77700,4.20770,0.33870,1.60450,1.81350,49.62710,2.91530,11.58100,1.42500,1.93980,13.66030,0.7063,0.654
2013-07-31,880.12500,598.60700,281.51800,-200.23700,200.23700,81.28100,-9.12400,72.15700,26.26500,45.89200,45.89200,,45.89200,92.25700,81.28100,101.02700,101.91900,0.45000,0.45000,2.74310,0.34180,0.61610,31.98610,9.23520,9.23520,8.19850,5.21430,0.31870,1.54180,2.19730,40.95850,3.28760,12.01480,1.66180,2.16380,13.25860,0.20730,0.15270
2013-04-30,964.93290,640.75610,324.17680,-219.72100,219.72100,104.45580,-8.25700,96.19900,32.63700,63.56200,63.56200,,63.56200,117.15080,104.45590,103.03000,103.80700,0.62000,0.62000,3.03520,0.34210,0.51990,33.59580,10.82520,10.82520,9.96950,6.58720,0.35980,1.77710,2.15310,41.80000,4.55820,16.99250,2.37010,2.99900,13.20880,1.1393,1.0662
2013-01-31,915.86100,615.56800,300.29300,-210.75500,210.75500,89.53800,-7.73800,81.80000,28.17000,53.63000,53.63000,,53.63000,100.93900,89.53800,102.13000,102.89600,0.53000,0.52000,2.81850,0.34930,0.57380,32.78810,9.77640,9.77640,8.93150,5.85570,0.34720,1.74560,2.17280,41.42060,3.97040,16.33590,2.03340,2.58370,12.71670,0.4672,0.4126
2012-10-31,867.19300,586.59400,280.59900,-202.73000,202.73000,77.86900,-8.45200,69.41700,23.87500,45.54200,45.54200,,45.54200,88.29000,77.86900,103.70600,104.41500,0.44000,0.44000,2.95120,0.34830,0.57120,32.35720,8.97940,8.97940,8.00480,5.25170,0.33100,1.77240,2.12630,42.32640,3.35670,13.67110,1.73810,2.18770,12.48920,0.7108,0.6571
2012-07-31,889.22500,603.52500,285.70000,-203.10800,203.10810,82.59190,-8.89100,73.70100,26.16300,47.53800,47.53800,,47.53800,94.07690,82.59190,105.03500,105.78300,0.45000,0.45000,2.71590,0.34680,0.62240,32.12910,9.28810,9.28810,8.28820,5.34600,0.32930,1.89710,2.14950,41.87030,3.48070,13.71640,1.76040,2.27370,12.37710,0.56490,0.53460
2012-04-30,936.33390,622.61300,313.72080,-210.87000,210.86980,102.85100,-8.80400,94.04700,31.90400,62.14300,62.14300,,62.14300,114.62800,102.85100,110.12100,110.84600,0.58000,0.57000,2.64990,0.34520,0.61810,33.50530,10.98440,10.98440,10.04420,6.63680,0.34180,1.94600,2.01420,44.68300,4.51880,17.63460,2.26850,2.95890,12.51090,0.7644,0.7305
2012-01-31,895.03000,605.49600,289.53410,-199.62800,199.62800,89.90610,-8.04300,81.86300,28.75500,53.10800,53.10800,,53.10800,100.79910,89.90610,106.50400,107.20600,0.50000,0.50000,3.71390,0.38620,0.62910,32.34910,10.04500,10.04500,9.14640,5.93370,0.33570,1.80870,2.08830,43.09670,3.93080,15.97560,1.99220,2.41280,12.17480,1.0808,1.0449
2011-10-31,856.87500,575.89200,280.98300,-197.72400,197.72400,83.25900,-6.21500,77.04400,28.09000,48.95400,48.95400,,48.95400,93.71600,83.25900,112.53800,113.18600,0.43000,0.43000,2.91580,0.27210,0.38810,32.79160,9.71660,9.71660,8.99130,5.71310,0.35740,1.65800,2.05580,43.77860,3.48640,12.71450,2.04170,2.53760,12.66980,0.4784,0.3688
2011-07-31,847.42200,569.14600,278.27600,-196.28300,196.28300,81.99300,-5.13500,76.85800,28.24800,48.61000,48.61000,,48.61000,91.07500,81.99300,115.57600,116.28500,0.42000,0.42000,3.37060,0.25500,0.34220,32.83800,9.67560,9.67560,9.06960,5.73620,0.33660,1.64270,2.00200,44.95480,3.16850,9.43580,1.93090,2.36070,12.95100,0.57370,0.48560
2011-04-30,883.81900,579.87010,303.94890,-199.82390,199.82420,104.12460,-5.64300,98.48200,35.77500,62.70700,62.70700,,62.70700,114.62860,104.12480,118.29000,119.06600,0.54000,0.52000,3.34950,0.25170,0.33640,34.39040,11.78120,11.78120,11.14280,7.09500,0.34460,1.72530,1.90000,47.36860,4.01830,11.66190,2.44470,3.00680,12.88640,0.5945,0.5309
2011-01-31,824.65000,543.77500,280.87500,-188.16800,188.16800,92.70700,-6.42300,86.28400,30.88800,55.39600,55.39600,,55.39600,102.48900,92.70700,117.99400,118.83700,0.47000,0.47000,3.59940,0.25280,0.33840,34.05990,11.24200,11.24200,10.46310,6.71750,0.32940,1.68210,1.95980,45.92250,3.57040,10.49030,2.21270,2.66770,12.62700,1.7321,1.6543
2010-10-31,857.41400,578.21300,279.20100,-189.04900,189.04900,90.15200,-4.79800,85.35400,31.99700,53.35700,53.35700,,53.35700,101.68200,90.15200,118.61600,119.37300,0.45000,0.45000,2.93960,0.25910,0.34970,32.56320,10.51440,10.51440,9.95480,6.22300,0.33620,1.88540,1.56000,57.69230,3.55380,11.08570,2.09240,2.63310,12.23070,-0.311,-0.4027
2010-07-31,849.78700,569.58700,280.20000,-191.17600,191.17590,89.02410,-3.25700,85.76700,31.84200,53.92500,53.92500,,53.92500,98.54710,89.02410,119.02200,119.78400,0.45000,0.45000,3.44490,0.26110,0.35330,32.97300,10.47600,10.47600,10.09280,6.34570,0.34710,1.69330,1.86790,48.18230,3.62920,11.69420,2.20290,2.68170,11.98420,0.19000,0.11380
2010-04-30,812.76210,524.65110,288.11100,-187.86300,187.86300,100.24800,-3.83800,96.41000,34.60500,61.80500,61.80500,,61.80500,111.48800,100.24800,118.44300,119.20200,0.52000,0.52000,3.25460,0.26700,0.36420,35.44840,12.33420,12.33420,11.86200,7.60430,0.33540,1.81710,1.79520,50.13420,4.28750,14.18090,2.55080,3.14290,11.67810,0.9451,0.8417
2010-01-31,820.08400,544.01500,276.06900,-182.30200,182.30200,93.76700,-4.29400,89.47300,33.42400,56.04900,56.04900,,56.04900,103.33200,93.76700,118.51800,119.43400,0.47000,0.47000,3.25420,0.27580,0.38090,33.66350,11.43380,11.43380,10.91020,6.83450,0.35310,1.79760,1.74000,51.72450,4.06640,14.67230,2.41300,2.94480,11.22820,0.817,0.7805
2009-10-31,814.95100,548.41400,266.53700,-182.05100,182.05100,84.48600,-3.76000,80.72600,31.38300,49.34300,49.34300,,49.34300,94.29800,84.48600,118.33600,119.21600,0.42000,0.41000,3.22760,0.28470,0.39800,32.70590,10.36700,10.36700,9.90560,6.05470,0.36150,1.86130,1.61970,55.56720,3.74060,15.32480,2.18900,2.67570,10.77090,0.0703,0.0277
2009-07-31,789.57900,530.89500,258.68400,-181.89400,181.89400,76.79000,-4.35800,72.43200,27.37500,45.05700,45.05700,,45.05700,85.64700,76.79000,118.11900,118.64300,0.38000,0.38000,2.75080,0.29420,0.42790,32.76230,9.72540,9.72540,9.17350,5.70650,0.35110,1.77270,1.63090,55.18320,3.57660,17.40920,2.00380,2.52450,10.29910,0.39480,0.32730
2009-04-30,779.88420,510.77380,269.11030,-176.62190,176.62220,92.48820,-6.40400,86.08400,32.12300,53.96100,53.96100,,53.96100,101.31920,92.48810,117.71600,118.35500,0.46000,0.45000,2.80470,0.30680,0.46110,34.50640,11.85920,11.85920,11.03810,6.91910,0.36550,1.89220,1.63790,54.94920,4.54860,24.72050,2.52910,3.15320,9.72060,0.4337,0.354
2009-01-31,811.02300,541.91400,269.10900,-177.56700,177.56700,91.54200,-6.74500,84.79700,31.99000,52.80700,52.80700,,52.80700,99.19300,91.54200,117.62400,118.13400,0.45000,0.45000,2.49040,0.31890,0.52450,33.18140,11.28720,11.28720,10.45560,6.51120,0.38680,1.89950,1.85770,48.44700,4.70970,33.41030,2.51830,3.20770,9.19340,0.614,0.4207
