Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,70.85100,70.85100,10.47300,-6.59700,53.78100,-31.76100,22.02000,,22.02000,22.02000,22.02000,52.16700,53.78100,105.71500,105.71500,0.21000,0.21000,0.11160,0.22550,1.14600,100.00000,75.90720,75.90720,31.07930,31.07930,0.02720,1.59650,56.37340,1.84350,1.84350,0.84530,1.42780,11.31540,0.2304,0.2304
2024-06-30,74.88600,74.88600,10.53300,-1.12200,63.23100,-43.79100,19.44000,,19.44000,19.44000,19.44000,61.23600,63.23100,105.89800,105.89800,0.18000,0.18000,0.12260,0.22590,1.13150,100.00000,84.43640,84.43640,25.95950,25.95950,0.02880,2.01740,44.61180,1.61750,1.61750,0.74660,1.25200,11.36440,1.3062,1.3062
2024-03-31,69.80700,69.80700,10.95500,-8.16700,50.68500,-6.68400,44.00100,,44.00100,44.00100,44.00100,49.04600,50.68500,106.03900,106.03900,0.28000,0.28000,0.10880,0.26650,1.19750,100.00000,72.60730,72.60730,63.03240,63.03240,0.02590,1.67520,53.72640,3.63080,3.63080,1.63050,2.66310,11.43810,0.04610,0.04610
2023-12-31,75.84900,75.84900,2.43800,-7.73800,89.97500,-60.22500,29.75000,-0.16000,29.91000,29.91000,29.91000,87.68100,89.97500,107.04100,107.04100,0.41000,0.41000,0.17470,0.37560,1.20390,100.00000,118.62390,118.62390,39.22270,39.43360,0.02830,1.47000,61.22460,2.49970,2.49970,1.11710,1.56070,11.28120,1.3014,1.3014
2023-09-30,70.84600,70.84600,10.67800,-4.61800,55.55000,-37.49100,18.05900,-0.26200,18.32100,18.32100,18.32100,54.28400,55.55000,106.51600,106.51600,0.17000,0.17000,0.13960,0.39920,1.26550,100.00000,78.40950,78.40950,25.49050,25.86030,0.02580,1.49880,60.04740,1.52900,1.52900,0.66820,0.91860,11.24920,-0.3293,-0.3293
2023-06-30,75.30200,75.30200,10.58100,-10.08600,54.63500,-14.49000,40.14500,0.02800,40.11700,40.11700,40.11700,52.71600,54.63500,107.38100,107.38100,0.37000,0.37000,0.18050,0.39000,1.23540,100.00000,72.55450,72.55450,53.31200,53.27480,0.02760,1.61650,55.67420,3.32210,3.32210,1.46930,2.02640,11.33720,0.5994,0.5994
2023-03-31,67.20400,67.20400,10.58900,-9.60400,47.01100,-7.28700,39.72400,0.07300,39.65100,39.65100,39.65100,45.45500,47.01100,107.91600,107.91600,0.25000,0.25000,0.14770,0.38960,1.23520,100.00000,69.95270,69.95270,59.10960,59.00100,0.02460,1.33410,67.45980,3.29050,3.29050,1.45410,2.00850,11.16610,-0.85270,-0.85270
2022-12-31,63.47400,63.47400,1.23200,0.00000,83.76200,-85.86800,-2.10600,-0.85500,-1.25100,-1.25100,-1.25100,80.81500,83.76200,102.91200,102.91200,-0.06000,-0.06000,0.24160,0.37950,1.21450,100.00000,131.96270,131.96270,-3.31790,-1.97090,0.02340,1.48520,60.59840,-0.10490,-0.10490,-0.04620,-0.06510,11.04870,-0.1654,-0.1654
2022-09-30,56.30600,56.30600,11.22800,-1.82500,43.25300,-33.60000,9.65300,-0.24000,9.89300,9.89300,9.89300,40.44800,43.25300,109.27200,109.27200,0.09000,0.09000,0.32550,0.34640,1.11520,100.00000,76.81770,76.81770,17.14380,17.57010,0.02130,0.52630,171.02010,0.80560,0.80560,0.37370,0.52650,11.27880,1.1181,1.1181
2022-06-30,55.59200,55.59200,10.65000,,44.94200,-68.04500,-23.10300,1.89000,-24.99300,-24.99300,-24.99300,41.01700,44.94200,110.75900,110.75900,-0.23000,-0.23000,0.38570,0.39390,1.22330,100.00000,80.84260,80.84260,-41.55810,-44.95790,0.01960,0.71980,125.03870,-1.99490,-1.99490,-0.88330,-1.20900,11.41200,0.1134,0.1134
2022-03-31,43.75700,43.75700,8.32700,-4.75400,30.67600,-9.64400,21.03200,,21.03200,21.03200,21.03200,29.54600,30.67600,82.65600,82.65600,0.25000,0.25000,0.26640,0.36500,1.11950,100.00000,70.10540,70.10540,48.06550,48.06550,0.01540,1.01530,88.64050,1.59630,1.59630,0.73810,1.01370,11.85970,-0.22780,-0.22780
2021-12-31,36.60500,36.60500,2.31300,-4.06700,39.04500,-27.59300,11.45300,-0.02600,11.47900,11.47900,11.47900,50.59400,39.04500,65.31600,65.31600,0.18000,0.18000,0.16380,0.46900,1.85020,100.00000,106.66580,106.66580,31.28810,31.35910,0.01690,1.08800,82.72230,1.54720,1.54720,0.53120,0.82160,11.35910,-4.2973,-4.2973
2021-09-30,34.98400,34.98400,2.28100,-4.44300,28.26000,-13.82400,14.43500,0.02500,14.41000,14.41000,14.41000,10.86300,28.26000,65.31600,65.31600,0.22000,0.22000,0.18410,0.47080,1.39220,100.00000,80.77980,80.77980,41.26170,41.19030,0.01940,1.39950,64.30810,1.93470,1.93470,0.80080,1.02380,11.40340,0.3539,0.3539
2021-06-30,33.15300,33.15300,7.09100,-3.51000,22.55200,6.75800,29.31000,0.00200,29.30800,29.30800,29.30800,19.04700,22.55200,65.31600,65.31600,0.45000,0.45000,0.16230,0.47320,1.40120,100.00000,68.02400,68.02400,88.40830,88.40230,0.01840,1.24080,72.53300,3.93860,3.93860,1.62250,2.07480,11.39270,-0.8248,-0.8248
2021-03-31,30.59300,30.59300,6.23000,-2.72200,21.64100,0.84700,22.48800,,22.48800,22.48800,22.48800,18.52400,21.64100,65.31600,65.31600,0.34000,0.34000,0.16890,0.45640,1.35370,100.00000,70.73840,70.73840,73.50700,73.50700,0.01770,1.55790,57.76950,3.08950,3.08950,1.30210,1.67940,11.14400,-1.30310,-1.30310
2020-12-31,19.88250,19.88250,1.74910,,21.75020,1.01410,22.76930,-0.00810,22.77740,22.77740,22.77240,18.64900,21.75010,48.57500,48.57500,0.43000,0.43000,0.50470,0.50060,1.31510,100.00000,109.39340,109.39340,114.51940,114.53500,0.01190,0.91970,97.85520,3.17320,3.17320,1.35820,1.58460,10.98970,-4.5912,-4.5912
2020-09-30,16.32910,16.32910,1.25470,,15.07440,28.11080,43.18520,0.00760,43.17760,43.17760,43.17760,16.13900,15.07440,47.96200,47.96200,0.90000,0.90000,0.57080,0.54940,1.31330,100.00000,92.31610,92.31610,264.46700,264.42070,0.01340,2.10700,42.71420,8.20900,8.20900,3.53170,3.69920,10.96650,-2.3997,-2.3997
2020-06-30,16.13980,16.13980,4.98590,,11.15390,43.59740,54.74620,0.00250,54.74360,54.74360,54.74870,10.61660,11.15390,47.97700,47.97700,1.14000,1.14000,5.95560,0.53680,1.15870,100.00000,69.10800,69.10800,339.20060,339.21620,0.01520,2.48570,36.20720,11.16140,11.16140,5.13960,5.17040,10.22630,1.7646,1.7646
2020-03-31,18.67960,18.67960,1.46900,,17.21060,-129.75230,-112.54170,-0.02000,-112.52170,-112.52170,-112.52170,16.73940,17.21060,48.88700,48.88700,-2.30000,-2.30000,1.32540,0.58550,1.41270,100.00000,92.13570,92.13570,-602.48460,-602.37770,0.01700,2.84100,31.67940,-25.24350,-25.24350,-10.25780,-10.46290,9.23080,0.73570,0.73570
2019-12-31,18.40280,18.40280,1.43990,,16.96290,-6.03630,10.92660,0.33980,10.58680,10.58680,10.58680,17.27560,16.96290,50.18500,50.18500,0.23000,0.23000,2.68100,0.53960,1.17220,100.00000,92.17580,92.17580,59.37470,57.52810,0.01470,3.49470,25.75360,1.85450,1.85450,0.84520,0.85380,11.66220,-0.3033,-0.3033
2019-09-30,19.30410,19.30410,1.32530,,17.97880,-12.78330,5.19550,,5.19550,5.19550,5.19550,44.46200,17.97880,49.98700,49.98700,0.10000,0.10000,4.64370,0.52420,1.10190,100.00000,93.13440,93.13440,26.91390,26.91390,0.01590,3.56610,25.23750,0.90760,0.90760,0.42790,0.43180,11.58350,0.3235,0.3235
2019-06-30,19.60170,19.60170,2.03080,,17.57090,-8.34130,9.22960,-0.01750,9.24710,9.24710,9.24710,-9.67590,17.57090,50.47400,50.47400,0.18000,0.18000,4.79450,0.52010,1.08380,100.00000,89.63960,89.63960,47.08550,47.17480,0.01600,3.76370,23.91250,1.58590,1.58590,0.75410,0.76110,11.58880,0.1526,0.1526
2019-03-31,18.33980,18.33980,2.08730,,16.25250,16.92790,33.18030,0.01800,33.16230,33.16230,33.16230,16.15070,16.25250,51.15800,51.15800,0.65000,0.65000,22.45300,0.51490,1.06140,100.00000,88.61870,88.61870,180.92010,180.82200,0.01510,1.95680,45.99390,5.67690,5.67690,2.73800,2.75400,11.52400,-0.80060,-0.80060
2018-12-31,16.60170,16.60170,1.63400,,16.51430,-60.94060,-44.42620,-1.74590,-42.68030,-42.68030,-42.68030,15.43720,16.51430,49.89700,49.89700,-0.97000,-0.97000,0.77900,0.50310,1.01250,100.00000,99.47400,99.47400,-267.60130,-257.08460,0.01420,2.76290,32.57410,-7.58130,-7.58130,-3.65550,-3.76710,10.97740,-8.9523,-8.9523
2018-09-30,12.07240,12.07240,39.74900,,-27.67660,-73.43960,-101.11620,0.27410,-101.39040,-101.39040,-101.39040,-26.77630,-27.67660,52.30000,52.30000,-1.94000,-1.94000,0.22250,0.25580,0.34370,100.00000,-229.25550,-229.25550,-837.58230,-839.85300,0.00880,2.93320,30.68270,-16.59470,-16.59470,-7.36080,-12.34990,11.91370,1.103,1.1036
2018-06-30,25.47350,25.47350,8.06730,,17.40620,-1.60050,15.80570,0.48880,15.31690,15.31690,15.31690,16.41840,17.40620,48.04200,48.04200,0.32000,0.32000,60.93240,0.38980,0.63880,100.00000,68.33070,68.33070,62.04770,60.12870,0.02330,2.23540,40.26050,2.32670,2.32670,1.40100,1.41970,13.70020,2.5734,2.5734
