Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1608.40000,1067.60000,540.80000,30.00000,-205.70000,421.80000,119.00010,-68.90000,50.10000,7.00000,43.10000,43.10000,,14.00000,306.70010,119.00010,458.60000,458.60000,-0.03000,-0.03000,0.41930,0.69730,2.68150,33.62350,7.39870,7.39870,3.11490,0.87040,0.20400,27.54110,3.26780,2.39210,3.90470,0.54670,0.72410,3.92870,0.5573,0.3807
2024-06-30,1551.10000,1062.60000,488.50000,30.20000,-156.10000,348.90000,139.60010,-62.60000,77.00000,10.00000,67.00000,67.00000,,38.10000,303.70010,139.60010,451.40000,454.10000,0.07000,0.07000,0.64890,0.63280,1.89460,31.49380,9.00010,9.00010,4.96420,2.45630,0.19030,25.89480,3.47560,2.72550,3.87640,0.82190,1.00080,5.43700,0.3582,0.137
2024-03-31,1647.90000,1150.40000,497.50000,55.20000,-165.10000,385.60000,111.90000,-65.70000,46.20000,-3.80000,50.00000,50.00000,,14.50000,278.70000,111.90000,451.30000,454.20000,0.03000,0.03000,0.78000,0.63770,1.79880,30.18990,6.79050,6.79050,2.80360,0.87990,0.20270,28.65910,3.14040,1.96920,2.81330,0.61520,0.71340,5.65770,0.64580,0.40270
2023-12-31,1856.30000,1320.50000,535.80020,27.70000,-147.20000,342.50000,193.30050,-70.90000,122.40000,22.30000,100.10000,100.10000,,64.20000,362.40050,193.30000,461.70000,466.00000,0.15000,0.14000,0.84370,0.62920,1.73390,28.86390,10.41320,10.41320,6.59380,3.45850,0.22290,21.61000,4.16470,3.79870,5.43580,1.20190,1.40860,5.83490,0.7656,0.6578
2023-09-30,1746.20000,1244.70000,501.50000,30.40000,-163.40000,357.60000,143.89990,-67.50000,76.40000,10.60000,65.80000,65.80000,,29.50000,309.29990,143.89990,459.30000,463.90000,0.06000,0.06000,0.95300,0.62990,1.73770,28.71950,8.24070,8.24070,4.37520,1.68940,0.20570,2.52300,35.67120,2.42280,3.48070,0.77500,0.89680,5.93850,0.5987,0.3421
2023-06-30,1530.10000,1019.00000,511.10000,27.90000,-136.00000,329.20000,181.89990,-73.00000,108.90000,19.00000,89.90000,89.90000,,54.30000,348.99990,181.89990,462.70000,466.70000,0.12000,0.12000,0.97520,0.62590,1.70820,33.40310,11.88810,11.88810,7.11720,3.54880,0.18220,2.82360,31.87440,3.24060,4.69010,1.07030,1.21240,6.00440,0.6846,0.4622
2023-03-31,1767.50000,1271.90000,495.60000,29.50000,-132.00000,321.90000,173.70000,-68.60000,105.10000,10.90000,94.20000,94.20000,,58.20000,335.59990,173.70000,468.90000,473.30000,0.12000,0.12000,1.21270,0.62950,1.69890,28.03960,9.82740,9.82740,5.94630,3.29280,0.20680,2.83340,31.76350,3.31470,4.82430,1.10220,1.22820,6.08360,0.57490,0.36210
2022-12-31,2050.30000,1542.10000,508.20000,33.30000,-152.40000,350.60100,157.59890,-75.40000,82.20000,-112.00000,194.20000,194.20000,,160.00000,326.19890,157.59890,478.50000,485.30000,0.34000,0.33000,1.12270,0.61860,1.62170,24.78660,7.68660,7.68660,4.00920,7.80370,0.23700,2.82720,31.83340,6.66740,9.75140,2.24480,2.54310,6.21070,0.4572,0.2385
2022-09-30,2663.50000,2131.10000,532.39990,34.50000,-136.00000,333.10000,199.29980,-67.50000,131.80000,15.20000,116.60000,116.60000,,80.80000,362.99980,199.29980,477.20000,484.40000,0.17000,0.17000,1.03590,0.61220,1.57880,19.98870,7.48260,7.48260,4.94840,3.03360,0.30220,2.81080,32.01950,4.05710,6.07010,1.32300,1.57330,6.05610,0.7181,0.5318
2022-06-30,2600.60000,2105.10000,495.50000,28.40000,-128.50000,315.90000,179.60010,-57.00000,122.60000,-1.30000,123.90000,123.90000,,85.30000,339.90010,179.60010,482.00000,489.00000,0.18000,0.17000,1.05620,0.59780,1.48660,19.05330,6.90610,6.90610,4.71430,3.28000,0.29960,2.56270,35.11960,4.26360,4.26360,1.42760,1.71460,6.05640,0.3597,0.2286
2022-03-31,2227.70000,1794.50000,433.20000,29.00000,-126.00000,307.90000,125.30000,-56.10000,69.20000,3.20000,66.00000,66.00000,,35.20000,279.50010,125.30000,484.00000,490.60000,0.07000,0.07000,0.99450,0.59760,1.48500,19.44610,5.62460,5.62460,3.10630,1.58010,0.25780,2.39980,37.50370,2.27130,3.49410,0.76390,0.91400,6.01160,0.62720,0.50450
2021-12-31,2243.20000,1799.30000,443.89970,27.50000,-102.90000,282.00000,161.89990,-60.30000,101.60000,13.00000,88.60000,88.60000,,54.80000,317.69990,161.90000,488.80000,494.30000,0.11610,0.11620,1.02390,0.59360,1.46090,19.78870,7.21740,7.21740,4.52920,2.44290,0.26440,2.57310,34.97770,2.96620,4.57340,1.04440,1.20530,6.16800,0.5234,0.3724
2021-09-30,1787.60000,1400.80000,386.79990,28.20000,-106.50000,287.70000,99.10000,-62.40000,36.70000,4.40000,32.30000,32.30000,,1.90000,257.10000,99.10000,488.60000,494.80000,0.00390,0.00380,0.89420,0.58140,1.43770,21.63800,5.54370,5.54370,2.05300,0.10630,0.20720,2.46530,36.50650,1.05720,1.63660,0.37440,0.44260,6.26130,0.3902,0.3061
2021-06-30,1406.70000,1055.10000,351.60000,26.10000,-96.50000,274.50000,77.10000,-61.10000,16.00000,6.60000,9.40000,9.40000,,-21.60000,237.50000,77.10000,490.00000,490.00000,-0.04000,-0.04000,0.77740,0.57590,1.43840,24.99470,5.48090,5.48090,1.13740,-1.53550,0.16420,8.18320,10.99810,0.30340,0.47530,0.10970,0.12870,6.32430,0.36,0.2804
2021-03-31,1248.40000,934.70000,313.70000,26.00000,-56.30000,233.30000,80.40000,-66.40000,14.00000,1.40000,12.60000,12.60000,,-12.70000,231.40000,80.40000,490.00000,490.00000,-0.03000,-0.03000,0.72690,0.56720,1.42140,25.12820,6.44020,6.44020,1.12140,-1.01730,0.14660,2.28310,39.42010,0.39840,0.60930,0.14800,0.17240,6.45320,0.46080,0.41290
2020-12-31,1064.30000,686.00010,378.29990,23.70000,-105.00000,286.00000,92.29980,-57.30000,35.00000,159.20000,-124.20000,-124.20000,,-151.40000,251.49980,92.30000,489.30000,489.30000,-0.31000,-0.31000,0.73360,0.56910,1.42980,35.54450,8.67230,8.67240,3.28860,-14.22530,0.12450,13.20470,6.81570,-3.86550,-5.94940,-1.45250,-1.66550,6.56540,0.3514,0.2879
