,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,--,$0.03
1,2024-08-13,2024-06-30,--,$-0.11
2,2024-05-13,2024-03-31,--,$-0.22
3,2024-03-28,2023-12-31,--,$-0.33
4,2023-11-14,2023-09-30,--,$-0.11
5,2023-08-14,2023-06-30,--,$-0.12
6,2023-05-15,2023-03-31,--,$-0.01
7,2023-03-27,2022-12-31,--,$0.23
8,2022-11-14,2022-09-30,--,$0.01
9,2022-08-15,2022-06-30,--,$-0.12
10,2022-05-16,2022-03-31,--,$-0.15
11,2022-03-31,2021-12-31,--,$-0.18
12,2021-11-15,2021-09-30,--,$0.08
13,2021-08-16,2021-06-30,--,$0.22
14,2021-05-13,2021-03-31,--,$-0.23
15,2021-03-31,2020-12-31,--,$-0.26
16,2020-11-12,2020-09-30,--,$-0.19
17,2020-08-14,2020-06-30,--,$-0.17
18,2020-05-14,2020-03-31,--,$0.25
19,2020-03-30,2019-12-31,--,$-0.39
20,2019-11-12,2019-09-30,--,$-0.02
21,2019-08-13,2019-06-30,--,$-0.21
22,2019-05-09,2019-03-31,--,$-0.33
23,2019-04-01,2018-12-31,--,$-0.29
24,2018-11-14,2018-09-30,--,$-0.39
25,2018-08-14,2018-06-30,--,$-0.21
26,2018-05-15,2018-03-31,--,$0.09
27,2018-04-02,2017-12-31,--,$0.24
28,2017-11-14,2017-09-30,--,$0.22
29,2017-08-14,2017-06-30,--,$0.20
30,2017-05-15,2017-03-31,--,$0.16
31,2017-03-30,2016-12-31,--,$0.12
32,2016-11-14,2016-09-30,--,$-0.01
33,2016-08-11,2016-06-30,--,$-0.08
34,2016-05-16,2016-03-31,--,$-0.05
35,2016-03-30,2015-12-31,--,$0.06
36,2015-11-16,2015-09-30,--,$0.32
37,2015-08-13,2015-06-30,--,$0.21
38,2015-05-18,2015-03-31,--,$0.11
39,2015-03-31,2014-12-31,--,$0.19
