Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,134.61700,67.48900,67.12800,41.26400,42.14200,24.98600,,24.98600,5.33700,19.64900,19.64900,19.49400,49.40670,50.04850,0.39000,0.39000,0.01100,0.10990,39.28930,30.65340,0.00840,2.54620,2.64420,0.25910,2.51810,15.65360,0.6302,0.6201
2024-06-30,128.79900,65.20600,63.59300,39.20200,40.10800,23.48500,,23.48500,4.86300,18.62200,18.62200,18.46700,49.40180,49.78410,0.37000,0.37000,0.01200,0.11700,38.36790,30.16990,0.00800,2.55840,2.66650,0.24380,2.52760,14.77930,0.3974,0.3809
2024-03-31,124.82800,62.64500,62.18300,38.22900,39.16000,23.02300,,23.02300,4.80000,18.22300,18.22300,18.06800,49.51100,49.96800,0.36000,0.36000,0.01230,0.12130,38.03690,29.85070,0.00810,2.54880,2.66200,0.24360,2.51740,14.47310,0.39630,0.37400
2023-12-31,122.29300,60.85600,61.43700,38.19100,39.14800,22.28900,,22.28900,4.63800,17.65100,17.65100,17.90900,49.01000,49.34000,0.35000,0.34000,0.01250,0.12260,38.87300,31.23410,0.00780,2.49260,2.60800,0.23920,2.46150,14.35350,0.5751,0.5341
2023-09-30,118.63700,57.52900,61.10800,38.76100,39.68300,21.42500,,21.42500,4.56200,16.86300,16.86300,16.70800,49.21470,49.48010,0.34000,0.34000,0.02730,0.16580,37.08100,28.91710,0.00800,2.62230,2.76100,0.23490,2.55070,13.04500,0.4947,0.4612
2023-06-30,112.92700,52.60900,60.31800,39.25000,40.05200,20.26600,,20.26600,4.21900,16.04700,16.04700,15.94400,48.74450,48.94330,0.33000,0.33000,0.02150,0.42520,35.13650,27.64310,0.00810,2.46320,2.57150,0.22540,2.41020,13.39040,0.4479,0.4142
2023-03-31,101.95800,39.31600,62.64200,41.69100,42.51300,20.12900,,20.12900,4.02100,16.10800,16.10800,16.10800,48.63600,49.04400,0.33000,0.33000,0.02710,0.51430,34.57340,27.66700,0.00840,2.49550,2.60970,0.23360,2.42790,13.28140,0.49600,0.44530
2022-12-31,86.72100,28.34800,58.37300,42.78700,43.07900,15.29400,,15.29400,3.34800,11.94600,11.94600,11.94600,49.49000,50.00200,0.25000,0.24000,0.05510,0.41660,29.57310,23.09920,0.00780,1.96290,2.06140,0.18100,1.85480,12.56190,0.3625,0.3518
2022-09-30,69.33000,15.85500,53.47500,31.76600,31.78500,21.69000,,21.69000,4.41000,17.28000,17.28000,17.28000,49.26700,49.72100,0.35000,0.35000,0.00180,0.35550,43.25800,34.46280,0.00860,2.97650,2.97650,0.29540,2.97110,11.89940,0.7822,0.7668
2022-06-30,57.04100,6.13100,50.91000,31.31800,31.33800,19.57200,,19.57200,4.02700,15.54500,15.54500,15.54500,49.75800,50.20400,0.31000,0.31000,0.00170,0.48950,40.12710,31.87080,0.00850,2.55670,2.55670,0.27230,2.55230,12.27420,0.1778,0.1742
