Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,15.54300,6.09700,-21.64000,4.10300,-17.53700,,-17.53700,-17.53700,-17.53700,-23.38500,-21.64000,34.85600,34.85600,-0.50000,-0.50000,45.91340,-5.42750,-5.42750,-5.29590,-5.42750,8.83400,1.7389,1.8676
2024-06-30,15.68900,5.11100,-20.80000,2.67900,-18.12100,,-18.12100,-18.12100,-18.12100,-20.80000,-20.80000,10.66700,10.66700,-1.70000,-1.70000,42.08350,-5.37900,-5.37900,-5.23580,-5.37900,9.21060,-3.1843,-3.3755
2023-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,11.0033,11.1334
2023-09-30,7.58000,1.98400,-9.56400,0.85600,-8.70800,0.00100,-8.70900,-8.70900,-8.70900,-9.54100,-9.56400,1.52900,1.52900,-5.70000,-5.70000,,,,,,,-3.0866,-3.1147
2023-06-30,4.72100,1.90900,-6.63000,0.22100,-6.40900,0.00200,-6.41100,-6.41100,-6.41100,-6.63000,-6.63000,1.44000,1.44000,-4.45000,-4.45000,,,,,,,-7.9167,-8.0187
2022-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,0.0,0.0
