Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,94.07500,94.07500,5.59000,-19.65400,24.68200,-11.29800,13.38400,4.33000,9.05400,9.05400,9.05400,69.18200,24.68200,130.20400,130.24200,0.07000,0.07000,1.56390,0.22790,0.29520,100.00000,26.23650,26.23650,14.22700,9.62420,0.09080,1.60800,55.96980,1.37060,1.37060,0.87400,1.05820,5.05250,0.5736,-0.1056
2024-06-30,90.65200,90.65200,6.62300,-20.55000,21.88700,-15.10800,6.77900,1.67800,5.10100,5.10100,5.10100,65.99500,21.88700,130.20400,130.25100,0.04000,0.04000,2.23650,0.19870,0.24800,100.00000,24.14400,24.14400,7.47800,5.62700,0.09150,1.34800,66.76530,0.76670,0.76670,0.51500,0.61430,5.08870,0.4924,-0.1335
2024-03-31,88.99600,88.99600,6.49200,-21.96000,19.60300,1.46100,21.06400,4.83700,16.22700,16.22700,16.22700,60.83900,19.60300,130.13600,130.16000,0.12000,0.12000,2.55420,0.16940,0.20400,100.00000,22.02680,22.02680,23.66850,18.23340,0.09210,1.37270,65.56240,2.40750,2.40750,1.67860,1.99960,5.15530,0.52750,-0.02790
2023-12-31,106.79800,106.79800,6.08100,-48.41700,4.72600,17.22800,21.95400,4.41500,17.53900,17.53900,17.53900,53.07000,4.72600,133.09300,133.10900,0.13000,0.13000,2.44130,0.14070,0.16380,100.00000,4.42520,4.42520,20.55660,16.42260,0.11520,1.46430,61.46240,2.61140,2.61130,1.89180,2.24390,5.15210,0.693,0.1263
2023-09-30,108.40400,108.40400,5.24900,-26.28500,32.60300,-9.49300,23.11000,5.15300,17.95700,17.95700,17.95700,77.03300,32.60300,134.39600,134.42100,0.13000,0.13000,1.46730,0.11560,0.13070,100.00000,30.07550,30.07550,21.31840,16.56490,0.11780,1.31110,68.64320,2.76190,2.76190,1.95050,2.44250,4.77880,0.4109,-0.1265
2023-06-30,87.55700,87.55700,8.01100,-20.70900,23.86800,-11.00200,12.86600,4.12900,8.73700,8.73700,8.73700,59.00100,23.86800,132.86600,132.88000,0.07000,0.07000,1.97350,0.07780,0.08430,100.00000,27.26000,27.26000,14.69440,9.97860,0.10030,1.57670,57.08140,1.33940,1.33940,1.00040,1.23520,4.79830,0.5588,-0.0583
2023-03-31,91.31000,91.31000,8.57900,-19.48900,29.39000,18.26200,47.65200,10.78600,36.86600,36.86600,36.86600,63.40500,29.39000,133.00200,133.00200,0.28000,0.28000,1.60270,0.03730,0.03880,100.00000,32.18710,32.18710,52.18710,40.37460,0.10670,1.38980,64.75940,5.71520,5.71520,4.30640,5.50190,4.84400,0.61260,-0.36430
2022-12-31,116.33400,116.33400,6.47400,-24.26800,63.93600,5.53900,69.47500,,56.62500,56.62500,56.62500,85.68900,63.93600,132.92300,133.07400,0.43000,0.43000,2.28150,,,100.00000,54.95900,54.95900,59.72030,48.67450,0.14640,1.60930,55.92370,8.52470,8.52470,7.12460,8.52470,4.98430,0.712,0.3091
2022-09-30,136.96600,136.96600,2.70800,-20.20100,77.49000,2.50100,79.99100,,79.99100,79.99100,79.99100,114.09800,77.49000,132.92300,132.92300,0.60000,0.60000,3.89010,,,100.00000,56.57610,56.57610,58.40210,58.40210,0.28650,2.52080,35.70270,17.72290,17.72290,16.73030,17.72290,,0.858,0.3235
2022-06-30,150.26700,150.26700,2.26700,-17.24100,99.35500,-6.07100,93.28400,0.00000,93.28400,93.28400,93.28400,130.77000,99.35500,132.92300,132.92300,0.70000,0.70000,0.02210,,-0.08080,100.00000,66.11900,66.11900,62.07880,62.07880,0.36230,,,-486.92170,-486.92190,22.48990,-486.92170,-10.99770,0.6112,0.157
