Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2628.80000,2177.20000,451.60010,20.80000,318.70000,132.89990,-23.40000,109.50000,85.30000,24.20000,24.20000,20.10000,448.29990,132.89990,373.90000,376.80000,0.05000,0.05000,1.09360,0.43550,0.77780,17.17890,5.05550,5.05550,4.16540,0.76460,0.15390,0.37930,237.28050,0.63940,-1.47880,0.14170,0.36100,9.85860,0.5934,0.4935
2024-06-30,2710.00000,2298.90000,411.10010,27.60000,92.90000,318.20000,-22.50000,295.70000,75.60000,220.10000,219.60000,214.50000,401.80000,318.20000,376.30000,378.70000,0.57000,0.57000,1.06500,0.42840,0.75470,15.16980,11.74170,11.74170,10.91140,7.91510,0.15930,0.40630,221.50630,5.63800,-11.77100,1.29090,3.22290,10.15120,0.3167,0.2243
2024-03-31,2495.90000,2207.90000,288.00000,38.00000,103.80000,184.20000,-23.60000,160.60000,47.30000,113.30000,113.60000,110.40000,266.09990,184.20000,378.40000,380.60000,0.29000,0.29000,1.06210,0.42910,0.82160,11.53890,7.38010,7.38010,6.43460,4.42330,0.14440,0.38550,233.46850,2.92550,-5.96980,0.65720,1.67020,10.12540,-0.41360,-0.50580
2023-12-31,3023.30000,2326.90000,696.40010,23.50000,89.59900,606.80050,17.10000,623.90000,155.30000,468.60000,471.60010,463.20000,683.10050,606.80030,384.10000,385.90000,1.20000,1.21000,1.06000,0.42150,0.79970,23.03440,20.07080,20.07080,20.63640,15.32100,0.15690,0.37800,238.09090,11.77880,-25.90210,2.44770,6.81380,10.45380,2.3196,2.1847
2023-09-30,2678.50000,2219.40000,459.10010,16.90000,82.30000,376.80030,-37.30000,339.50000,91.50000,248.00000,245.70000,243.70000,455.20030,376.80030,383.60000,385.50000,0.64000,0.63000,1.03830,0.43840,0.85570,17.14020,14.06760,14.06760,12.67500,9.09840,0.15730,0.41440,217.20630,6.57600,-11.79950,1.44300,3.69330,9.52650,0.621,0.4959
2023-06-30,2666.50000,2277.10000,389.39990,13.90000,78.70000,310.70000,-32.10000,278.60000,10.60000,268.00000,268.70000,265.50000,390.70000,310.70000,385.70000,387.70000,0.69000,0.68000,1.03420,0.43770,0.85320,14.60340,11.65200,11.65200,10.44820,9.95690,0.15580,0.41760,215.53760,7.17340,-12.68350,1.57040,4.03380,9.55560,-0.0897,-0.2093
2023-03-31,2521.00000,2251.70000,269.30000,12.90000,81.00000,188.30000,-22.30000,166.00000,33.80000,132.20000,132.10000,126.00000,266.60000,188.30000,385.80000,387.40000,0.33000,0.33000,1.02650,0.44230,0.80100,10.68230,7.46930,7.46930,6.58470,4.99800,0.15130,0.42390,212.29080,3.64920,-5.89920,0.79270,2.03500,9.23940,-1.41350,-1.49850
2022-12-31,2985.89900,2337.60000,648.29930,29.90000,203.70000,444.59910,-31.80000,412.80000,109.20000,303.60000,305.90000,297.20000,529.49910,444.59940,391.50000,395.10000,0.78000,0.75000,1.03430,0.43870,0.79390,21.71200,14.89000,14.89000,13.82500,9.95350,0.15870,0.40690,221.20970,8.32900,-13.92990,1.62610,4.67490,9.50250,3.2969,3.1467
2022-09-30,2637.70000,2216.20000,421.50000,18.50000,79.70000,341.80000,-10.40000,331.40000,76.40000,255.00000,257.50000,251.80000,422.30000,341.80000,390.60000,394.10000,0.64000,0.64000,1.04480,0.45640,0.85590,15.97980,12.95830,12.95830,12.56400,9.54620,0.15630,0.42010,214.24690,7.44840,-12.13940,1.52590,4.04900,8.71680,0.1539,0.0355
2022-06-30,2735.70000,2300.20000,435.50000,19.40000,86.40000,349.10010,-34.30000,314.80000,83.70000,231.10000,231.80000,229.60000,429.70010,349.10010,393.10000,396.80000,0.58000,0.58000,1.03520,0.45440,0.84620,15.91910,12.76090,12.76090,11.50710,8.39270,0.15860,0.43790,205.54560,6.64370,-10.70180,1.34380,3.62470,8.80170,-0.2352,-0.3404
2022-03-31,2568.50000,2229.10000,339.39990,19.30000,93.70000,245.69970,-35.80000,209.90000,49.10000,160.80000,160.90000,159.40000,326.69970,245.69970,394.50000,398.40000,0.40000,0.40000,1.03530,0.45040,0.83630,13.21390,9.56590,9.56590,8.17210,6.20600,0.14360,0.40540,221.98480,4.53390,-7.39500,0.89980,2.49190,8.95940,-1.59040,-1.66740
2021-12-31,2932.10000,2354.20000,577.90010,32.50000,120.59900,457.30130,-24.00000,433.30000,67.40000,365.90000,368.00000,357.90000,545.50120,457.30080,393.00000,398.40000,0.91000,0.90000,1.03140,0.44760,0.82380,19.70940,15.59640,15.59640,14.77780,12.20630,0.14730,0.38970,230.97470,10.25300,-16.98200,1.84840,5.66350,9.10270,3.6875,3.506
2021-09-30,2542.00000,2092.40000,449.60010,32.20000,98.10000,351.50020,-33.20000,318.30000,73.90000,244.40000,244.60000,239.90000,437.60020,351.50020,393.50000,399.80000,0.61000,0.60000,1.00930,0.47450,1.07190,17.68690,13.82770,13.82770,12.52160,9.43750,0.14280,0.41050,219.26080,7.59320,-9.54430,1.37370,3.99050,8.18420,0.9749,0.8219
2021-06-30,2509.60000,2025.90000,483.70010,29.40000,99.30000,384.40010,-30.30000,354.10000,86.70000,267.40000,267.80000,263.30000,477.50020,384.40010,393.30000,399.00000,0.67000,0.66000,0.99840,0.48310,1.11460,19.27400,15.31720,15.31720,14.10980,10.49170,0.14490,0.42270,212.91440,8.60730,-9.82500,1.54600,4.44910,7.90670,1.1782,1.094
2021-03-31,2257.00000,1915.30000,341.70000,28.20000,98.70000,243.00000,-126.60000,116.40000,23.80000,92.60000,92.40000,91.70000,335.20000,243.00000,391.50000,396.00000,0.23000,0.23000,0.97320,0.49870,1.18180,15.13960,10.76650,10.76650,5.15730,4.06290,0.13800,0.42720,210.66460,3.16270,-3.15760,0.56510,1.58530,7.43030,-0.63080,-0.70230
2020-12-31,2550.00000,1976.60000,573.39990,22.40000,349.99900,223.40060,-49.80000,173.60000,58.10000,115.50000,117.00000,112.30000,310.50060,223.40040,389.40000,393.20000,0.29000,0.29000,0.97780,0.49760,1.17750,22.48630,8.76080,8.76080,6.80780,4.40390,0.14130,0.39430,228.25060,3.97430,-3.98610,0.64850,1.99670,7.53110,3.8726,3.7309
2020-09-30,2125.50000,1748.70000,376.79990,9.90000,128.20000,248.59990,-56.00000,192.60000,-86.30000,278.90000,278.50000,279.70000,343.49980,248.59990,389.60000,393.90000,0.72000,0.71000,1.00780,0.55270,1.43600,17.72760,11.69610,11.69610,9.06140,13.15930,0.13220,0.41560,216.56740,10.08840,-9.08910,1.73250,4.51240,7.08390,1.7606,1.6609
2020-06-30,2025.70000,1795.40000,230.29990,4.10000,189.80000,40.50000,-65.40000,-24.90000,19.00000,-43.90000,-43.90000,-45.60000,129.20000,40.50000,389.40000,389.40000,-0.12000,-0.12000,0.97610,0.57800,1.59230,11.36890,1.99930,1.99930,-1.22920,-2.25110,0.13600,0.43940,204.83140,-1.76230,1.32250,-0.29470,-0.74370,6.39400,-0.2279,-0.2986
2020-03-31,2359.80000,2188.70000,171.10010,22.40000,95.20000,75.90020,-55.90000,20.00000,17.20000,2.80000,2.60000,4.70000,174.20010,75.90020,387.70000,391.70000,0.01000,0.01000,0.97440,0.56980,1.64010,7.25060,3.21640,3.21640,0.84750,0.19920,0.14360,0.42320,212.64300,0.10100,-0.08020,0.01580,0.04340,6.61160,-0.70740,-0.82130
2019-12-31,2901.80000,2320.60000,581.20020,24.50000,89.90000,491.30000,-63.50000,427.80000,86.10000,341.70000,342.20000,328.90000,580.90000,491.30030,386.10000,391.20000,0.85000,0.85000,0.93100,0.49520,1.17720,20.02900,16.93090,16.93090,14.74260,11.33430,0.16350,0.40620,221.55110,12.11070,-11.09920,1.92770,6.11340,7.30130,2.8278,2.6619
2019-09-30,2438.10000,2079.00000,359.10010,9.80000,78.80000,280.30000,-47.60000,232.70000,64.60000,168.10000,168.40000,165.60000,365.90010,280.30000,386.70000,391.80000,0.43000,0.42000,0.95290,0.57360,1.44430,14.72870,11.49670,11.49670,9.54430,6.79220,0.15240,0.40190,223.93870,6.72770,-4.98730,1.05270,2.86870,6.46960,0.5725,0.4358
2019-06-30,2520.20000,2162.80000,357.39990,18.10000,93.20000,264.19970,-47.70000,216.50000,43.60000,172.90000,172.80000,169.50000,355.39970,264.19970,386.20000,391.20000,0.44000,0.43000,0.96690,0.59180,1.53400,14.18140,10.48330,10.48330,8.59060,6.72570,0.15250,0.39580,227.37840,7.02900,-4.96880,1.04560,2.86940,6.36230,0.7519,0.6324
2019-03-31,2361.20000,2166.70000,194.50000,41.40000,144.30000,50.20000,-48.90000,1.30000,10.50000,-9.20000,-9.50000,-8.00000,151.80000,50.20000,384.50000,384.50000,-0.02000,-0.02000,0.96230,0.60880,1.67170,8.23730,2.12600,2.12600,0.05510,-0.33880,0.14710,0.38680,232.69570,-0.40350,0.26350,-0.05920,-0.15790,6.09680,-0.24320,-0.32850
2018-12-31,2856.00000,2247.00000,609.00020,81.00000,149.90100,459.09990,-55.20000,403.90000,62.20000,341.70000,342.50000,326.20000,552.79980,459.09990,383.30000,389.00000,0.85000,0.85000,1.00730,0.60070,1.53490,21.32350,16.07490,16.07490,14.14220,11.42160,0.18280,0.40640,221.44530,14.07840,-9.68120,2.19270,5.62120,6.34200,2.2938,2.1107
2018-09-30,2297.50000,1970.20000,327.29990,21.60000,65.60000,261.70000,-37.60000,224.10000,60.70000,163.40000,163.50000,161.00000,320.90000,261.70000,382.60000,388.40000,0.42000,0.41000,1.24490,0.60040,1.54090,14.24590,11.39060,11.39060,9.75410,7.00760,0.17000,0.38260,235.23390,7.53390,-10.12700,1.20990,3.01020,5.64640,0.5907,0.4764
2018-06-30,2391.80000,2069.80000,322.00000,28.80000,72.80000,249.20000,-37.70000,211.50000,63.60000,147.90000,147.80000,145.80000,310.49990,249.20000,383.60000,389.50000,0.38000,0.37000,0.94200,0.38010,0.97550,13.46270,10.41890,10.41890,8.84270,6.09580,0.19350,0.38620,233.05250,7.06640,-8.71210,1.19600,4.38020,5.44990,0.472,0.3735
2018-03-31,2169.10000,2049.20000,119.90010,35.10000,81.10000,38.80010,-40.30000,-1.50000,12.70000,-14.20000,-16.10000,-14.10000,116.20010,38.80010,383.40000,383.40000,-0.04000,-0.04000,0.95100,0.37570,0.97640,5.52760,1.78880,1.78880,-0.06920,-0.65000,0.17720,0.36620,245.78120,-0.75220,0.94740,-0.13150,-0.46960,5.55170,-1.90380,-1.96320
2017-12-31,2589.80000,2085.20000,504.59940,49.40000,81.60000,422.99930,-19.50000,403.50000,135.10000,268.40000,269.20000,252.30000,479.39930,422.99930,389.60000,397.30000,0.65000,0.64000,0.97400,0.36400,0.61100,19.48410,16.33330,16.33330,15.58040,9.74210,0.20380,0.40900,220.06180,11.98420,-15.69860,2.11890,7.62200,5.86200,2.5694,2.4507
2017-09-30,2208.20000,1897.40000,310.80000,13.60000,55.80000,255.00010,-26.80000,228.20000,54.90000,173.30000,172.30000,169.70000,312.40010,255.00010,389.50000,397.20000,0.44000,0.43000,0.93050,0.38640,1.02870,14.07480,11.54790,11.54790,10.33420,7.68500,0.18850,0.40600,221.65390,8.44530,-9.79140,1.47060,5.18160,5.25000,0.0326,-0.069
2017-06-30,2185.80000,1898.50000,287.30000,20.30000,61.60000,225.70000,-36.40000,189.30000,81.60000,107.70000,107.60000,107.70000,284.70000,225.70000,392.30000,400.30000,0.27000,0.27000,0.93380,0.38940,0.90570,13.14390,10.32570,10.32570,8.66040,4.92730,0.18720,0.39870,225.75760,5.34710,-6.18110,0.92140,3.26520,5.11690,0.5486,0.4386
2017-03-31,2063.80000,1952.90000,110.90000,35.20000,76.20000,34.70010,-14.90000,19.80000,-0.30000,20.10000,21.30000,24.70000,106.80010,34.70010,391.70000,399.30000,0.06000,0.06000,0.94260,0.39100,0.96010,5.37360,1.68140,1.68140,0.95940,1.19680,0.17640,0.38330,234.79890,1.06690,-1.24770,0.18210,0.64970,5.05280,-0.93110,-0.99320
2016-12-31,3474.10000,2694.20000,779.90040,,298.80000,481.09960,-44.60000,436.50000,105.00000,331.49990,333.39990,314.10000,551.79960,481.09990,397.90000,408.00000,0.80000,0.77000,0.96520,0.38370,0.82190,22.44900,13.84820,13.84820,12.56440,9.04120,0.27830,0.58810,153.04740,16.21040,-20.60950,2.67040,9.98980,5.25200,1.3228,1.1117
2016-09-30,1922.20000,1714.20000,208.00000,,0.00000,208.00000,-11.70000,196.30000,63.80000,132.50000,132.70000,128.60000,268.20000,208.00000,397.70000,407.90000,0.32000,0.32000,0.98800,0.44490,0.88120,10.82090,10.82090,10.82090,10.21230,6.69030,0.16240,0.34580,260.23770,6.71730,-7.62730,1.12080,3.72880,4.81480,1.2855,1.1584
2016-06-30,1917.90000,1693.60000,224.30000,,0.00000,224.30000,-18.50000,205.80000,43.70000,162.10000,160.20000,156.90000,282.30000,224.30000,400.10000,409.80000,0.39000,0.38000,0.99150,0.43850,0.89730,11.69510,11.69510,11.69510,10.73050,8.18080,0.16490,0.33910,265.38710,7.89900,-9.80360,1.37700,4.43560,4.94540,0.2455,0.1577
2016-03-31,1742.00000,1719.00000,23.00000,,0.00000,23.00000,-36.00000,-13.00000,-15.60000,2.60000,2.70000,5.40000,85.50000,23.00000,400.60000,409.30000,0.01000,0.01000,0.99180,0.44920,0.88330,1.32030,1.32030,1.32030,-0.74630,0.31000,0.15130,0.31710,283.79960,0.13680,-0.15810,0.02340,0.07530,4.82380,-1.59690,-1.66280
2015-12-31,2196.20000,1736.90000,459.29980,,0.00000,459.29980,-31.50000,427.80000,145.40000,282.40000,282.90000,260.30000,522.19980,459.29980,408.10000,415.70000,0.63000,0.62000,1.01430,0.44580,0.87180,20.91340,20.91340,20.91340,19.47910,11.85230,0.17450,0.36880,244.05160,14.13230,-17.60750,2.24790,7.83200,4.98830,2.2297,2.0364
2015-09-30,1865.50000,1673.60000,191.90000,,0.00000,191.90000,-52.90000,139.00000,61.10000,77.90000,78.00000,74.90000,247.90000,191.90000,407.60000,415.50000,0.18000,0.18000,1.01460,0.46150,0.92600,10.28680,10.28680,10.28680,7.45110,4.01500,0.16260,0.34300,262.37740,4.12350,-4.58900,0.67980,2.22040,4.65510,0.672,0.597
2015-06-30,1876.10000,1660.30000,215.79990,,0.00000,215.79990,-14.80000,201.00000,77.70000,123.30000,123.80000,121.20000,273.09990,215.79990,410.50000,417.60000,0.30000,0.29000,1.03170,0.44630,0.88560,11.50260,11.50260,11.50260,10.71370,6.46020,0.16310,0.34560,260.44400,6.14970,-7.67420,1.07660,3.40490,4.90520,0.6536,0.5835
2015-03-31,1676.00000,1668.20000,7.80000,,0.00000,7.80000,-13.40000,-5.60000,-1.40000,-4.20000,-4.20000,-1.80000,64.70010,7.80000,411.10000,411.10000,0.00000,0.00000,1.02610,0.45450,0.90410,0.46540,0.46540,0.46540,-0.33410,-0.10740,0.14960,0.31750,283.48930,-0.21600,0.25450,-0.03750,-0.11780,4.70940,-1.89910,-1.94820
2014-12-31,2207.10000,1774.10000,432.99980,,0.00000,432.99980,-14.40000,418.60000,87.90000,330.70000,331.30000,308.90000,492.09980,432.99990,419.20000,425.40000,0.74000,0.73000,1.04650,0.42850,0.80060,19.61850,19.61850,19.61850,18.96610,13.99570,0.17330,0.38050,236.54210,15.40070,-21.82480,2.60120,8.80160,5.19860,2.5305,2.4024
2014-09-30,1841.10000,1669.80000,171.29990,,0.00000,171.29990,-13.80000,157.50000,65.00000,92.50000,92.80000,89.70000,225.39990,171.29990,419.20000,426.40000,0.21000,0.21000,1.03860,0.43470,0.83050,9.30420,9.30420,9.30420,8.55470,4.87210,0.15630,0.32900,273.57830,4.38580,-5.90890,0.78790,2.47950,5.05920,0.4081,0.3238
2014-06-30,1851.40000,1655.60000,195.80000,,0.00000,195.80000,-27.20000,168.60000,65.30000,103.30000,103.70000,99.40000,248.40010,195.80000,421.10000,428.10000,0.24000,0.23000,1.03690,0.42320,0.79140,10.57580,10.57580,10.57580,9.10660,5.36890,0.15000,0.30500,295.11770,4.66720,-6.94620,0.84040,2.69220,5.27270,0.4148,0.3406
2014-03-31,1637.50000,1649.20000,-11.70000,,0.00000,-11.70000,-12.30000,-24.00000,-1.70000,-22.30000,-22.40000,-20.90000,44.90010,-11.70000,422.80000,422.80000,-0.05000,-0.05000,0.96110,0.34240,0.76220,-0.71450,-0.71450,-0.71450,-1.46560,-1.27630,0.13930,0.28700,313.61770,-1.03160,1.50150,-0.19050,-0.67840,5.12520,-1.71640,-1.77930
