,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$0.27,$0.20
1,2024-08-08,2024-06-30,$0.22,$0.33
2,2024-05-02,2024-03-31,$0.05,$0.08
3,2024-02-22,2023-12-31,$0.15,$0.16
4,2023-11-02,2023-09-30,$0.25,$0.25
5,2023-08-02,2023-06-30,$0.28,$0.30
6,2023-05-04,2023-03-31,$0.13,$0.17
7,2023-02-16,2022-12-31,$0.24,$0.28
8,2022-11-03,2022-09-30,$0.42,$0.37
9,2022-08-04,2022-06-30,$0.49,$0.58
10,2022-04-28,2022-03-31,$0.29,$0.37
11,2022-02-23,2021-12-31,$0.34,$0.42
12,2021-11-22,2021-09-30,$0.43,$0.34
13,2021-08-04,2021-06-30,$0.30,$0.51
14,2021-05-06,2021-03-31,$0.40,$0.18
15,2021-02-25,2020-12-31,$0.33,$0.25
16,2020-11-05,2020-09-30,$0.55,$0.55
17,2020-08-06,2020-06-30,$0.34,$0.32
18,2020-05-06,2020-03-31,$0.28,$0.23
19,2020-02-20,2019-12-31,$0.41,$0.32
20,2019-10-31,2019-09-30,$0.52,$0.57
21,2019-08-01,2019-06-30,$0.54,$0.57
22,2019-05-02,2019-03-31,$0.43,$0.38
23,2019-02-21,2018-12-31,$0.41,$0.41
24,2018-11-01,2018-09-30,$0.59,$0.53
25,2018-08-02,2018-06-30,--,$0.58
26,2018-05-03,2018-03-31,$0.40,$0.49
27,2018-02-22,2017-12-31,$0.46,$0.46
28,2017-08-03,2017-06-30,$0.49,$0.54
29,2017-05-04,2017-03-31,$0.39,$0.40
30,2017-02-23,2016-12-31,$0.37,$0.41
31,2016-11-03,2016-09-30,$0.45,$0.48
32,2016-08-04,2016-06-30,$0.44,$0.46
33,2016-05-05,2016-03-31,$0.34,$0.39
34,2016-02-25,2015-12-31,$0.37,$0.38
35,2015-11-05,2015-09-30,$0.40,$0.46
36,2015-08-06,2015-06-30,$0.42,$0.47
37,2015-05-07,2015-03-31,$0.31,$0.32
38,2015-03-12,2014-12-31,$0.38,$0.37
