,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-04,2024-09-30,--,$-0.59
1,2024-08-05,2024-06-30,--,$-0.57
2,2024-05-06,2024-03-31,--,$-1.00
3,2023-10-31,2023-09-30,--,$-0.80
4,2023-07-26,2023-06-30,--,$-0.70
5,2023-05-01,2023-03-31,--,$-0.70
6,2023-03-28,2022-12-31,--,$-0.70
7,2022-11-01,2022-09-30,--,$-0.80
8,2022-08-04,2022-06-30,--,$-0.50
9,2022-05-04,2022-03-31,--,$-2.70
10,2022-03-31,2021-12-31,--,$-7.80
11,2021-11-12,2021-09-30,$-1.30,$-3.90
12,2021-08-04,2021-06-30,$-3.00,$-1.40
13,2021-05-17,2021-03-31,$-5.10,$-3.20
14,2020-11-09,2020-09-30,$-3.10,$-5.80
15,2020-08-10,2020-06-30,--,$-27.10
16,2020-05-08,2020-03-31,--,$-5.90
17,2019-08-14,2019-06-30,--,$0.40
18,2019-05-13,2019-03-31,--,$0.40
19,2019-03-25,2018-12-31,--,$0.30
20,2018-11-13,2018-09-30,--,$0.30
21,2018-08-10,2018-06-30,--,$0.20
22,2018-05-14,2018-03-31,--,$0.00
