Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,136.82400,136.82400,9.43200,-6.32200,87.59600,48.12000,135.71600,11.70900,124.00700,124.00700,124.00700,122.46600,121.07000,87.46000,87.46000,1.42000,1.42000,0.08300,0.11300,0.81700,100.00000,64.02090,88.48590,99.19020,90.63250,0.02690,1.58320,56.84530,4.60610,4.60610,2.43400,4.08540,30.57400,0.8788,0.8788
2024-06-30,132.15400,132.15400,10.25800,-5.43500,87.30000,26.45800,113.75800,11.07000,102.68800,102.68800,102.68800,117.68400,116.46100,86.19400,86.19400,1.19000,1.19000,0.06980,0.09810,0.85230,100.00000,66.05930,88.12520,86.07990,77.70330,0.02670,1.13920,79.00080,3.98180,3.98180,2.07140,3.59100,29.79630,-2.1464,-2.1464
2024-03-31,131.60600,131.60600,8.32300,-6.70000,89.80700,28.28000,118.08700,10.94000,107.14700,107.14700,107.14700,117.65400,116.58300,85.13900,85.13900,1.26000,1.26000,0.10360,0.10050,0.81420,100.00000,68.23930,88.58490,89.72770,81.41500,0.02770,1.49150,60.34100,4.25870,4.25870,2.25150,3.83080,29.54960,-1.38690,-1.38690
2023-12-31,129.31100,129.31100,9.29600,-5.46000,90.14500,48.22100,138.36600,-0.71200,139.07800,139.07800,139.07800,115.46300,114.55500,81.91700,81.91700,1.66000,1.66000,0.09210,0.12210,0.72750,100.00000,69.71180,88.58870,107.00250,107.55310,0.02910,1.44750,62.17820,5.61390,5.61390,3.12990,4.92850,29.20390,1.8955,1.8955
2023-09-30,123.23700,123.23700,8.48800,-6.15600,82.17900,27.67500,109.85400,6.59300,103.26100,103.26100,103.26100,109.43400,108.59300,82.92200,82.92200,1.25000,1.25000,0.09240,0.12680,0.81610,100.00000,66.68370,88.11720,89.14040,83.79060,0.02760,1.45160,62.00030,4.35550,4.35550,2.31120,3.80330,28.33280,0.9975,0.9975
2023-06-30,127.58300,127.58300,8.60100,-6.50000,85.72800,29.43500,115.16300,8.64700,106.51600,106.51600,106.51600,113.31100,112.48200,80.80800,80.80800,1.32000,1.32000,0.10360,0.13230,0.89650,100.00000,67.19390,88.16380,90.26520,83.48760,0.02890,1.08350,83.06290,4.72370,4.72370,2.40970,4.09850,27.82960,0.3391,0.3391
2023-03-31,120.25400,120.25400,8.17700,-6.11300,80.96700,6.73900,87.70600,8.11400,79.59200,79.59200,79.59200,106.71700,105.96400,79.55200,79.55200,1.00000,1.00000,0.06940,0.13120,0.91570,100.00000,67.33000,88.11680,72.93400,66.18660,0.02800,1.42150,63.31370,3.66290,3.66290,1.85390,3.18220,27.24120,0.25100,0.25100
2022-12-31,113.87800,113.87800,8.16600,-6.71100,75.94100,36.22300,112.16400,5.84800,106.31600,106.31600,106.31600,99.79600,99.00100,74.48200,74.48200,1.39000,1.39000,0.07370,0.14020,0.94810,100.00000,66.68630,86.93600,98.49490,93.35960,0.02680,1.37650,65.38390,5.04210,5.04210,2.50630,4.33500,26.87330,0.1139,0.1139
2022-09-30,98.38700,98.38700,7.63500,-7.07000,62.44800,-5.05000,57.39800,2.06000,55.33800,55.33800,55.33800,84.37800,83.68200,75.03700,75.03700,0.74000,0.74000,0.07470,0.14790,1.02980,100.00000,63.47180,85.05390,58.33900,56.24520,0.02380,1.32450,67.95070,2.79570,2.79570,1.33830,2.38210,25.99170,-2.8913,-2.8913
2022-06-30,85.20000,85.20000,7.83400,-5.34500,54.72600,-29.65700,25.06900,10.32000,14.74900,14.74900,14.74900,72.70700,72.02100,73.30500,73.30500,0.20000,0.20000,0.06360,0.15550,0.99560,100.00000,64.23240,84.53170,29.42370,17.31100,0.02230,1.43380,62.76870,0.79080,0.79080,0.38550,0.66780,25.39160,0.1548,0.1548
2022-03-31,79.39500,79.39500,6.04400,-4.45200,52.21200,18.08800,70.30000,5.09700,65.20300,65.20300,65.20300,69.58500,68.89900,71.70800,71.70800,0.91000,0.91000,0.05520,0.15470,0.96840,100.00000,65.76230,86.78000,88.54460,82.12480,0.02100,1.16210,77.44570,3.48000,3.48000,1.72450,2.94150,25.93220,-0.69280,-0.69280
2021-12-31,82.16700,82.16700,5.98100,-9.05600,51.20900,53.31200,104.52100,10.17100,94.35000,94.35000,94.35000,67.85100,67.13000,68.96100,68.96100,1.35000,1.35000,0.05720,0.16080,1.00400,100.00000,62.32310,81.69950,127.20560,114.82710,0.02230,1.45460,61.87300,5.27440,5.27440,2.55670,4.42630,25.30160,-5.174,-5.174
2021-09-30,76.77900,76.77900,5.91600,-6.84800,49.30400,46.93600,96.24000,12.28400,83.95600,83.95600,83.95600,64.79800,64.01500,69.02200,69.02200,1.22000,1.22000,0.09100,0.16900,0.87490,100.00000,64.21550,83.37570,125.34680,109.34760,0.02370,1.50040,59.98360,4.98460,4.98460,2.58820,4.14240,24.28850,-0.7203,-0.7203
