Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-03-31,13.29400,2.00500,11.28900,8.54000,8.64800,2.64100,,2.64100,0.83200,1.80900,1.80900,,1.80900,9.45600,9.46000,0.19000,0.19000,0.08000,0.37390,23.89400,16.36660,0.01200,1.57960,1.60530,0.19610,1.45320,12.27370,1.7368,1.7306
2015-12-31,13.65900,1.86300,11.79600,8.96100,9.09200,2.70400,,2.70400,0.96000,1.74400,1.74400,,1.74400,9.55900,9.57000,0.18000,0.18000,0.08010,0.37110,24.80730,16.00000,0.01220,1.52160,1.54790,0.19510,1.39980,12.03920,0.7696,0.7258
2015-09-30,12.81800,1.87200,10.94600,7.84800,7.97900,2.96700,,2.96700,1.10000,1.86700,1.86700,,1.86700,9.56300,9.56300,0.20000,0.20000,0.08070,0.37490,27.53090,17.32390,0.01260,1.64200,1.67250,0.21750,1.50940,11.85280,0.53580,0.47120
2015-06-30,14.19500,1.83300,12.36200,8.97900,9.10800,3.25400,,3.32300,1.16100,2.16200,2.16200,,2.16200,9.98100,9.98100,0.22000,0.22000,0.15090,0.46630,27.41300,17.83530,0.01420,1.91790,1.95620,0.25410,1.62850,11.75710,1.597,1.5339
2015-03-31,12.46700,1.79300,10.67400,7.80100,7.92900,2.74500,,2.74500,0.99300,1.75200,1.75200,,1.75200,9.83300,9.83300,0.18000,0.18000,0.15140,0.47250,25.82310,16.48170,0.01280,1.55750,1.59060,0.21030,1.32170,11.45610,0.2919,0.2904
2014-12-31,12.62900,1.83300,10.79600,8.15700,8.32300,2.47300,,2.47300,0.89300,1.58000,1.58000,,1.58000,10.13200,10.13200,0.16000,0.16000,0.15350,0.52410,23.14890,14.78990,0.01320,1.42440,1.45680,0.19510,1.20580,11.26580,0.1872,0.1745
2014-09-30,12.38600,1.76100,10.62500,7.79500,7.96100,2.66400,-0.06900,2.59500,0.94800,1.64700,1.64700,,1.64700,10.18000,10.18000,0.16000,0.16000,0.15110,0.58930,25.18200,15.98250,0.01320,1.45440,1.48900,0.21050,1.23470,11.05020,0.08000,0.06960
2014-06-30,11.66100,1.74100,9.92000,8.75400,8.91800,1.00200,,1.00200,0.46000,0.54200,0.54200,0.00000,0.54200,10.40500,10.40500,0.06000,0.06000,0.15270,0.58900,10.22760,5.53230,0.01290,0.48360,0.49600,0.07110,0.40980,11.05080,-0.1378,-0.1749
2014-03-31,10.02500,1.60500,8.42000,7.53400,7.69600,0.72400,,0.72400,0.28700,0.43700,0.43700,,0.43700,10.43200,10.43200,0.04000,0.04000,0.15080,0.57630,8.78640,5.30340,0.01100,0.38330,0.39350,0.05820,0.32550,10.92870,-0.2055,-0.2159
2013-12-31,11.47500,1.62300,9.85200,7.55500,7.76500,2.08700,,2.08700,0.67600,1.41100,1.41100,-0.01800,1.39300,10.43300,10.43300,0.13000,0.13000,0.18110,0.61800,21.51320,14.35930,0.01320,1.23360,1.26820,0.19260,1.01020,10.96360,-0.4797,-0.5095
2013-09-30,10.07900,1.68400,8.39500,7.71900,7.92900,0.46600,,0.46600,0.15600,0.31000,0.31000,0.01000,0.32000,10.44000,10.44000,0.03000,0.03000,0.18210,0.61750,5.60230,3.84710,0.01150,0.27230,0.28050,0.04280,0.22270,10.91110,0.29070,0.26460
2013-06-30,10.89000,1.58300,9.30700,9.00100,9.20900,0.09800,,0.09800,-0.07100,0.16900,0.16900,0.03400,0.20400,10.41000,10.41000,0.02000,0.02000,0.23730,0.56300,1.08820,2.26520,0.01340,0.14850,0.15330,0.02520,0.11330,10.89330,0.0674,0.0156
2013-03-31,12.56300,1.66700,10.89600,8.26900,8.47400,2.42200,,2.42200,0.79200,1.63000,1.63000,0.03600,1.66600,10.42600,10.42600,0.16000,0.16000,0.23490,0.61350,22.95730,15.79150,0.01510,1.40840,1.45550,0.23300,1.07760,11.07850,-0.0989,-0.126
2012-12-31,11.46900,1.66700,9.80200,7.39900,7.66400,2.13800,,2.13800,0.67600,1.46200,1.46200,0.05500,1.25900,10.38300,10.38300,0.12000,0.12000,0.23670,0.69980,22.37570,13.17640,0.01360,1.27210,1.31740,0.20750,0.97090,11.06920,0.5666,0.4167
2012-09-30,10.92700,1.67900,9.24800,7.46500,7.73000,1.51800,,1.51800,0.48400,1.03400,1.03400,,0.93600,10.38300,10.38300,0.09000,0.09000,0.27830,0.75430,16.82930,10.37690,0.01340,0.87000,0.90200,0.15410,0.62780,11.44840,-0.40800,-0.45750
2012-06-30,10.86700,1.60600,9.26100,7.71200,7.97500,1.28600,,1.42800,0.39000,1.03800,1.03800,0.01000,0.85200,4.27800,4.29100,0.18000,0.18000,0.39010,1.01440,15.95710,9.52060,0.01340,0.87130,0.90530,0.15510,0.53140,11.47440,-0.3964,-0.4672
2012-03-31,9.10000,1.59800,7.50200,6.92900,7.19100,0.31100,-0.14200,0.16900,0.01500,0.15400,0.15400,0.01400,0.16800,3.49400,3.51200,0.02000,0.02000,0.54160,1.88160,2.28320,2.26970,0.01240,0.23740,0.25610,0.02590,0.10880,18.49730,-0.0057,-0.1976
2011-12-31,9.16400,1.55600,7.60800,6.67400,7.01100,0.59700,,0.59700,0.17900,0.41800,0.41800,0.00000,0.32000,3.49400,3.51200,0.09000,0.09000,0.39860,1.82910,7.98770,4.28150,0.01260,0.63450,0.68650,0.07030,0.38150,,-0.343,-0.4661
2011-09-30,7.55900,1.55700,6.00200,6.66300,6.99900,-0.99700,,-0.99700,-0.40300,-0.59400,-0.59400,1.12300,0.43100,3.49400,3.51300,0.12000,0.12000,0.39830,1.81840,-17.79720,7.69370,0.00950,-0.89770,-0.97620,-0.10120,-0.54010,,-0.88020,-1.05410
2011-06-30,14.02000,-4.39000,18.41000,-8.59000,-8.57000,26.98000,,-1.77000,-0.61000,-1.16000,0.56100,0.00000,0.56100,3.49300,3.52300,0.13000,0.13000,0.55270,1.95070,20.94670,-6.63910,-0.01420,0.86370,1.08260,0.09410,0.38630,18.52120,0.7103,0.5746
2011-03-31,8.53100,1.56700,6.96400,6.70700,7.01300,-0.04900,-0.13200,-0.18100,-0.21700,0.03600,0.03600,0.12000,0.15600,3.49200,3.56000,0.02000,0.02000,0.41540,2.09120,-2.61750,2.25600,0.01140,0.05550,0.06980,0.00590,0.03240,,-3.1198,-3.0164
2010-12-31,25.72500,2.93000,22.79500,9.62000,9.79000,13.00500,,12.99000,0.32000,12.67000,0.83600,0.00000,0.83600,2.33100,2.35900,0.33000,0.33000,0.45560,2.97320,53.21590,3.42480,0.03790,1.28690,1.63120,0.12960,0.70050,,-2.5458,-2.6768
2010-09-30,10.94800,3.10000,7.84800,6.27000,6.44000,1.40800,,1.38000,0.42000,0.96000,0.96100,0.00000,0.96100,2.32900,2.34900,0.39000,0.38000,0.50840,3.67360,14.64970,10.20170,0.01500,1.87550,2.39830,0.15280,0.92180,,4.56360,4.46570
2010-06-30,11.00400,-4.44000,15.44400,-9.51000,-10.04000,25.48400,,0.16000,0.16000,-0.00300,0.04300,0.00000,0.04300,2.32200,2.34500,-0.01000,-0.01000,0.72890,5.19670,1.79170,0.48150,0.01430,0.08450,0.10880,0.00690,0.02290,21.90190,-4.7566,-4.6796
2010-03-31,10.90900,3.24000,7.66900,6.73000,6.90000,0.76900,,0.74000,0.21000,0.53000,0.47000,0.00000,0.47000,2.32200,2.34200,0.20000,0.20000,0.51470,3.51530,8.02600,5.09760,0.01510,0.93850,1.23200,0.07680,0.45530,,1.0992,1.0668
2009-12-31,8.72500,3.41000,5.31500,6.58000,6.76000,-1.44500,,0.82000,0.17000,0.65000,0.64900,0.00000,0.64900,2.32200,2.32300,0.25000,0.25000,0.53370,3.72170,8.88410,7.03140,0.01510,1.31270,1.74560,0.10590,0.61200,,0.2369,0.1419
2009-09-30,10.97300,3.66000,7.31300,6.47000,6.65000,0.66300,,0.64000,0.15000,0.49000,0.49600,0.00000,0.49600,2.32100,2.32800,0.19000,0.19000,0.49480,3.43460,7.18290,5.56680,0.01470,1.00920,1.35630,0.08210,0.50970,,0.07300,-0.05580
2009-06-30,11.27200,3.92000,7.35200,6.35000,6.54000,0.81200,,0.19800,-0.01000,0.20800,0.20900,0.00000,0.20900,2.32100,2.32200,0.06000,0.06000,0.48230,3.38190,2.13360,2.25220,0.01550,0.44200,0.60560,0.03490,0.22870,,0.1546,0.0816
2009-03-31,11.36700,4.09000,7.27700,6.60000,6.78000,0.49700,,0.47000,0.08000,0.39000,0.38700,0.00000,0.38700,2.32100,2.32100,0.14000,0.14000,0.52670,3.48850,5.15350,4.24340,0.01500,0.80120,1.07350,0.06370,0.37920,,1.0556,0.6075
