,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-04-21,2025-03-31,$1.61,$1.45
1,2025-01-23,2024-12-31,$1.49,$1.88
2,2024-10-17,2024-09-30,$1.55,$1.86
3,2024-07-18,2024-06-30,$1.57,$1.50
4,2024-04-18,2024-03-31,$1.28,$1.46
5,2024-01-18,2023-12-31,$1.51,$1.28
6,2023-10-19,2023-09-30,$1.76,$1.97
7,2023-07-20,2023-06-30,$1.77,$1.37
8,2023-04-18,2023-03-31,$1.65,$2.25
9,2023-01-20,2022-12-31,$2.25,$2.43
10,2022-10-20,2022-09-30,$2.34,$2.23
11,2022-07-21,2022-06-30,$1.76,$2.07
12,2022-04-21,2022-03-31,$1.51,$1.69
13,2022-01-20,2021-12-31,$1.45,$1.69
14,2021-10-20,2021-09-30,$1.61,$1.77
15,2021-07-21,2021-06-30,$1.39,$1.55
16,2021-04-21,2021-03-31,$1.26,$1.43
17,2021-01-21,2020-12-31,$1.19,$1.39
18,2020-10-21,2020-09-30,$0.98,$1.27
19,2020-07-22,2020-06-30,$0.93,$1.29
20,2020-04-20,2020-03-31,$0.88,$0.72
21,2020-01-22,2019-12-31,$0.91,$0.93
22,2019-10-23,2019-09-30,$0.80,$0.90
23,2019-07-24,2019-06-30,$0.89,$0.71
24,2019-04-24,2019-03-31,$0.77,$1.01
25,2019-01-24,2018-12-31,$0.77,$0.75
26,2018-10-25,2018-09-30,$0.74,$0.85
27,2018-07-25,2018-06-30,$0.77,$0.70
28,2018-04-25,2018-03-31,$0.68,$0.75
29,2018-01-29,2017-12-31,$0.48,$1.04
30,2017-11-13,2017-09-30,--,$0.82
