Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,0.00050,-0.00050,2.02220,1.01580,3.03800,-3.03850,-0.66080,-3.69930,-3.69930,-3.69930,-3.69930,-1.82690,-3.03850,11.27900,11.27900,-0.33000,-0.33000,1.36760,0.33310,0.68080,,,,,,,0.00340,,,-20.52640,53.87850,-11.79260,-13.68990,1.30470,0.0938,0.0935
2024-06-30,,0.02540,-0.02540,1.97880,1.04490,3.02360,-3.04900,-0.14600,-3.19500,-3.19500,-3.19500,-3.19500,-1.85140,-3.04900,6.51900,6.51900,-0.49000,-0.49000,1.47510,0.30290,0.67100,,,,,,,0.15260,,,-15.42570,60.10450,-8.99010,-10.75320,2.80310,-0.2731,-0.2739
2024-03-31,0.02070,0.02680,-0.00600,2.08460,1.02940,3.11400,-3.12010,-0.19470,-3.31480,-3.31480,-3.31480,-3.31480,-1.91900,-3.12010,5.77100,5.77100,-0.57000,-0.57000,0.32070,0.09460,0.25050,-29.06560,-15051.82000,-15051.82000,-15991.17000,-15991.17000,0.00070,0.15770,4.96860,18.11380,-14.61630,74.04420,-11.14060,-13.23360,3.69060,-0.25900,-0.25980
2023-12-31,0.01990,0.13130,-0.11140,2.23710,3.35260,5.58970,-5.70110,-0.22260,-5.92370,-5.92450,-5.92450,-5.92450,-4.48380,-5.70110,4.09800,4.09800,-1.42000,-1.42000,1.85000,0.19500,0.24390,-559.70170,-28642.99000,-28642.99000,-29761.36000,-29765.38000,0.00060,0.78350,,,-24.23350,154.45980,-18.60610,-19.50830,5.22610,-0.327,-0.3231
2023-09-30,0.02450,0.08790,-0.06340,1.71030,0.90200,2.61230,-2.67570,-0.30020,-2.97580,-2.97580,-2.97580,-2.97580,-1.44520,-2.67570,4.05800,4.05800,-0.73000,-0.73000,3.70980,0.15990,0.19190,-258.82640,-10925.99000,-10925.99000,-12151.77000,-12151.77000,0.00070,0.40430,,,-10.75050,170.83200,-8.78870,-9.03110,6.82030,-0.177,-0.1859
2023-06-30,0.02860,0.05580,-0.02730,1.67120,0.61810,2.28940,-2.31660,-0.03310,-2.34970,-2.34970,-2.34970,-2.34970,-1.09790,-2.31660,4.01900,4.01900,-0.58000,-0.58000,1.92160,0.07600,0.10480,-95.47190,-8112.75900,-8112.75900,-8228.77500,-8228.77500,0.00080,0.10570,3.04260,29.57980,-7.73060,1391.46500,-6.90150,-7.14300,7.48910,-0.2837,-0.2834
2023-03-31,0.04920,0.10080,-0.05170,1.69890,0.76250,2.46140,-2.51300,-0.00740,-2.52050,-2.52050,-2.52050,-2.52050,-1.30840,-2.51300,4.00200,4.00200,-0.63000,-0.63000,1.94640,0.07180,0.11010,-105.12570,-5111.52800,-5111.52800,-5126.66800,-5126.66800,0.00130,0.17620,0.03050,2949.62700,-7.79410,-389.72810,-6.86620,-7.23480,8.07980,-0.35790,-0.37590
2022-12-31,1.03800,0.57820,0.45980,1.79890,0.78750,2.58640,-2.12660,-0.00440,-2.13100,-2.13100,-2.13100,-2.13100,-0.90120,-2.12660,2.72700,2.72700,-0.49000,-0.49000,1.15080,,0.03640,44.29710,-204.86790,-204.86780,-205.29420,-205.29420,0.02800,0.97140,5.15030,17.47470,-6.15400,-117.00690,-5.74260,-6.15400,8.65270,-0.324,-0.3376
2022-09-30,1.75780,1.17600,0.58170,1.83480,6.56920,8.40400,-7.82230,0.00050,-7.82180,-7.82180,-7.82180,-7.82180,-6.59300,-7.82230,3.06020,3.06020,-2.55000,-2.55000,1.38770,,0.03460,33.09540,-445.01010,-445.01010,-444.98080,-444.98080,0.04500,1.68410,4.39230,20.49060,-21.47300,-315.43420,-20.01380,-21.47300,9.35060,0.0554,0.057
2022-06-30,0.63660,0.31900,0.31770,1.63490,0.62710,2.26190,-1.94430,-0.00970,-1.95400,-1.95400,-1.95400,-1.95400,-0.73420,-1.94430,1.92500,1.92500,-1.00000,-1.00000,0.52930,0.82020,5.29270,49.89800,-305.40590,-305.40590,-306.93510,-306.93510,0.01580,0.47570,,,-32.53290,6.71950,-4.83520,-5.84930,0.20800,-0.1244,-0.2743
