,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-02,2024-09-30,--,$7023.35
1,2024-08-03,2024-06-30,--,$8072.08
2,2024-05-04,2024-03-31,--,$7796.46
3,2024-02-24,2023-12-31,--,$5878.53
4,2023-11-04,2023-09-30,--,$7436.69
5,2023-08-05,2023-06-30,--,$6928.67
6,2023-05-06,2023-03-31,--,$5537.48
7,2023-02-25,2022-12-31,--,$4584.46
8,2022-11-05,2022-09-30,--,$5290.58
9,2022-08-06,2022-06-30,--,$6312.12
10,2022-04-30,2022-03-31,--,$4773.40
11,2022-02-26,2021-12-31,--,$4904.23
12,2021-11-06,2021-09-30,--,$4302.03
13,2021-08-07,2021-06-30,--,$4399.86
14,2021-05-01,2021-03-31,--,$4577.25
15,2021-02-27,2020-12-31,--,$3224.74
16,2020-11-07,2020-09-30,--,$3453.00
17,2020-08-08,2020-06-30,--,$3420.00
18,2020-05-02,2020-03-31,--,$3617.36
19,2020-02-22,2019-12-31,--,$2714.34
20,2019-11-02,2019-09-30,--,$4812.00
21,2019-08-03,2019-06-30,--,$3755.29
22,2019-05-04,2019-03-31,--,$3387.20
23,2019-02-23,2018-12-31,--,$3484.31
24,2018-11-03,2018-09-30,--,$4185.63
25,2018-08-04,2018-06-30,--,$4190.00
26,2018-05-05,2018-03-31,--,$3214.48
27,2018-02-24,2017-12-31,--,$2029.13
28,2017-11-03,2017-09-30,--,$2094.00
29,2017-08-04,2017-06-30,$2732.08,$2505.00
30,2017-05-05,2017-03-31,$2558.35,$2163.00
31,2017-02-25,2016-12-31,--,$2665.00
32,2016-11-04,2016-09-30,$2995.00,$2951.00
33,2016-08-05,2016-06-30,$2772.00,$2803.00
34,2016-05-06,2016-03-31,$2628.00,$2274.00
35,2016-02-27,2015-12-31,$2924.00,$2843.00
36,2015-11-06,2015-09-30,$2763.00,$2769.00
37,2015-08-07,2015-06-30,$3049.50,$2367.00
38,2015-05-01,2015-03-31,$2343.58,$2583.00
39,2015-02-28,2014-12-31,$2589.55,$2412.00
