,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,--,$-0.18
1,2024-09-30,2024-06-30,--,$-1.70
2,2024-05-14,2024-03-31,--,$-1.44
3,2024-02-16,2023-12-31,--,$-0.69
4,2023-11-14,2023-09-30,--,$-0.56
5,2023-10-16,2023-06-30,--,$-4.46
6,2023-05-15,2023-03-31,--,$-0.16
7,2023-02-09,2022-12-31,--,$-0.09
8,2022-11-11,2022-09-30,--,$-0.08
9,2022-05-02,2022-03-31,--,$-0.21
10,2022-02-14,2021-12-31,--,$-0.91
11,2021-11-12,2021-09-30,--,$-0.97
12,2021-09-17,2021-06-30,--,$1.92
13,2021-05-21,2021-03-31,--,$0.57
14,2021-01-29,2020-12-31,--,$0.00
15,2020-11-03,2020-09-30,--,$1.74
16,2020-06-18,2020-03-31,--,$-1.12
17,2020-01-24,2019-12-31,--,$0.09
18,2019-10-25,2019-09-30,--,$0.13
19,2019-05-03,2019-03-31,--,$0.40
20,2019-02-01,2018-12-31,--,$-0.44
21,2018-11-02,2018-09-30,--,$0.24
22,2018-08-31,2018-06-30,--,$2.20
23,2018-04-27,2018-03-31,--,$0.20
24,2018-02-02,2017-12-31,--,$-0.51
25,2017-11-09,2017-09-30,--,$-0.17
26,2017-10-13,2017-06-30,--,$-0.41
27,2017-05-15,2017-03-31,--,$-0.06
28,2017-02-14,2016-12-31,--,$-0.72
29,2016-11-04,2016-09-30,--,$0.48
30,2016-09-28,2016-06-30,--,$-0.17
31,2016-05-13,2016-03-31,--,$-1.22
32,2016-02-05,2015-12-31,--,$-1.80
33,2015-10-29,2015-09-30,--,$0.19
34,2015-09-04,2015-06-30,--,$-0.15
35,2015-05-11,2015-03-31,--,$-0.60
36,2015-02-11,2014-12-31,--,$-0.17
