Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,64.51600,48.86100,15.65500,4.12400,13.05000,,19.54300,-3.88800,-4.09100,-7.97900,-0.03500,-7.94400,-7.94400,,-7.94400,-1.29700,-3.88800,16.45230,16.45230,-0.48000,-0.48000,0.94140,0.21150,1.89910,24.26530,-6.02640,-6.02640,-12.36750,-12.31320,0.67240,1.22570,73.42600,-39.76180,295.64530,-8.27970,-31.35090,1.18380,0.1225,0.0631
2024-06-30,58.71700,46.10900,12.60800,4.71700,13.46100,,22.98600,-10.37800,-2.02400,-12.40200,-0.77500,-11.62700,-11.62700,,-11.62700,-5.57000,-10.37800,15.53500,15.53500,-0.75000,-0.75000,0.96550,0.02660,1.21250,21.47250,-17.67460,-17.67460,-21.12170,-19.80180,0.59610,1.06640,84.39920,-42.35240,-315.69350,-11.80470,-41.22610,1.97330,-0.8401,-0.9389
2024-03-31,65.98300,47.34800,18.63500,4.84000,15.17700,,22.58800,-3.95300,-1.41500,-5.36800,0.90800,-6.27600,-6.27600,,-6.27600,-1.38200,-3.95300,13.90220,13.90220,-0.45000,-0.45000,0.97130,,1.07780,28.24210,-5.99090,-5.99090,-8.13540,-9.51150,0.63700,1.23520,72.86560,-21.83260,-466.96370,-6.05930,-21.83260,2.10420,-0.00950,-0.13870
2023-12-31,72.76100,51.92400,20.83700,4.39000,15.46500,,22.61900,-1.78200,-0.78400,-2.56600,-0.66700,-1.89900,-1.89900,,-1.89900,0.65200,-1.78200,13.77310,13.77310,-0.15910,-0.15910,1.59320,0.42560,0.88620,28.63760,-2.44910,-2.44910,-3.52660,-2.60990,0.65040,1.28710,69.92470,-5.51970,-29.98110,-1.69760,-3.17070,2.52670,-0.111,-0.2385
2023-09-30,66.23900,50.14800,16.09100,4.51100,13.15100,,50.02500,-33.93400,-0.93600,-34.87000,-1.24300,-33.62700,-33.62700,,-33.62700,-1.24100,-33.93400,13.81340,13.81340,-2.43000,-2.43000,1.06820,,0.89600,24.29230,-51.22970,-51.22970,-52.64270,-50.76620,0.59090,1.36530,65.91810,-94.75070,-515.83070,-30.00000,-94.75060,2.62210,0.5532,0.4284
2023-06-30,82.14500,59.54000,22.60500,4.61500,8.15600,,15.86600,6.73900,-0.79500,5.94400,1.69300,4.25100,4.25100,,4.25100,9.83400,6.73900,13.78800,13.79210,0.31000,0.31000,1.64970,0.29120,0.55760,27.51840,8.20380,8.20380,7.23600,5.17500,0.52970,1.41340,63.67770,6.23910,49.17860,2.74110,4.42240,5.03730,-0.2095,-0.2998
2023-03-31,77.25400,58.27200,18.98200,4.93800,17.13800,,50.13500,-31.15300,-0.68900,-31.84200,0.10100,-31.94300,-31.94300,,-31.94300,-3.09400,-31.15300,13.65120,13.65120,-2.34000,-2.34000,1.63230,0.35350,0.62620,24.57090,-40.32540,-40.32540,-41.21730,-41.34800,0.49150,1.36110,66.12360,-50.76440,-1663.70000,-20.32390,-32.82000,4.66390,0.35820,0.27510
2022-12-31,84.66400,64.62900,20.03500,4.17900,24.14900,0.00400,87.22800,-67.19300,-0.63400,-67.83100,-0.34300,-67.48800,-67.48800,,-67.48800,-8.54800,-67.19300,13.57150,13.57150,-4.97900,-4.97900,1.83630,0.27480,0.43210,23.66410,-79.36430,-79.36430,-80.11790,-79.71270,0.46020,1.34040,67.14490,-71.83010,-668.26470,-36.68440,-52.09460,7.03770,-0.3791,-0.4598
2022-09-30,89.04600,65.27000,23.77600,4.62200,15.13100,-0.00200,23.15300,0.62300,-0.51700,0.11000,-3.00300,3.11300,3.11300,,3.11300,4.09400,0.62300,13.60140,13.61940,0.24000,0.24000,2.01000,0.18690,0.26100,26.70080,0.69960,0.69960,0.12350,3.49590,0.35190,1.31820,68.27370,1.94500,16.77710,1.23030,1.58160,12.00980,0.6671,0.5855
2022-06-30,98.36100,70.02600,28.33500,4.80200,16.17200,-0.02100,79.72700,-51.39200,-0.43000,-51.82200,5.12200,-56.94400,-56.94400,,-56.94400,7.46800,-51.39200,13.58500,13.58500,-4.19920,-4.19920,1.78690,0.19560,0.27520,28.80720,-52.24830,-52.24830,-52.68550,-57.89290,0.37960,1.26130,71.35690,-36.47500,-456.79440,-21.97420,-29.34020,11.72910,-0.0116,-0.0941
2022-03-31,89.06300,67.56200,21.50100,4.55600,15.13900,,23.13000,-1.62900,-0.38400,-2.01300,,-2.01300,-2.01300,,-2.01300,1.67800,-1.62900,13.48420,13.48420,-0.12000,-0.12000,1.94020,0.15580,0.20810,24.14130,-1.82900,-1.82900,-2.26020,-2.26020,0.29030,1.36970,65.70710,-0.94870,-18.20560,-0.65610,-0.80100,15.97320,-0.13170,-0.21110
2021-12-31,99.84400,72.33700,27.50700,4.45800,15.38600,,23.08600,4.42100,-0.34400,4.07700,0.24700,3.83000,3.83000,,3.83000,7.72300,4.42100,13.33220,13.33220,0.24000,0.24000,1.85020,0.15890,0.21240,27.55000,4.42790,4.42790,4.08340,3.83600,0.31380,1.42170,63.30400,1.79470,30.45720,1.20370,1.50940,16.21230,1.4508,1.3957
2021-09-30,85.85800,63.78400,22.07400,4.46400,16.31300,,24.12100,-2.04700,-0.40500,-2.45200,,-2.45200,-2.45200,,-2.45200,1.51400,-2.04700,13.35820,13.35820,-0.18000,-0.18000,1.78120,0.16610,0.22320,25.70990,-2.38420,-2.38420,-2.85590,-2.85590,0.27740,1.12130,80.26180,-1.17670,-46.82070,-0.79210,-0.98130,15.83730,-0.469,-0.5215
2021-06-30,73.37800,56.60500,16.77300,3.43300,14.52700,,21.52500,-4.75200,-0.42700,-5.17900,,-5.17900,-5.17900,,-5.17900,-1.38600,-4.75200,13.32970,13.32970,-0.35990,-0.35990,1.91880,0.17000,0.23490,22.85840,-6.47610,-6.47610,-7.05800,-7.05800,0.23600,1.11340,80.83420,-2.48570,-185.75980,-1.66600,-2.06300,15.94820,-0.4145,-0.4701
2021-03-31,70.17000,50.99000,19.18000,3.43400,14.66000,,21.46700,-2.28700,-3.97200,-6.25900,-0.00100,-6.25800,-6.25800,,-6.25800,1.08600,-2.28700,13.65150,13.65150,-0.47990,-0.47990,1.95270,0.17120,0.23610,27.33360,-3.25920,-3.25920,-8.91980,-8.91830,0.22260,1.20970,74.39590,-2.94900,-155.51740,-1.98490,-2.44400,16.28420,0.36460,0.30330
2020-12-31,81.99600,56.73300,25.26300,3.40300,15.94600,,23.16000,2.10300,-1.16800,0.93500,0.75700,0.17800,0.17800,,0.17800,5.91300,2.10300,13.10450,13.25690,0.00000,0.00000,1.71640,0.13300,0.18710,30.81000,2.56480,2.56480,1.14030,0.21710,0.26430,1.30840,68.78640,0.08210,2.79000,0.05740,0.07120,17.04080,0.5566,0.4987
2020-09-30,78.28000,52.77100,25.50900,3.35500,15.69700,,22.95800,2.55100,-1.31700,1.23400,0.06500,1.16900,1.16900,,1.16900,6.45700,2.55100,13.09900,13.19810,0.06000,0.06000,1.79910,0.14410,0.19030,32.58690,3.25880,3.25880,1.57640,1.49340,0.25640,1.31760,68.30600,0.54080,40.21350,0.38290,0.46290,16.98820,0.2248,0.1679
2020-06-30,71.50900,49.00700,22.50200,3.11500,12.93200,,20.71700,1.78500,-1.33300,0.45200,,0.45200,0.45200,,0.45200,6.45500,1.78500,13.08770,13.11380,0.06000,0.06000,1.64750,0.15130,0.22350,31.46740,2.49620,2.49620,0.63210,0.63210,0.23190,1.29300,69.60470,0.21140,-19.09590,0.14660,0.17940,16.81190,0.7685,0.721
2020-03-31,78.93400,56.62400,22.31000,2.73100,13.90600,,20.37000,1.94000,-1.53200,0.40800,,0.40800,0.40800,,0.40800,5.67300,1.94000,13.10330,13.12830,0.06000,0.06000,1.75790,0.17050,0.22790,28.26410,2.45770,2.45770,0.51690,0.51690,0.25610,1.29370,69.56550,0.19240,-7.51520,0.13240,0.15960,16.69290,-0.01880,-0.06640
2019-12-31,80.01100,55.90500,24.10600,1.57800,16.01500,-0.14500,21.41300,2.69300,-1.62800,1.06500,0.10900,0.95600,0.95600,,0.95600,6.36800,2.69300,13.23160,13.23160,0.12000,0.12000,1.56080,0.17290,0.24160,30.12840,3.36580,3.36580,1.33110,1.19480,0.25230,1.31350,68.52000,0.45320,-10.12710,0.30150,0.37490,16.67720,-0.0401,0.0602
2019-09-30,64.55200,44.56800,19.98400,2.04000,16.76600,-0.28000,22.72800,-2.74400,-1.71900,-4.46300,,-4.46300,-4.46300,,-4.46300,0.89800,-2.74400,13.26420,13.26420,-0.35990,-0.35990,1.63450,0.18300,0.25300,30.95800,-4.25080,-4.25080,-6.91380,-6.91380,0.20780,1.41110,63.77880,-2.13080,32.34290,-1.43660,-1.74080,16.36390,1.0369,0.9506
2019-06-30,70.56000,49.13300,21.42700,2.28700,13.35200,,18.94500,2.48200,-1.76700,0.71500,,0.71500,0.71500,,0.71500,5.78800,2.48200,13.23400,13.52480,0.06000,0.06000,2.23820,0.18330,0.24980,30.36710,3.51760,3.51760,1.01330,1.01330,0.23390,1.54380,58.29720,0.33680,-17.42630,0.23710,0.27510,16.59140,0.5826,0.5007
2019-03-31,66.56100,44.82900,21.73200,2.15000,13.47700,,18.94400,2.78800,-1.77800,1.01000,-0.03500,1.04500,1.04500,,1.04500,6.10500,2.78800,13.18550,13.34670,0.06000,0.06000,2.28940,0.19260,0.26150,32.64980,4.18860,4.18860,1.51740,1.57000,0.22220,1.51200,59.52540,0.49750,-11.86290,0.34890,0.40170,16.56840,0.38700,0.25650
2018-12-31,70.82100,46.44000,24.38100,1.72300,14.37400,-1.51700,20.76700,3.61400,-1.92500,1.68900,,1.64300,1.64300,,1.64300,6.76700,3.61400,12.78690,12.78690,0.29990,0.29990,2.04980,0.20060,0.26780,34.42620,5.10300,5.10300,2.38490,2.31990,0.24150,1.45570,61.82740,0.79310,-11.38050,0.56020,0.63400,16.50570,0.5596,0.5474
2018-09-30,66.53500,41.74400,24.79100,1.68000,13.41500,,18.44700,6.34400,-1.88200,4.46200,,4.46200,4.46200,,4.46200,9.69600,6.34400,13.03590,13.03590,0.35990,0.35990,1.92470,0.20560,0.29450,37.26010,9.53480,9.53480,6.70620,6.70620,0.23290,1.67480,53.73620,2.20170,-19.23520,1.56170,1.74900,16.14680,0.9234,0.8853
2018-06-30,56.93500,35.75700,21.17800,1.14200,12.12000,,16.60000,4.57800,-1.93300,2.64500,,2.64500,2.64500,,2.64500,7.91600,4.57800,13.03540,13.03540,0.18000,0.18000,1.81580,0.22500,0.32520,37.19680,8.04080,8.04080,4.64560,4.64560,0.20370,1.49920,60.03370,1.35420,-7.96760,0.94640,1.04950,15.56350,0.6011,0.5714
2018-03-31,55.98900,37.61900,18.37000,0.73400,9.76100,-7.70800,21.53400,-3.16400,-2.39400,-5.55800,,-5.55800,-5.55800,-21.12400,-26.68200,0.16700,-3.16400,11.92530,11.92530,-2.21960,-2.21960,1.84820,0.24020,0.33440,32.81000,-5.65110,-5.65110,-9.92700,-47.65580,0.20340,1.63880,54.91880,-2.90200,13.98130,-2.01940,-2.20500,15.12870,-0.24750,-0.26420
2017-12-31,56.52300,42.07200,14.45100,,7.80100,,13.69800,0.75300,-3.59000,-2.83700,,-2.83700,-2.83700,-3.14000,-5.97700,4.07200,0.75300,10.19420,10.19420,-0.06000,-0.06000,1.73830,0.21190,0.28110,25.56660,1.33210,1.33220,-5.01920,-10.57450,0.17830,1.55810,57.76450,-1.26650,27.98380,-0.89500,-0.99820,21.92880,0.5643,0.6209
2017-09-30,54.94200,35.73200,19.21000,,24.24800,,27.54500,-8.33500,-2.42600,-10.76100,,-10.76100,-10.76100,-3.33400,-14.09500,-5.03800,-8.33500,9.23350,9.23350,-1.49970,-1.49970,1.59490,0.22220,0.29870,34.96420,-15.17050,-15.17050,-19.58610,-25.65430,0.17610,1.47900,60.85180,-5.11500,22.68870,-3.44990,-3.97850,22.50980,-0.6186,-0.6897
2017-06-30,51.03100,34.78100,16.25000,,18.84700,,22.08100,-5.83100,-2.44500,-8.27600,,-8.27600,-8.27600,-12.13300,-20.40900,-2.59700,-5.83100,9.13150,9.13150,-2.21960,-2.21960,1.61610,0.22020,0.29540,31.84340,-11.42640,-11.42640,-16.21760,-39.99330,0.16060,1.57420,57.17170,-3.88540,17.96550,-2.60500,-3.02960,23.15640,0.0564,0.0261
2017-03-31,49.19400,33.79700,15.39700,,16.17100,-3.62600,23.00200,-7.60500,-2.22700,-9.83200,,-9.83200,-9.83200,-2.89300,-12.72500,-4.40000,-7.60500,8.97050,8.97050,-1.43970,-1.43970,2.40190,0.21170,0.28080,31.29850,-15.45920,-15.45920,-19.98620,-25.86700,0.15540,1.76000,51.13610,-4.38310,27.33310,-3.10580,-3.45530,24.81080,0.24440,0.19830
