,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$0.36,$0.40
1,2024-08-06,2024-06-30,$0.36,$0.33
2,2024-05-07,2024-03-31,$0.35,$0.28
3,2024-02-26,2023-12-31,$0.41,$0.27
4,2023-11-07,2023-09-30,$0.42,$0.33
5,2023-08-07,2023-06-30,$0.37,$0.38
6,2023-05-08,2023-03-31,$0.44,$0.45
7,2023-02-23,2022-12-31,$0.43,$0.42
8,2022-11-07,2022-09-30,$0.43,$0.44
9,2022-08-04,2022-06-30,$0.45,$0.41
10,2022-05-05,2022-03-31,$0.44,$0.40
11,2022-02-23,2021-12-31,--,$0.44
12,2021-11-08,2021-09-30,$0.46,$0.46
13,2021-08-05,2021-06-30,$0.44,$0.51
14,2021-05-05,2021-03-31,$0.37,$0.43
15,2021-02-18,2020-12-31,$0.40,$0.37
16,2020-11-05,2020-09-30,$0.32,$0.41
17,2020-08-06,2020-06-30,$0.24,$0.39
18,2020-05-07,2020-03-31,$0.33,$0.46
19,2020-02-12,2019-12-31,$0.44,$0.44
20,2019-11-06,2019-09-30,$0.43,$0.47
21,2019-08-05,2019-06-30,$0.42,$0.46
22,2019-05-07,2019-03-31,$0.37,$0.45
23,2019-02-20,2018-12-31,$0.36,$0.41
24,2018-11-07,2018-09-30,$0.37,$0.40
25,2018-08-06,2018-06-30,$0.34,$0.36
26,2018-05-07,2018-03-31,$0.31,$0.32
27,2018-02-13,2017-12-31,$0.26,$0.22
28,2017-11-06,2017-09-30,$0.30,$0.24
29,2017-08-03,2017-06-30,$0.33,$0.27
30,2017-05-04,2017-03-31,$0.31,$0.36
31,2017-02-13,2016-12-31,$0.27,$0.27
32,2016-11-03,2016-09-30,$0.31,$0.20
33,2016-08-04,2016-06-30,$0.44,$0.26
34,2016-05-05,2016-03-31,$0.48,$0.35
35,2016-02-16,2015-12-31,$0.55,$0.39
36,2015-11-05,2015-09-30,$0.57,$0.51
37,2015-08-06,2015-06-30,$0.60,$0.52
38,2015-05-06,2015-03-31,$0.62,$0.52
39,2015-02-11,2014-12-31,$0.69,$0.56
