Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1272.99900,1063.20900,209.79000,62.41300,-0.84400,107.76700,102.02310,2.15100,104.17400,17.40000,86.77400,86.77400,84.41200,146.53310,102.02310,66.70400,66.94300,1.27000,1.26000,0.48980,,,16.48000,8.01440,8.01440,8.18340,6.63100,0.43690,26.68560,24.32130,3.70050,6.55770,7.53320,2.97800,6.55770,19.83460,2.0811,0.7174
2024-06-30,1341.20200,1091.03100,250.17100,64.35000,-0.09000,107.35500,142.81600,1.96900,144.78500,21.71000,123.07500,123.07500,120.14100,185.73100,142.81600,66.78500,67.04400,1.80000,1.79000,0.51730,,,18.65280,10.64840,10.64840,10.79520,8.95770,0.46860,26.48200,19.55130,4.60330,9.63260,11.13160,4.30040,9.63260,19.14770,2.0006,0.9337
2024-03-31,1321.21700,1085.70500,235.51210,60.69000,-0.20100,102.38400,133.12810,1.66500,134.79300,18.80300,115.99000,115.99000,113.20600,174.62100,133.12810,66.84300,67.10500,1.69000,1.69000,0.50170,,,17.82540,10.07620,10.07620,10.20220,8.56830,0.46680,28.28540,24.50970,3.67200,9.48320,11.04140,4.09800,9.48320,18.29740,3.62770,2.51470
2023-12-31,1164.36100,980.67430,183.68650,59.33200,-0.14400,99.91370,83.77280,0.42400,84.19700,9.17500,75.02200,75.02200,72.43000,124.21080,83.77300,66.89300,67.14900,1.08000,1.09000,0.47820,,,15.77580,7.19470,7.19480,7.23120,6.22060,0.41680,25.59170,6.63550,13.56340,6.48130,7.62150,2.68570,6.48130,17.33070,2.5832,1.1957
2023-09-30,1121.75200,952.40000,169.35200,56.37100,0.00200,95.49300,73.85890,0.63500,74.49400,8.87000,65.62400,65.62400,63.78800,112.98290,73.85890,66.77900,67.01400,0.96000,0.95000,0.32330,,,15.09710,6.58420,6.58420,6.64090,5.68650,0.44050,26.02970,22.90830,3.92870,5.86370,6.94220,2.57720,5.86370,16.75820,1.5434,0.2304
2023-06-30,1171.20300,981.62900,189.57400,56.67100,-0.07800,94.16200,95.41200,1.28300,96.69500,12.27000,84.42500,84.42500,82.27100,132.82500,95.41200,66.97400,67.22900,1.23000,1.22000,0.40790,,,16.18630,8.14650,8.14650,8.25600,7.02450,0.46570,25.75040,19.34690,4.65190,7.68720,9.14110,3.35690,7.68720,16.43020,1.479,0.2462
2023-03-31,1174.35600,981.88700,192.46900,55.24200,-0.05500,91.52400,100.94490,1.99300,102.93800,14.33400,88.60400,88.60400,86.38700,137.17200,100.94490,67.01600,67.29300,1.29000,1.28000,0.45690,,,16.38930,8.59580,8.59580,8.76550,7.35610,0.47450,26.67300,28.27870,3.18260,8.27660,9.89950,3.58020,8.27660,15.97810,2.80830,1.84740
2022-12-31,1009.52900,857.19010,152.33910,46.96100,-1.06300,83.48610,68.85290,0.92300,69.77600,8.00700,61.76900,61.76900,59.86900,104.31490,68.85280,67.64300,67.92000,0.90000,0.89000,0.60860,0.04640,0.04870,15.09010,6.82030,6.82030,6.91170,5.93040,0.39970,22.54870,6.71840,13.39610,6.01060,7.07290,2.44570,5.73180,15.34440,1.6518,0.676
2022-09-30,993.29800,834.99010,158.30790,48.51300,-0.77200,83.01990,75.28800,0.10500,75.39300,11.43000,63.96300,63.96300,62.32800,109.02300,75.28800,66.88600,67.15900,0.93000,0.93000,0.53790,0.07020,0.07560,15.93760,7.57960,7.57960,7.59020,6.27490,0.42000,25.37580,26.27490,3.42530,6.44380,7.63650,2.70450,5.99110,14.83430,1.4826,0.6246
2022-06-30,1024.60600,849.32100,175.28500,54.53600,-0.41100,89.36700,85.91800,0.15000,86.06800,11.53100,74.53700,74.53700,72.41900,120.33800,85.91800,67.65400,67.89000,1.07000,1.07000,0.53160,0.07290,0.07860,17.10760,8.38550,8.38550,8.40010,7.06800,0.44130,26.68220,22.53620,3.99360,7.81290,9.33710,3.21040,7.24350,14.27030,1.6931,0.8014
