Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4686.00000,3342.00000,1344.00000,865.00000,1132.00000,212.00000,-132.00000,80.00000,-71.00000,151.00000,150.00000,,150.00000,479.00000,212.00000,347.40000,353.40000,0.43000,0.42000,1.52610,0.38080,0.64500,28.68120,4.52410,4.52410,1.70720,3.20100,0.20230,1.86180,1.50390,59.84640,1.73830,2.68290,0.64760,1.07630,24.83880,1.4706,0.8756
2024-06-30,4734.00000,3360.00000,1374.00000,832.00000,1093.00000,281.00000,-75.00000,206.00000,-293.00000,499.00000,498.00000,,498.00000,542.00000,281.00000,347.30000,352.80000,1.43000,1.41000,1.59380,0.38270,0.65010,29.02410,5.93580,5.93580,4.35150,10.51970,0.20530,1.94440,1.48080,60.77950,5.79410,8.96490,2.15930,3.57660,24.74810,1.0208,0.4768
2024-03-31,4619.00000,3424.00000,1195.00000,749.00000,1027.00000,168.00000,-83.00000,85.00000,27.00000,58.00000,56.00000,,56.00000,446.00000,168.00000,348.50000,348.50000,0.16000,0.16000,1.67590,0.39770,0.67710,25.87140,3.63720,3.63720,1.84020,1.21240,0.20060,1.93340,1.51540,59.38950,0.67820,1.07360,0.24320,0.40850,23.77480,1.13340,0.41610
2023-12-31,4601.00000,3282.00000,1319.00000,752.00000,1441.00000,-122.00000,-204.00000,-326.00000,-61.00000,-265.00000,-284.00000,,-284.00000,567.00000,-122.00000,346.90000,349.10000,-0.81000,-0.82000,1.66910,0.39500,0.66940,28.66770,-2.65160,-2.65160,-7.08540,-6.17260,0.19780,1.73740,1.50410,59.83700,-3.39920,-5.34440,-1.22090,-2.05650,24.14740,1.3983,0.5315
2023-09-30,4613.00000,3345.00000,1268.00000,668.00000,926.00000,342.00000,-110.00000,232.00000,39.00000,193.00000,192.00000,-27.00000,165.00000,600.00000,342.00000,346.00000,348.10000,0.47000,0.47000,1.74650,0.38450,0.63830,27.48750,7.41380,7.41380,5.02930,3.57680,0.19260,1.73410,1.49870,60.05200,2.16170,3.28710,0.80160,1.33050,25.67050,1.3328,0.6888
2023-06-30,4682.00000,3360.00000,1322.00000,712.00000,956.00000,366.00000,-111.00000,255.00000,33.00000,222.00000,222.00000,13.00000,235.00000,610.00000,366.00000,346.20000,346.50000,0.68000,0.68000,1.59230,0.39870,0.69250,28.23580,7.81720,7.81720,5.44640,5.01920,0.19770,1.75820,1.49110,60.35880,2.64160,4.14100,0.93740,1.58840,24.28900,1.543,0.7564
2023-03-31,5020.00000,3642.00000,1378.00000,803.00000,1044.00000,334.00000,-113.00000,221.00000,48.00000,173.00000,172.00000,,172.00000,575.00000,334.00000,353.30000,353.30000,0.49000,0.49000,1.55060,0.39470,0.69590,27.45020,6.65340,6.65340,4.40240,3.42630,0.21120,1.87830,1.57070,57.29880,2.05030,3.21680,0.72360,1.24100,24.17580,0.97650,0.01700
2022-12-31,5133.00000,3668.00000,1465.00000,761.00000,1012.00000,453.00000,-131.00000,322.00000,148.00000,174.00000,171.00000,-489.00000,-318.00000,704.00000,453.00000,363.50000,367.00000,-0.87000,-0.87000,1.35400,0.36180,0.65660,28.54080,8.82520,8.82520,6.27310,-6.19520,0.21440,1.88880,1.56300,57.58040,2.01250,3.13420,0.71430,1.28450,24.25640,2.0031,1.1609
2022-09-30,5402.00000,3830.00000,1572.00000,808.00000,1069.00000,503.00000,-190.00000,313.00000,-575.00000,888.00000,887.00000,64.00000,951.00000,764.00000,503.00000,357.80000,360.40000,2.66000,2.64000,1.37810,0.33440,0.56720,29.10030,9.31140,9.31140,5.79420,17.60460,0.21730,1.93830,1.56440,57.52870,9.34870,13.92030,3.56730,6.22280,26.68170,1.2823,0.5943
2022-06-30,5389.00000,3806.00000,1583.00000,742.00000,1009.00000,574.00000,-60.00000,514.00000,96.00000,418.00000,416.00000,95.00000,511.00000,841.00000,574.00000,367.60000,370.70000,1.39000,1.38000,1.61900,0.36840,0.61570,29.37470,10.65130,10.65130,9.53790,9.48230,0.21320,2.00630,1.55660,57.81780,4.60020,7.02820,1.64540,2.90540,24.98070,1.0877,0.5912
2022-03-31,5237.00000,3839.00000,1398.00000,765.00000,1026.00000,372.00000,-10.00000,362.00000,95.00000,267.00000,267.00000,93.00000,360.00000,633.00000,372.00000,375.20000,379.20000,0.96000,0.95000,1.73440,0.38090,0.63740,26.69470,7.10330,7.10330,6.91240,6.87420,0.20820,2.19870,1.55720,57.79450,3.00440,4.63620,1.06130,1.86000,23.98000,1.55060,1.07590
2021-12-31,5086.00000,3659.00000,1427.00000,746.00000,1023.00000,404.00000,-360.00000,44.00000,-5.00000,49.00000,-196.00000,303.00000,107.00000,681.00000,404.00000,389.40000,392.40000,0.29000,0.30000,1.71240,0.37210,0.61430,28.05740,7.94340,7.94340,0.86510,2.10380,0.20150,2.01710,1.57360,57.19230,-2.15810,-3.29300,-0.77650,-1.35500,23.99470,0.2752,-0.2221
2021-09-30,4914.00000,3423.00000,1491.00000,708.00000,988.00000,503.00000,-106.00000,397.00000,59.00000,338.00000,432.00000,432.00000,864.00000,821.00000,503.00000,388.80000,392.60000,2.22000,2.20000,2.10640,0.46130,0.88060,30.34190,10.23610,10.23610,8.07900,17.58240,0.16670,1.66730,1.38460,65.00000,4.48920,6.80420,1.46580,2.41830,24.85280,1.6773,1.5924
2021-06-30,4770.00000,3402.00000,1368.00000,738.00000,1010.00000,358.00000,-106.00000,252.00000,46.00000,206.00000,310.00000,124.00000,432.00000,664.00000,358.00000,391.50000,396.80000,1.10000,1.09000,1.41590,0.45850,0.86050,28.67920,7.50520,7.50520,5.28300,9.05660,0.15170,1.86110,1.32210,68.07550,3.71080,6.15450,0.98580,2.00950,21.37670,1.9239,1.5899
2021-03-31,4593.00000,3348.00000,1245.00000,637.00000,905.00000,340.00000,-34.00000,306.00000,88.00000,218.00000,267.00000,82.00000,349.00000,649.00000,340.00000,392.80000,394.80000,0.89000,0.88000,1.45020,0.50580,1.02750,27.10650,7.40260,7.40260,6.66230,7.59850,0.14590,1.83150,1.37430,65.48660,3.43590,5.89530,0.84820,1.69790,19.83920,1.29690,1.07140
2020-12-31,2224.00000,1625.00000,599.00000,381.00000,517.00000,82.00000,-280.00000,-198.00000,-35.00000,-163.00000,-147.00000,,153.00000,414.00000,82.00000,393.00000,395.70000,0.40000,0.39000,1.35640,0.50550,1.02540,26.93350,3.68710,3.68710,-8.90290,6.87950,0.07010,0.99940,0.84500,106.51080,-1.86830,-3.09280,-0.46350,-0.92390,20.01530,1.9779,1.7576
2020-09-30,5123.00000,3541.00000,1582.00000,737.00000,1057.00000,525.00000,-243.00000,282.00000,50.00000,232.00000,204.00000,,204.00000,845.00000,525.00000,393.10000,394.60000,0.52000,0.52000,1.33180,0.54570,1.22660,30.88030,10.24790,10.24790,5.50460,3.98200,0.16090,1.76430,1.68850,53.30080,2.87490,5.37970,0.64070,1.30590,18.05140,1.8478,1.5513
2020-06-30,4866.00000,3427.00000,1439.00000,697.00000,1009.00000,430.00000,-169.00000,261.00000,67.00000,194.00000,266.00000,,266.00000,742.00000,430.00000,393.10000,393.10000,0.67000,0.67000,0.79220,0.57190,1.34070,29.57250,8.83680,8.83680,5.36370,5.46650,0.14960,1.70500,1.59020,56.59680,3.76770,7.08200,0.81800,1.61290,17.95980,2.2619,1.6269
2020-03-31,5352.00000,3746.00000,1606.00000,825.00000,1148.00000,458.00000,-474.00000,-16.00000,94.00000,-110.00000,-141.00000,,-141.00000,781.00000,458.00000,392.60000,392.60000,-0.36000,-0.36000,0.77230,0.58220,1.49030,30.00750,8.55750,8.55750,-0.29900,-2.63450,0.16110,1.87110,1.65900,54.24890,-2.05510,-3.96400,-0.42450,-0.85860,17.46690,1.65310,0.92720
