Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.14810,0.11170,0.03640,0.94010,1.21510,2.15510,-2.11870,-0.04160,-2.16020,0.00030,-2.16050,-2.16050,-2.15980,-1.45030,-2.11870,2.44300,2.44300,-0.93000,-0.93000,5.25970,,,24.59240,-1430.47600,-1430.47600,-1458.53300,-1458.22100,0.02000,0.24710,0.45740,196.77120,59.93740,-37.91350,-29.11370,-36.23270,3.20240,0.6528,0.7065
2024-06-30,0.12570,0.08960,0.03610,3.09530,1.12960,4.22490,-4.18880,0.01500,-4.17380,0.00040,-4.17420,-4.17420,-4.17280,-1.42510,-4.18880,1.01500,1.01500,-4.23000,-4.23000,3.08660,,,28.74780,-3332.33900,-3332.33900,-3320.43600,-3319.61400,0.02900,0.21020,0.42410,212.19810,60.50780,-154.07140,-96.46370,-141.05050,2.90990,-0.942,-1.0578
2024-03-31,0.14610,0.06540,0.08070,0.33720,1.07510,1.41240,-1.33170,1.75970,0.42800,0.00010,0.42800,0.42800,0.43050,-1.18420,-1.33170,0.84340,0.84340,0.36010,0.36010,7.16000,,,55.20900,-911.50850,-911.50850,292.99500,294.65280,0.01740,0.15030,0.46200,194.80470,-15.66240,6.19540,5.10780,6.00640,7.27200,-1.35220,-1.35300
2023-12-31,0.04270,0.14630,-0.10360,0.10020,1.69040,1.79060,-1.89420,-0.15200,-2.04620,0.00010,-2.04620,-2.04620,-2.01230,-1.56620,-1.89420,0.32990,0.32990,9.39070,9.39070,2.55430,,,-242.46610,-4435.24900,-4435.24800,-4791.14900,-4711.83600,0.00550,0.31370,0.18460,487.50510,40.43950,-44.76680,-26.28830,-42.64640,9.91340,-3.7736,-4.0002
2023-09-30,0.12680,0.07120,0.05560,0.26370,1.31360,1.57730,-1.52180,5.69540,4.17360,0.00010,4.17350,4.17350,4.18320,-1.31330,-1.52180,0.44800,0.44800,9.13000,9.13000,3.58460,,,43.83140,-1200.56300,-1200.56300,3292.68100,3300.24900,0.01390,0.11900,0.91840,97.99150,-124.88940,66.33930,45.61140,64.04820,13.48730,-6.3308,-6.3222
2023-06-30,0.06260,0.18400,-0.12130,0.20390,0.46280,0.66660,-0.78800,-2.55550,-3.34350,0.00010,-3.34360,-3.34360,-3.33660,-0.21510,-0.78800,0.19800,0.19800,-16.84000,-16.84000,0.19660,-0.05630,-1.13060,-193.66780,-1257.81500,-1257.81500,-5337.00700,-5325.87600,0.00850,0.39520,0.49930,180.25000,14.61560,14.48490,-45.43700,15.43910,-115.48870,-1.5173,-1.578
2023-03-31,0.02150,0.07310,-0.05170,0.12400,0.77500,0.89900,-0.95070,-1.64680,-2.59750,0.00010,-2.59750,-2.59750,-2.60010,-0.22810,-0.95070,0.19190,0.19190,-13.56540,-13.56540,,,,-240.66340,-4429.10900,-4429.10900,-12101.52000,-12113.59000,,,,,,,,,,-2.15020,-2.16740
2022-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,4.7496,4.7571
2022-09-30,0.31840,0.09230,0.22620,0.02770,0.41360,0.44130,-0.21510,-1.23530,-1.45040,0.00030,-1.45070,-1.45070,-1.44750,0.28690,-0.21510,0.19880,0.19880,-7.32290,-7.32290,,,,71.02160,-67.55160,-67.55160,-455.46580,-454.54820,,,,,,,,,,-1.4944,-1.4871
2022-06-30,0.03740,0.08710,-0.04970,0.23140,0.40580,0.63730,-0.68690,-1.46280,-2.14980,0.00030,-2.15000,-2.15000,-2.14690,-0.68690,-0.68690,0.19570,0.19570,-11.52460,-11.52460,,,,-132.73580,-1835.06300,-1835.06300,-5742.97000,-5735.31100,,,,,,,,,,-3.2552,-3.27
2021-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
