Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3.99200,3.69300,0.29900,,2.00600,-0.01600,2.29500,-1.99600,4.97000,2.97400,,2.97400,2.97400,,2.63900,-1.74400,-1.99600,29.07900,40.46900,0.09000,0.08000,32.43240,0.46040,0.85330,7.49000,-50.00000,-50.00000,74.49900,66.10720,0.02910,,1.03580,86.88880,4.15460,4.89060,2.16660,2.24170,2.49050,-0.14300,-0.14300
2024-06-30,8.91800,8.52300,0.39500,,1.91600,-0.03100,2.21800,-1.82300,1.34600,-0.47700,,-0.57800,-0.57800,,-0.71200,-1.56900,-1.82300,29.96200,29.96200,-0.03000,-0.02000,15.26140,0.46490,0.86890,4.42920,-20.44180,-20.44180,-5.34870,-7.98390,0.06350,,3.94780,22.79770,-0.82340,-0.97700,-0.41150,-0.44060,2.30190,0.0973,0.0973
2024-03-31,2.78700,2.73300,0.05400,,1.63000,-0.02200,1.92300,-1.86900,-1.01400,-2.88300,,-2.88300,-2.88300,,-3.10000,-1.61300,-1.86900,30.06600,30.06600,-0.10000,-0.10000,12.43610,0.46980,0.88600,1.93760,-67.06140,-67.06140,-103.44460,-111.23070,0.01880,,0.09550,942.59420,-3.97810,-4.71300,-1.94330,-2.10930,2.40260,0.0496,0.0496
2023-12-31,2.81900,2.83900,-0.02000,,2.39300,,2.67600,-2.69600,2.45700,-0.23900,,-0.23900,-0.23900,,-0.35000,-2.41300,-2.69600,29.88900,29.88900,-0.01000,-0.01000,19.50670,0.46210,0.85890,-0.70950,-95.63670,-95.63670,-8.47820,-12.41580,0.01930,,0.80730,111.48630,-0.32030,-0.37910,-0.16340,-0.17230,2.48280,-0.5198,-0.5198
2023-09-30,3.31000,2.76200,0.54800,,1.71500,,1.99800,-1.45000,4.20800,2.75800,,2.75800,2.75800,0.01600,2.77400,-1.16700,-1.45000,29.57900,41.86000,0.09000,0.08000,23.45630,0.48360,0.93630,16.55590,-43.80670,-43.80670,83.32330,83.80670,0.02430,,0.81270,110.74620,4.09680,4.97100,2.02430,2.11570,2.25390,-0.14630,-0.14630
2023-06-30,3.02600,3.30300,-0.27700,,3.03900,,3.32100,-3.59800,-1.46000,-5.05800,0.19800,-5.25600,-5.25600,-0.00100,-5.25700,-3.31600,-3.59800,28.91000,40.98000,-0.18000,-0.12000,16.69220,0.49640,0.98580,-9.15400,-118.90280,-118.90280,-167.15130,-173.72770,0.02230,,0.91480,98.38730,-8.23280,-10.16100,-3.86770,-4.14580,2.16070,0.0389,0.0389
2023-03-31,1.89800,2.59300,-0.69500,,1.89300,,2.17400,-2.86900,2.41400,-0.45500,,-0.45500,-0.45500,12.20300,11.74800,-2.58800,-2.86900,28.99700,28.99700,0.40000,0.40000,22.06930,0.47670,0.91090,-36.61750,-151.15910,-151.15910,-23.97260,618.96730,0.01380,,0.78400,114.79980,-0.66470,-0.81150,-0.33120,-0.34780,2.34880,-0.1299,-0.1299
2022-12-31,1.87900,2.31100,-0.43200,,2.06100,,2.35600,-2.78800,32.25000,29.46200,-0.23100,29.69300,29.69300,0.03500,29.53000,-2.49300,-2.78800,28.80300,40.58600,1.02000,0.74000,3.51310,0.51110,1.44070,-22.99100,-148.37680,-148.37680,1567.96200,1571.58100,0.01110,,0.81060,111.02710,50.22300,63.91910,17.49840,24.55270,2.04040,-0.0378,-0.0378
2022-09-30,1.86000,1.98900,-0.12900,,1.48700,-0.04600,1.82700,-1.95600,-7.31400,-9.27000,0.23300,-9.50300,-9.50300,0.96400,-8.29100,-1.66200,-1.95600,28.54300,28.54300,-0.29000,-0.29000,3.02170,0.66600,2.30220,-6.93550,-105.16130,-105.16130,-498.38710,-445.75270,0.01180,1.95580,0.22060,408.00000,-30.62710,23.74150,-6.00400,-10.23030,1.07830,0.07090,0.07090
2022-06-30,-14.03100,-4.04200,-9.98900,,1.36200,6.25700,-5.13100,-4.85800,-3.16100,-8.01900,0.13900,-8.15800,-8.15800,3.30500,-4.54600,-4.64100,-4.85800,26.78400,26.78400,-0.17000,-0.17000,4.28760,0.62980,1.70150,71.19240,34.62330,34.62330,57.15200,32.39970,-0.08350,,-5.73870,-15.68310,-20.38020,-30.46420,-4.85340,-7.54410,1.40420,0.5192,0.4884
