Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-09-30,22.83200,19.67900,3.15300,3.11700,6.34300,9.46000,-6.30700,-1.47100,-7.77800,-0.43700,-7.34100,-7.34100,,-7.34100,-3.86300,-6.30700,66.45700,66.45700,-0.11000,-0.11000,0.88740,0.16180,0.19300,13.80960,-27.62350,-27.62350,-34.06620,-32.15220,0.19500,1.30640,68.89150,-10.50650,47.73390,-6.26940,-8.79390,1.05010,-0.0372,-0.0468
2016-06-30,24.03900,21.10400,2.93500,2.83500,6.54900,9.38400,-6.44900,-0.66700,-7.11600,0.29600,-7.41200,-7.41200,,-7.41200,-4.01300,-6.44900,66.28600,66.28600,-0.11000,-0.11000,0.65150,,0.13750,12.20930,-26.82720,-26.82720,-29.60190,-30.83320,0.20640,1.53620,58.58480,-9.74100,67.13760,-6.36370,-9.72820,1.14940,-0.01650,-0.02370
2016-03-31,-41.25800,-36.55100,-4.70700,-3.01500,0.28200,-2.73300,-1.97400,-0.34600,-2.32000,-0.03200,-2.28800,-2.28800,,-5.82800,-2.59200,-1.97400,61.76300,61.76300,-0.09000,-0.09000,0.76040,,0.12680,11.40870,4.78450,4.78450,5.62320,14.12570,-0.33830,-2.35500,-38.21590,-2.78440,33.45030,-1.87630,-2.78110,1.24120,-0.0317,-0.0415
2015-12-31,24.08900,20.27300,3.81600,2.73800,6.34300,9.08100,-5.26500,-0.49500,-5.76000,0.00300,-5.76300,-5.76300,,-5.76300,-3.39000,-5.26500,65.97900,65.97900,-0.09000,-0.09000,1.01570,0.07900,0.12200,15.84130,-21.85650,-21.85650,-23.91130,-23.92380,0.19250,1.43880,62.55430,-6.64620,131.60520,-4.60510,-6.11420,1.31380,-0.0537,-0.0583
2015-09-30,20.73400,20.65700,0.07700,2.40600,5.81500,8.22100,-8.14400,-0.40700,-8.55100,-0.22900,-8.32200,-8.32200,,-8.32200,-3.41600,-8.14400,57.27400,57.27400,-0.14000,-0.14000,0.66220,0.08530,0.13520,0.37140,-39.27850,-39.27850,-41.24140,-40.13700,0.17910,1.43150,62.87070,-10.60050,51.47520,-7.18820,-9.68440,1.37110,-0.0232,-0.0279
2015-06-30,18.68600,16.41200,2.27400,2.75400,6.67100,9.42500,-7.15100,-0.49600,-7.64700,0.47200,-8.11900,-8.11900,,-8.11900,-4.79300,-7.15100,57.38800,57.38800,-0.14000,-0.14000,0.70300,0.07820,0.12540,12.16950,-38.26930,-38.26930,-40.92370,-43.44960,0.15540,1.47610,60.97130,-9.56390,55.68200,-6.75140,-8.80600,1.48680,-0.00590,-0.01180
2015-03-31,10.23000,9.29600,0.93400,2.07300,7.88200,9.95500,-9.02100,-0.05400,-9.07500,0.27700,-9.35200,-9.35200,,-9.35200,-8.04700,-9.02100,38.96700,38.96700,-0.23000,-0.23000,0.84640,0.07190,0.11680,9.13000,-88.18180,-88.18180,-88.70970,-91.41740,0.08350,0.84030,107.10260,-10.22870,92.10160,-7.62990,-9.48300,1.60120,-0.1418,-0.1437
2014-12-31,7.00600,5.02300,1.98300,1.71800,5.65600,7.37400,-5.39100,0.02200,-5.36900,0.11500,-5.48400,-5.48400,,-5.48400,-4.96000,-5.39100,37.79900,37.79900,-0.14000,-0.14000,1.50620,,,28.30430,-76.94830,-76.94830,-76.63430,-78.27580,0.21010,1.26350,71.23180,-25.42890,-86.32140,-16.44580,-25.31160,0.57240,-0.0842,-0.1384
2014-09-30,5.46200,3.66100,1.80100,2.15500,4.29100,6.44600,-4.64500,-0.12900,-4.77400,0.42700,-5.20100,-5.20100,,-5.20100,-4.27700,-4.64500,37.50400,37.50400,-0.14000,-0.14000,2.15920,,,32.97330,-85.04210,-85.04210,-87.40390,-95.22150,0.15230,1.25940,71.46280,-20.21530,-41.25810,-14.49880,-20.13710,0.68360,-0.0623,-0.0617
2014-06-30,5.55400,4.14000,1.41400,1.95900,4.13500,6.09400,-4.68000,-0.00200,-4.68200,-0.07200,-4.61000,-4.61000,,-4.61000,-4.31100,-4.68000,37.42400,37.42400,-0.12000,-0.12000,2.68890,,,25.45910,-84.26360,-84.26360,-84.29960,-83.00330,0.14410,1.08770,82.74040,-15.70110,-29.00470,-11.96010,-15.64780,0.77240,-0.08380,-0.08460
2014-03-31,6.05300,4.19000,1.86300,1.83500,3.76200,5.75100,-3.88800,0.00000,-3.67200,-0.28100,-3.39100,-3.39100,0.77300,-2.61800,-3.61500,-3.88800,33.26600,33.26600,0.02000,-0.08000,2.30820,,,30.77810,-64.23260,-64.23260,-60.66410,-43.25130,0.13420,1.18640,75.85990,-10.32240,-17.80990,-7.51970,-10.29100,0.88130,-0.0143,-0.0185
2013-12-31,6.80900,4.87600,1.93300,2.03900,3.58200,5.62100,-3.68800,0.02700,-3.66100,0.00700,-3.66800,-3.66800,-0.50800,-4.17600,-3.14100,-3.68800,31.32900,31.32900,-0.13000,-0.13000,1.06330,,0.00040,28.38890,-54.16360,-54.16360,-53.76710,-61.33060,0.24990,1.07910,83.40430,-22.69380,-262.37470,-13.46100,-22.55430,0.51850,-0.0661,-0.0669
2013-09-30,6.75900,4.37500,2.38400,2.40700,3.82900,6.23600,-3.85200,-0.78000,-4.63200,0.08500,-4.71700,-4.71700,-1.50500,-6.22200,-4.17600,-3.85200,25.23200,25.23200,-0.25000,-0.25000,1.29520,,0.00050,35.27150,-56.99070,-56.99070,-68.53090,-92.05500,0.22150,1.16230,77.43010,-24.64340,-122.13880,-15.45800,-24.51540,0.61530,-0.0698,-0.07
2013-06-30,4.78300,3.11700,1.66600,1.58800,4.17500,5.76300,-4.09700,-1.41300,-5.51000,-0.08700,-5.42300,-5.42300,-0.26300,-5.68600,-2.55000,-4.09700,18.86100,18.86100,-0.30000,-0.30000,0.43130,0.20950,1.60460,34.83170,-85.65750,-85.65750,-115.19970,-118.87940,0.19680,1.00740,89.34140,-114.45720,48.75050,-22.31780,-88.61110,0.23640,-0.08450,-0.08550
2013-03-31,1.41000,0.64800,0.76200,0.31400,2.77900,3.09300,-2.33100,0.00000,-2.74400,0.10500,-2.84900,-2.84900,-0.57000,-3.41900,-1.57200,-2.33100,18.41700,18.41700,-0.04000,-0.19000,0.41350,0.62950,6.82360,54.04260,-165.31920,-165.31920,-194.60990,-242.48230,0.11290,0.70680,127.34040,-447.25340,37.44740,-22.81940,-143.23780,0.03990,-0.0434,-0.044
2012-12-31,2.04900,0.92700,1.12200,0.57700,4.12400,4.70100,-3.57900,-0.60200,-4.18100,0.03300,-4.21400,-4.21400,,-4.21400,-3.18100,-3.57900,17.79700,17.79700,-0.24000,-0.24000,0.52230,0.37090,1.54180,54.75840,-174.67060,-174.67060,-204.05080,-205.66130,0.14330,0.98560,91.31770,-146.93140,64.38500,-29.47060,-89.31750,0.16970,-0.1406,-0.1401
2012-09-30,0.91200,0.37600,0.53600,0.36500,3.40600,3.77100,-3.23500,-0.52000,-3.75500,0.02000,-3.77500,-3.77500,,-3.77500,-2.76700,-3.23500,17.44700,17.44700,-0.22000,-0.22000,0.58850,0.29140,1.07990,58.77190,-354.71490,-354.71490,-411.73250,-413.92540,0.05860,0.44100,204.07890,-101.94410,64.14610,-24.27030,-70.33730,0.21490,-0.0947,-0.0952
2012-06-30,1.29000,0.67200,0.61800,0.36600,2.50400,2.87000,-2.25200,-0.48700,-2.73900,0.01400,-2.75300,-2.75300,,-2.75300,-1.81100,-2.25200,16.90100,16.90100,-0.16000,-0.16000,1.29800,0.20390,0.67150,47.90700,-174.57370,-174.57370,-212.32560,-213.41090,0.09220,1.26590,71.09300,-52.15000,-280.91850,-19.67130,-40.74290,0.32690,-0.09410,-0.09410
2012-03-31,1.44200,0.81500,0.62700,0.58000,4.46200,10.33000,-9.70300,-12.38100,-22.08000,0.04700,-22.12700,-22.12700,0.00000,-22.12700,-0.59100,-9.70300,10.76700,10.76700,-2.05000,-2.05000,1.67920,0.35060,0.55310,43.68930,-672.88490,-672.88490,-1531.20700,-1534.46600,0.09750,1.21180,74.27180,-395.19520,-1781.56300,-149.54720,-252.13080,0.35740,-0.111,-0.1108
2011-12-31,1.95700,0.79000,1.16700,0.43000,6.85200,7.28200,-6.11500,-0.73100,-6.84600,0.03200,-6.87800,-6.87800,,-6.87800,-5.72400,-6.11500,8.39320,8.39320,-0.80000,-0.80000,0.47320,-0.48560,-0.33600,59.63210,-312.46800,-312.46800,-349.82120,-351.45630,0.09890,1.00880,89.21820,39.02410,25.16650,-34.75490,58.28810,,-0.0959,-0.0967
2011-09-30,1.93800,0.71800,1.22000,0.48400,1.42200,1.90600,-0.68600,-0.24500,-0.93100,,-0.93100,-0.93100,,-0.93100,-0.39600,-0.68600,8.35420,8.35420,-0.10000,-0.10000,0.40000,0.78890,4.47540,62.95150,-35.39730,-35.39730,-48.03920,-48.03920,0.14820,0.96900,92.87930,-82.82930,10.77550,-7.11770,-16.10730,,0.0702,0.0738
2011-06-30,1.89300,0.55000,1.34300,0.66400,1.15000,1.81400,-0.47100,-0.26900,-0.74000,0.03100,-0.77100,-0.77100,,-0.77100,-0.13400,-0.47100,8.33580,8.33580,-0.10000,-0.10000,0.46240,0.67230,2.10380,70.94560,-24.88110,-24.88110,-39.09140,-40.72900,0.14000,0.82300,109.35020,-38.07420,9.89730,-5.70270,-11.91650,,-0.03230,-0.03630
2011-03-31,2.22000,0.22000,2.00000,0.47000,1.94000,2.43000,-0.43000,-0.83000,-1.22000,0.06000,-1.28000,-1.25000,0.00000,-1.25000,0.32000,-0.43000,,,,0.00000,0.51610,0.61330,1.62840,90.09010,-19.36940,-19.36940,-54.95500,-56.30630,0.15630,0.82530,109.05410,-49.52470,17.00680,-8.80280,-18.51850,,0.1534,0.1617
2010-12-31,2.04800,1.25000,0.79800,0.92000,1.91000,2.84000,-2.04200,-6.36000,-8.44000,0.04000,-8.48000,-8.49100,0.00000,-8.49100,-2.07200,-2.04200,7.23480,7.23480,-1.15000,-1.15000,0.50220,0.71070,2.46240,38.57420,-99.70700,-99.70700,-412.10930,-414.59960,0.13700,0.79070,113.81840,-519.64700,102.54830,-56.79600,-141.99000,,-0.1047,-0.0963
2010-09-30,2.07700,1.08000,0.99700,1.06000,1.57000,2.64000,-1.64300,-0.52000,-2.18000,0.06000,-2.24000,-2.25300,0.00000,-2.25300,-1.42300,-1.64300,7.19140,7.19140,-0.30000,-0.30000,0.69850,0.27620,0.38260,47.66490,-79.10450,-79.10450,-104.95910,-108.47380,0.09230,0.67880,132.59510,-22.27610,38.05740,-10.00890,-15.95610,,-0.0043,-0.0146
2010-06-30,2.85800,0.66000,2.19800,1.07000,2.42000,3.50000,-1.30200,-1.02000,-2.34000,0.06000,-2.40000,-2.41000,5.02400,2.61400,-0.96200,-1.30200,7.87500,7.87500,0.35000,0.30000,0.88270,0.22410,0.28890,76.62700,-45.55630,-45.55630,-81.87540,91.46260,0.11930,0.75810,118.71940,-19.74760,61.01270,-10.06260,-15.21470,,-0.04440,-0.05080
2010-03-31,-15.84000,-2.74000,-13.10000,1.66000,-1.09000,0.77000,-13.87000,-40.14000,-53.99000,-0.35000,-53.64000,-42.60000,1.70000,-40.90000,-13.53000,-13.87000,,,,0.00000,0.34110,,3.23170,82.76520,87.56310,87.56310,340.84600,258.20710,-0.33860,-3.36310,-26.76140,-533.56730,515.11470,-91.06460,-527.88100,,0.4115,0.478
2009-12-31,9.65100,2.92000,6.73100,1.18000,5.26000,6.61000,0.12100,0.75000,0.85000,0.27000,0.58000,0.58500,0.00000,0.58500,0.54100,0.12100,7.97000,7.97000,0.05000,0.05000,0.36980,,0.51610,69.73370,1.25370,1.25370,8.80740,6.06150,0.11190,0.97290,92.50860,1.19940,-2.63870,0.67810,1.19710,,-0.0189,-0.0641
2009-09-30,10.14100,3.00000,7.14100,1.35000,5.98000,7.50000,-0.35900,-0.44000,-0.82000,0.38000,-1.20000,-1.20100,0.00000,-1.20100,0.49100,-0.35900,7.97260,7.97260,-0.15000,-0.15000,0.37260,,0.51220,70.40730,-3.54010,-3.54010,-8.08600,-11.84300,0.11640,0.93210,96.55850,-2.51600,5.10850,-1.37810,-2.51100,,-0.3926,-0.4139
2009-06-30,10.08300,,10.08300,0.00000,,,10.08300,,10.08000,0.00000,10.08000,-0.96100,0.00000,-0.96100,10.08300,10.08300,7.96160,7.96160,-0.10000,-0.10000,,,,99.97030,100.00000,100.00000,99.97030,-9.53090,,,,,,,,,0.00000,
2009-03-31,,,,,,,,,,,,-0.73700,,-0.73700,,,7.25280,7.25280,-4.45000,-4.45000,,,,,,,,,,,,,,,,,0,0
