,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-15,2024-09-30,$5.24,$5.80
1,2024-07-17,2024-06-30,$3.87,$4.32
2,2024-04-17,2024-03-31,$2.84,$3.38
3,2024-01-24,2023-12-31,$5.12,$5.60
4,2023-10-18,2023-09-30,$5.00,$5.23
5,2023-07-19,2023-06-30,$4.98,$5.37
6,2023-04-19,2023-03-31,$4.59,$5.31
7,2023-01-25,2022-12-31,$4.62,$4.70
8,2022-10-19,2022-09-30,--,$4.32
9,2022-07-20,2022-06-30,$3.51,$3.77
10,2022-04-20,2022-03-31,$1.89,$3.59
11,2022-01-19,2021-12-31,$4.31,$5.01
12,2021-10-20,2021-09-30,$4.69,$5.02
13,2021-07-21,2021-06-30,$2.89,$3.04
14,2021-04-21,2021-03-31,$3.08,$3.86
15,2021-01-20,2020-12-31,$2.91,$3.85
16,2020-10-14,2020-09-30,$2.58,$2.96
17,2020-07-15,2020-06-30,$1.89,$1.97
18,2020-04-15,2020-03-31,$1.02,$1.03
19,2020-01-22,2019-12-31,$2.96,$2.98
20,2019-10-16,2019-09-30,$1.60,$1.66
21,2019-07-17,2019-06-30,$1.09,$1.27
22,2019-04-17,2019-03-31,$0.54,$1.43
23,2019-01-23,2018-12-31,$2.04,$2.12
24,2018-10-17,2018-09-30,$1.90,$1.86
25,2018-07-18,2018-06-30,$1.43,$1.63
26,2018-04-18,2018-03-31,$1.38,$1.55
27,2018-01-17,2017-12-31,$1.25,$1.77
28,2017-10-18,2017-09-30,$1.28,$1.52
29,2017-07-19,2017-06-30,$1.06,$1.08
30,2017-04-19,2017-03-31,$0.99,$1.12
31,2017-01-18,2016-12-31,$1.06,$1.33
32,2016-10-19,2016-09-30,$1.07,$1.04
33,2016-07-20,2016-06-30,$0.87,$0.93
34,2016-04-20,2016-03-31,$0.46,$0.51
35,2016-01-20,2015-12-31,$0.74,$0.74
36,2015-10-14,2015-09-30,$0.82,$0.83
37,2015-07-15,2015-06-30,$0.90,$0.96
38,2015-04-15,2015-03-31,$1.04,$0.99
39,2015-01-21,2014-12-31,$0.64,$0.81
