Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.01150,0.17190,-0.16040,0.09390,1.06980,-0.21910,1.55030,-1.71070,-0.52130,-2.23200,-2.23200,-2.23200,-2.23200,-1.59740,-1.71070,101.50100,101.50100,-0.02200,-0.02200,2.06240,0.01330,0.04970,-1394.23300,-14873.10000,-14873.10000,-19404.98000,-19404.98000,0.00070,0.22140,0.06330,1421.99600,-16.39500,-16.39500,-14.32310,-16.17670,0.13080,-0.0131,-0.0134
2024-06-30,0.00400,0.01480,-0.01080,-0.02300,1.48420,-0.23800,1.86530,-1.87610,0.01050,-1.86560,-1.86560,-1.86560,-1.86560,-1.76440,-1.87610,100.91600,100.91600,-0.02190,-0.02190,2.20430,0.02260,0.05910,-270.23140,-46776.90000,-46776.90000,-46514.65000,-46514.65000,0.00030,0.01440,0.02240,4011.00900,-13.91560,-13.91570,-12.22070,-13.60180,0.13240,-0.01030,-0.01050
2024-03-31,0.00430,0.09690,-0.09260,0.27190,1.15710,-0.19250,1.79460,-1.88720,0.06820,-1.81890,-1.81890,-1.81890,-1.81890,-1.76500,-1.88720,100.50300,100.50300,-0.02230,-0.02230,3.43540,0.02850,0.06160,-2149.87700,-43818.48000,-43818.49000,-42232.51000,-42232.51000,0.00030,0.09190,0.01960,4593.58800,-12.16270,-12.16270,-10.86390,-11.81550,0.14830,-0.0131,-0.0134
2023-12-31,0.00910,0.04590,-0.03680,0.30110,1.46240,-0.20560,2.14020,-2.17700,0.20510,-1.97190,-1.97190,-1.97190,-1.97190,-2.06110,-2.17700,100.89400,100.89400,-0.02200,-0.02200,6.05100,0.03270,0.05680,-403.41440,-23870.83000,-23870.83000,-21622.32000,-21622.32000,0.00050,0.02200,0.02860,3151.92800,-11.94830,-11.94830,-10.81490,-11.55760,0.16360,-0.0134,-0.0139
2023-09-30,0.00870,0.10640,-0.09770,0.42060,1.60220,-0.31800,2.52220,-2.61990,0.08210,-2.53790,-2.53790,-2.53790,-2.53790,-2.50700,-2.61990,100.70000,100.70000,-0.02240,-0.02240,6.45490,0.02620,0.05250,-1126.08000,-30197.32000,-30197.32000,-29252.22000,-29252.22000,0.00040,0.04910,0.02350,3832.06300,-13.66640,-13.66640,-12.39290,-13.30810,0.18410,-0.0202,-0.0213
2023-06-30,,-0.00380,0.00380,0.32260,1.67810,-0.31630,2.51290,-2.50910,0.16170,-2.34750,-2.34750,-2.34750,-2.34750,-2.40510,-2.50910,99.57920,99.29830,-0.02230,-0.02230,8.08070,0.02880,0.05180,,,,,,,-0.00170,,,-11.22040,-11.22040,-10.22300,-10.89700,0.21010,-0.01270,-0.01510
2023-03-31,0.00620,0.01040,-0.00420,0.33100,1.54620,-0.13190,2.20780,-2.21200,0.28250,-1.96130,-1.96130,-1.96130,-1.96130,-2.10780,-2.21200,102.95900,102.95900,-0.01400,-0.01400,7.41920,0.01570,0.05310,-66.85100,-35466.07000,-35466.07000,-31446.84000,-31446.84000,0.00020,0.00480,0.01450,6211.64700,-8.53260,-8.53260,-7.78810,-8.39860,0.23090,-0.027,-0.0301
2022-12-31,0.01120,0.19770,-0.18650,0.22460,1.66060,-0.20720,2.30730,-2.49380,0.07540,-2.38800,-2.38800,-2.38800,-2.38800,-2.39790,-2.49380,107.96340,107.96340,-0.02210,-0.02210,7.42160,0.00970,0.05460,-1664.33600,-22252.26000,-22252.26000,-21308.56000,-21308.56000,0.00050,0.09430,0.04570,1970.02300,-12.51760,-12.51760,-11.18270,-12.39620,0.19170,-0.0081,-0.0064
2022-09-30,,0.01260,-0.01260,0.16170,2.00520,-0.36150,2.65060,-2.66320,0.05040,-2.61280,-2.61280,-2.61280,-2.61280,-2.57690,-2.66320,85.25140,85.25140,-0.03060,-0.03060,9.97220,0.01900,0.05950,,,,,,,0.01120,,,-11.99350,-11.99350,-10.86590,-11.76560,0.21890,-0.0368,-0.0453
2022-06-30,0.03770,0.42480,-0.38720,0.52790,2.52890,-0.36650,3.57010,-3.95720,0.01490,-3.94230,-3.94230,-3.94230,-3.94230,-3.83530,-3.95720,100.68400,100.68400,-0.03920,-0.03920,7.89440,0.02660,0.06370,-1027.72300,-10504.68000,-10504.68000,-10465.03000,-10465.03000,0.00140,0.46110,0.09380,959.91020,-16.32520,-16.32520,-14.26200,-15.89070,0.24300,-0.02330,-0.03010
2022-03-31,-0.28280,-0.03410,-0.24880,0.43390,2.52720,19.90810,-16.51660,16.26790,-21.06690,-4.79900,-4.79900,-4.79900,-4.79900,16.54260,16.26790,92.12870,92.12870,-0.04870,-0.04870,13.86610,0.03170,0.06460,87.96020,-5752.07900,-5752.07900,1696.85300,1696.85300,-0.00930,-0.06410,-0.54030,-166.58760,-17.41090,-17.41090,-15.83620,-16.85920,0.27770,-0.0236,-0.0426
