Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3391.00000,1059.00000,2332.00000,1411.00000,1423.00000,909.00000,909.00000,188.00000,721.00000,721.00000,674.00000,166.67100,167.56700,4.04000,4.02000,0.28630,0.49130,41.09400,30.47020,0.01040,2.72260,3.55100,0.34040,1.78210,173.79900,-0.1606,-0.34
2024-06-30,3373.00000,1071.00000,2302.00000,1434.00000,1447.00000,855.00000,855.00000,200.00000,655.00000,655.00000,626.00000,166.95100,167.65900,3.75000,3.73000,0.28480,0.56580,39.73050,29.08920,0.01030,2.55060,3.30140,0.31360,1.64810,169.98580,8.0634,7.6705
2024-03-31,3325.00000,1065.00000,2260.00000,1581.00000,1596.00000,664.00000,664.00000,133.00000,531.00000,531.00000,505.00000,166.46000,167.08400,3.04000,3.02000,0.29650,0.59790,32.23300,24.51460,0.00960,2.11070,2.85910,0.24680,1.37500,162.96870,3.63890,3.42940
2023-12-31,3318.00000,1017.00000,2301.00000,1659.00000,1674.00000,627.00000,627.00000,145.00000,482.00000,482.00000,455.00000,166.36100,167.00200,2.75000,2.75000,0.23330,0.50140,30.20230,21.91720,0.01000,1.93220,2.62740,0.23140,1.37100,162.25860,4.7422,4.2178
2023-09-30,3201.00000,866.00000,2335.00000,1413.00000,1428.00000,907.00000,907.00000,217.00000,690.00000,690.00000,664.00000,165.90900,166.57000,4.00000,3.98000,0.21380,0.52890,41.51030,30.38900,0.01040,2.85290,3.92730,0.32990,2.07080,157.85020,8.5097,8.1084
2023-06-30,3319.00000,717.00000,2602.00000,1428.00000,1443.00000,1159.00000,1159.00000,292.00000,867.00000,867.00000,841.00000,165.84200,166.32000,5.07000,5.05000,0.22330,0.59400,47.26750,34.29850,0.01180,3.64430,5.05290,0.41750,2.61010,155.53880,7.5897,7.309
2023-03-31,2914.00000,509.00000,2405.00000,1462.00000,1479.00000,926.00000,926.00000,224.00000,702.00000,702.00000,676.00000,167.73200,168.41000,4.03000,4.01000,0.22720,0.56970,40.52520,29.58420,0.01130,3.00430,4.20490,0.34590,2.13760,153.01000,2.54140,2.21480
2022-12-31,2754.02300,244.67100,2509.35200,1479.87600,1497.85200,1011.50000,1011.50000,245.79200,765.70810,765.70810,738.62600,163.17400,164.03000,4.33000,4.30000,0.13540,0.29700,41.80870,30.52990,0.01210,3.28530,4.60740,0.38150,2.61490,149.57080,7.279,6.6962
2022-09-30,2344.59200,102.82200,2241.77000,1375.86900,1394.25300,847.51670,847.51700,200.92100,646.59600,646.59600,620.54900,174.60900,175.68200,3.55000,3.53000,0.12050,0.17330,39.85000,29.17800,0.01070,2.78150,3.91210,0.32660,2.25170,146.08760,6.6776,6.4479
2022-06-30,2036.24200,53.42500,1982.81700,1686.77000,1705.15400,277.66310,277.66300,60.14100,217.52200,217.52200,192.23600,177.36700,178.27700,1.08000,1.08000,0.10470,0.16040,16.51950,11.43710,0.00820,0.91460,1.27600,0.10660,0.75500,146.59730,3.9161,3.6396
