Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,,,0.63110,1.09030,,-1.72140,0.00430,-1.71710,-1.71710,-1.71710,-1.71710,-1.71280,-1.72140,0.01260,0.01260,-136.81370,-136.81370,6.37140,0.03440,0.03570,,,,,,,,,-22.02100,-79.74860,-15.65710,-21.26230,606.74690,-115.714,-115.714
2020-03-31,,,0.93800,1.03260,,-1.97060,0.01840,-1.95220,-1.95220,-1.95220,-1.95220,-1.96360,-1.97060,0.01260,0.01260,-154.81550,-154.81550,8.05170,,,,,,,,,,,-20.95170,-53.23750,-16.01840,-20.95160,725.02670,-190.98390,-190.98390
2019-12-31,,,1.49790,1.11880,,-2.61660,0.01020,-2.60650,-2.70180,-2.70180,-2.70180,-2.60370,-2.61660,0.00880,0.00880,-270.02700,-230.42300,3.05670,,,,,,,,,,,-40.79850,-279.84060,-26.71790,-40.79830,584.67930,-250.9372,-250.9372
2019-09-30,,,2.40610,1.04510,,-3.45130,0.02290,-3.42840,-3.42840,-3.42840,-3.42840,-3.43840,-3.45130,0.00830,0.00830,-414.04140,-414.04140,1.43060,,,,,,,,,,,-65.78370,759.23820,-38.66190,-65.78310,618.04460,-231.8839,-231.8839
2019-06-30,,,0.76390,1.10590,,-1.86980,0.03250,-1.83730,-1.83730,-1.83730,-1.83730,-1.85690,-1.86980,0.00810,0.00810,-226.82270,-226.82270,5.43310,,,,,,,,,,,-21.68710,-65.56310,-16.86260,-21.68700,1001.16500,-268.3139,-268.3139
2019-03-31,2.68600,2.68600,0.72150,1.13590,,0.82860,0.04220,0.87080,0.87080,0.87080,0.87080,0.84160,0.82860,0.00810,0.01250,108.01080,68.40680,7.23830,,,100.00000,30.85030,30.85030,32.42030,32.42030,0.21590,403.00080,0.22330,8.67390,19.95540,7.00040,8.67380,1189.03700,-171.74250,-171.74250
2018-12-31,,,1.43730,1.05220,,-2.48950,0.04750,-2.44200,-2.52800,-2.52800,-2.52800,-2.47650,-2.48950,0.00660,0.00660,-122.97890,-122.97890,2.19400,,,,,,,,,,,-28.28940,-77.68190,-17.70240,-28.28930,1058.69600,-544.599,-545.141
2018-09-30,0.31450,0.31450,2.25970,1.23270,,-3.17790,0.05400,-3.12380,-3.12380,-3.12380,-3.12380,-3.16820,-3.17790,0.00800,0.00800,-388.83890,-388.83890,2.54480,0.00000,0.00000,100.00000,-1010.45400,-1010.45400,-993.27050,-993.27060,0.01890,18.02600,4.99280,-28.14250,-32.62770,-18.75940,-28.14210,1379.16600,-232.9913,-235.4923
2018-06-30,0.24200,0.24200,1.83780,1.20250,,-2.79830,0.01810,-2.78030,-2.78030,-2.78030,-2.78030,-2.79040,-2.79830,0.00690,0.00690,-377.84890,-377.84890,3.21170,0.00010,0.00010,100.00000,-1156.27200,-1156.27200,-1148.80900,-1148.80900,0.01270,16.14710,5.57380,-20.52090,-34.28080,-14.58320,-20.51820,1725.51400,414.4223,414.4223
2018-03-31,1.09600,1.09600,2.52100,0.95400,,-2.37900,-0.00030,-2.37930,-2.37930,-2.37930,-2.37930,-2.37110,-2.37900,0.00320,0.00320,-755.69780,-755.69780,1.18640,0.00060,0.00060,100.00000,-217.06490,-217.06490,-217.09030,-217.09030,0.09820,42.33980,2.12570,-45.08000,1485.30100,-21.30780,-45.05190,1650.91900,-1287.05000,-1287.05000
2017-12-31,,,3.07720,1.09560,,-4.17270,-0.00030,-4.17300,-2.83100,-2.83100,-2.83100,-4.16700,-4.17270,0.00260,0.00260,-701.71960,-701.71960,0.57030,-0.00250,-0.00250,,,,,,,,,146.91910,38.43830,-19.79000,147.29100,-602.72460,-875.076,-889.081
2017-09-30,0.07470,0.07470,3.17600,1.03880,,-4.14010,-0.00030,-4.14040,-4.14040,-4.14040,-4.14040,-4.13560,-4.14010,0.00320,0.00320,-1295.48200,-1295.48200,0.80940,0.00960,0.00970,100.00000,-5542.60500,-5542.60500,-5542.95800,-5542.95800,0.00470,0.11980,751.47520,-609.38420,87.00510,-25.78160,-603.52580,213.16690,-456.425,-456.425
2017-06-30,0.14830,0.14830,2.26220,1.21290,,-3.32680,-0.00010,-3.32690,-3.32690,-3.32690,-3.32690,-3.32230,-3.32680,0.00220,0.00220,-1511.39600,-1511.39600,1.13160,0.00210,0.00210,100.00000,-2243.43800,-2243.43800,-2243.48400,-2243.48400,0.00810,0.90540,99.40480,-72.81350,382.75660,-18.16630,-72.65840,1433.47100,-1117.0362,-1117.0362
2017-03-31,0.18450,0.18450,1.81500,1.28910,,-2.91960,0.00000,-2.91970,-2.91970,-2.91970,-2.91970,-2.91510,-2.91960,0.00190,0.00190,-1511.39600,-1511.39600,0.61820,-0.01140,-0.01130,100.00000,-1582.17100,-1582.17100,-1582.19400,-1582.19400,0.01540,1.44220,62.40280,254.69450,44.34100,-24.32780,257.59500,-568.83010,-0.00180,-0.00180
2016-12-31,0.16040,0.16040,2.57760,1.28380,,-3.70100,0.00000,-3.70110,-3.70110,-3.70110,-3.70110,-3.69650,-3.70100,0.00160,0.00160,-2051.18000,-2051.18000,0.56840,-0.05130,-0.04880,100.00000,-2307.81700,-2307.81700,-2307.82700,-2307.82600,0.01650,2.97900,30.21120,1123.50100,64.16950,-38.03530,1181.12000,-0.03250,-0.2664,-0.2665
2016-09-30,0.27430,0.27430,2.44940,1.20180,,-3.37700,0.00030,-3.37670,-3.37670,-3.37670,-3.37670,-3.37660,-3.37700,0.00170,0.00170,-1943.22300,-1943.22300,1.01650,,,100.00000,-1231.16800,-1231.16800,-1231.06000,-1231.06000,0.02580,5.14040,17.50820,-104.04600,-104.04550,-31.80550,-104.04550,0.33890,-0.2054,-0.2066
2016-06-30,0.23460,0.23460,2.48150,1.57920,,-3.82610,0.00280,-3.82330,-3.82330,-3.82330,-3.82330,-3.82590,-3.82610,0.00160,0.00160,-2483.00700,-2483.00700,1.71920,,,100.00000,-1630.89900,-1630.89900,-1629.70200,-1629.70200,0.01840,3.20660,28.06730,-59.10810,-59.10790,-29.90850,-59.10790,0.72330,-0.3088,-0.3088
2016-03-31,,,0.91400,1.52880,,-2.44280,0.00030,-2.44240,-2.44240,-2.44240,-2.44240,-2.44270,-2.44280,0.00150,0.00150,-1673.33100,-1673.33100,1.47390,,,,,,,,,,,-36.63520,-36.63520,-19.83000,-36.63520,0.79960,-0.17270,-0.17270
2015-12-31,,,1.38400,1.29200,,-2.67600,-0.01400,-2.69000,-2.69000,-2.69000,-2.69000,-2.67570,-2.67600,0.00110,0.00110,5181.92800,5181.92800,2.76210,,,,,,,,,,,-44.19420,-44.19420,-28.29280,-44.19420,0.79570,-0.3173,-0.3173
2015-09-30,,,0.40760,0.94620,,-1.35380,-0.00180,-1.35550,-1.35550,-1.35550,-1.35550,-1.35340,-1.35380,0.00130,0.00130,-1025.59000,-1025.59000,7.11790,,,,,,,,,,,-15.62180,-15.62180,-13.43960,-15.62180,1.13470,0.0244,0.0244
2015-06-30,,,0.60410,0.93950,,-1.54360,0.00220,-1.54140,-1.54140,-1.54140,-1.54140,-1.54330,-1.54360,0.00120,0.00120,-1295.48200,-1295.48200,2.22550,,,,,,,,,,,-168.69150,-168.69190,-99.03850,-168.69190,0.14120,0.0869,0.0869
2015-03-31,,,0.32140,0.78280,,-1.10430,-1.69680,-2.80110,-2.80110,-2.80110,-11.02830,-1.10390,-1.10430,0.00060,0.00060,-17435.03000,-17435.03000,6.03080,,,,,,,,,,,-131.24010,-131.24030,-109.97310,-131.24030,0.33630,-0.51810,-0.51810
2014-12-31,,,0.12000,0.29000,,-0.41000,0.03680,-0.36000,-0.36000,-0.36000,-0.41000,-0.40960,-0.41000,0.00000,0.00000,-35085.97000,-35085.97000,0.04350,,-0.88610,,,,,,,,,0.89940,9.95150,-25.59600,9.95150,-17.92660,-2.2838,-2.2838
2014-09-30,,,0.11160,0.48050,,-0.59210,0.94230,0.35030,0.35030,0.35030,0.30960,-0.59170,-0.59210,0.00000,0.00000,8582.56800,8582.56800,,,,,,,,,,,,,,,,,-0.0088,-0.0088
2014-06-30,,,0.09240,0.51020,,-0.60270,-0.04430,-0.64690,-0.64690,-0.64690,-0.70520,-0.60230,-0.60270,0.00000,0.00000,-20619.75000,-20619.75000,,,,,,,,,,,,,,,,,-2.4216,-2.4216
2014-03-31,,,0.21790,0.65620,,-0.87410,-0.02880,-0.90290,-0.90290,-0.90290,-0.96180,-0.87350,-0.87410,0.00040,0.00040,-2536.98500,-2536.98500,,,,,,,,,,,,,,,,,-0.21300,-0.21300
2013-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2012-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
