Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,746.67400,143.72000,602.95400,123.95100,287.97790,,411.92900,191.02500,12.48900,203.51400,38.21800,165.29600,165.29600,165.29600,213.95400,191.02510,58.72000,59.35900,2.83000,2.79000,1.41610,,,80.75200,25.58350,25.58350,27.25610,22.13770,0.13300,1.88170,1.91940,46.89080,5.28210,20.23170,2.94490,5.28210,53.86750,4.1198,4.0192
2024-06-30,695.49500,136.42500,559.07000,124.38700,271.50000,,395.98000,163.09000,8.52900,171.61900,27.54000,144.07900,144.07900,144.07900,189.86800,163.09000,58.58400,59.14700,2.46000,2.44000,1.36450,,,80.38450,23.44950,23.44950,24.67580,20.71600,0.12850,1.73710,1.65600,54.34800,4.78550,20.63040,2.66100,4.78550,51.65650,2.7351,2.6339
2024-03-31,681.35400,141.11300,540.24100,122.20700,277.98400,,400.28100,139.96000,5.97400,145.93400,26.91300,119.02100,119.02100,119.02100,167.97800,139.96000,58.78800,59.58000,2.02000,2.00000,1.29890,,,79.28930,20.54150,20.54150,21.41820,17.46830,0.12650,2.02280,1.75460,51.29380,4.05760,19.16900,2.21040,4.05760,50.04810,3.7234,3.5645
2023-12-31,692.59700,136.38900,556.20800,119.57500,263.64500,,391.69200,164.51600,9.88200,174.39800,36.01600,138.38200,138.38200,138.38200,193.78200,164.51600,59.12200,59.65300,2.34000,2.32000,1.28690,,,80.30760,23.75350,23.75350,25.18030,19.98020,0.12950,3.80550,1.34960,66.68500,4.83690,24.18000,2.58710,4.83690,48.65860,2.77130,2.61970
2023-09-30,706.97380,140.96400,566.00980,127.83400,266.43500,,394.26880,171.74100,3.08500,174.82600,22.69200,152.13400,152.13400,152.13400,201.27000,171.74110,59.90900,60.27000,2.56000,2.53000,1.25530,,,80.06100,24.29240,24.29240,24.72880,21.51900,0.13470,3.92940,1.55440,57.90160,5.43290,29.73960,2.89870,5.43290,47.29560,3.1548,2.8991
2023-06-30,702.64200,141.68300,560.95900,128.76500,271.97700,,457.39000,103.56900,2.89600,106.46500,17.48900,88.97600,88.97600,88.97600,131.92500,103.56900,59.97700,60.31400,1.48000,1.48000,1.15050,,,79.83570,14.73990,14.73990,15.15210,12.66310,0.13730,3.07330,1.59870,56.29700,3.34810,24.12420,1.73810,3.34810,44.81760,2.7674,2.516
2023-03-31,703.17500,155.65400,547.52100,141.36300,300.11200,,441.47500,106.04600,2.73700,108.78300,27.34700,81.43600,81.43600,81.43600,133.39100,106.04600,60.33000,60.69100,1.35000,1.34000,1.19640,,,77.86410,15.08100,15.08100,15.47030,11.58120,0.13460,3.06740,1.44800,62.15520,2.98790,18.63850,1.55910,2.98790,45.07660,2.3089,2.1339
2022-12-31,700.37800,155.00700,545.37100,142.32300,303.09600,,454.15900,91.21200,4.70200,95.91400,23.51200,72.40200,72.40200,72.40200,118.68400,91.21200,60.09600,60.38700,1.20000,1.20000,1.11810,,,77.86810,13.02330,13.02330,13.69460,10.33760,0.13770,2.61850,1.44330,62.35910,2.80370,22.41050,1.42370,2.80370,42.95540,2.61030,2.39330
2022-09-30,700.03300,147.46200,552.57090,138.52200,306.51900,,445.04090,107.53010,-7.81300,99.71700,10.37100,89.34600,89.34600,89.34600,134.74110,107.53020,60.27400,61.09700,1.49000,1.47000,1.03930,,0.14170,78.93500,15.36070,15.36070,14.24460,12.76310,0.13270,2.15700,1.48950,60.42300,3.61870,42.60740,1.69340,3.61870,41.24590,2.4767,2.3418
2022-06-30,674.48800,130.73300,543.75500,138.73700,297.55400,,436.29100,107.46390,-6.22100,101.24300,18.22400,83.01900,83.01900,83.01900,136.06390,107.46390,59.96500,60.46000,1.38000,1.37000,0.95490,,0.15260,80.61750,15.93270,15.93270,15.01040,12.30850,0.13430,2.98570,1.47990,60.81440,3.57380,131.70470,1.65330,3.57380,39.00510,1.2361,1.0779
