Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,68.57600,50.34100,18.23500,19.29500,0.14700,19.14800,-0.91300,-1.17300,-2.08600,0.12500,-2.21100,-2.21100,-0.18300,-2.39400,0.82000,-0.91300,14.82400,14.82400,-0.16000,-0.16000,2.67330,0.78140,3.69840,26.59090,-1.33140,-1.33140,-3.04190,-3.49100,0.34790,0.62970,2.44270,36.84470,-8.52750,-8.52750,-1.12160,-1.86390,1.66680,0.0456,0.0356
2023-06-30,74.00900,54.22900,19.78000,19.76100,0.23400,19.52700,0.25300,-1.84600,-1.59900,0.02100,-1.62000,-1.62000,-0.10600,-1.72600,1.89300,0.25300,14.80800,14.80800,-0.12000,-0.12000,2.62810,0.76560,3.41670,26.72650,0.34190,0.34190,-2.16050,-2.33210,0.36760,0.68490,2.50900,35.87040,-5.75590,-5.75590,-0.80450,-1.34930,1.80930,0.4923,0.477
2023-03-31,67.08400,49.25100,17.83300,17.45900,-0.06800,17.52700,0.30600,-1.84400,-1.53800,0.01300,-1.55100,-1.55100,-0.20700,-1.75800,1.91100,0.30600,14.67600,14.67600,-0.12000,-0.12000,2.91700,0.77020,3.49970,26.58310,0.45610,0.45610,-2.29260,-2.62060,0.32280,0.58880,2.23430,40.28020,-5.22120,-5.22120,-0.74640,-1.19980,1.91320,-0.27660,-0.30080
2022-12-31,70.53500,60.68000,9.85500,25.69900,0.02000,25.67900,-15.82400,-1.85000,-17.67400,0.00700,-17.68100,-17.68100,-0.77400,-18.45500,-14.25700,-15.82400,15.12100,15.12100,-1.23000,-1.23000,2.87710,0.75040,3.15090,13.97180,-22.43430,-22.43430,-25.05710,-26.16430,0.34760,0.72500,2.82040,31.91050,-56.10520,-56.10520,-8.71220,-14.00600,2.02250,-0.2949,-0.3344
2022-09-30,71.76200,59.22500,12.53700,19.57400,-0.11300,19.68700,-7.15000,-1.30000,-8.45000,-0.07800,-8.37200,-8.37200,-0.40800,-8.78000,-5.16200,-7.15000,15.22600,15.22600,-0.58000,-0.58000,2.83130,0.64670,1.86210,17.47030,-9.96350,-9.96350,-11.77500,-12.23490,0.31730,0.63070,2.26060,39.81160,-16.66040,-16.66040,-3.70220,-5.88530,3.12450,-0.4888,-0.5497
2022-06-30,83.69800,67.64200,16.05600,18.85500,-0.13600,18.99100,-2.93500,-1.08100,-4.01600,0.00300,-4.01900,-4.01900,-0.46800,-4.48700,-0.91600,-2.93500,15.22500,15.22500,-0.29000,-0.29000,2.86890,0.58600,1.44810,19.18330,-3.50670,-3.50670,-4.79820,-5.36090,0.36910,0.77760,2.32290,38.74390,-6.81680,-6.81680,-1.77230,-2.82190,3.64200,-0.0532,-0.227
2022-03-31,77.57500,62.39900,15.17600,17.41300,-0.01000,17.42300,-2.24700,-1.11500,-3.36200,-0.01900,-3.34300,-3.34300,-0.01400,-3.35700,-0.19700,-2.24700,15.14100,15.14100,-0.22000,-0.22000,2.81850,0.55320,1.27870,19.56300,-2.89660,-2.89660,-4.33390,-4.32740,0.33860,0.72650,2.01380,44.69080,-5.28560,-5.28560,-1.45920,-2.36160,3.94190,-0.26610,-0.28890
2021-12-31,89.22400,76.33700,12.88700,17.16800,0.83100,16.33700,-3.45000,-0.99400,-4.44200,-0.49200,-3.95000,-3.95000,-2.18800,-6.13800,-1.86000,-3.45000,15.11400,15.25000,-0.37000,-0.38000,2.59010,0.52620,1.16100,14.44340,-3.86670,-3.86670,-4.97850,-6.87930,0.37890,0.92260,2.21450,40.64140,-5.95100,-5.95100,-1.67730,-2.81990,4.20150,-1.1307,-1.1332
2021-09-30,89.29400,64.36500,24.92900,18.22000,0.13100,18.08900,6.84000,-1.17700,5.65900,0.06200,5.59700,5.59700,0.83600,6.43300,9.19000,6.84000,15.12300,15.25300,0.40000,0.40000,2.17110,0.44400,0.83600,27.91790,7.66010,7.66010,6.33750,7.20430,0.37990,0.77370,2.12760,42.30180,7.74410,7.74410,2.38100,4.30580,4.57490,-0.0916,1.0191
2021-06-30,89.98200,67.41600,22.56600,16.96500,-0.03300,16.99800,5.56800,-1.24200,4.32600,0.56300,3.76300,3.76300,-0.41400,3.34900,7.81600,5.56800,15.11900,15.24900,0.21000,0.21000,2.24510,0.52820,1.18800,25.07840,6.18790,6.18790,4.80760,3.72190,0.36580,0.73770,1.74820,51.48030,5.73610,5.73610,1.52970,2.70660,4.15180,0.1038,0.0098
