Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,99.30700,22.97500,76.33200,13.65300,4.73000,,30.10100,46.23100,2.44600,48.67700,27.53300,21.14400,21.14400,21.14400,57.94900,46.23100,320.30000,334.60000,0.07000,0.06000,4.53700,0.11050,0.12430,76.86470,46.55360,46.55360,49.01670,21.29160,0.16050,0.79690,11.91880,7.55110,4.39830,4.39830,3.41750,3.91210,1.49820,0.1564,0.133
2024-06-30,84.57000,20.62200,63.94800,6.64900,4.71300,,21.06300,42.88500,5.72800,48.61300,24.34800,24.26500,24.26500,24.26500,52.58600,42.88500,318.00000,333.00000,0.08000,0.07000,5.89480,0.14970,0.17610,75.61550,50.70950,50.70950,57.48260,28.69220,0.14240,0.71960,11.96180,7.52390,5.32330,5.32330,4.08460,4.52640,1.42560,0.1327,0.1095
2024-03-31,67.27800,19.77700,47.50100,4.74400,5.28800,,18.95800,28.54300,0.27400,28.81700,11.33200,17.48500,17.48500,17.48500,37.46900,28.54300,315.10000,327.70000,0.06000,0.05000,5.67590,0.17740,0.21560,70.60410,42.42550,42.42550,42.83270,25.98920,0.12080,0.68940,4.30690,20.89670,4.18110,4.18110,3.13840,3.43950,1.32630,0.09890,0.07300
2023-12-31,62.94600,17.94500,45.00100,9.31600,4.56500,,22.42400,22.57700,-74.22100,-51.64400,6.79800,-58.44200,-58.44200,-58.44200,31.12000,22.57700,311.50000,311.50000,-0.19000,-0.19000,5.06580,0.18400,0.22560,71.49150,35.86730,35.86730,-82.04490,-92.84470,0.11750,0.60930,3.94650,22.80530,-14.59080,-14.59080,-10.90790,-11.90550,1.27130,0.0787,0.0539
2023-09-30,60.29400,17.51800,42.77600,11.23300,3.77900,,22.70300,20.07300,-2.33900,17.73400,12.36400,5.37000,5.37000,5.37000,27.76400,20.07300,313.80000,331.50000,0.02000,0.02000,2.90990,0.20190,0.30290,70.94570,33.29190,33.29190,29.41250,8.90640,0.09310,0.61310,8.43740,10.66670,1.17580,1.17580,0.82900,0.93840,1.45250,0.0751,0.0559
2023-06-30,59.27200,14.90600,44.36600,7.20100,3.91300,,18.06100,26.30500,-2.70600,23.59900,10.77200,12.82700,12.82700,12.82700,33.25200,26.30500,311.20000,329.40000,0.04000,0.04000,2.10400,0.16980,0.30460,74.85150,44.38010,44.38010,39.81480,21.64090,0.09400,0.55210,7.56120,11.90290,2.85160,2.85160,2.03330,2.36730,1.43540,0.0709,0.0565
2023-03-31,51.13100,13.09800,38.03300,6.86600,4.37200,,17.21000,20.82300,-2.91800,17.90500,4.67000,13.23500,13.23500,13.23500,26.79500,20.82300,306.30000,325.60000,0.04000,0.04000,1.72990,0.19060,0.34410,74.38350,40.72480,40.72480,35.01790,25.88450,0.08550,0.52650,5.75410,15.64100,3.19310,3.19310,2.21280,2.58440,1.34600,-0.01510,-0.02360
2022-12-31,56.75800,14.92100,41.83700,5.60500,3.26700,,12.63800,29.19900,-3.87400,25.32500,6.63500,18.69000,18.69000,18.69000,30.71900,29.19900,272.20000,292.80000,0.06000,0.06000,1.35880,0.20620,0.37310,73.71120,51.44470,51.44470,44.61930,32.92930,0.09250,0.66480,6.28970,14.30920,4.70800,4.70800,3.04490,3.73720,1.29810,0.1116,0.0823
2022-09-30,49.03000,13.19000,35.84000,8.32700,2.86000,,17.55500,18.28500,1.54200,19.82700,10.93200,8.89500,8.89500,8.89500,25.36600,18.28500,282.50000,296.70000,0.03000,0.03000,1.51450,0.26020,0.45110,73.09810,37.29350,37.29350,40.43850,18.14200,0.08290,0.72250,8.60630,10.45750,2.37710,2.37710,1.50360,1.75860,1.23750,0.0543,0.0529
2022-06-30,47.79700,11.87500,35.92200,2.54100,3.42500,,11.02600,24.89600,-12.86700,12.02900,12.62600,-0.59700,-0.59700,-0.59700,31.15000,24.89600,253.30000,253.30000,0.00000,0.00000,1.65330,0.38450,0.77250,75.15540,52.08700,52.08700,25.16690,-1.24900,0.11470,0.77090,3.89990,23.07760,-0.27460,-0.27460,-0.14320,-0.16900,0.84110,0.0849,0.0782
2022-03-31,39.64500,10.43000,29.21500,2.46600,3.80800,,6.31000,22.90500,-1.68800,21.21700,2.43500,18.78200,18.78200,18.78200,23.28000,22.90500,247.80000,274.40000,0.08000,0.07000,1.51710,0.35970,0.61530,73.69150,57.77530,57.77530,53.51750,47.37550,0.10090,0.98130,2.02540,44.43590,9.17180,9.17170,4.77920,5.87300,0.82360,0.07470,0.05070
2021-12-31,,,,2.86300,2.30600,,,-6.59400,-2.54800,-5.01800,,-5.01800,-5.01800,-5.01800,-6.56000,-2.47000,241.40000,241.40000,-0.02000,-0.02000,1.28010,0.42640,0.88050,,,,,,,,,,-2.72100,-2.72100,-1.37520,-1.56080,0.74480,-0.0714,-0.113
2021-09-30,,,,3.57300,2.06500,,,-5.69000,-3.86400,-9.55400,,-9.55400,-9.55400,-9.55400,-5.63800,-5.69000,246.00000,246.00000,-0.04000,-0.04000,1.96170,0.37390,0.65050,,,,,,,,,,-5.06080,-5.06080,-2.57030,-3.16860,0.76280,-0.0111,-0.0935
2021-06-30,,,,3.76100,2.37400,,,-6.17000,5.27100,-0.89900,,-0.89900,-0.89900,-0.89900,-6.13500,-6.17000,237.70000,237.70000,0.00000,0.00000,1.99910,0.40110,0.72950,,,,,,,,,,-0.53950,-0.53950,-0.25930,-0.32310,0.70060,0.0001,-0.1015
2021-03-31,,,,4.91100,2.79100,,,-7.73500,-3.07200,-10.80700,,-10.80700,-10.80700,-10.80700,-7.70200,-7.73500,234.00000,234.00000,-0.05000,-0.05000,2.95100,0.29960,0.42780,,,,,,,,,,-6.55560,-6.51610,-3.74250,-4.59130,0.69360,-0.02010,-0.19320
2020-12-31,,,,4.56600,1.87900,,,-5.90300,-1.74200,-7.64500,0.00000,-7.64500,-5.86700,-5.86700,-5.86700,-5.90300,254.83300,254.83300,-0.02000,-0.02000,9.46160,0.30440,0.43760,,,,,,,,,,-3.65360,-3.65360,-2.45280,-2.54140,0.70040,-0.0094,-0.038
2020-09-30,,,,3.59000,1.43000,-0.43600,,-5.47900,-2.17200,-7.65100,,-7.65100,-7.65100,-7.65100,-5.85400,-5.47900,227.50000,227.50000,-0.03000,-0.03000,,,,,,,,,,,,,,,,,,-0.0292,-0.0699
