Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,176.20900,79.30600,96.90300,61.78100,62.58400,34.31900,-1.66900,32.65000,7.46400,25.18600,25.18600,24.11200,58.06500,58.06800,0.42000,0.42000,0.20880,0.83810,33.87420,25.01610,0.00710,1.48630,2.13200,0.18670,1.17600,29.01700,-0.3796,-0.3983
2024-06-30,170.41100,77.16300,93.24800,60.92400,61.73400,31.51400,,31.51400,7.08200,24.43200,24.43200,23.36900,58.35600,58.35700,0.40000,0.40000,0.21150,0.78670,34.96350,25.92700,0.00680,1.45720,2.10140,0.18340,1.14900,28.67010,0.4123,0.3982
2024-03-31,173.88800,75.37800,98.51000,58.41900,59.26300,39.24700,,39.24700,10.63700,28.61000,28.61000,27.66300,58.78900,58.79100,0.47000,0.47000,0.21410,0.70780,40.08110,28.25090,0.00730,1.71750,2.48560,0.21320,1.34970,28.32450,0.78430,0.77280
2023-12-31,172.29500,72.61000,99.68500,62.36600,63.34200,36.34300,,36.34300,8.59100,27.75200,27.75200,26.67800,58.94800,58.95700,0.46000,0.46000,0.11640,0.68630,37.64870,27.63640,0.00710,1.66990,2.42100,0.20500,1.47550,27.95630,-0.4482,-0.4765
2023-09-30,169.17200,67.41400,101.75800,73.78000,74.76700,26.99100,,26.99100,6.45900,20.53200,20.53200,19.66300,59.10400,59.11100,0.33000,0.33000,0.12120,0.55870,29.50640,21.49550,0.00680,1.25380,1.83160,0.15210,1.10180,27.55910,0.9286,0.9058
2023-06-30,159.02400,57.98700,101.03700,63.16500,64.15900,36.87800,,36.87800,8.99600,27.88200,27.88200,26.79300,59.14700,59.15300,0.45000,0.45000,0.12100,0.85460,36.94890,26.84450,0.00740,1.71450,2.51490,0.20590,1.50710,27.36880,1.2136,1.1704
2023-03-31,141.10700,40.23200,100.87500,63.27300,64.30000,36.57500,-0.02200,36.55300,8.65400,27.89900,27.89900,26.87900,58.77400,58.91800,0.46000,0.46000,0.12350,1.02110,37.35160,27.46620,0.00720,1.73250,2.55540,0.20580,1.51850,27.07140,0.41370,0.37720
2022-12-31,157.82800,23.78900,134.03900,61.94000,63.09900,70.94000,-0.27600,70.66400,17.35300,53.31100,53.31100,52.26800,58.73000,58.87800,0.89000,0.89000,0.12030,0.94420,54.19350,40.08530,0.01000,3.36250,5.00190,0.40680,2.95800,26.80680,0.6824,0.6531
2022-09-30,125.64900,14.53400,111.11500,58.54400,59.71500,51.40000,-0.29800,51.10200,12.29800,38.80400,38.80400,37.60700,58.68100,58.80100,0.64000,0.64000,0.12520,0.53940,46.41460,34.15740,0.00870,2.51940,3.80650,0.30590,2.20400,26.04420,1.4305,1.2006
2022-06-30,106.95700,8.61900,98.33800,58.54100,59.71900,38.61900,-0.19600,38.42300,8.94000,29.48300,29.48300,27.95700,58.89400,58.99500,0.48000,0.47000,0.12550,0.53410,39.57710,28.79670,0.00780,1.93780,2.94990,0.23700,1.69470,25.73020,1.1628,1.1979
2022-03-31,99.83500,6.75600,93.07900,56.17100,57.38100,35.69800,-1.96500,33.73300,7.97400,25.75900,25.75900,24.75500,58.73900,58.94300,0.42000,0.42000,0.12640,0.27160,36.97660,27.13530,0.00750,1.69540,2.57070,0.21170,1.48110,25.58280,0.97800,0.84720
2021-12-31,97.86700,7.87100,89.99600,61.46700,62.81000,27.18600,-0.45100,26.73500,4.07800,22.65700,22.65700,21.65300,59.40600,59.64900,0.37000,0.37000,0.14120,0.24280,29.19660,23.64660,0.00780,1.49400,2.27020,0.19300,1.28300,25.62830,0.6815,0.4219
2021-09-30,95.30300,8.28800,87.01500,53.91500,55.26900,31.74600,-0.22500,31.52100,7.35400,24.16700,24.16700,23.16300,59.31100,59.51500,0.40000,0.39000,0.14230,0.26060,34.94800,25.68130,0.00760,1.59700,2.43280,0.20430,1.36970,25.46830,-0.3143,-0.5485
2021-06-30,95.14400,9.32500,85.81900,43.40300,44.76400,41.05500,-0.44600,40.60900,10.05400,30.55500,30.55500,29.55100,59.70100,59.96600,0.49000,0.49000,0.14210,0.25940,44.00680,32.02350,0.00800,2.02510,3.09400,0.26610,1.73740,25.21630,1.7012,1.579
2021-03-31,105.70900,11.27000,94.43900,49.28700,50.68200,43.75700,-0.38100,43.37600,10.67900,32.69700,32.69700,31.69300,59.84000,60.10100,0.53000,0.53000,0.14250,0.25600,45.63060,33.34040,0.00820,2.18170,3.34970,0.28240,1.87070,24.84200,0.61350,0.52470
2020-12-31,133.18200,14.71100,118.47100,72.26800,73.79400,44.67700,-1.19400,43.48300,10.41900,33.06400,33.06400,32.06000,59.91900,60.07200,0.53000,0.54000,0.14550,0.25690,38.00990,28.02470,0.01000,2.22780,3.44370,0.28880,1.90360,24.57490,0.0804,-0.0144
2020-09-30,101.14100,16.17400,84.96700,87.80700,89.34500,-4.37800,-3.15600,-7.53400,-2.60800,-4.92600,-4.92600,-6.01900,59.93500,59.93500,-0.10000,-0.10000,0.15450,0.51540,-15.29650,-12.22060,0.00420,-0.33700,-0.52650,-0.04230,-0.28490,24.20940,0.7736,0.6831
2020-06-30,107.30700,17.21000,90.09700,60.96700,62.51100,27.58600,-3.07000,24.51600,5.87800,18.63800,18.63800,18.63800,59.87700,59.99900,0.31000,0.31000,0.15290,0.51650,30.47430,23.16780,0.00710,1.26240,1.96560,0.16430,1.06940,24.46730,0.3011,0.2709
2020-03-31,111.90400,18.56200,93.34200,62.66000,64.23800,29.10400,-8.52700,20.57700,4.04400,16.53300,16.53300,16.53300,59.87600,60.47900,0.28000,0.27000,0.09330,0.75270,24.68070,19.83020,0.00790,1.17270,1.87560,0.15760,1.06320,23.37580,1.05320,1.02350
2019-12-31,88.30600,13.72100,74.58500,43.21400,44.21200,30.37300,-3.74200,26.63100,3.18100,23.45000,23.45000,23.45000,50.16600,50.74600,0.47000,0.47000,0.08760,0.60850,35.87630,31.59100,0.00900,2.03360,3.07390,0.28440,1.85550,22.87710,0.3669,0.3688
2019-09-30,88.43000,13.49500,74.93500,41.87600,42.88500,32.05000,-0.77700,31.27300,6.30200,24.97100,24.97100,24.97100,50.49100,50.96600,0.50000,0.49000,0.08980,0.60300,41.90410,33.45970,0.00920,2.18180,3.31450,0.30700,1.98590,22.57430,0.4492,0.4179
2019-06-30,88.28900,13.57300,74.71600,49.32500,50.34000,24.37600,-0.93100,23.44500,4.46500,18.98000,18.98000,18.98000,50.68700,51.29000,0.37000,0.37000,0.08920,0.55140,31.52910,25.52450,0.00930,1.66890,2.54730,0.23640,1.52000,22.24240,0.4003,0.3927
2019-03-31,85.93400,12.03400,73.90000,41.83300,42.83800,31.06200,-5.05300,26.00900,4.83600,21.17300,21.17300,21.17300,49.52600,50.15000,0.43000,0.42000,0.09240,0.53130,35.49260,28.89330,0.00910,1.87840,2.88680,0.26160,1.70490,22.00030,0.75910,0.74240
2018-12-31,81.10600,10.51700,70.58900,37.55700,38.54000,32.04900,-1.04800,31.00100,4.26900,26.73200,26.73200,26.73200,46.77300,47.65700,0.59000,0.57000,0.09850,0.60110,44.23470,38.14340,0.00930,2.57200,3.90850,0.35570,2.31860,21.67540,0.6607,0.6911
2018-09-30,79.66700,9.87800,69.78900,38.78300,39.77800,30.01100,-0.66200,29.34900,5.27800,24.07100,24.07100,24.07100,47.68500,48.57200,0.50000,0.50000,0.10130,0.61560,42.60770,34.94530,0.00910,2.33730,3.57250,0.31830,2.10050,21.28550,0.5789,0.6529
2018-06-30,78.96100,8.63100,70.33000,43.89400,44.89500,25.43500,-6.71500,18.72000,3.01800,15.70200,15.70200,15.70200,47.71800,48.70400,0.33000,0.32000,0.10370,0.84300,26.88730,22.55260,0.00900,1.55070,2.39850,0.20290,1.38980,20.97130,0.5307,0.4392
2018-03-31,71.74700,7.12600,64.62100,38.87100,39.70300,24.91800,-18.48600,6.43200,1.00500,5.42700,5.42700,5.42700,43.88000,44.84600,0.12000,0.12000,0.09950,0.53150,10.16920,8.58020,0.00840,0.53870,0.83490,0.07240,0.48510,20.94250,0.17170,0.12870
2017-12-31,54.65100,5.40100,49.25000,26.62000,27.11500,22.13500,-1.99300,20.14200,10.18600,9.95600,9.95600,9.95600,32.11300,33.12500,0.30000,0.30000,0.10110,0.72440,42.10720,20.81320,0.00880,1.65400,2.24970,0.18380,1.48680,18.46620,0.5252,-0.6721
2017-09-30,55.38900,4.97400,50.41500,29.69300,30.20000,20.21500,-1.69800,18.51700,5.70000,12.81700,12.81700,12.81700,32.18400,33.10600,0.40000,0.39000,0.10620,0.67980,37.59800,26.02440,0.00910,2.14960,2.92130,0.23810,1.92130,18.30850,0.9825,0.7698
2017-06-30,53.85200,4.70500,49.14700,34.63000,35.14300,14.00400,-3.15500,10.84900,3.17000,7.67900,7.67900,7.67900,32.12200,33.13800,0.24000,0.23000,0.10870,0.72240,22.61060,16.00390,0.00920,1.30750,1.79080,0.14760,1.16530,18.05480,0.5501,0.519
2017-03-31,52.00900,4.53100,47.47800,29.69000,30.21400,17.26400,-1.44700,15.81700,3.79900,12.01800,12.01800,12.01800,31.90100,33.09000,0.38000,0.36000,0.10930,0.68420,33.81290,25.69160,0.00900,2.06250,2.83270,0.23130,1.83720,17.94790,0.36120,0.33220
2016-12-31,46.16100,4.15000,42.01100,26.03800,26.34200,15.66900,-6.63200,9.03700,2.98500,6.05200,6.05200,6.05200,23.09300,23.52600,0.23000,0.22000,0.10990,0.68370,21.77540,14.58280,0.00800,1.05820,1.45510,0.11710,0.94200,17.79580,-0.3531,-0.4597
2016-09-30,43.20300,3.37200,39.83100,24.42200,24.60300,15.22800,-1.31100,13.91700,4.78900,9.12800,9.12800,9.12800,25.43500,25.88900,0.36000,0.35000,0.13420,0.92250,35.73680,23.43940,0.00940,2.18770,2.63260,0.21990,1.89410,16.14030,1.0776,0.961
2016-06-30,38.02400,3.12700,34.89700,21.99400,22.11900,12.77800,-7.18900,5.58900,1.92800,3.66100,3.66100,3.66100,22.47800,22.88000,0.16000,0.16000,0.07320,1.00820,16.32540,10.69370,0.00850,0.89450,1.08450,0.09050,0.82910,15.89410,0.2353,0.2262
2016-03-31,26.44900,2.51400,23.93500,15.86400,15.87700,8.05800,-1.40200,6.65600,2.45100,4.20500,4.20500,4.20500,16.90600,17.11800,0.25000,0.25000,0.10990,1.51650,28.47850,17.99160,0.00900,1.74430,1.76580,0.16250,1.55250,13.86690,0.46090,0.40970
2015-12-31,27.26500,2.46000,24.80500,16.17100,16.18400,8.62100,-0.61400,8.00700,2.77800,5.22900,5.22900,5.22900,16.60000,16.81100,0.31000,0.30000,0.11050,1.80280,32.67500,21.33850,0.00950,2.19290,2.21780,0.20170,1.95060,13.79340,0.4163,0.3663
2015-09-30,26.12200,2.39500,23.72700,15.40900,15.41700,8.31000,-1.03000,7.28000,2.58200,4.69800,4.69800,4.69800,16.73300,16.95300,0.28000,0.28000,0.13080,1.47560,31.07530,20.05380,0.00920,2.00180,2.02560,0.18370,1.74000,13.58380,0.3161,0.2369
2015-06-30,24.74700,2.14300,22.60400,14.50800,14.50800,8.09600,-0.18400,7.91200,2.77900,5.13300,5.13300,5.13300,16.40100,16.59300,0.31000,0.31000,0.13760,1.81750,35.47350,23.01380,0.00930,2.31700,2.32210,0.21430,1.99820,13.24730,0.6791,0.6293
2015-03-31,24.15500,2.03600,22.11900,14.06300,14.06300,8.05600,-0.05000,8.00600,2.74400,5.26200,5.26200,5.26200,16.47600,16.63700,0.32000,0.32000,0.13700,1.60070,36.81940,24.19980,0.00910,2.38850,2.39450,0.22070,2.06120,13.06420,0.27380,0.22130
2014-12-31,24.68700,2.04400,22.64300,15.22100,15.22100,7.42200,,7.42200,2.49100,4.93100,4.93100,4.93100,16.68700,16.79700,0.29000,0.30000,0.13420,1.86420,34.01780,22.60060,0.00930,2.25920,2.26650,0.20920,1.95610,12.91320,0.7465,0.6998
