Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,34.87000,7.13300,27.73700,2.83100,12.46200,-6.40800,22.77600,4.96100,0.18900,5.15000,1.49000,3.66000,3.66000,3.66000,6.03600,4.96100,20.26400,20.52400,0.18000,0.18000,1.27940,,,79.54400,14.22710,14.22710,14.76910,10.49610,0.16090,,1.63120,55.17440,2.34180,6.40840,1.68850,2.34180,7.71260,0.5395,0.4991
2024-06-30,33.98200,7.16300,26.81900,3.17600,11.57300,-6.52900,22.34500,4.47400,0.37700,4.85100,1.42600,3.42500,3.42500,3.42500,5.54100,4.47400,20.25200,20.47400,0.17000,0.17000,1.29500,,,78.92120,13.16580,13.16580,14.27520,10.07890,0.15710,,1.48890,60.44850,2.16480,5.80140,1.58290,2.16480,7.80750,0.3624,0.3312
2024-03-31,34.90900,7.13900,27.77000,2.95100,12.13300,-6.72700,22.87900,4.89100,0.25200,5.14300,0.90700,4.23600,4.23600,4.23600,5.95900,4.89100,20.17100,20.44700,0.21000,0.21000,1.32700,,,79.54970,14.01070,14.01070,14.73260,12.13440,0.16240,,1.60710,56.00220,2.64470,6.94490,1.97010,2.64470,7.91470,0.09770,0.05490
2023-12-31,33.95400,6.93300,27.02100,2.64200,12.79100,-6.77700,22.93800,4.08300,0.27500,4.35800,0.99300,3.36500,3.36500,3.36500,4.81100,4.08300,19.95400,20.34400,0.17000,0.17000,1.33090,,,79.58120,12.02510,12.02510,12.83500,9.91050,0.14910,,1.45640,61.79720,2.05470,5.20930,1.47790,2.05470,8.19180,0.5781,0.5292
2023-09-30,35.42800,6.62200,28.80600,2.56100,12.28300,-6.48200,22.59300,6.21300,0.28100,6.49400,2.04300,4.45100,4.45100,4.45100,7.48000,6.21300,19.97100,20.30400,0.22000,0.22000,1.35370,,,81.30860,17.53700,17.53700,18.33010,12.56350,0.15610,,1.40920,63.86730,2.68930,6.71040,1.96140,2.68930,8.28310,0.1561,0.1267
2023-06-30,36.46300,6.72700,29.73600,2.85300,12.84300,-6.56000,23.52100,6.21500,0.21600,6.43100,1.69800,4.73300,4.73300,4.73300,7.48000,6.21500,19.95800,20.25500,0.24000,0.23000,1.30860,,,81.55120,17.04470,17.04470,17.63710,12.98030,0.15590,,1.43180,62.85910,2.84070,7.01850,2.02330,2.84070,8.34390,0.4235,0.366
2023-03-31,33.18000,6.53600,26.64400,2.49300,11.60100,-6.59700,21.92700,4.71700,0.32500,5.04200,1.92500,3.11700,3.11700,3.11700,5.95300,4.71700,19.89700,20.18300,0.16000,0.15000,1.32860,,,80.30140,14.21640,14.21640,15.19590,9.39420,0.14320,,1.46530,61.42130,1.85150,4.50600,1.34500,1.85150,8.44190,0.12940,0.09720
2022-12-31,33.25500,2.36400,30.89100,2.28100,12.54100,-12.17600,27.93600,2.95500,0.28300,3.23800,-20.98800,24.22600,24.22600,24.22600,3.89300,2.95500,19.67200,19.99100,1.23000,1.21000,1.28690,,,92.89130,8.88590,8.88590,9.73690,72.84920,0.13600,,1.23800,72.69560,14.15920,33.68370,9.90930,14.15920,8.52200,0.3303,0.2306
2022-09-30,33.74400,6.62400,27.12000,2.22300,12.30800,-8.22200,23.58100,3.53900,0.22700,3.76600,0.84600,2.92000,2.92000,2.92000,4.36700,3.53900,19.69400,19.90100,0.15000,0.15000,1.36970,,,80.36980,10.48780,10.48780,11.16050,8.65340,0.14900,,1.25350,71.79940,1.90520,5.39870,1.28900,1.90520,7.77820,0.2902,0.2613
2022-06-30,33.71000,6.98000,26.73000,2.62400,13.49300,-7.33000,24.31800,2.41200,0.19500,2.60700,0.68300,1.92400,1.92400,1.92400,3.28300,2.41200,19.69400,19.80700,0.10000,0.10000,1.40770,,,79.29400,7.15510,7.15510,7.73360,5.70750,0.14730,,1.26810,70.97210,1.23180,3.37430,0.84060,1.23180,7.93100,-0.0487,-0.0742
