Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1328.91200,750.12100,578.79100,27.03100,329.29800,359.12500,219.66600,-24.77400,194.89200,43.50600,151.38600,151.38600,-0.21300,150.03400,334.92100,219.66600,98.66900,99.20400,1.52000,1.51000,2.40580,0.24600,0.33830,43.55380,16.52980,16.52980,14.66550,11.29000,0.12970,1.08880,1.43920,62.53280,2.29010,33.24570,1.47810,1.72680,66.96990,2.5327,1.5037
2024-06-30,1279.50200,707.07200,572.42990,25.57300,335.62600,386.89900,185.53100,-10.27200,175.25900,35.31000,139.94900,139.94900,5.59200,145.40100,298.22900,185.53100,98.86900,99.37600,1.47000,1.46000,2.32570,0.25980,0.36350,44.73850,14.50030,14.50030,13.69740,11.36390,0.12660,1.01210,1.43340,62.78580,2.19680,52.87080,1.38450,1.62620,64.47880,3.05650,1.96890
2024-03-31,1321.46600,781.13090,540.33510,26.80400,256.84000,309.68710,230.64820,-29.76000,200.88800,39.93100,160.95700,160.95700,-161.95900,-1.37700,365.18620,230.64840,98.78700,99.35900,-0.01000,-0.02000,3.08130,0.33070,0.50770,40.88900,17.45400,17.45400,15.20190,-0.10420,0.11940,1.15800,1.31060,68.67250,2.54870,128.40400,1.45480,1.70590,63.86690,2.5641,1.6435
2023-12-31,1395.64500,793.05200,602.59300,25.91300,360.51800,386.43700,216.15600,-36.86700,179.28900,38.34400,140.94500,140.94500,,140.74300,361.50700,216.15600,98.80200,99.35400,1.42000,1.42000,2.42860,0.33450,0.51490,43.17670,15.48790,15.48790,12.84630,10.08440,0.12200,0.92690,1.44770,62.16620,2.19260,-21.00930,1.23260,1.45920,65.05650,2.9336,1.7359
2023-09-30,1238.20400,691.97600,546.22800,26.26800,328.43000,354.67500,191.55290,-35.70100,155.85200,35.05500,120.79700,120.79700,-4.45100,115.31900,343.80490,191.55290,98.78500,99.40600,1.17000,1.16000,2.48990,0.35230,0.55540,44.11450,15.47020,15.47020,12.58690,9.31340,0.10980,0.84270,1.31680,68.34880,1.95170,-13.29210,1.07080,1.26420,62.65040,1.465,0.7021
2023-06-30,1183.38600,654.38200,529.00400,24.69400,306.53000,331.24310,197.76090,-30.98000,166.78100,36.20000,130.58100,130.58100,-6.79100,123.55400,335.68590,197.76090,98.70800,99.23900,1.25000,1.25000,2.29030,0.31640,0.47320,44.70260,16.71150,16.71150,14.09350,10.44070,0.10970,0.85110,1.33300,67.51650,2.11350,-22.77570,1.21080,1.44470,62.54620,2.83280,2.16180
2023-03-31,963.26390,554.16800,409.09590,23.28400,127.70100,-339.22170,748.31760,-30.27900,718.03900,80.69100,637.34800,637.34800,,187.22500,895.40760,748.31790,99.70600,100.24600,1.87000,1.88000,2.33390,0.33150,0.50580,42.46980,77.68560,77.68570,74.54230,19.43650,0.08900,0.91690,1.11360,80.81790,10.47040,485.58400,5.88950,6.99930,61.71790,2.1484,1.462
2022-12-31,1215.99400,694.49700,521.49700,25.51400,305.14100,330.69400,190.80310,-30.46500,160.33800,37.01300,123.32500,123.32500,,123.82800,328.75410,190.80310,99.71600,100.16600,1.24000,1.24000,2.48180,0.33170,0.50620,42.88650,15.69110,15.69110,13.18580,10.18330,0.11260,1.00020,1.47790,60.89520,2.03890,-14.75280,1.14190,1.36270,60.84970,2.0458,1.2413
2022-09-30,1200.51700,668.18200,532.33500,24.92800,323.19500,838.75000,-306.41520,-26.64700,-333.06200,-17.83100,-315.23100,-315.23100,,-315.28500,320.50590,-306.41520,99.96900,99.96900,-3.15000,-3.15000,2.16350,0.33080,0.52030,44.34220,-25.52360,-25.52360,-27.74320,-26.26240,0.11440,1.03600,1.53890,58.48330,-5.42240,32.52540,-3.00520,-3.62860,58.21130,1.0559,0.2197
2022-06-30,1156.49100,638.69300,517.79800,24.75100,334.62600,359.40290,158.39500,-23.44400,134.95100,24.19600,110.75500,110.75500,,111.26200,297.25800,158.39500,100.08200,100.72200,1.11000,1.10000,2.03450,0.30720,0.46700,44.77320,13.69620,13.69620,11.66900,9.62070,0.10340,1.02950,1.51420,59.43920,1.72540,-10.11390,0.98990,1.19530,64.13360,2.30080,1.16260
