Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1082.81600,1108.64400,-25.82800,80.97900,80.97900,-106.80700,-16.73600,-123.54300,-33.94100,-89.60200,-89.60200,-100.86200,-93.29700,-106.80700,52.40800,52.40800,-1.92000,-1.92000,1.54640,0.34740,0.55320,-2.38530,-9.86380,-9.86380,-11.40940,-9.31480,0.24690,0.58200,154.63170,-7.27470,-9.33430,-2.04270,-4.74740,23.48980,0.4544,0.3481
2024-06-30,1127.47000,1010.39200,117.07790,76.58500,76.58500,40.49290,-17.24600,23.24700,7.27800,15.96900,15.96900,0.81200,54.49890,40.49290,52.32700,52.84800,0.02000,0.02000,1.64810,0.33330,0.51400,10.38410,3.59150,3.59150,2.06190,0.07200,0.26260,0.69000,130.43660,1.21330,1.52990,0.37190,0.80900,25.12200,0.9937,0.8036
2024-03-31,1048.98700,933.73600,115.25100,66.44500,66.44500,48.80600,-13.99600,34.81000,7.30800,27.50200,27.50200,15.76000,62.38800,48.80600,52.09200,52.51500,0.30000,0.30000,1.69670,0.37440,0.61480,10.98690,4.65270,4.65270,3.31840,1.50240,0.24000,0.65260,137.91470,2.11030,2.66920,0.62930,1.32010,24.92610,1.87140,1.68460
2023-12-31,1021.47100,972.55200,48.91900,71.39300,71.39300,-22.47390,-16.55700,-39.03100,-2.95300,-36.07800,-36.07800,-47.52900,-9.22990,-22.47390,51.84500,51.84500,-0.92000,-0.92000,1.65710,0.37860,0.70080,4.78910,-2.20020,-2.20010,-3.82110,-4.65300,0.23060,0.62480,144.05170,-2.81000,-3.57040,-0.81440,-1.74610,24.67870,2.4724,2.3487
2023-09-30,1060.70500,1009.79200,50.91300,63.47900,63.47900,-12.56600,-17.34600,-29.91200,-4.08600,-25.82600,-25.82600,-36.89600,-1.33500,-12.56600,51.99400,51.99400,-0.71000,-0.71000,1.75230,0.39660,0.67830,4.79990,-1.18470,-1.18470,-2.82000,-3.47840,0.23650,0.61570,146.18470,-1.93600,-2.43650,-0.57570,-1.16820,25.64210,1.9786,1.7356
2023-06-30,1021.75100,956.79000,64.96100,62.57300,62.57300,2.38800,-18.95800,-16.57000,0.19400,-16.76400,-16.76400,-37.53400,12.73400,2.38800,51.80300,51.80300,-0.72000,-0.72000,1.81280,0.39830,0.67700,6.35780,0.23370,0.23370,-1.62170,-3.67350,0.22870,0.57270,157.14150,-1.22530,-1.53290,-0.37520,-0.73730,26.32680,1.0852,0.8429
2023-03-31,776.30000,800.46900,-24.16900,57.77600,57.77600,-81.94500,-15.09600,-97.04100,-48.11200,-48.92900,-48.92900,-49.19600,-71.53700,-81.94500,51.55100,51.55100,-0.95000,-0.95000,1.82370,0.39690,0.70570,-3.11340,-10.55580,-10.55580,-12.50050,-6.33720,0.17340,0.45540,197.61730,-3.52080,-4.38990,-1.09300,-2.12350,26.90880,0.41370,0.19540
2022-12-31,906.64790,943.49810,-36.85020,60.56100,60.56090,-97.41120,-18.30900,-115.72000,-28.05100,-87.66900,-87.66900,-92.91700,-87.10120,-97.41110,51.32400,51.32400,-1.81000,-1.81000,1.86970,0.38120,0.66470,-4.06440,-10.74410,-10.74410,-12.76350,-10.24840,0.19960,0.51610,174.37610,-6.07970,-7.51690,-1.92980,-3.76240,27.98830,-0.8557,-1.1512
2022-09-30,1070.92600,1020.58600,50.34000,57.23200,57.23200,-6.89200,-16.61800,-23.51000,0.56000,-24.07000,-24.07000,-32.45500,8.64100,-6.89200,51.40400,51.40400,-0.63000,-0.63000,1.91370,0.38080,0.63260,4.70060,-0.64360,-0.64360,-2.19530,-3.03060,0.22490,0.58310,154.35790,-1.58420,-1.93630,-0.50560,-0.98100,29.51080,1.4033,1.1389
2022-06-30,861.02700,895.25000,-34.22300,56.33100,56.33100,-90.55400,-15.18400,-105.73800,-43.71800,-62.02000,-62.02000,-63.00300,-72.27100,-90.55400,51.27600,51.27600,-1.23000,-1.23000,1.97040,0.37420,0.61760,-3.97470,-10.51700,-10.51700,-12.28050,-7.31720,0.18240,0.45560,197.52470,-3.95550,-4.81550,-1.31410,-2.47520,30.52970,1.1224,0.8924
