,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-25,2024-09-30,$-1.16,$-1.36
1,2024-08-05,2024-06-30,$-1.49,$-1.07
2,2024-05-06,2024-03-31,$-1.26,$-1.47
3,2024-02-07,2023-12-31,$-1.18,$-1.58
4,2023-11-20,2023-09-30,$-2.11,$-1.33
5,2023-08-07,2023-06-30,$-2.38,$-1.86
6,2023-05-08,2023-03-31,$-1.91,$-1.79
7,2023-02-07,2022-12-31,$-1.52,$-1.39
8,2022-11-21,2022-09-30,$-1.37,$-1.27
9,2022-08-08,2022-06-30,$-1.36,$-1.53
10,2022-05-09,2022-03-31,$-1.43,$-1.63
11,2022-02-08,2021-12-31,$-1.13,$-1.48
12,2021-11-22,2021-09-30,$-1.31,$-1.22
13,2021-08-05,2021-06-30,$-1.41,$-1.19
14,2021-05-06,2021-03-31,$-0.94,$-1.09
15,2021-02-08,2020-12-31,$-0.82,$-0.41
16,2020-11-23,2020-09-30,$-0.92,$-0.55
17,2020-08-04,2020-06-30,$-0.73,$-0.71
18,2020-05-06,2020-03-31,$-0.73,$-0.30
19,2020-02-06,2019-12-31,$0.59,$0.65
20,2019-11-21,2019-09-30,$0.57,$0.44
21,2019-08-06,2019-06-30,$0.07,$0.33
22,2019-05-07,2019-03-31,$-0.09,$0.20
23,2019-02-06,2018-12-31,$1.46,$1.25
24,2018-11-26,2018-09-30,$1.24,$1.30
25,2018-08-07,2018-06-30,$0.96,$0.97
26,2018-05-08,2018-03-31,$0.50,$0.61
27,2018-02-07,2017-12-31,$0.05,$0.78
28,2017-11-20,2017-09-30,$1.94,$1.86
29,2017-08-07,2017-06-30,$-0.49,$-0.44
30,2017-05-08,2017-03-31,$-0.38,$-0.28
31,2017-02-08,2016-12-31,$-0.15,$-0.26
32,2016-11-21,2016-09-30,$-0.11,$-0.09
33,2016-08-08,2016-06-30,$-0.13,$-0.06
34,2016-05-09,2016-03-31,$0.13,$-0.09
35,2016-02-08,2015-12-31,$1.11,$1.36
36,2015-11-23,2015-09-30,$0.13,$0.29
37,2015-08-06,2015-06-30,$0.19,$0.13
38,2015-05-07,2015-03-31,$1.80,$1.49
39,2015-02-05,2014-12-31,$3.53,$2.18
