,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,$0.42,$0.36
1,2024-08-13,2024-06-30,$0.50,$0.43
2,2024-05-13,2024-03-31,$0.41,$0.45
3,2024-03-07,2023-12-31,$0.50,$0.58
4,2023-11-14,2023-09-30,$0.62,$0.57
5,2023-08-15,2023-06-30,$0.54,$0.56
6,2023-05-16,2023-03-31,$0.08,$0.54
7,2023-03-09,2022-12-31,$0.30,$0.54
8,2022-11-10,2022-09-30,$0.84,$0.48
9,2022-08-10,2022-06-30,$0.24,$0.60
10,2022-05-18,2022-03-31,$0.24,$0.60
11,2021-11-12,2021-09-30,$0.00,$-2.40
12,2021-08-16,2021-06-30,$0.12,$-0.48
